date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,5481,"1,000-5,000",1609,4.65,3324589
2025-12-19,5481,1-999,37197,1.72,1234676
2025-12-19,5481,"10,001-15,000",75,1.33,955036
2025-12-19,5481,"100,001-200,000",33,6.75,4822379
2025-12-19,5481,"15,001-20,000",75,1.87,1340991
2025-12-19,5481,"20,001-30,000",73,2.57,1841887
2025-12-19,5481,"200,001-400,000",14,5.55,3966653
2025-12-19,5481,"30,001-40,000",38,1.95,1397388
2025-12-19,5481,"40,001-50,000",32,2.1,1499996
2025-12-19,5481,"400,001-600,000",4,2.59,1856000
2025-12-19,5481,"5,001-10,000",289,3.21,2292737
2025-12-19,5481,"50,001-100,000",58,5.93,4240359
2025-12-19,5481,"600,001-800,000",3,2.99,2140840
2025-12-19,5481,"800,001-1,000,000",3,3.8,2719311
2025-12-19,5481,"more than 1,000,001",12,52.89,37770049
2025-12-19,5481,total,39515,100.0,71402891
2025-12-19,5481,差異數調整（說明4）,0,0.0,0
2025-12-26,5481,"1,000-5,000",1601,4.65,3327116
2025-12-26,5481,1-999,37255,1.72,1233909
2025-12-26,5481,"10,001-15,000",77,1.36,977034
2025-12-26,5481,"100,001-200,000",32,6.66,4760379
2025-12-26,5481,"15,001-20,000",73,1.82,1303991
2025-12-26,5481,"20,001-30,000",72,2.53,1807150
2025-12-26,5481,"200,001-400,000",14,5.57,3982653
2025-12-26,5481,"30,001-40,000",39,1.99,1427363
2025-12-26,5481,"40,001-50,000",31,2.02,1444981
2025-12-26,5481,"400,001-600,000",4,2.71,1935312
2025-12-26,5481,"5,001-10,000",288,3.19,2277956
2025-12-26,5481,"50,001-100,000",61,6.26,4472374
2025-12-26,5481,"600,001-800,000",3,2.86,2045000
2025-12-26,5481,"800,001-1,000,000",2,2.5,1792000
2025-12-26,5481,"more than 1,000,001",12,54.08,38615673
2025-12-26,5481,total,39564,100.0,71402891
2025-12-26,5481,差異數調整（說明4）,0,0.0,0
2026-01-02,5481,"1,000-5,000",1611,4.69,3355396
2026-01-02,5481,1-999,37331,1.72,1231233
2026-01-02,5481,"10,001-15,000",72,1.27,908520
2026-01-02,5481,"100,001-200,000",33,6.71,4792691
2026-01-02,5481,"15,001-20,000",67,1.67,1194991
2026-01-02,5481,"20,001-30,000",74,2.6,1858150
2026-01-02,5481,"200,001-400,000",16,6.85,4893653
2026-01-02,5481,"30,001-40,000",37,1.9,1358363
2026-01-02,5481,"40,001-50,000",29,1.9,1359981
2026-01-02,5481,"400,001-600,000",3,1.99,1427000
2026-01-02,5481,"5,001-10,000",286,3.17,2265866
2026-01-02,5481,"50,001-100,000",61,6.37,4553374
2026-01-02,5481,"600,001-800,000",4,3.93,2810000
2026-01-02,5481,"800,001-1,000,000",2,2.55,1826000
2026-01-02,5481,"more than 1,000,001",11,52.61,37567673
2026-01-02,5481,total,39637,100.0,71402891
2026-01-02,5481,差異數調整（說明4）,0,0.0,0
2026-01-09,5481,"1,000-5,000",1604,4.67,3339576
2026-01-09,5481,1-999,37377,1.71,1225189
2026-01-09,5481,"10,001-15,000",73,1.29,921922
2026-01-09,5481,"100,001-200,000",31,6.37,4549379
2026-01-09,5481,"15,001-20,000",71,1.78,1270991
2026-01-09,5481,"20,001-30,000",70,2.46,1758150
2026-01-09,5481,"200,001-400,000",15,6.4,4571653
2026-01-09,5481,"30,001-40,000",39,1.98,1416557
2026-01-09,5481,"40,001-50,000",33,2.16,1548981
2026-01-09,5481,"400,001-600,000",6,3.85,2753000
2026-01-09,5481,"5,001-10,000",271,3.01,2152446
2026-01-09,5481,"50,001-100,000",52,5.47,3911374
2026-01-09,5481,"600,001-800,000",3,2.87,2056000
2026-01-09,5481,"800,001-1,000,000",2,2.52,1802000
2026-01-09,5481,"more than 1,000,001",11,53.39,38125673
2026-01-09,5481,total,39658,100.0,71402891
2026-01-09,5481,差異數調整（說明4）,0,0.0,0
2026-01-16,5481,"1,000-5,000",1612,4.68,3346323
2026-01-16,5481,1-999,37469,1.71,1221683
2026-01-16,5481,"10,001-15,000",72,1.26,906151
2026-01-16,5481,"100,001-200,000",32,6.61,4722379
2026-01-16,5481,"15,001-20,000",72,1.81,1296991
2026-01-16,5481,"20,001-30,000",72,2.52,1805150
2026-01-16,5481,"200,001-400,000",12,4.84,3460653
2026-01-16,5481,"30,001-40,000",39,1.99,1424777
2026-01-16,5481,"40,001-50,000",31,2.04,1456981
2026-01-16,5481,"400,001-600,000",5,3.28,2348000
2026-01-16,5481,"5,001-10,000",275,3.06,2189756
2026-01-16,5481,"50,001-100,000",50,5.23,3735374
2026-01-16,5481,"600,001-800,000",4,3.76,2688000
2026-01-16,5481,"800,001-1,000,000",3,3.9,2789000
2026-01-16,5481,"more than 1,000,001",11,53.23,38011673
2026-01-16,5481,total,39759,100.0,71402891
2026-01-16,5481,差異數調整（說明4）,0,0.0,0
2026-01-23,5481,"1,000-5,000",1577,4.55,3252196
2026-01-23,5481,1-999,37631,1.7,1215523
2026-01-23,5481,"10,001-15,000",73,1.28,914651
2026-01-23,5481,"100,001-200,000",33,6.69,4783379
2026-01-23,5481,"15,001-20,000",72,1.81,1297991
2026-01-23,5481,"20,001-30,000",73,2.55,1826150
2026-01-23,5481,"200,001-400,000",15,6.11,4368653
2026-01-23,5481,"30,001-40,000",39,2.0,1433777
2026-01-23,5481,"40,001-50,000",25,1.65,1178981
2026-01-23,5481,"400,001-600,000",5,3.43,2454000
2026-01-23,5481,"5,001-10,000",267,2.95,2111327
2026-01-23,5481,"50,001-100,000",47,4.93,3526374
