date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,2601,"1,000-5,000",42997,12.1,99871108
2025-12-19,2601,1-999,41753,0.44,3673808
2025-12-19,2601,"10,001-15,000",3397,5.27,43503862
2025-12-19,2601,"100,001-200,000",410,7.02,57905853
2025-12-19,2601,"15,001-20,000",2418,5.49,45290597
2025-12-19,2601,"20,001-30,000",1951,6.08,50181704
2025-12-19,2601,"200,001-400,000",169,5.8,47850378
2025-12-19,2601,"30,001-40,000",935,4.07,33604105
2025-12-19,2601,"40,001-50,000",611,3.47,28664056
2025-12-19,2601,"400,001-600,000",42,2.47,20452982
2025-12-19,2601,"5,001-10,000",10113,9.88,81561020
2025-12-19,2601,"50,001-100,000",1019,8.77,72362482
2025-12-19,2601,"600,001-800,000",13,1.12,9276596
2025-12-19,2601,"800,001-1,000,000",18,2.01,16580983
2025-12-19,2601,"more than 1,000,001",33,25.94,213996533
2025-12-19,2601,total,105879,100.0,824776067
2025-12-19,2601,差異數調整（說明4）,0,0.0,0
2025-12-26,2601,"1,000-5,000",42909,12.08,99664405
2025-12-26,2601,1-999,41797,0.44,3673497
2025-12-26,2601,"10,001-15,000",3384,5.25,43350734
2025-12-26,2601,"100,001-200,000",408,6.99,57709163
2025-12-26,2601,"15,001-20,000",2416,5.48,45252624
2025-12-26,2601,"20,001-30,000",1949,6.07,50120085
2025-12-26,2601,"200,001-400,000",170,5.82,48044908
2025-12-26,2601,"30,001-40,000",938,4.08,33721640
2025-12-26,2601,"40,001-50,000",614,3.49,28785626
2025-12-26,2601,"400,001-600,000",43,2.54,21010423
2025-12-26,2601,"5,001-10,000",10100,9.87,81436590
2025-12-26,2601,"50,001-100,000",1021,8.79,72554793
2025-12-26,2601,"600,001-800,000",12,1.04,8609125
2025-12-26,2601,"800,001-1,000,000",18,2.01,16584983
2025-12-26,2601,"more than 1,000,001",33,25.97,214257471
2025-12-26,2601,total,105812,100.0,824776067
2025-12-26,2601,差異數調整（說明4）,0,0.0,0
2026-01-02,2601,"1,000-5,000",42816,12.05,99419654
2026-01-02,2601,1-999,41821,0.44,3666596
2026-01-02,2601,"10,001-15,000",3370,5.23,43176413
2026-01-02,2601,"100,001-200,000",402,6.87,56712748
2026-01-02,2601,"15,001-20,000",2411,5.47,45173336
2026-01-02,2601,"20,001-30,000",1940,6.04,49870388
2026-01-02,2601,"200,001-400,000",175,5.94,48996246
2026-01-02,2601,"30,001-40,000",942,4.1,33860656
2026-01-02,2601,"40,001-50,000",618,3.51,28950762
2026-01-02,2601,"400,001-600,000",43,2.53,20902431
2026-01-02,2601,"5,001-10,000",10103,9.87,81466521
2026-01-02,2601,"50,001-100,000",1031,8.88,73247771
2026-01-02,2601,"600,001-800,000",11,0.93,7739125
2026-01-02,2601,"800,001-1,000,000",19,2.11,17443983
2026-01-02,2601,"more than 1,000,001",33,25.96,214149437
2026-01-02,2601,total,105735,100.0,824776067
2026-01-02,2601,差異數調整（說明4）,0,0.0,0
2026-01-09,2601,"1,000-5,000",42563,11.97,98763621
2026-01-09,2601,1-999,41844,0.44,3655184
2026-01-09,2601,"10,001-15,000",3339,5.18,42762478
2026-01-09,2601,"100,001-200,000",410,7.0,57754967
2026-01-09,2601,"15,001-20,000",2407,5.46,45113966
