date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3570,"1,000-5,000",1435,14.93,2554287
2025-12-19,3570,1-999,1170,0.87,148901
2025-12-19,3570,"10,001-15,000",41,3.06,524532
2025-12-19,3570,"100,001-200,000",7,6.1,1044000
2025-12-19,3570,"15,001-20,000",19,2.02,346500
2025-12-19,3570,"20,001-30,000",25,3.68,629648
2025-12-19,3570,"200,001-400,000",2,2.66,456000
2025-12-19,3570,"30,001-40,000",8,1.63,279000
2025-12-19,3570,"40,001-50,000",5,1.32,226000
2025-12-19,3570,"400,001-600,000",0,0.0,0
2025-12-19,3570,"5,001-10,000",126,5.61,960477
2025-12-19,3570,"50,001-100,000",11,4.07,696803
2025-12-19,3570,"600,001-800,000",1,3.56,610050
2025-12-19,3570,"800,001-1,000,000",1,5.02,858902
2025-12-19,3570,"more than 1,000,001",2,45.39,7761900
2025-12-19,3570,total,2853,100.0,17097000
2025-12-19,3570,差異數調整（說明4）,0,0.0,0
2025-12-26,3570,"1,000-5,000",1430,14.84,2537884
2025-12-26,3570,1-999,1164,0.87,149804
2025-12-26,3570,"10,001-15,000",40,2.99,511795
2025-12-26,3570,"100,001-200,000",7,6.1,1044000
2025-12-26,3570,"15,001-20,000",19,2.01,345237
2025-12-26,3570,"20,001-30,000",25,3.68,629648
2025-12-26,3570,"200,001-400,000",2,2.66,456000
2025-12-26,3570,"30,001-40,000",8,1.63,280000
2025-12-26,3570,"40,001-50,000",5,1.32,226000
2025-12-26,3570,"400,001-600,000",0,0.0,0
2025-12-26,3570,"5,001-10,000",128,5.72,978977
2025-12-26,3570,"50,001-100,000",11,4.13,706803
2025-12-26,3570,"600,001-800,000",1,3.56,610050
2025-12-26,3570,"800,001-1,000,000",1,5.02,858902
2025-12-26,3570,"more than 1,000,001",2,45.39,7761900
2025-12-26,3570,total,2843,100.0,17097000
2025-12-26,3570,差異數調整（說明4）,0,0.0,0
2026-01-02,3570,"1,000-5,000",1424,14.78,2528333
2026-01-02,3570,1-999,1168,0.88,151504
2026-01-02,3570,"10,001-15,000",40,3.0,513795
2026-01-02,3570,"100,001-200,000",7,6.1,1044000
2026-01-02,3570,"15,001-20,000",16,1.67,286500
2026-01-02,3570,"20,001-30,000",28,4.06,694385
2026-01-02,3570,"200,001-400,000",2,2.66,456000
2026-01-02,3570,"30,001-40,000",8,1.64,281000
2026-01-02,3570,"40,001-50,000",5,1.32,226000
2026-01-02,3570,"400,001-600,000",0,0.0,0
2026-01-02,3570,"5,001-10,000",128,5.71,977828
2026-01-02,3570,"50,001-100,000",11,4.13,706803
2026-01-02,3570,"600,001-800,000",1,3.56,610050
2026-01-02,3570,"800,001-1,000,000",1,5.02,858902
2026-01-02,3570,"more than 1,000,001",2,45.39,7761900
2026-01-02,3570,total,2841,100.0,17097000
2026-01-02,3570,差異數調整（說明4）,0,0.0,0
2026-01-09,3570,"1,000-5,000",1428,14.94,2554612
2026-01-09,3570,1-999,1170,0.87,149861
2026-01-09,3570,"10,001-15,000",44,3.3,564839
2026-01-09,3570,"100,001-200,000",7,6.1,1044000
2026-01-09,3570,"15,001-20,000",17,1.79,306500
2026-01-09,3570,"20,001-30,000",26,3.81,652385
2026-01-09,3570,"200,001-400,000",2,2.64,453000
2026-01-09,3570,"30,001-40,000",9,1.84,316000
2026-01-09,3570,"40,001-50,000",4,1.02,176000
2026-01-09,3570,"400,001-600,000",0,0.0,0
2026-01-09,3570,"5,001-10,000",125,5.52,944148
2026-01-09,3570,"50,001-100,000",12,4.44,759803
2026-01-09,3570,"600,001-800,000",1,3.56,610050
2026-01-09,3570,"800,001-1,000,000",1,5.02,858902
2026-01-09,3570,"more than 1,000,001",2,45.07,7706900
2026-01-09,3570,total,2848,100.0,17097000
2026-01-09,3570,差異數調整（說明4）,0,0.0,0
2026-01-16,3570,"1,000-5,000",1429,14.92,2550959
2026-01-16,3570,1-999,1189,0.88,151205
2026-01-16,3570,"10,001-15,000",43,3.24,554039
2026-01-16,3570,"100,001-200,000",7,6.1,1044000
2026-01-16,3570,"15,001-20,000",19,1.97,338500
2026-01-16,3570,"20,001-30,000",26,3.86,660648
2026-01-16,3570,"200,001-400,000",2,2.64,453000
2026-01-16,3570,"30,001-40,000",8,1.61,276000
2026-01-16,3570,"40,001-50,000",5,1.32,225929
2026-01-16,3570,"400,001-600,000",0,0.0,0
2026-01-16,3570,"5,001-10,000",124,5.43,929065
2026-01-16,3570,"50,001-100,000",12,4.28,732803
2026-01-16,3570,"600,001-800,000",1,3.56,610050
2026-01-16,3570,"800,001-1,000,000",1,5.05,863902
2026-01-16,3570,"more than 1,000,001",2,45.07,7706900
2026-01-16,3570,total,2868,100.0,17097000
2026-01-16,3570,差異數調整（說明4）,0,0.0,0
2026-01-23,3570,"1,000-5,000",1430,14.92,2551060
2026-01-23,3570,1-999,1168,0.88,150731
2026-01-23,3570,"10,001-15,000",43,3.24,554039
2026-01-23,3570,"100,001-200,000",7,5.97,1021000
2026-01-23,3570,"15,001-20,000",16,1.68,287500
2026-01-23,3570,"20,001-30,000",29,4.3,736648
2026-01-23,3570,"200,001-400,000",2,2.67,457000
2026-01-23,3570,"30,001-40,000",7,1.42,243000
2026-01-23,3570,"40,001-50,000",5,1.3,223302
2026-01-23,3570,"400,001-600,000",0,0.0,0
2026-01-23,3570,"5,001-10,000",126,5.57,953065
2026-01-23,3570,"50,001-100,000",12,4.32,738803
2026-01-23,3570,"600,001-800,000",1,3.56,610050
2026-01-23,3570,"800,001-1,000,000",1,5.05,863902
2026-01-23,3570,"more than 1,000,001",2,45.07,7706900
2026-01-23,3570,total,2849,100.0,17097000
2026-01-23,3570,差異數調整（說明4）,0,0.0,0
2026-01-30,3570,"1,000-5,000",1404,14.74,2521360
2026-01-30,3570,1-999,1173,0.88,152021
2026-01-30,3570,"10,001-15,000",40,3.02,517039
2026-01-30,3570,"100,001-200,000",7,5.97,1021000
2026-01-30,3570,"15,001-20,000",16,1.68,288500
2026-01-30,3570,"20,001-30,000",30,4.37,748648
2026-01-30,3570,"200,001-400,000",2,2.66,455000
2026-01-30,3570,"30,001-40,000",7,1.42,243000
2026-01-30,3570,"40,001-50,000",5,1.31,225062
2026-01-30,3570,"400,001-600,000",0,0.0,0
2026-01-30,3570,"5,001-10,000",125,5.55,949715
2026-01-30,3570,"50,001-100,000",13,4.64,794803
2026-01-30,3570,"600,001-800,000",1,3.56,610050
2026-01-30,3570,"800,001-1,000,000",1,5.05,863902
2026-01-30,3570,"more than 1,000,001",2,45.07,7706900
2026-01-30,3570,total,2826,100.0,17097000
2026-01-30,3570,差異數調整（說明4）,0,0.0,0
2026-02-06,3570,"1,000-5,000",1400,14.72,2517425
2026-02-06,3570,1-999,1164,0.88,151785
2026-02-06,3570,"10,001-15,000",39,2.93,501139
2026-02-06,3570,"100,001-200,000",7,5.97,1021000
2026-02-06,3570,"15,001-20,000",18,1.89,323500
