date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3027,"1,000-5,000",9733,17.1,19860524
2025-12-19,3027,1-999,28963,0.47,552143
2025-12-19,3027,"10,001-15,000",346,3.77,4384538
2025-12-19,3027,"100,001-200,000",41,4.97,5778745
2025-12-19,3027,"15,001-20,000",213,3.42,3974623
2025-12-19,3027,"20,001-30,000",158,3.44,4003789
2025-12-19,3027,"200,001-400,000",21,5.07,5890147
2025-12-19,3027,"30,001-40,000",84,2.57,2985509
2025-12-19,3027,"40,001-50,000",62,2.47,2873729
2025-12-19,3027,"400,001-600,000",13,5.63,6545243
2025-12-19,3027,"5,001-10,000",1257,8.68,10081558
2025-12-19,3027,"50,001-100,000",88,5.34,6199652
2025-12-19,3027,"600,001-800,000",8,4.91,5704229
2025-12-19,3027,"800,001-1,000,000",2,1.6,1867608
2025-12-19,3027,"more than 1,000,001",6,30.47,35380274
2025-12-19,3027,total,40995,100.0,116082311
2025-12-19,3027,差異數調整（說明4）,0,0.0,0
2025-12-26,3027,"1,000-5,000",9682,17.02,19767276
2025-12-26,3027,1-999,29026,0.47,551393
2025-12-26,3027,"10,001-15,000",346,3.78,4395038
2025-12-26,3027,"100,001-200,000",40,4.83,5610288
2025-12-26,3027,"15,001-20,000",207,3.32,3860191
2025-12-26,3027,"20,001-30,000",161,3.53,4097789
2025-12-26,3027,"200,001-400,000",22,5.26,6117147
2025-12-26,3027,"30,001-40,000",82,2.51,2919441
2025-12-26,3027,"40,001-50,000",61,2.43,2826729
2025-12-26,3027,"400,001-600,000",13,5.67,6589894
2025-12-26,3027,"5,001-10,000",1243,8.59,9973556
2025-12-26,3027,"50,001-100,000",90,5.49,6376109
2025-12-26,3027,"600,001-800,000",8,4.97,5778578
2025-12-26,3027,"800,001-1,000,000",2,1.6,1867608
2025-12-26,3027,"more than 1,000,001",6,30.45,35351274
2025-12-26,3027,total,40989,100.0,116082311
2025-12-26,3027,差異數調整（說明4）,0,0.0,0
2026-01-02,3027,"1,000-5,000",9656,15.14,19712097
2026-01-02,3027,1-999,29057,0.42,553127
2026-01-02,3027,"10,001-15,000",345,3.36,4373038
2026-01-02,3027,"100,001-200,000",39,4.2,5475745
2026-01-02,3027,"15,001-20,000",205,2.93,3820191
2026-01-02,3027,"20,001-30,000",157,3.08,4014789
2026-01-02,3027,"200,001-400,000",22,4.72,6153147
2026-01-02,3027,"30,001-40,000",85,2.32,3026509
2026-01-02,3027,"40,001-50,000",64,2.28,2969729
2026-01-02,3027,"400,001-600,000",12,4.57,5958243
2026-01-02,3027,"5,001-10,000",1240,7.64,9944833
2026-01-02,3027,"50,001-100,000",91,4.96,6465652
2026-01-02,3027,"600,001-800,000",9,4.94,6429229
2026-01-02,3027,"800,001-1,000,000",2,1.43,1867608
2026-01-02,3027,"more than 1,000,001",7,37.93,49354362
2026-01-02,3027,total,40991,100.0,130118299
2026-01-02,3027,差異數調整（說明4）,0,0.0,0
2026-01-09,3027,"1,000-5,000",9818,15.3,19917160
2026-01-09,3027,1-999,29156,0.42,555156
2026-01-09,3027,"10,001-15,000",359,3.48,4535484
2026-01-09,3027,"100,001-200,000",43,4.7,6120740
2026-01-09,3027,"15,001-20,000",202,2.88,3749687
2026-01-09,3027,"20,001-30,000",158,3.1,4046573
2026-01-09,3027,"200,001-400,000",24,4.97,6478922
2026-01-09,3027,"30,001-40,000",90,2.46,3203088
2026-01-09,3027,"40,001-50,000",70,2.5,3263244
2026-01-09,3027,"400,001-600,000",14,5.51,7175424
2026-01-09,3027,"5,001-10,000",1268,7.83,10195096
2026-01-09,3027,"50,001-100,000",99,5.44,7087935
2026-01-09,3027,"600,001-800,000",8,4.51,5876578
2026-01-09,3027,"800,001-1,000,000",1,0.67,873578
2026-01-09,3027,"more than 1,000,001",8,36.15,47039634
2026-01-09,3027,total,41318,100.0,130118299
2026-01-09,3027,差異數調整（說明4）,0,0.0,0
2026-01-16,3027,"1,000-5,000",10037,15.65,20375639
2026-01-16,3027,1-999,29251,0.42,558603
2026-01-16,3027,"10,001-15,000",371,3.58,4670142
2026-01-16,3027,"100,001-200,000",44,4.72,6142986
2026-01-16,3027,"15,001-20,000",209,2.99,3902078
2026-01-16,3027,"20,001-30,000",174,3.44,4476505
2026-01-16,3027,"200,001-400,000",25,5.31,6909922
