date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,2887,"1,000-5,000",271723,2.53,630564154
2025-12-19,2887,1-999,237985,0.25,63728396
2025-12-19,2887,"10,001-15,000",42575,2.09,522194307
2025-12-19,2887,"100,001-200,000",8082,4.42,1099832875
2025-12-19,2887,"15,001-20,000",22621,1.59,396462475
2025-12-19,2887,"20,001-30,000",26190,2.55,636290598
2025-12-19,2887,"200,001-400,000",3500,3.85,957375874
2025-12-19,2887,"30,001-40,000",13759,1.92,477691533
2025-12-19,2887,"40,001-50,000",8195,1.47,367980593
2025-12-19,2887,"400,001-600,000",1004,1.94,484405168
2025-12-19,2887,"5,001-10,000",87733,2.54,633376439
2025-12-19,2887,"50,001-100,000",16228,4.53,1128319407
2025-12-19,2887,"600,001-800,000",504,1.4,348572595
2025-12-19,2887,"800,001-1,000,000",290,1.04,259529868
2025-12-19,2887,"more than 1,000,001",1290,67.8,16860074948
2025-12-19,2887,total,741679,100.0,24866399230
2025-12-19,2887,差異數調整（說明4）,0,0.0,0
2025-12-26,2887,"1,000-5,000",272372,2.54,631719506
2025-12-26,2887,1-999,238535,0.25,63819415
2025-12-26,2887,"10,001-15,000",42303,2.08,518614670
2025-12-26,2887,"100,001-200,000",8020,4.38,1090550446
2025-12-26,2887,"15,001-20,000",22498,1.58,394511579
2025-12-26,2887,"20,001-30,000",26034,2.54,632757612
2025-12-26,2887,"200,001-400,000",3465,3.81,948142208
2025-12-26,2887,"30,001-40,000",13645,1.9,473729237
2025-12-26,2887,"40,001-50,000",8151,1.47,366010025
2025-12-26,2887,"400,001-600,000",1005,1.95,485429496
2025-12-26,2887,"5,001-10,000",87564,2.54,632768271
2025-12-26,2887,"50,001-100,000",16073,4.49,1116951997
2025-12-26,2887,"600,001-800,000",487,1.35,337093602
2025-12-26,2887,"800,001-1,000,000",294,1.05,263245589
2025-12-26,2887,"more than 1,000,001",1291,68.0,16911055577
2025-12-26,2887,total,741737,100.0,24866399230
2025-12-26,2887,差異數調整（說明4）,0,0.0,0
2026-01-02,2887,"1,000-5,000",272882,2.54,633043643
2026-01-02,2887,1-999,238244,0.25,63674926
2026-01-02,2887,"10,001-15,000",42355,2.08,519363177
2026-01-02,2887,"100,001-200,000",8023,4.38,1090361283
2026-01-02,2887,"15,001-20,000",22556,1.59,395510540
2026-01-02,2887,"20,001-30,000",26066,2.54,633792162
2026-01-02,2887,"200,001-400,000",3488,3.83,954343624
2026-01-02,2887,"30,001-40,000",13653,1.9,474046342
2026-01-02,2887,"40,001-50,000",8183,1.47,367490497
2026-01-02,2887,"400,001-600,000",1024,1.98,494253716
2026-01-02,2887,"5,001-10,000",87741,2.55,634422151
2026-01-02,2887,"50,001-100,000",16145,4.51,1122386177
2026-01-02,2887,"600,001-800,000",482,1.34,333862454
2026-01-02,2887,"800,001-1,000,000",299,1.07,267538399
2026-01-02,2887,"more than 1,000,001",1290,67.89,16882310139
2026-01-02,2887,total,742431,100.0,24866399230
2026-01-02,2887,差異數調整（說明4）,0,0.0,0
2026-01-09,2887,"1,000-5,000",272030,2.53,631169986
2026-01-09,2887,1-999,237708,0.25,63379516
2026-01-09,2887,"10,001-15,000",42213,2.08,517741408
