date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3025,"1,000-5,000",6523,22.0,12483785
2025-12-19,3025,1-999,24087,1.52,865635
2025-12-19,3025,"10,001-15,000",213,4.77,2711517
2025-12-19,3025,"100,001-200,000",32,7.84,4451550
2025-12-19,3025,"15,001-20,000",157,5.06,2873685
2025-12-19,3025,"20,001-30,000",128,5.79,3285980
2025-12-19,3025,"200,001-400,000",14,6.5,3688057
2025-12-19,3025,"30,001-40,000",61,3.81,2162381
2025-12-19,3025,"40,001-50,000",36,2.89,1644432
2025-12-19,3025,"400,001-600,000",3,2.51,1429756
2025-12-19,3025,"5,001-10,000",705,9.93,5637095
2025-12-19,3025,"50,001-100,000",60,7.63,4331422
2025-12-19,3025,"600,001-800,000",3,3.59,2040400
2025-12-19,3025,"800,001-1,000,000",1,1.73,986764
2025-12-19,3025,"more than 1,000,001",3,14.35,8143981
2025-12-19,3025,total,32026,100.0,56736440
2025-12-19,3025,差異數調整（說明4）,0,0.0,0
2025-12-26,3025,"1,000-5,000",7180,23.83,13520988
2025-12-26,3025,1-999,24244,1.54,874872
2025-12-26,3025,"10,001-15,000",206,4.63,2626918
2025-12-26,3025,"100,001-200,000",29,7.12,4045018
2025-12-26,3025,"15,001-20,000",161,5.16,2930185
2025-12-26,3025,"20,001-30,000",122,5.52,3137180
2025-12-26,3025,"200,001-400,000",9,4.16,2364278
2025-12-26,3025,"30,001-40,000",58,3.6,2044381
2025-12-26,3025,"40,001-50,000",37,2.99,1700222
2025-12-26,3025,"400,001-600,000",4,3.25,1848756
2025-12-26,3025,"5,001-10,000",712,10.11,5740673
2025-12-26,3025,"50,001-100,000",64,8.23,4673824
2025-12-26,3025,"600,001-800,000",3,3.69,2098400
2025-12-26,3025,"800,001-1,000,000",1,1.73,986764
2025-12-26,3025,"more than 1,000,001",3,14.35,8143981
2025-12-26,3025,total,32833,100.0,56736440
2025-12-26,3025,差異數調整（說明4）,0,0.0,0
2026-01-02,3025,"1,000-5,000",6922,23.15,13139787
2026-01-02,3025,1-999,24284,1.54,875604
2026-01-02,3025,"10,001-15,000",214,4.79,2718215
2026-01-02,3025,"100,001-200,000",30,7.41,4207018
2026-01-02,3025,"15,001-20,000",159,5.07,2882085
2026-01-02,3025,"20,001-30,000",123,5.55,3149270
2026-01-02,3025,"200,001-400,000",10,4.48,2546278
2026-01-02,3025,"30,001-40,000",63,3.9,2216381
2026-01-02,3025,"40,001-50,000",31,2.5,1418932
2026-01-02,3025,"400,001-600,000",4,3.47,1970756
2026-01-02,3025,"5,001-10,000",681,9.73,5521126
2026-01-02,3025,"50,001-100,000",70,8.8,4992843
2026-01-02,3025,"600,001-800,000",3,3.46,1967400
2026-01-02,3025,"800,001-1,000,000",1,1.73,986764
2026-01-02,3025,"more than 1,000,001",3,14.35,8143981
2026-01-02,3025,total,32598,100.0,56736440
2026-01-02,3025,差異數調整（說明4）,0,0.0,0
2026-01-09,3025,"1,000-5,000",6471,21.44,12168345
2026-01-09,3025,1-999,24336,1.52,867218
2026-01-09,3025,"10,001-15,000",207,4.59,2607575
2026-01-09,3025,"100,001-200,000",31,7.67,4354616
2026-01-09,3025,"15,001-20,000",145,4.62,2622692
2026-01-09,3025,"20,001-30,000",112,5.08,2886280
2026-01-09,3025,"200,001-400,000",12,5.72,3249368
2026-01-09,3025,"30,001-40,000",67,4.15,2356381
2026-01-09,3025,"40,001-50,000",30,2.41,1370832
2026-01-09,3025,"400,001-600,000",6,5.55,3149777
2026-01-09,3025,"5,001-10,000",632,9.08,5152566
2026-01-09,3025,"50,001-100,000",57,7.34,4167824
2026-01-09,3025,"600,001-800,000",4,4.67,2652221
2026-01-09,3025,"800,001-1,000,000",1,1.73,986764
2026-01-09,3025,"more than 1,000,001",3,14.35,8143981
2026-01-09,3025,total,32114,100.0,56736440
2026-01-09,3025,差異數調整（說明4）,0,0.0,0
2026-01-16,3025,"1,000-5,000",6378,21.15,12002521
2026-01-16,3025,1-999,24434,1.53,869957
2026-01-16,3025,"10,001-15,000",210,4.69,2661708
2026-01-16,3025,"100,001-200,000",28,7.07,4016577
2026-01-16,3025,"15,001-20,000",147,4.73,2684259
2026-01-16,3025,"20,001-30,000",112,5.08,2884280
2026-01-16,3025,"200,001-400,000",14,6.66,3781478
2026-01-16,3025,"30,001-40,000",65,4.05,2298366
2026-01-16,3025,"40,001-50,000",25,2.01,1142747
2026-01-16,3025,"400,001-600,000",4,3.59,2037756
2026-01-16,3025,"5,001-10,000",631,9.06,5141088
2026-01-16,3025,"50,001-100,000",63,8.16,4632114
2026-01-16,3025,"600,001-800,000",4,4.69,2665021
2026-01-16,3025,"800,001-1,000,000",2,3.19,1814587
2026-01-16,3025,"more than 1,000,001",3,14.28,8103981
2026-01-16,3025,total,32120,100.0,56736440
2026-01-16,3025,差異數調整（說明4）,0,0.0,0
2026-01-23,3025,"1,000-5,000",6440,21.34,12108742
2026-01-23,3025,1-999,24503,1.49,850016
2026-01-23,3025,"10,001-15,000",194,4.32,2452818
2026-01-23,3025,"100,001-200,000",26,6.57,3727631
2026-01-23,3025,"15,001-20,000",145,4.65,2643659
2026-01-23,3025,"20,001-30,000",109,4.94,2805884
2026-01-23,3025,"200,001-400,000",14,6.44,3658878
2026-01-23,3025,"30,001-40,000",64,3.99,2267315
2026-01-23,3025,"40,001-50,000",27,2.17,1236147
2026-01-23,3025,"400,001-600,000",5,4.54,2576756
2026-01-23,3025,"5,001-10,000",633,9.03,5128612
2026-01-23,3025,"50,001-100,000",63,8.27,4696414
2026-01-23,3025,"600,001-800,000",3,3.45,1960400
2026-01-23,3025,"800,001-1,000,000",4,6.33,3593987
2026-01-23,3025,"more than 1,000,001",2,12.38,7029181
2026-01-23,3025,total,32232,100.0,56736440
2026-01-23,3025,差異數調整（說明4）,0,0.0,0
2026-01-30,3025,"1,000-5,000",6048,19.94,11314589
2026-01-30,3025,1-999,24728,1.5,851604
2026-01-30,3025,"10,001-15,000",183,4.08,2315105
2026-01-30,3025,"100,001-200,000",25,6.4,3636311
2026-01-30,3025,"15,001-20,000",137,4.37,2479659
2026-01-30,3025,"20,001-30,000",105,4.81,2729880
2026-01-30,3025,"200,001-400,000",14,6.36,3610566
2026-01-30,3025,"30,001-40,000",51,3.18,1807315
2026-01-30,3025,"40,001-50,000",27,2.15,1221147
2026-01-30,3025,"400,001-600,000",6,5.11,2904556
2026-01-30,3025,"5,001-10,000",605,8.61,4889097
2026-01-30,3025,"50,001-100,000",58,7.53,4273014
2026-01-30,3025,"600,001-800,000",4,4.47,2537400
2026-01-30,3025,"800,001-1,000,000",3,5.02,2853395
2026-01-30,3025,"more than 1,000,001",4,16.41,9312802
2026-01-30,3025,total,31998,100.0,56736440
2026-01-30,3025,差異數調整（說明4）,0,0.0,0
2026-02-06,3025,"1,000-5,000",5963,19.67,11160532
2026-02-06,3025,1-999,24892,1.47,836211
2026-02-06,3025,"10,001-15,000",194,4.34,2464308
2026-02-06,3025,"100,001-200,000",25,6.53,3706332
2026-02-06,3025,"15,001-20,000",132,4.24,2406159
2026-02-06,3025,"20,001-30,000",99,4.49,2548480
2026-02-06,3025,"200,001-400,000",14,6.39,3630566
2026-02-06,3025,"30,001-40,000",59,3.75,2129335
2026-02-06,3025,"40,001-50,000",27,2.16,1227747
2026-02-06,3025,"400,001-600,000",5,4.2,2383756
2026-02-06,3025,"5,001-10,000",619,8.8,4993469
2026-02-06,3025,"50,001-100,000",60,7.75,4399793
2026-02-06,3025,"600,001-800,000",6,6.97,3955400
2026-02-06,3025,"800,001-1,000,000",3,4.97,2823185
2026-02-06,3025,"more than 1,000,001",3,14.22,8071167
2026-02-06,3025,total,32101,100.0,56736440
2026-02-06,3025,差異數調整（說明4）,0,0.0,0
2026-02-13,3025,"1,000-5,000",5975,19.89,11290202
2026-02-13,3025,1-999,25073,1.47,839440
2026-02-13,3025,"10,001-15,000",205,4.61,2619558
2026-02-13,3025,"100,001-200,000",24,6.21,3525532
2026-02-13,3025,"15,001-20,000",135,4.32,2452665
2026-02-13,3025,"20,001-30,000",108,4.86,2760880
2026-02-13,3025,"200,001-400,000",13,6.22,3531688
2026-02-13,3025,"30,001-40,000",60,3.79,2155067
2026-02-13,3025,"40,001-50,000",29,2.29,1304367
2026-02-13,3025,"400,001-600,000",7,6.3,3575377
2026-02-13,3025,"5,001-10,000",617,8.69,4935029
2026-02-13,3025,"50,001-100,000",58,7.53,4272793
2026-02-13,3025,"600,001-800,000",4,4.66,2648400
2026-02-13,3025,"800,001-1,000,000",3,4.86,2761564
2026-02-13,3025,"more than 1,000,001",3,14.21,8063878
2026-02-13,3025,total,32314,100.0,56736440
2026-02-13,3025,差異數調整（說明4）,0,0.0,0
2026-03-06,3025,"1,000-5,000",6034,20.28,11510168
2026-03-06,3025,1-999,26001,1.46,833621
2026-03-06,3025,"10,001-15,000",215,4.82,2737327
2026-03-06,3025,"100,001-200,000",25,6.14,3488931
2026-03-06,3025,"15,001-20,000",134,4.32,2456159
2026-03-06,3025,"20,001-30,000",108,4.88,2770980
2026-03-06,3025,"200,001-400,000",14,6.36,3610425
2026-03-06,3025,"30,001-40,000",58,3.66,2079067
2026-03-06,3025,"40,001-50,000",30,2.36,1341767
2026-03-06,3025,"400,001-600,000",7,6.62,3759377
2026-03-06,3025,"5,001-10,000",619,8.7,4937645
2026-03-06,3025,"50,001-100,000",56,7.3,4144393
2026-03-06,3025,"600,001-800,000",3,3.5,1990400
2026-03-06,3025,"800,001-1,000,000",2,3.39,1928564
2026-03-06,3025,"more than 1,000,001",4,16.12,9147616
2026-03-06,3025,total,33310,100.0,56736440
2026-03-06,3025,差異數調整（說明4）,0,0.0,0
2026-03-13,3025,"1,000-5,000",5906,19.96,11330245
2026-03-13,3025,1-999,26681,1.45,824244
2026-03-13,3025,"10,001-15,000",211,4.71,2677227
2026-03-13,3025,"100,001-200,000",21,5.12,2906672
2026-03-13,3025,"15,001-20,000",140,4.5,2557259
2026-03-13,3025,"20,001-30,000",103,4.66,2645080
2026-03-13,3025,"200,001-400,000",15,6.79,3857598
2026-03-13,3025,"30,001-40,000",59,3.72,2113067
2026-03-13,3025,"40,001-50,000",26,2.02,1151747
2026-03-13,3025,"400,001-600,000",6,5.31,3012827
2026-03-13,3025,"5,001-10,000",599,8.43,4784726
2026-03-13,3025,"50,001-100,000",65,8.58,4870793
2026-03-13,3025,"600,001-800,000",6,6.89,3911777
2026-03-13,3025,"800,001-1,000,000",2,3.39,1928564
2026-03-13,3025,"more than 1,000,001",3,14.39,8164614
2026-03-13,3025,total,33843,100.0,56736440
2026-03-13,3025,差異數調整（說明4）,0,0.0,0
2026-03-20,3025,"1,000-5,000",5941,19.86,11272689
2026-03-20,3025,1-999,27526,1.43,816579
2026-03-20,3025,"10,001-15,000",224,5.01,2846777
2026-03-20,3025,"100,001-200,000",23,5.64,3200559
2026-03-20,3025,"15,001-20,000",136,4.38,2489759
2026-03-20,3025,"20,001-30,000",99,4.5,2556080
2026-03-20,3025,"200,001-400,000",15,7.4,4202517
2026-03-20,3025,"30,001-40,000",62,3.92,2224367
2026-03-20,3025,"40,001-50,000",32,2.51,1426134
2026-03-20,3025,"400,001-600,000",5,4.53,2574000
2026-03-20,3025,"5,001-10,000",604,8.47,4810292
2026-03-20,3025,"50,001-100,000",56,7.43,4216814
2026-03-20,3025,"600,001-800,000",6,7.09,4022777
2026-03-20,3025,"800,001-1,000,000",2,3.39,1928564
2026-03-20,3025,"more than 1,000,001",3,14.36,8148532
2026-03-20,3025,total,34734,100.0,56736440
2026-03-20,3025,差異數調整（說明4）,0,0.0,0
2026-03-27,3025,"1,000-5,000",5990,20.11,11413364
2026-03-27,3025,1-999,27992,1.42,810626
2026-03-27,3025,"10,001-15,000",212,4.75,2698330
2026-03-27,3025,"100,001-200,000",25,5.88,3337051
2026-03-27,3025,"15,001-20,000",141,4.53,2574146
2026-03-27,3025,"20,001-30,000",97,4.36,2477180
2026-03-27,3025,"200,001-400,000",13,6.31,3583425
2026-03-27,3025,"30,001-40,000",68,4.29,2437767
2026-03-27,3025,"40,001-50,000",30,2.35,1337747
2026-03-27,3025,"400,001-600,000",5,4.66,2647000
2026-03-27,3025,"5,001-10,000",616,8.65,4907795
2026-03-27,3025,"50,001-100,000",58,7.76,4408414
2026-03-27,3025,"600,001-800,000",6,7.06,4008777
2026-03-27,3025,"800,001-1,000,000",2,3.39,1928564
2026-03-27,3025,"more than 1,000,001",3,14.39,8166254
2026-03-27,3025,total,35258,100.0,56736440
2026-03-27,3025,差異數調整（說明4）,0,0.0,0
2026-04-10,3025,"1,000-5,000",5965,20.06,11386827
2026-04-10,3025,1-999,28937,1.43,812979
2026-04-10,3025,"10,001-15,000",199,4.43,2516893
2026-04-10,3025,"100,001-200,000",24,5.97,3387919
2026-04-10,3025,"15,001-20,000",147,4.71,2672826
2026-04-10,3025,"20,001-30,000",94,4.25,2414281
2026-04-10,3025,"200,001-400,000",12,5.54,3148598
2026-04-10,3025,"30,001-40,000",67,4.2,2387004
2026-04-10,3025,"40,001-50,000",31,2.45,1393076
2026-04-10,3025,"400,001-600,000",8,7.58,4303827
2026-04-10,3025,"5,001-10,000",598,8.46,4799931
2026-04-10,3025,"50,001-100,000",55,7.31,4151739
2026-04-10,3025,"600,001-800,000",5,5.81,3299236
2026-04-10,3025,"800,001-1,000,000",2,3.39,1928564
2026-04-10,3025,"more than 1,000,001",3,14.33,8132740
2026-04-10,3025,total,36147,100.0,56736440
