date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,9946,"1,000-5,000",4003,2.73,8942444
2025-12-19,9946,1-999,8321,0.17,569897
2025-12-19,9946,"10,001-15,000",357,1.41,4620492
2025-12-19,9946,"100,001-200,000",55,2.34,7660161
2025-12-19,9946,"15,001-20,000",217,1.22,3996165
2025-12-19,9946,"20,001-30,000",203,1.55,5070192
2025-12-19,9946,"200,001-400,000",32,2.55,8347574
2025-12-19,9946,"30,001-40,000",115,1.26,4130064
2025-12-19,9946,"40,001-50,000",65,0.9,2947505
2025-12-19,9946,"400,001-600,000",18,2.71,8857048
2025-12-19,9946,"5,001-10,000",888,2.09,6837581
2025-12-19,9946,"50,001-100,000",113,2.48,8099638
2025-12-19,9946,"600,001-800,000",3,0.61,2020773
2025-12-19,9946,"800,001-1,000,000",3,0.85,2788435
2025-12-19,9946,"more than 1,000,001",19,77.06,251666181
2025-12-19,9946,total,14412,100.0,326554150
2025-12-19,9946,差異數調整（說明4）,0,0.0,0
2025-12-26,9946,"1,000-5,000",4030,2.75,8981453
2025-12-26,9946,1-999,8303,0.17,569633
2025-12-26,9946,"10,001-15,000",360,1.42,4642617
2025-12-26,9946,"100,001-200,000",58,2.5,8175849
2025-12-26,9946,"15,001-20,000",213,1.2,3932516
2025-12-26,9946,"20,001-30,000",207,1.58,5179419
2025-12-26,9946,"200,001-400,000",30,2.42,7922550
2025-12-26,9946,"30,001-40,000",114,1.24,4078069
2025-12-26,9946,"40,001-50,000",64,0.89,2912608
2025-12-26,9946,"400,001-600,000",18,2.7,8820048
2025-12-26,9946,"5,001-10,000",882,2.08,6811137
2025-12-26,9946,"50,001-100,000",111,2.46,8043862
2025-12-26,9946,"600,001-800,000",3,0.62,2049773
2025-12-26,9946,"800,001-1,000,000",3,0.85,2788435
2025-12-26,9946,"more than 1,000,001",19,77.06,251646181
2025-12-26,9946,total,14415,100.0,326554150
2025-12-26,9946,差異數調整（說明4）,0,0.0,0
2026-01-02,9946,"1,000-5,000",3989,2.71,8873086
2026-01-02,9946,1-999,8305,0.17,570650
2026-01-02,9946,"10,001-15,000",354,1.39,4564427
2026-01-02,9946,"100,001-200,000",59,2.53,8284849
2026-01-02,9946,"15,001-20,000",212,1.19,3913676
2026-01-02,9946,"20,001-30,000",209,1.6,5250419
2026-01-02,9946,"200,001-400,000",31,2.55,8350550
2026-01-02,9946,"30,001-40,000",114,1.25,4086069
2026-01-02,9946,"40,001-50,000",64,0.89,2922608
2026-01-02,9946,"400,001-600,000",15,2.2,7202048
2026-01-02,9946,"5,001-10,000",884,2.09,6826517
2026-01-02,9946,"50,001-100,000",110,2.45,8027862
2026-01-02,9946,"600,001-800,000",5,0.99,3252773
2026-01-02,9946,"800,001-1,000,000",3,0.85,2788435
2026-01-02,9946,"more than 1,000,001",19,77.05,251640181
2026-01-02,9946,total,14373,100.0,326554150
2026-01-02,9946,差異數調整（說明4）,0,0.0,0
2026-01-09,9946,"1,000-5,000",3956,2.69,8791812
2026-01-09,9946,1-999,8302,0.17,567702
2026-01-09,9946,"10,001-15,000",352,1.38,4532640
2026-01-09,9946,"100,001-200,000",58,2.46,8041849
2026-01-09,9946,"15,001-20,000",217,1.22,4005676
2026-01-09,9946,"20,001-30,000",207,1.59,5199326
2026-01-09,9946,"200,001-400,000",33,2.7,8844622
2026-01-09,9946,"30,001-40,000",115,1.26,4122064
2026-01-09,9946,"40,001-50,000",62,0.86,2826608
2026-01-09,9946,"400,001-600,000",15,2.2,7202974
2026-01-09,9946,"5,001-10,000",876,2.06,6754621
2026-01-09,9946,"50,001-100,000",110,2.45,8003867
2026-01-09,9946,"600,001-800,000",5,0.99,3257773
2026-01-09,9946,"800,001-1,000,000",3,0.85,2788435
2026-01-09,9946,"more than 1,000,001",19,77.05,251614181
2026-01-09,9946,total,14330,100.0,326554150
2026-01-09,9946,差異數調整（說明4）,0,0.0,0
2026-01-16,9946,"1,000-5,000",3919,2.67,8729934
2026-01-16,9946,1-999,8286,0.17,564643
2026-01-16,9946,"10,001-15,000",359,1.41,4612141
2026-01-16,9946,"100,001-200,000",60,2.53,8287938
2026-01-16,9946,"15,001-20,000",214,1.21,3951676
