date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4707,"1,000-5,000",9171,5.22,21080259
2025-12-19,4707,1-999,14853,0.37,1533616
2025-12-19,4707,"10,001-15,000",1210,3.69,14917199
2025-12-19,4707,"100,001-200,000",144,4.78,19322549
2025-12-19,4707,"15,001-20,000",587,2.56,10341826
2025-12-19,4707,"20,001-30,000",624,3.78,15280423
2025-12-19,4707,"200,001-400,000",41,2.68,10846028
2025-12-19,4707,"30,001-40,000",263,2.27,9173345
2025-12-19,4707,"40,001-50,000",177,1.97,7962901
2025-12-19,4707,"400,001-600,000",11,1.27,5160613
2025-12-19,4707,"5,001-10,000",2577,4.6,18578888
2025-12-19,4707,"50,001-100,000",313,5.42,21907762
2025-12-19,4707,"600,001-800,000",9,1.54,6226243
2025-12-19,4707,"800,001-1,000,000",4,0.88,3575753
2025-12-19,4707,"more than 1,000,001",12,58.9,237807865
2025-12-19,4707,total,29996,100.0,403715270
2025-12-19,4707,差異數調整（說明4）,0,0.0,0
2025-12-26,4707,"1,000-5,000",9153,5.21,21049856
2025-12-26,4707,1-999,14847,0.37,1525866
2025-12-26,4707,"10,001-15,000",1206,3.68,14868506
2025-12-26,4707,"100,001-200,000",145,4.84,19541129
2025-12-26,4707,"15,001-20,000",592,2.58,10444027
2025-12-26,4707,"20,001-30,000",621,3.76,15207936
2025-12-26,4707,"200,001-400,000",42,2.77,11188073
2025-12-26,4707,"30,001-40,000",256,2.2,8896648
2025-12-26,4707,"40,001-50,000",177,1.97,7972251
2025-12-26,4707,"400,001-600,000",11,1.28,5174613
2025-12-26,4707,"5,001-10,000",2548,4.55,18374792
2025-12-26,4707,"50,001-100,000",313,5.39,21788712
2025-12-26,4707,"600,001-800,000",8,1.36,5495242
2025-12-26,4707,"800,001-1,000,000",5,1.08,4380754
2025-12-26,4707,"more than 1,000,001",12,58.9,237806865
2025-12-26,4707,total,29936,100.0,403715270
2025-12-26,4707,差異數調整（說明4）,0,0.0,0
2026-01-02,4707,"1,000-5,000",9169,5.21,21073425
2026-01-02,4707,1-999,14849,0.37,1525394
2026-01-02,4707,"10,001-15,000",1205,3.67,14846837
2026-01-02,4707,"100,001-200,000",146,4.84,19556129
2026-01-02,4707,"15,001-20,000",587,2.56,10362942
2026-01-02,4707,"20,001-30,000",617,3.74,15134920
2026-01-02,4707,"200,001-400,000",43,2.87,11607754
2026-01-02,4707,"30,001-40,000",258,2.22,8981718
2026-01-02,4707,"40,001-50,000",176,1.97,7957770
2026-01-02,4707,"400,001-600,000",10,1.16,4709932
2026-01-02,4707,"5,001-10,000",2565,4.59,18532062
2026-01-02,4707,"50,001-100,000",313,5.39,21788526
2026-01-02,4707,"600,001-800,000",9,1.54,6255243
2026-01-02,4707,"800,001-1,000,000",4,0.88,3575753
2026-01-02,4707,"more than 1,000,001",12,58.9,237806865
2026-01-02,4707,total,29963,100.0,403715270
2026-01-02,4707,差異數調整（說明4）,0,0.0,0
2026-01-09,4707,"1,000-5,000",9119,5.2,21024195
2026-01-09,4707,1-999,14815,0.37,1518314
2026-01-09,4707,"10,001-15,000",1204,3.67,14833165
2026-01-09,4707,"100,001-200,000",148,4.94,19978110
2026-01-09,4707,"15,001-20,000",585,2.56,10345208
2026-01-09,4707,"20,001-30,000",611,3.7,14948641
2026-01-09,4707,"200,001-400,000",42,2.78,11224423
2026-01-09,4707,"30,001-40,000",263,2.26,9149631
2026-01-09,4707,"40,001-50,000",171,1.9,7710603
2026-01-09,4707,"400,001-600,000",10,1.18,4764932
2026-01-09,4707,"5,001-10,000",2553,4.57,18453656
2026-01-09,4707,"50,001-100,000",316,5.45,22009531
2026-01-09,4707,"600,001-800,000",8,1.34,5448242
2026-01-09,4707,"800,001-1,000,000",5,1.1,4471754
2026-01-09,4707,"more than 1,000,001",12,58.91,237834865
2026-01-09,4707,total,29862,100.0,403715270
2026-01-09,4707,差異數調整（說明4）,0,0.0,0
2026-01-16,4707,"1,000-5,000",9099,5.19,20984855
2026-01-16,4707,1-999,14786,0.37,1509215
2026-01-16,4707,"10,001-15,000",1192,3.63,14686761
2026-01-16,4707,"100,001-200,000",146,4.82,19486110
2026-01-16,4707,"15,001-20,000",576,2.52,10184910
2026-01-16,4707,"20,001-30,000",621,3.76,15180508
2026-01-16,4707,"200,001-400,000",44,2.89,11671423
2026-01-16,4707,"30,001-40,000",265,2.29,9259486
2026-01-16,4707,"40,001-50,000",171,1.91,7712739
2026-01-16,4707,"400,001-600,000",11,1.32,5353932
2026-01-16,4707,"5,001-10,000",2537,4.54,18360118
