date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,9931,"1,000-5,000",956,1.57,1900049
2025-12-19,9931,1-999,5772,0.1,122311
2025-12-19,9931,"10,001-15,000",75,0.76,920536
2025-12-19,9931,"100,001-200,000",39,4.49,5414064
2025-12-19,9931,"15,001-20,000",52,0.73,883332
2025-12-19,9931,"20,001-30,000",44,0.91,1098122
2025-12-19,9931,"200,001-400,000",20,5.07,6103968
2025-12-19,9931,"30,001-40,000",26,0.74,892740
2025-12-19,9931,"40,001-50,000",32,1.18,1431166
2025-12-19,9931,"400,001-600,000",8,3.11,3752623
2025-12-19,9931,"5,001-10,000",161,0.96,1157581
2025-12-19,9931,"50,001-100,000",82,4.91,5913743
2025-12-19,9931,"600,001-800,000",3,1.65,1993247
2025-12-19,9931,"800,001-1,000,000",1,0.73,890000
2025-12-19,9931,"more than 1,000,001",20,73.02,87895821
2025-12-19,9931,total,7291,100.0,120369303
2025-12-19,9931,差異數調整（說明4）,0,0.0,0
2025-12-26,9931,"1,000-5,000",954,1.57,1901297
2025-12-26,9931,1-999,5768,0.1,122356
2025-12-26,9931,"10,001-15,000",77,0.78,943536
2025-12-26,9931,"100,001-200,000",38,4.35,5246615
2025-12-26,9931,"15,001-20,000",52,0.73,883332
2025-12-26,9931,"20,001-30,000",45,0.93,1126719
2025-12-26,9931,"200,001-400,000",19,4.86,5856598
2025-12-26,9931,"30,001-40,000",25,0.71,862143
2025-12-26,9931,"40,001-50,000",32,1.18,1431166
2025-12-26,9931,"400,001-600,000",7,2.72,3281321
2025-12-26,9931,"5,001-10,000",158,0.94,1135288
2025-12-26,9931,"50,001-100,000",84,5.05,6081192
2025-12-26,9931,"600,001-800,000",4,2.25,2711919
2025-12-26,9931,"800,001-1,000,000",1,0.73,890000
2025-12-26,9931,"more than 1,000,001",20,73.02,87895821
2025-12-26,9931,total,7284,100.0,120369303
2025-12-26,9931,差異數調整（說明4）,0,0.0,0
2026-01-02,9931,"1,000-5,000",955,1.58,1904603
2026-01-02,9931,1-999,5760,0.1,121050
2026-01-02,9931,"10,001-15,000",75,0.77,928366
2026-01-02,9931,"100,001-200,000",38,4.35,5246615
2026-01-02,9931,"15,001-20,000",53,0.74,899332
2026-01-02,9931,"20,001-30,000",46,0.95,1143889
2026-01-02,9931,"200,001-400,000",19,4.86,5856598
2026-01-02,9931,"30,001-40,000",26,0.74,893853
