date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6958,"1,000-5,000",2299,1.0,4065165
2025-12-19,6958,1-999,676,0.03,132251
2025-12-19,6958,"10,001-15,000",168,0.49,2004553
2025-12-19,6958,"100,001-200,000",24,0.82,3310085
2025-12-19,6958,"15,001-20,000",79,0.33,1349839
2025-12-19,6958,"20,001-30,000",107,0.64,2588956
2025-12-19,6958,"200,001-400,000",11,0.71,2898332
2025-12-19,6958,"30,001-40,000",50,0.42,1701539
2025-12-19,6958,"40,001-50,000",26,0.28,1152396
2025-12-19,6958,"400,001-600,000",4,0.47,1905989
2025-12-19,6958,"5,001-10,000",356,0.6,2454953
2025-12-19,6958,"50,001-100,000",52,0.92,3710307
2025-12-19,6958,"600,001-800,000",3,0.52,2127600
2025-12-19,6958,"800,001-1,000,000",2,0.49,1989360
2025-12-19,6958,"more than 1,000,001",23,92.21,371898035
2025-12-19,6958,total,3880,100.0,403289360
2025-12-19,6958,差異數調整（說明4）,0,0.0,0
2025-12-26,6958,"1,000-5,000",2307,1.0,4070749
2025-12-26,6958,1-999,701,0.03,138429
2025-12-26,6958,"10,001-15,000",169,0.49,2012519
2025-12-26,6958,"100,001-200,000",25,0.84,3427656
2025-12-26,6958,"15,001-20,000",77,0.32,1310853
2025-12-26,6958,"20,001-30,000",107,0.64,2604366
2025-12-26,6958,"200,001-400,000",11,0.72,2914332
2025-12-26,6958,"30,001-40,000",49,0.41,1674139
2025-12-26,6958,"40,001-50,000",25,0.27,1104546
2025-12-26,6958,"400,001-600,000",4,0.47,1930505
2025-12-26,6958,"5,001-10,000",354,0.6,2452964
2025-12-26,6958,"50,001-100,000",51,0.9,3641307
2025-12-26,6958,"600,001-800,000",3,0.52,2119600
2025-12-26,6958,"800,001-1,000,000",2,0.49,1989360
2025-12-26,6958,"more than 1,000,001",23,92.21,371898035
2025-12-26,6958,total,3908,100.0,403289360
2025-12-26,6958,差異數調整（說明4）,0,0.0,0
2026-01-02,6958,"1,000-5,000",2308,1.01,4089668
2026-01-02,6958,1-999,687,0.03,136749
2026-01-02,6958,"10,001-15,000",171,0.5,2039719
2026-01-02,6958,"100,001-200,000",24,0.82,3320648
2026-01-02,6958,"15,001-20,000",77,0.32,1311683
2026-01-02,6958,"20,001-30,000",106,0.63,2579676
2026-01-02,6958,"200,001-400,000",11,0.72,2922332
2026-01-02,6958,"30,001-40,000",49,0.41,1676139
2026-01-02,6958,"40,001-50,000",25,0.27,1104546
2026-01-02,6958,"400,001-600,000",4,0.47,1930505
2026-01-02,6958,"5,001-10,000",351,0.6,2424393
2026-01-02,6958,"50,001-100,000",52,0.92,3746307
2026-01-02,6958,"600,001-800,000",3,0.52,2119600
2026-01-02,6958,"800,001-1,000,000",2,0.49,1989360
2026-01-02,6958,"more than 1,000,001",23,92.21,371898035
2026-01-02,6958,total,3893,100.0,403289360
2026-01-02,6958,差異數調整（說明4）,0,0.0,0
2026-01-09,6958,"1,000-5,000",2296,1.01,4090642
2026-01-09,6958,1-999,693,0.03,138621
2026-01-09,6958,"10,001-15,000",170,0.5,2028012
2026-01-09,6958,"100,001-200,000",25,0.84,3418994
2026-01-09,6958,"15,001-20,000",73,0.3,1236533
2026-01-09,6958,"20,001-30,000",105,0.62,2539676
2026-01-09,6958,"200,001-400,000",11,0.72,2936332
2026-01-09,6958,"30,001-40,000",50,0.41,1691459
2026-01-09,6958,"40,001-50,000",27,0.29,1187846
2026-01-09,6958,"400,001-600,000",4,0.47,1928789
2026-01-09,6958,"5,001-10,000",348,0.59,2419114
2026-01-09,6958,"50,001-100,000",51,0.9,3666347
2026-01-09,6958,"600,001-800,000",3,0.52,2119600
2026-01-09,6958,"800,001-1,000,000",2,0.49,1989360
2026-01-09,6958,"more than 1,000,001",23,92.21,371898035
2026-01-09,6958,total,3881,100.0,403289360
2026-01-09,6958,差異數調整（說明4）,0,0.0,0
2026-01-16,6958,"1,000-5,000",2290,1.01,4085424
2026-01-16,6958,1-999,705,0.03,140349
2026-01-16,6958,"10,001-15,000",170,0.5,2027580
2026-01-16,6958,"100,001-200,000",24,0.82,3315941
2026-01-16,6958,"15,001-20,000",70,0.29,1190803
2026-01-16,6958,"20,001-30,000",109,0.66,2666182
2026-01-16,6958,"200,001-400,000",11,0.73,2954332
2026-01-16,6958,"30,001-40,000",49,0.41,1663573
2026-01-16,6958,"40,001-50,000",24,0.26,1054546
2026-01-16,6958,"400,001-600,000",4,0.49,1978789
2026-01-16,6958,"5,001-10,000",338,0.58,2343739
2026-01-16,6958,"50,001-100,000",54,0.95,3858107
2026-01-16,6958,"600,001-800,000",3,0.52,2119600
2026-01-16,6958,"800,001-1,000,000",2,0.49,1989360
2026-01-16,6958,"more than 1,000,001",23,92.21,371901035
2026-01-16,6958,total,3876,100.0,403289360
2026-01-16,6958,差異數調整（說明4）,0,0.0,0
2026-01-23,6958,"1,000-5,000",2275,1.0,4059063
2026-01-23,6958,1-999,717,0.03,140922
2026-01-23,6958,"10,001-15,000",169,0.5,2021508
2026-01-23,6958,"100,001-200,000",26,0.87,3539711
2026-01-23,6958,"15,001-20,000",71,0.3,1214103
2026-01-23,6958,"20,001-30,000",107,0.65,2621882
2026-01-23,6958,"200,001-400,000",11,0.73,2968332
2026-01-23,6958,"30,001-40,000",47,0.39,1602533
2026-01-23,6958,"40,001-50,000",25,0.27,1091426
2026-01-23,6958,"400,001-600,000",4,0.49,2005129
2026-01-23,6958,"5,001-10,000",338,0.58,2340409
2026-01-23,6958,"50,001-100,000",52,0.91,3674347
2026-01-23,6958,"600,001-800,000",3,0.52,2119600
2026-01-23,6958,"800,001-1,000,000",2,0.49,1989360
2026-01-23,6958,"more than 1,000,001",20,92.21,371901035
2026-01-23,6958,total,3867,100.0,403289360
2026-01-23,6958,差異數調整（說明4）,0,0.0,0
2026-01-30,6958,"1,000-5,000",2269,1.0,4057934
2026-01-30,6958,1-999,719,0.03,141450
2026-01-30,6958,"10,001-15,000",166,0.49,1981668
2026-01-30,6958,"100,001-200,000",26,0.89,3604192
2026-01-30,6958,"15,001-20,000",74,0.31,1274303
2026-01-30,6958,"20,001-30,000",103,0.62,2523522
2026-01-30,6958,"200,001-400,000",11,0.73,2981332
2026-01-30,6958,"30,001-40,000",48,0.4,1635133
2026-01-30,6958,"40,001-50,000",25,0.27,1095586
2026-01-30,6958,"400,001-600,000",4,0.49,2005129
2026-01-30,6958,"5,001-10,000",333,0.57,2307769
2026-01-30,6958,"50,001-100,000",52,0.91,3671347
2026-01-30,6958,"600,001-800,000",3,0.52,2119600
2026-01-30,6958,"800,001-1,000,000",2,0.49,1989360
2026-01-30,6958,"more than 1,000,001",20,92.21,371901035
2026-01-30,6958,total,3855,100.0,403289360
2026-01-30,6958,差異數調整（說明4）,0,0.0,0
2026-02-06,6958,"1,000-5,000",2258,0.99,4021930
2026-02-06,6958,1-999,721,0.03,141990
2026-02-06,6958,"10,001-15,000",167,0.49,2001208
2026-02-06,6958,"100,001-200,000",26,0.89,3610301
2026-02-06,6958,"15,001-20,000",73,0.31,1261303
2026-02-06,6958,"20,001-30,000",102,0.61,2488202
2026-02-06,6958,"200,001-400,000",11,0.73,2983332
2026-02-06,6958,"30,001-40,000",49,0.41,1671773
2026-02-06,6958,"40,001-50,000",25,0.27,1095586
2026-02-06,6958,"400,001-600,000",4,0.49,2005129
2026-02-06,6958,"5,001-10,000",335,0.57,2315264
2026-02-06,6958,"50,001-100,000",52,0.91,3683347
2026-02-06,6958,"600,001-800,000",3,0.52,2119600
2026-02-06,6958,"800,001-1,000,000",2,0.49,1989360
2026-02-06,6958,"more than 1,000,001",20,92.21,371901035
2026-02-06,6958,total,3848,100.0,403289360
2026-02-06,6958,差異數調整（說明4）,0,0.0,0
2026-02-13,6958,"1,000-5,000",2238,0.98,3969678
2026-02-13,6958,1-999,720,0.03,139189
2026-02-13,6958,"10,001-15,000",162,0.48,1941908
2026-02-13,6958,"100,001-200,000",26,0.91,3676583
2026-02-13,6958,"15,001-20,000",76,0.32,1322688
2026-02-13,6958,"20,001-30,000",102,0.61,2488537
2026-02-13,6958,"200,001-400,000",11,0.74,2997332
2026-02-13,6958,"30,001-40,000",47,0.39,1596229
2026-02-13,6958,"40,001-50,000",25,0.27,1095226
2026-02-13,6958,"400,001-600,000",4,0.5,2031227
2026-02-13,6958,"5,001-10,000",332,0.57,2299949
2026-02-13,6958,"50,001-100,000",53,0.92,3719819
2026-02-13,6958,"600,001-800,000",3,0.52,2119600
2026-02-13,6958,"800,001-1,000,000",2,0.49,1989360
2026-02-13,6958,"more than 1,000,001",20,92.21,371902035
2026-02-13,6958,total,3821,100.0,403289360
2026-02-13,6958,差異數調整（說明4）,0,0.0,0
