date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3067,"1,000-5,000",217,2.2,440996
2025-12-19,3067,1-999,439,0.28,57683
2025-12-19,3067,"10,001-15,000",16,1.05,210544
2025-12-19,3067,"100,001-200,000",5,4.16,833467
2025-12-19,3067,"15,001-20,000",10,0.92,184429
2025-12-19,3067,"20,001-30,000",12,1.46,292726
2025-12-19,3067,"200,001-400,000",6,8.74,1749249
2025-12-19,3067,"30,001-40,000",8,1.47,295257
2025-12-19,3067,"40,001-50,000",6,1.41,282106
2025-12-19,3067,"400,001-600,000",1,2.73,547110
2025-12-19,3067,"5,001-10,000",49,1.92,385896
2025-12-19,3067,"50,001-100,000",13,4.9,981835
2025-12-19,3067,"600,001-800,000",0,0.0,0
2025-12-19,3067,"800,001-1,000,000",1,4.98,997832
2025-12-19,3067,"more than 1,000,001",2,63.7,12740870
2025-12-19,3067,total,785,100.0,20000000
2025-12-19,3067,差異數調整（說明4）,0,0.0,0
2025-12-26,3067,"1,000-5,000",219,2.18,437996
2025-12-26,3067,1-999,438,0.28,57683
2025-12-26,3067,"10,001-15,000",15,0.99,198544
2025-12-26,3067,"100,001-200,000",5,4.16,833467
2025-12-26,3067,"15,001-20,000",10,0.92,184429
2025-12-26,3067,"20,001-30,000",13,1.57,314726
2025-12-26,3067,"200,001-400,000",6,8.74,1749249
2025-12-26,3067,"30,001-40,000",8,1.47,295257
2025-12-26,3067,"40,001-50,000",6,1.41,282106
2025-12-26,3067,"400,001-600,000",1,2.73,547110
2025-12-26,3067,"5,001-10,000",48,1.9,381896
2025-12-26,3067,"50,001-100,000",13,4.89,978835
2025-12-26,3067,"600,001-800,000",0,0.0,0
2025-12-26,3067,"800,001-1,000,000",1,4.98,997832
2025-12-26,3067,"more than 1,000,001",2,63.7,12740870
2025-12-26,3067,total,785,100.0,20000000
2025-12-26,3067,差異數調整（說明4）,0,0.0,0
2026-01-02,3067,"1,000-5,000",218,2.2,441598
2026-01-02,3067,1-999,438,0.28,57683
2026-01-02,3067,"10,001-15,000",14,0.91,183544
2026-01-02,3067,"100,001-200,000",5,4.16,833467
2026-01-02,3067,"15,001-20,000",11,1.0,201429
2026-01-02,3067,"20,001-30,000",13,1.6,320726
2026-01-02,3067,"200,001-400,000",6,8.74,1749249
2026-01-02,3067,"30,001-40,000",8,1.46,293257
2026-01-02,3067,"40,001-50,000",6,1.41,282106
2026-01-02,3067,"400,001-600,000",1,2.73,547110
2026-01-02,3067,"5,001-10,000",47,1.87,375294
2026-01-02,3067,"50,001-100,000",13,4.87,975835
