date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,1414,"1,000-5,000",3173,2.9,6400465
2025-12-19,1414,1-999,30885,0.63,1387753
2025-12-19,1414,"10,001-15,000",127,0.72,1594956
2025-12-19,1414,"100,001-200,000",22,1.35,2971793
2025-12-19,1414,"15,001-20,000",98,0.82,1816588
2025-12-19,1414,"20,001-30,000",55,0.63,1399670
2025-12-19,1414,"200,001-400,000",11,1.59,3515018
2025-12-19,1414,"30,001-40,000",38,0.63,1403428
2025-12-19,1414,"40,001-50,000",16,0.34,768098
2025-12-19,1414,"400,001-600,000",7,1.49,3287055
2025-12-19,1414,"5,001-10,000",434,1.52,3362804
2025-12-19,1414,"50,001-100,000",43,1.32,2924553
2025-12-19,1414,"600,001-800,000",5,1.66,3670556
2025-12-19,1414,"800,001-1,000,000",2,0.76,1680854
2025-12-19,1414,"more than 1,000,001",25,83.55,183816409
2025-12-19,1414,total,34941,100.0,220000000
2025-12-19,1414,差異數調整（說明4）,0,0.0,0
2025-12-26,1414,"1,000-5,000",3188,2.92,6426898
2025-12-26,1414,1-999,30497,0.63,1386663
2025-12-26,1414,"10,001-15,000",128,0.73,1609956
2025-12-26,1414,"100,001-200,000",22,1.35,2975793
2025-12-26,1414,"15,001-20,000",96,0.8,1780208
2025-12-26,1414,"20,001-30,000",54,0.62,1379670
2025-12-26,1414,"200,001-400,000",10,1.48,3266595
2025-12-26,1414,"30,001-40,000",38,0.63,1403428
2025-12-26,1414,"40,001-50,000",14,0.3,676098
2025-12-26,1414,"400,001-600,000",7,1.61,3556460
2025-12-26,1414,"5,001-10,000",434,1.52,3364320
2025-12-26,1414,"50,001-100,000",45,1.39,3060571
2025-12-26,1414,"600,001-800,000",6,2.01,4433410
2025-12-26,1414,"800,001-1,000,000",2,0.83,1835000
2025-12-26,1414,"more than 1,000,001",24,83.11,182844930
2025-12-26,1414,total,34565,100.0,220000000
2025-12-26,1414,差異數調整（說明4）,0,0.0,0
