date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6574,"1,000-5,000",573,4.44,977944
2025-12-19,6574,1-999,3871,2.16,476136
2025-12-19,6574,"10,001-15,000",12,0.67,148544
2025-12-19,6574,"100,001-200,000",3,2.27,501000
2025-12-19,6574,"15,001-20,000",6,0.49,108000
2025-12-19,6574,"20,001-30,000",8,0.9,199007
2025-12-19,6574,"200,001-400,000",3,4.64,1020882
2025-12-19,6574,"30,001-40,000",3,0.49,109000
2025-12-19,6574,"40,001-50,000",6,1.18,261294
2025-12-19,6574,"400,001-600,000",0,0.0,0
2025-12-19,6574,"5,001-10,000",31,1.05,232299
2025-12-19,6574,"50,001-100,000",0,0.0,0
2025-12-19,6574,"600,001-800,000",2,6.11,1345529
2025-12-19,6574,"800,001-1,000,000",0,0.0,0
2025-12-19,6574,"more than 1,000,001",6,75.53,16610365
2025-12-19,6574,total,4524,100.0,21990000
2025-12-19,6574,差異數調整（說明4）,0,0.0,0
2025-12-26,6574,"1,000-5,000",567,4.4,968804
2025-12-26,6574,1-999,3859,2.16,476276
2025-12-26,6574,"10,001-15,000",12,0.67,148544
2025-12-26,6574,"100,001-200,000",3,2.27,501000
2025-12-26,6574,"15,001-20,000",6,0.49,109000
2025-12-26,6574,"20,001-30,000",8,0.9,199007
2025-12-26,6574,"200,001-400,000",3,4.64,1020882
2025-12-26,6574,"30,001-40,000",3,0.49,109000
2025-12-26,6574,"40,001-50,000",6,1.18,261294
2025-12-26,6574,"400,001-600,000",0,0.0,0
2025-12-26,6574,"5,001-10,000",32,1.09,240299
2025-12-26,6574,"50,001-100,000",0,0.0,0
2025-12-26,6574,"600,001-800,000",2,6.11,1345529
2025-12-26,6574,"800,001-1,000,000",0,0.0,0
2025-12-26,6574,"more than 1,000,001",6,75.53,16610365
2025-12-26,6574,total,4507,100.0,21990000
2025-12-26,6574,差異數調整（說明4）,0,0.0,0
2026-01-02,6574,"1,000-5,000",565,4.4,969047
2026-01-02,6574,1-999,3852,2.16,477033
2026-01-02,6574,"10,001-15,000",13,0.73,162544
2026-01-02,6574,"100,001-200,000",3,2.27,501000
2026-01-02,6574,"15,001-20,000",6,0.49,109000
2026-01-02,6574,"20,001-30,000",8,0.9,198007
2026-01-02,6574,"200,001-400,000",3,4.64,1020882
2026-01-02,6574,"30,001-40,000",3,0.49,109000
2026-01-02,6574,"40,001-50,000",6,1.18,261294
2026-01-02,6574,"400,001-600,000",0,0.0,0
2026-01-02,6574,"5,001-10,000",30,1.02,226299
2026-01-02,6574,"50,001-100,000",0,0.0,0
2026-01-02,6574,"600,001-800,000",2,6.11,1345529
2026-01-02,6574,"800,001-1,000,000",0,0.0,0
2026-01-02,6574,"more than 1,000,001",6,75.53,16610365
2026-01-02,6574,total,4497,100.0,21990000
2026-01-02,6574,差異數調整（說明4）,0,0.0,0
2026-01-09,6574,"1,000-5,000",572,4.46,981395
2026-01-09,6574,1-999,3858,2.15,474685
2026-01-09,6574,"10,001-15,000",10,0.56,124544
2026-01-09,6574,"100,001-200,000",3,2.27,501000
2026-01-09,6574,"15,001-20,000",7,0.56,125000
2026-01-09,6574,"20,001-30,000",8,0.9,198007
2026-01-09,6574,"200,001-400,000",3,4.64,1020882
2026-01-09,6574,"30,001-40,000",3,0.49,109000
2026-01-09,6574,"40,001-50,000",6,1.18,261294
2026-01-09,6574,"400,001-600,000",0,0.0,0
2026-01-09,6574,"5,001-10,000",32,1.08,238299
2026-01-09,6574,"50,001-100,000",0,0.0,0
2026-01-09,6574,"600,001-800,000",2,6.11,1345529
2026-01-09,6574,"800,001-1,000,000",0,0.0,0
2026-01-09,6574,"more than 1,000,001",6,75.53,16610365
2026-01-09,6574,total,4510,100.0,21990000
2026-01-09,6574,差異數調整（說明4）,0,0.0,0
2026-01-16,6574,"1,000-5,000",573,4.41,970843
2026-01-16,6574,1-999,3869,2.17,477237
2026-01-16,6574,"10,001-15,000",10,0.56,124544
2026-01-16,6574,"100,001-200,000",3,2.27,501000
2026-01-16,6574,"15,001-20,000",7,0.55,123000
2026-01-16,6574,"20,001-30,000",8,0.9,198007
2026-01-16,6574,"200,001-400,000",3,4.64,1020882
2026-01-16,6574,"30,001-40,000",3,0.49,109000
2026-01-16,6574,"40,001-50,000",6,1.18,261294
2026-01-16,6574,"400,001-600,000",0,0.0,0
2026-01-16,6574,"5,001-10,000",33,1.12,248299
2026-01-16,6574,"50,001-100,000",0,0.0,0
2026-01-16,6574,"600,001-800,000",2,6.11,1345529
2026-01-16,6574,"800,001-1,000,000",0,0.0,0
2026-01-16,6574,"more than 1,000,001",6,75.53,16610365
2026-01-16,6574,total,4523,100.0,21990000
2026-01-16,6574,差異數調整（說明4）,0,0.0,0
2026-01-23,6574,"1,000-5,000",575,4.45,980193
2026-01-23,6574,1-999,3865,2.15,474887
2026-01-23,6574,"10,001-15,000",11,0.62,137544
2026-01-23,6574,"100,001-200,000",3,2.27,501000
2026-01-23,6574,"15,001-20,000",6,0.48,107000
2026-01-23,6574,"20,001-30,000",8,0.9,198007
2026-01-23,6574,"200,001-400,000",3,4.64,1020882
2026-01-23,6574,"30,001-40,000",3,0.49,109000
2026-01-23,6574,"40,001-50,000",6,1.18,261294
2026-01-23,6574,"400,001-600,000",0,0.0,0
2026-01-23,6574,"5,001-10,000",32,1.11,244299
2026-01-23,6574,"50,001-100,000",0,0.0,0
2026-01-23,6574,"600,001-800,000",2,6.11,1345529
2026-01-23,6574,"800,001-1,000,000",0,0.0,0
2026-01-23,6574,"more than 1,000,001",6,75.53,16610365
2026-01-23,6574,total,4520,100.0,21990000
2026-01-23,6574,差異數調整（說明4）,0,0.0,0
2026-01-30,6574,"1,000-5,000",616,4.64,1022115
2026-01-30,6574,1-999,3882,2.15,474965
2026-01-30,6574,"10,001-15,000",10,0.57,125544
2026-01-30,6574,"100,001-200,000",3,2.27,501000
2026-01-30,6574,"15,001-20,000",6,0.48,107000
2026-01-30,6574,"20,001-30,000",8,0.89,197007
2026-01-30,6574,"200,001-400,000",3,4.56,1003882
2026-01-30,6574,"30,001-40,000",3,0.49,109000
2026-01-30,6574,"40,001-50,000",6,1.18,261294
