date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6913,"1,000-5,000",2780,10.79,4735067
2025-12-19,6913,1-999,1627,0.51,226323
2025-12-19,6913,"10,001-15,000",64,1.77,776462
2025-12-19,6913,"100,001-200,000",32,10.21,4478657
2025-12-19,6913,"15,001-20,000",36,1.47,644845
2025-12-19,6913,"20,001-30,000",34,1.88,826976
2025-12-19,6913,"200,001-400,000",13,7.8,3422064
2025-12-19,6913,"30,001-40,000",18,1.45,639105
2025-12-19,6913,"40,001-50,000",11,1.09,478999
2025-12-19,6913,"400,001-600,000",5,5.95,2612924
2025-12-19,6913,"5,001-10,000",198,3.29,1446210
2025-12-19,6913,"50,001-100,000",24,3.98,1745780
2025-12-19,6913,"600,001-800,000",0,0.0,0
2025-12-19,6913,"800,001-1,000,000",3,6.36,2789465
2025-12-19,6913,"more than 1,000,001",9,43.38,19025986
2025-12-19,6913,total,4854,100.0,43848863
2025-12-19,6913,差異數調整（說明4）,0,0.0,0
2025-12-26,6913,"1,000-5,000",2733,10.68,4685848
2025-12-26,6913,1-999,1617,0.5,223593
2025-12-26,6913,"10,001-15,000",64,1.76,775710
2025-12-26,6913,"100,001-200,000",33,10.43,4577745
2025-12-26,6913,"15,001-20,000",36,1.46,641799
2025-12-26,6913,"20,001-30,000",32,1.74,766075
2025-12-26,6913,"200,001-400,000",13,7.81,3425064
2025-12-26,6913,"30,001-40,000",20,1.63,715105
2025-12-26,6913,"40,001-50,000",9,0.92,403780
2025-12-26,6913,"400,001-600,000",5,5.94,2608924
2025-12-26,6913,"5,001-10,000",198,3.29,1447008
2025-12-26,6913,"50,001-100,000",25,4.06,1783761
2025-12-26,6913,"600,001-800,000",0,0.0,0
2025-12-26,6913,"800,001-1,000,000",3,6.35,2786465
2025-12-26,6913,"more than 1,000,001",9,43.34,19007986
2025-12-26,6913,total,4797,100.0,43848863
2025-12-26,6913,差異數調整（說明4）,0,0.0,0
2026-01-02,6913,"1,000-5,000",2678,10.49,4603211
2026-01-02,6913,1-999,1612,0.5,222297
2026-01-02,6913,"10,001-15,000",62,1.69,741394
2026-01-02,6913,"100,001-200,000",33,10.5,4606636
2026-01-02,6913,"15,001-20,000",35,1.43,628499
2026-01-02,6913,"20,001-30,000",35,1.93,850613
2026-01-02,6913,"200,001-400,000",13,7.81,3426064
2026-01-02,6913,"30,001-40,000",22,1.8,792136
2026-01-02,6913,"40,001-50,000",8,0.8,353780
2026-01-02,6913,"400,001-600,000",5,5.94,2608924
2026-01-02,6913,"5,001-10,000",187,3.14,1379639
2026-01-02,6913,"50,001-100,000",26,4.24,1859219
2026-01-02,6913,"600,001-800,000",0,0.0,0
2026-01-02,6913,"800,001-1,000,000",3,6.35,2786465
2026-01-02,6913,"more than 1,000,001",9,43.3,18989986
2026-01-02,6913,total,4728,100.0,43848863
2026-01-02,6913,差異數調整（說明4）,0,0.0,0
2026-01-09,6913,"1,000-5,000",2606,10.26,4501981
2026-01-09,6913,1-999,1599,0.5,221782
2026-01-09,6913,"10,001-15,000",64,1.75,771582
2026-01-09,6913,"100,001-200,000",34,11.1,4871079
2026-01-09,6913,"15,001-20,000",32,1.29,569498
2026-01-09,6913,"20,001-30,000",39,2.17,953647
2026-01-09,6913,"200,001-400,000",13,7.78,3413543
2026-01-09,6913,"30,001-40,000",19,1.54,679100
2026-01-09,6913,"40,001-50,000",8,0.79,349783
2026-01-09,6913,"400,001-600,000",5,5.94,2608924
2026-01-09,6913,"5,001-10,000",187,3.15,1381848
2026-01-09,6913,"50,001-100,000",25,3.99,1749645
2026-01-09,6913,"600,001-800,000",0,0.0,0
2026-01-09,6913,"800,001-1,000,000",3,6.35,2786465
2026-01-09,6913,"more than 1,000,001",9,43.3,18989986
2026-01-09,6913,total,4643,100.0,43848863
2026-01-09,6913,差異數調整（說明4）,0,0.0,0
2026-01-16,6913,"1,000-5,000",2548,10.02,4394280
2026-01-16,6913,1-999,1596,0.5,219563
2026-01-16,6913,"10,001-15,000",63,1.72,756638
2026-01-16,6913,"100,001-200,000",34,11.11,4872324
2026-01-16,6913,"15,001-20,000",32,1.3,570598
2026-01-16,6913,"20,001-30,000",33,1.83,803030
2026-01-16,6913,"200,001-400,000",13,7.96,3492543
2026-01-16,6913,"30,001-40,000",23,1.83,805289
2026-01-16,6913,"40,001-50,000",7,0.7,309780
2026-01-16,6913,"400,001-600,000",5,5.91,2594924
2026-01-16,6913,"5,001-10,000",188,3.2,1406282
2026-01-16,6913,"50,001-100,000",26,4.21,1847161
2026-01-16,6913,"600,001-800,000",0,0.0,0
2026-01-16,6913,"800,001-1,000,000",3,6.35,2786465
