date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3702,"1,000-5,000",36316,4.5,75613540
2025-12-19,3702,1-999,46288,0.35,6005665
2025-12-19,3702,"10,001-15,000",1839,1.36,22912699
2025-12-19,3702,"100,001-200,000",220,1.8,30231917
2025-12-19,3702,"15,001-20,000",950,1.02,17156190
2025-12-19,3702,"20,001-30,000",793,1.18,19816283
2025-12-19,3702,"200,001-400,000",117,1.98,33245339
2025-12-19,3702,"30,001-40,000",367,0.77,12950627
2025-12-19,3702,"40,001-50,000",218,0.59,10041779
2025-12-19,3702,"400,001-600,000",48,1.37,23042647
2025-12-19,3702,"5,001-10,000",5704,2.53,42569796
2025-12-19,3702,"50,001-100,000",401,1.67,28159702
2025-12-19,3702,"600,001-800,000",32,1.32,22304466
2025-12-19,3702,"800,001-1,000,000",18,0.95,16005362
2025-12-19,3702,"more than 1,000,001",146,78.55,1319000821
2025-12-19,3702,total,93457,100.0,1679056833
2025-12-19,3702,差異數調整（說明4）,0,0.0,0
2025-12-26,3702,"1,000-5,000",38948,4.85,81450291
2025-12-26,3702,1-999,46622,0.36,6084539
2025-12-26,3702,"10,001-15,000",1996,1.48,24938158
2025-12-26,3702,"100,001-200,000",235,1.93,32543986
2025-12-26,3702,"15,001-20,000",1051,1.13,19009928
2025-12-26,3702,"20,001-30,000",887,1.32,22237068
2025-12-26,3702,"200,001-400,000",130,2.16,36390573
2025-12-26,3702,"30,001-40,000",420,0.88,14920721
2025-12-26,3702,"40,001-50,000",231,0.63,10632752
2025-12-26,3702,"400,001-600,000",49,1.41,23698995
2025-12-26,3702,"5,001-10,000",6296,2.81,47277724
2025-12-26,3702,"50,001-100,000",434,1.82,30658142
2025-12-26,3702,"600,001-800,000",32,1.3,21989059
2025-12-26,3702,"800,001-1,000,000",18,0.96,16139968
2025-12-26,3702,"more than 1,000,001",145,76.89,1291084929
2025-12-26,3702,total,97494,100.0,1679056833
2025-12-26,3702,差異數調整（說明4）,0,0.0,0
2026-01-02,3702,"1,000-5,000",40135,5.01,84173779
2026-01-02,3702,1-999,46833,0.36,6125860
2026-01-02,3702,"10,001-15,000",2052,1.52,25675118
2026-01-02,3702,"100,001-200,000",249,2.04,34351072
2026-01-02,3702,"15,001-20,000",1133,1.22,20542043
2026-01-02,3702,"20,001-30,000",930,1.38,23255167
2026-01-02,3702,"200,001-400,000",133,2.2,37055228
2026-01-02,3702,"30,001-40,000",444,0.93,15781272
2026-01-02,3702,"40,001-50,000",249,0.68,11464414
2026-01-02,3702,"400,001-600,000",54,1.55,26133722
