date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6409,"1,000-5,000",3160,5.67,4980724
2025-12-19,6409,1-999,9973,1.13,993703
2025-12-19,6409,"10,001-15,000",71,1.0,884333
2025-12-19,6409,"100,001-200,000",45,7.32,6423058
2025-12-19,6409,"15,001-20,000",40,0.8,706854
2025-12-19,6409,"20,001-30,000",56,1.6,1411349
2025-12-19,6409,"200,001-400,000",39,12.41,10887033
2025-12-19,6409,"30,001-40,000",36,1.43,1258830
2025-12-19,6409,"40,001-50,000",25,1.27,1115097
2025-12-19,6409,"400,001-600,000",8,4.67,4096215
2025-12-19,6409,"5,001-10,000",170,1.47,1296623
2025-12-19,6409,"50,001-100,000",60,4.99,4384912
2025-12-19,6409,"600,001-800,000",7,5.25,4612559
2025-12-19,6409,"800,001-1,000,000",11,11.47,10064948
2025-12-19,6409,"more than 1,000,001",12,39.44,34595128
2025-12-19,6409,total,13713,100.0,87711366
2025-12-19,6409,差異數調整（說明4）,0,0.0,0
2025-12-26,6409,"1,000-5,000",3223,5.76,5057764
2025-12-26,6409,1-999,10115,1.16,1025553
2025-12-26,6409,"10,001-15,000",72,1.02,895292
2025-12-26,6409,"100,001-200,000",45,7.28,6387038
2025-12-26,6409,"15,001-20,000",43,0.87,763654
2025-12-26,6409,"20,001-30,000",54,1.55,1362231
2025-12-26,6409,"200,001-400,000",38,12.01,10542895
2025-12-26,6409,"30,001-40,000",37,1.46,1285317
2025-12-26,6409,"40,001-50,000",25,1.26,1113538
2025-12-26,6409,"400,001-600,000",9,5.14,4516880
2025-12-26,6409,"5,001-10,000",177,1.52,1341515
2025-12-26,6409,"50,001-100,000",62,5.2,4562054
2025-12-26,6409,"600,001-800,000",7,5.31,4664559
2025-12-26,6409,"800,001-1,000,000",11,11.35,9959948
2025-12-26,6409,"more than 1,000,001",12,39.02,34233128
2025-12-26,6409,total,13930,100.0,87711366
2025-12-26,6409,差異數調整（說明4）,0,0.0,0
2026-01-02,6409,"1,000-5,000",3222,5.81,5102293
2026-01-02,6409,1-999,10222,1.2,1056912
2026-01-02,6409,"10,001-15,000",74,1.05,924557
2026-01-02,6409,"100,001-200,000",45,7.24,6355879
2026-01-02,6409,"15,001-20,000",44,0.88,778654
