date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4737,"1,000-5,000",1266,3.66,2464996
2025-12-19,4737,1-999,8449,0.15,107454
2025-12-19,4737,"10,001-15,000",115,2.04,1378218
2025-12-19,4737,"100,001-200,000",50,10.3,6936356
2025-12-19,4737,"15,001-20,000",57,1.49,1003695
2025-12-19,4737,"20,001-30,000",75,2.72,1834522
2025-12-19,4737,"200,001-400,000",21,8.61,5794223
2025-12-19,4737,"30,001-40,000",41,2.11,1423682
2025-12-19,4737,"40,001-50,000",26,1.73,1169125
2025-12-19,4737,"400,001-600,000",8,5.71,3846699
2025-12-19,4737,"5,001-10,000",276,2.92,1969414
2025-12-19,4737,"50,001-100,000",65,6.87,4624551
2025-12-19,4737,"600,001-800,000",3,2.84,1915965
2025-12-19,4737,"800,001-1,000,000",3,3.93,2647563
2025-12-19,4737,"more than 1,000,001",7,44.83,30168790
2025-12-19,4737,total,10462,100.0,67285253
2025-12-19,4737,差異數調整（說明4）,0,0.0,0
2025-12-26,4737,"1,000-5,000",1258,3.64,2454326
2025-12-26,4737,1-999,8454,0.16,108136
2025-12-26,4737,"10,001-15,000",115,2.05,1380332
2025-12-26,4737,"100,001-200,000",48,9.86,6636970
2025-12-26,4737,"15,001-20,000",59,1.53,1034989
2025-12-26,4737,"20,001-30,000",76,2.76,1857986
2025-12-26,4737,"200,001-400,000",21,8.49,5713223
2025-12-26,4737,"30,001-40,000",40,2.07,1397911
2025-12-26,4737,"40,001-50,000",25,1.67,1129585
2025-12-26,4737,"400,001-600,000",8,5.66,3814699
2025-12-26,4737,"5,001-10,000",276,2.92,1967906
2025-12-26,4737,"50,001-100,000",66,7.03,4732872
2025-12-26,4737,"600,001-800,000",3,2.84,1915965
2025-12-26,4737,"800,001-1,000,000",3,3.93,2646563
2025-12-26,4737,"more than 1,000,001",7,45.32,30493790
2025-12-26,4737,total,10459,100.0,67285253
2025-12-26,4737,差異數調整（說明4）,0,0.0,0
2026-01-02,4737,"1,000-5,000",1258,3.66,2465066
2026-01-02,4737,1-999,8460,0.16,108680
2026-01-02,4737,"10,001-15,000",118,2.12,1428514
2026-01-02,4737,"100,001-200,000",47,9.52,6409986
2026-01-02,4737,"15,001-20,000",60,1.56,1055061
2026-01-02,4737,"20,001-30,000",73,2.66,1789997
2026-01-02,4737,"200,001-400,000",23,9.15,6160168
2026-01-02,4737,"30,001-40,000",40,2.08,1401736
2026-01-02,4737,"40,001-50,000",26,1.73,1167580
2026-01-02,4737,"400,001-600,000",7,5.07,3411754
2026-01-02,4737,"5,001-10,000",274,2.89,1947725
2026-01-02,4737,"50,001-100,000",65,6.85,4615668
2026-01-02,4737,"600,001-800,000",4,4.03,2715319
2026-01-02,4737,"800,001-1,000,000",2,2.66,1796209
2026-01-02,4737,"more than 1,000,001",7,45.79,30811790
2026-01-02,4737,total,10464,100.0,67285253
2026-01-02,4737,差異數調整（說明4）,0,0.0,0
2026-01-09,4737,"1,000-5,000",1257,3.67,2472869
2026-01-09,4737,1-999,8449,0.16,111780
2026-01-09,4737,"10,001-15,000",116,2.06,1389316
2026-01-09,4737,"100,001-200,000",46,9.35,6293688
2026-01-09,4737,"15,001-20,000",60,1.56,1056157
2026-01-09,4737,"20,001-30,000",75,2.74,1848306
2026-01-09,4737,"200,001-400,000",23,9.11,6134168
2026-01-09,4737,"30,001-40,000",41,2.13,1433898
2026-01-09,4737,"40,001-50,000",26,1.75,1177580
2026-01-09,4737,"400,001-600,000",7,5.05,3403754
2026-01-09,4737,"5,001-10,000",280,2.96,1991665
2026-01-09,4737,"50,001-100,000",66,6.97,4695965
2026-01-09,4737,"600,001-800,000",4,3.89,2621108
2026-01-09,4737,"800,001-1,000,000",2,2.66,1796209
2026-01-09,4737,"more than 1,000,001",7,45.86,30858790
2026-01-09,4737,total,10459,100.0,67285253
2026-01-09,4737,差異數調整（說明4）,0,0.0,0
2026-01-16,4737,"1,000-5,000",1277,3.72,2507227
2026-01-16,4737,1-999,8468,0.16,113701
2026-01-16,4737,"10,001-15,000",115,2.03,1371803
2026-01-16,4737,"100,001-200,000",50,10.28,6917992
2026-01-16,4737,"15,001-20,000",58,1.51,1020361
2026-01-16,4737,"20,001-30,000",76,2.76,1862638
2026-01-16,4737,"200,001-400,000",20,8.13,5473864
2026-01-16,4737,"30,001-40,000",41,2.09,1412736
2026-01-16,4737,"40,001-50,000",23,1.53,1029500
