date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,7750,"1,000-5,000",1782,4.02,2893506
2025-12-19,7750,1-999,3691,0.64,465827
2025-12-19,7750,"10,001-15,000",47,0.82,595243
2025-12-19,7750,"100,001-200,000",12,2.42,1739143
2025-12-19,7750,"15,001-20,000",24,0.58,420852
2025-12-19,7750,"20,001-30,000",20,0.69,499413
2025-12-19,7750,"200,001-400,000",16,6.45,4635487
2025-12-19,7750,"30,001-40,000",16,0.79,569519
2025-12-19,7750,"40,001-50,000",10,0.62,451241
2025-12-19,7750,"400,001-600,000",12,7.92,5695616
2025-12-19,7750,"5,001-10,000",107,1.13,818465
2025-12-19,7750,"50,001-100,000",12,1.2,865442
2025-12-19,7750,"600,001-800,000",4,4.18,3009912
2025-12-19,7750,"800,001-1,000,000",0,0.0,0
2025-12-19,7750,"more than 1,000,001",19,68.45,49183334
2025-12-19,7750,total,5772,100.0,71843000
2025-12-19,7750,差異數調整（說明4）,0,0.0,0
2025-12-26,7750,"1,000-5,000",1745,3.93,2824410
2025-12-26,7750,1-999,3598,0.62,451636
2025-12-26,7750,"10,001-15,000",48,0.83,602243
2025-12-26,7750,"100,001-200,000",14,2.72,1959143
2025-12-26,7750,"15,001-20,000",24,0.58,421077
2025-12-26,7750,"20,001-30,000",19,0.64,463413
2025-12-26,7750,"200,001-400,000",15,5.99,4304487
2025-12-26,7750,"30,001-40,000",17,0.84,609160
2025-12-26,7750,"40,001-50,000",9,0.56,405600
2025-12-26,7750,"400,001-600,000",14,9.26,6655616
2025-12-26,7750,"5,001-10,000",110,1.17,844527
2025-12-26,7750,"50,001-100,000",12,1.24,892442
2025-12-26,7750,"600,001-800,000",3,3.13,2251912
2025-12-26,7750,"800,001-1,000,000",0,0.0,0
2025-12-26,7750,"more than 1,000,001",19,68.42,49157334
2025-12-26,7750,total,5647,100.0,71843000
2025-12-26,7750,差異數調整（說明4）,0,0.0,0
2026-01-02,7750,"1,000-5,000",1707,3.84,2765812
2026-01-02,7750,1-999,3511,0.61,442880
2026-01-02,7750,"10,001-15,000",45,0.8,578685
2026-01-02,7750,"100,001-200,000",14,2.79,2007143
2026-01-02,7750,"15,001-20,000",21,0.51,369852
2026-01-02,7750,"20,001-30,000",20,0.68,490413
2026-01-02,7750,"200,001-400,000",14,5.52,3969413
2026-01-02,7750,"30,001-40,000",17,0.83,603160
2026-01-02,7750,"40,001-50,000",8,0.49,356825
2026-01-02,7750,"400,001-600,000",15,9.9,7115690
2026-01-02,7750,"5,001-10,000",107,1.15,831439
2026-01-02,7750,"50,001-100,000",13,1.33,956442
2026-01-02,7750,"600,001-800,000",3,3.13,2249912
2026-01-02,7750,"800,001-1,000,000",0,0.0,0
2026-01-02,7750,"more than 1,000,001",19,68.35,49105334
2026-01-02,7750,total,5514,100.0,71843000
2026-01-02,7750,差異數調整（說明4）,0,0.0,0
2026-01-09,7750,"1,000-5,000",1651,3.71,2665555
2026-01-09,7750,1-999,3395,0.6,432483
2026-01-09,7750,"10,001-15,000",48,0.86,621685
2026-01-09,7750,"100,001-200,000",14,2.9,2087143
2026-01-09,7750,"15,001-20,000",20,0.48,345348
2026-01-09,7750,"20,001-30,000",20,0.67,485638
2026-01-09,7750,"200,001-400,000",14,5.56,3997393
2026-01-09,7750,"30,001-40,000",18,0.87,632160
2026-01-09,7750,"40,001-50,000",7,0.43,314600
2026-01-09,7750,"400,001-600,000",15,9.96,7160690
2026-01-09,7750,"5,001-10,000",109,1.17,840617
2026-01-09,7750,"50,001-100,000",13,1.34,965442
2026-01-09,7750,"600,001-800,000",3,3.12,2246912
2026-01-09,7750,"800,001-1,000,000",0,0.0,0
2026-01-09,7750,"more than 1,000,001",19,68.27,49047334
2026-01-09,7750,total,5346,100.0,71843000
2026-01-09,7750,差異數調整（說明4）,0,0.0,0
2026-01-16,7750,"1,000-5,000",1635,3.64,2619613
2026-01-16,7750,1-999,3377,0.59,427051
2026-01-16,7750,"10,001-15,000",49,0.87,629910
2026-01-16,7750,"100,001-200,000",13,2.69,1936143
2026-01-16,7750,"15,001-20,000",19,0.45,329851
2026-01-16,7750,"20,001-30,000",16,0.54,389413
2026-01-16,7750,"200,001-400,000",15,6.12,4397374
2026-01-16,7750,"30,001-40,000",17,0.83,597160
2026-01-16,7750,"40,001-50,000",8,0.49,358600
2026-01-16,7750,"400,001-600,000",15,10.01,7194200
2026-01-16,7750,"5,001-10,000",109,1.15,828997
2026-01-16,7750,"50,001-100,000",12,1.21,873442
2026-01-16,7750,"600,001-800,000",3,3.12,2246912
2026-01-16,7750,"800,001-1,000,000",0,0.0,0
2026-01-16,7750,"more than 1,000,001",19,68.22,49014334
2026-01-16,7750,total,5307,100.0,71843000
2026-01-16,7750,差異數調整（說明4）,0,0.0,0
2026-01-23,7750,"1,000-5,000",1592,3.55,2556054
2026-01-23,7750,1-999,3341,0.59,426134
2026-01-23,7750,"10,001-15,000",47,0.84,610138
2026-01-23,7750,"100,001-200,000",13,2.69,1937143
2026-01-23,7750,"15,001-20,000",19,0.46,330851
2026-01-23,7750,"20,001-30,000",16,0.54,393413
2026-01-23,7750,"200,001-400,000",15,6.11,4394374
2026-01-23,7750,"30,001-40,000",18,0.87,628385
2026-01-23,7750,"40,001-50,000",7,0.43,315600
2026-01-23,7750,"400,001-600,000",14,9.32,6696200
2026-01-23,7750,"5,001-10,000",108,1.15,833020
2026-01-23,7750,"50,001-100,000",12,1.21,871442
2026-01-23,7750,"600,001-800,000",4,3.97,2854912
2026-01-23,7750,"800,001-1,000,000",0,0.0,0
2026-01-23,7750,"more than 1,000,001",19,68.19,48995334
2026-01-23,7750,total,5225,100.0,71843000
2026-01-23,7750,差異數調整（說明4）,0,0.0,0
2026-01-30,7750,"1,000-5,000",1505,3.35,2407570
2026-01-30,7750,1-999,3262,0.53,382792
2026-01-30,7750,"10,001-15,000",45,0.79,574743
2026-01-30,7750,"100,001-200,000",10,2.1,1514143
2026-01-30,7750,"15,001-20,000",18,0.42,307623
2026-01-30,7750,"20,001-30,000",16,0.53,386030
2026-01-30,7750,"200,001-400,000",14,5.24,3765374
2026-01-30,7750,"30,001-40,000",17,0.83,597268
2026-01-30,7750,"40,001-50,000",6,0.37,266825
2026-01-30,7750,"400,001-600,000",14,9.41,6766692
2026-01-30,7750,"5,001-10,000",107,1.16,838744
2026-01-30,7750,"50,001-100,000",15,1.47,1056442
2026-01-30,7750,"600,001-800,000",6,5.8,4168420
2026-01-30,7750,"800,001-1,000,000",0,0.0,0
2026-01-30,7750,"more than 1,000,001",19,67.94,48810334
2026-01-30,7750,total,5054,100.0,71843000
2026-01-30,7750,差異數調整（說明4）,0,0.0,0
2026-02-06,7750,"1,000-5,000",1431,3.22,2319358
2026-02-06,7750,1-999,3186,0.51,370026
2026-02-06,7750,"10,001-15,000",50,0.88,634754
2026-02-06,7750,"100,001-200,000",15,3.09,2225688
2026-02-06,7750,"15,001-20,000",17,0.4,292432
2026-02-06,7750,"20,001-30,000",21,0.71,515586
2026-02-06,7750,"200,001-400,000",15,6.06,4357937
2026-02-06,7750,"30,001-40,000",16,0.79,569428
2026-02-06,7750,"40,001-50,000",8,0.5,365683
2026-02-06,7750,"400,001-600,000",12,8.08,5807081
2026-02-06,7750,"5,001-10,000",108,1.16,839914
2026-02-06,7750,"50,001-100,000",13,1.26,910359
2026-02-06,7750,"600,001-800,000",6,5.8,4173420
2026-02-06,7750,"800,001-1,000,000",0,0.0,0
2026-02-06,7750,"more than 1,000,001",19,67.45,48461334
2026-02-06,7750,total,4917,100.0,71843000
2026-02-06,7750,差異數調整（說明4）,0,0.0,0
2026-02-13,7750,"1,000-5,000",1452,3.29,2363798
2026-02-13,7750,1-999,3596,0.53,381702
2026-02-13,7750,"10,001-15,000",44,0.77,559859
2026-02-13,7750,"100,001-200,000",16,3.34,2405604
2026-02-13,7750,"15,001-20,000",18,0.43,312402
2026-02-13,7750,"20,001-30,000",20,0.65,469508
2026-02-13,7750,"200,001-400,000",14,5.56,3997021
2026-02-13,7750,"30,001-40,000",19,0.96,692433
2026-02-13,7750,"40,001-50,000",8,0.5,359683
2026-02-13,7750,"400,001-600,000",13,8.86,6369522
2026-02-13,7750,"5,001-10,000",116,1.25,900862
2026-02-13,7750,"50,001-100,000",13,1.31,941362
2026-02-13,7750,"600,001-800,000",5,4.83,3475912
2026-02-13,7750,"800,001-1,000,000",2,2.48,1786878
2026-02-13,7750,"more than 1,000,001",18,65.17,46826454
2026-02-13,7750,total,5354,100.0,71843000
2026-02-13,7750,差異數調整（說明4）,0,0.0,0
2026-03-06,7750,"1,000-5,000",1379,3.06,2204831
2026-03-06,7750,1-999,3985,0.54,393339
2026-03-06,7750,"10,001-15,000",48,0.86,622111
