date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4114,"1,000-5,000",18932,8.2,41879539
2025-12-19,4114,1-999,42155,0.76,3902702
2025-12-19,4114,"10,001-15,000",2084,5.06,25827638
2025-12-19,4114,"100,001-200,000",257,6.77,34578711
2025-12-19,4114,"15,001-20,000",1055,3.6,18402539
2025-12-19,4114,"20,001-30,000",1000,4.82,24634031
2025-12-19,4114,"200,001-400,000",122,6.45,32922582
2025-12-19,4114,"30,001-40,000",478,3.24,16533168
2025-12-19,4114,"40,001-50,000",324,2.85,14548509
2025-12-19,4114,"400,001-600,000",32,3.0,15334539
2025-12-19,4114,"5,001-10,000",4550,6.34,32346935
2025-12-19,4114,"50,001-100,000",569,7.65,39065758
2025-12-19,4114,"600,001-800,000",17,2.29,11700760
2025-12-19,4114,"800,001-1,000,000",4,0.69,3537944
2025-12-19,4114,"more than 1,000,001",52,38.21,194960281
2025-12-19,4114,total,71631,100.0,510175636
2025-12-19,4114,差異數調整（說明4）,0,0.0,0
2025-12-26,4114,"1,000-5,000",18910,8.19,41816834
2025-12-26,4114,1-999,42168,0.76,3893226
2025-12-26,4114,"10,001-15,000",2086,5.06,25849591
2025-12-26,4114,"100,001-200,000",256,6.73,34349204
2025-12-26,4114,"15,001-20,000",1053,3.6,18385206
2025-12-26,4114,"20,001-30,000",996,4.81,24573036
2025-12-26,4114,"200,001-400,000",122,6.49,33111239
2025-12-26,4114,"30,001-40,000",483,3.27,16694688
2025-12-26,4114,"40,001-50,000",325,2.86,14596840
2025-12-26,4114,"400,001-600,000",30,2.85,14563105
2025-12-26,4114,"5,001-10,000",4557,6.35,32431452
2025-12-26,4114,"50,001-100,000",565,7.6,38817012
2025-12-26,4114,"600,001-800,000",16,2.18,11129723
2025-12-26,4114,"800,001-1,000,000",6,1.03,5294822
2025-12-26,4114,"more than 1,000,001",52,38.15,194669658
2025-12-26,4114,total,71625,100.0,510175636
2025-12-26,4114,差異數調整（說明4）,0,0.0,0
2026-01-02,4114,"1,000-5,000",18913,8.19,41814530
2026-01-02,4114,1-999,42151,0.76,3881195
2026-01-02,4114,"10,001-15,000",2085,5.06,25836683
2026-01-02,4114,"100,001-200,000",258,6.76,34534418
2026-01-02,4114,"15,001-20,000",1042,3.56,18181668
2026-01-02,4114,"20,001-30,000",997,4.81,24548364
2026-01-02,4114,"200,001-400,000",124,6.57,33524145
2026-01-02,4114,"30,001-40,000",482,3.26,16677307
2026-01-02,4114,"40,001-50,000",323,2.84,14495681
2026-01-02,4114,"400,001-600,000",29,2.77,14135982
2026-01-02,4114,"5,001-10,000",4562,6.36,32463054
2026-01-02,4114,"50,001-100,000",565,7.6,38810408
2026-01-02,4114,"600,001-800,000",15,2.02,10339600
2026-01-02,4114,"800,001-1,000,000",8,1.38,7048945
2026-01-02,4114,"more than 1,000,001",51,38.0,193883656
2026-01-02,4114,total,71605,100.0,510175636
2026-01-02,4114,差異數調整（說明4）,0,0.0,0
2026-01-09,4114,"1,000-5,000",18836,8.17,41688645
2026-01-09,4114,1-999,42154,0.75,3871560
2026-01-09,4114,"10,001-15,000",2072,5.03,25689987
2026-01-09,4114,"100,001-200,000",257,6.77,34585822
2026-01-09,4114,"15,001-20,000",1038,3.54,18101988
2026-01-09,4114,"20,001-30,000",996,4.8,24516661
2026-01-09,4114,"200,001-400,000",123,6.52,33274868
2026-01-09,4114,"30,001-40,000",486,3.29,16819172
2026-01-09,4114,"40,001-50,000",314,2.76,14108264
2026-01-09,4114,"400,001-600,000",27,2.55,13040317
2026-01-09,4114,"5,001-10,000",4535,6.32,32247182
2026-01-09,4114,"50,001-100,000",572,7.7,39317373
2026-01-09,4114,"600,001-800,000",16,2.14,10958410
2026-01-09,4114,"800,001-1,000,000",7,1.19,6099908
2026-01-09,4114,"more than 1,000,001",51,38.38,195855479
2026-01-09,4114,total,71484,100.0,510175636
2026-01-09,4114,差異數調整（說明4）,0,0.0,0
2026-01-16,4114,"1,000-5,000",18793,8.15,41590563
2026-01-16,4114,1-999,42190,0.75,3860444
2026-01-16,4114,"10,001-15,000",2062,5.01,25563066
2026-01-16,4114,"100,001-200,000",257,6.8,34692480
