date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,1795,"1,000-5,000",13587,9.17,24492080
2025-12-19,1795,1-999,13015,0.63,1694081
2025-12-19,1795,"10,001-15,000",373,1.79,4788418
2025-12-19,1795,"100,001-200,000",79,4.21,11237824
2025-12-19,1795,"15,001-20,000",218,1.49,4000260
2025-12-19,1795,"20,001-30,000",190,1.82,4870370
2025-12-19,1795,"200,001-400,000",44,4.51,12055121
2025-12-19,1795,"30,001-40,000",92,1.22,3266873
2025-12-19,1795,"40,001-50,000",55,0.96,2572826
2025-12-19,1795,"400,001-600,000",16,3.02,8062427
2025-12-19,1795,"5,001-10,000",1329,3.88,10370713
2025-12-19,1795,"50,001-100,000",115,3.14,8405009
2025-12-19,1795,"600,001-800,000",10,2.48,6644906
2025-12-19,1795,"800,001-1,000,000",3,1.03,2761000
2025-12-19,1795,"more than 1,000,001",18,60.57,161701904
2025-12-19,1795,total,29144,100.0,266923812
2025-12-19,1795,差異數調整（說明4）,0,0.0,0
2025-12-26,1795,"1,000-5,000",13596,9.22,24615960
2025-12-26,1795,1-999,12954,0.63,1697401
2025-12-26,1795,"10,001-15,000",370,1.78,4762628
2025-12-26,1795,"100,001-200,000",81,4.34,11607245
2025-12-26,1795,"15,001-20,000",229,1.57,4200660
2025-12-26,1795,"20,001-30,000",192,1.84,4921370
2025-12-26,1795,"200,001-400,000",42,4.36,11639334
2025-12-26,1795,"30,001-40,000",98,1.3,3489886
2025-12-26,1795,"40,001-50,000",52,0.9,2426598
2025-12-26,1795,"400,001-600,000",17,3.14,8383427
2025-12-26,1795,"5,001-10,000",1333,3.88,10379698
2025-12-26,1795,"50,001-100,000",117,3.23,8624897
2025-12-26,1795,"600,001-800,000",10,2.51,6721222
2025-12-26,1795,"800,001-1,000,000",3,1.04,2801000
2025-12-26,1795,"more than 1,000,001",18,60.18,160652486
2025-12-26,1795,total,29112,100.0,266923812
2025-12-26,1795,差異數調整（說明4）,0,0.0,0
2026-01-02,1795,"1,000-5,000",13631,9.24,24677508
2026-01-02,1795,1-999,12932,0.63,1696754
2026-01-02,1795,"10,001-15,000",363,1.74,4655115
2026-01-02,1795,"100,001-200,000",80,4.29,11454195
2026-01-02,1795,"15,001-20,000",233,1.6,4285260
2026-01-02,1795,"20,001-30,000",193,1.84,4930585
2026-01-02,1795,"200,001-400,000",42,4.26,11392376
2026-01-02,1795,"30,001-40,000",104,1.38,3693831
2026-01-02,1795,"40,001-50,000",56,0.97,2591628
2026-01-02,1795,"400,001-600,000",18,3.36,8986427
2026-01-02,1795,"5,001-10,000",1339,3.9,10418404
