date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,8038,"1,000-5,000",7940,24.47,15242294
2025-12-19,8038,1-999,24881,0.5,316943
2025-12-19,8038,"10,001-15,000",301,6.04,3765229
2025-12-19,8038,"100,001-200,000",29,6.47,4029997
2025-12-19,8038,"15,001-20,000",166,4.9,3052281
2025-12-19,8038,"20,001-30,000",157,6.32,3941479
2025-12-19,8038,"200,001-400,000",7,2.96,1845864
2025-12-19,8038,"30,001-40,000",77,4.4,2743368
2025-12-19,8038,"40,001-50,000",51,3.69,2302786
2025-12-19,8038,"400,001-600,000",2,1.56,973583
2025-12-19,8038,"5,001-10,000",962,12.11,7545330
2025-12-19,8038,"50,001-100,000",63,7.24,4511899
2025-12-19,8038,"600,001-800,000",2,2.32,1449906
2025-12-19,8038,"800,001-1,000,000",2,2.84,1771967
2025-12-19,8038,"more than 1,000,001",4,14.1,8785264
2025-12-19,8038,total,34644,100.0,62278190
2025-12-19,8038,差異數調整（說明4）,0,0.0,0
2025-12-26,8038,"1,000-5,000",7565,23.39,14572935
2025-12-26,8038,1-999,24954,0.5,315268
2025-12-26,8038,"10,001-15,000",293,5.92,3689613
2025-12-26,8038,"100,001-200,000",33,7.5,4671997
2025-12-26,8038,"15,001-20,000",156,4.61,2875280
2025-12-26,8038,"20,001-30,000",163,6.58,4101479
2025-12-26,8038,"200,001-400,000",8,3.5,2182864
2025-12-26,8038,"30,001-40,000",73,4.18,2603356
2025-12-26,8038,"40,001-50,000",51,3.72,2321798
2025-12-26,8038,"400,001-600,000",2,1.48,924583
2025-12-26,8038,"5,001-10,000",924,11.61,7235981
2025-12-26,8038,"50,001-100,000",65,7.52,4687899
2025-12-26,8038,"600,001-800,000",1,1.08,675914
2025-12-26,8038,"800,001-1,000,000",3,4.22,2633959
2025-12-26,8038,"more than 1,000,001",4,14.1,8785264
2025-12-26,8038,total,34295,100.0,62278190
2025-12-26,8038,差異數調整（說明4）,0,0.0,0
2026-01-02,8038,"1,000-5,000",7368,22.67,14119439
2026-01-02,8038,1-999,24999,0.5,311755
2026-01-02,8038,"10,001-15,000",288,5.82,3630177
2026-01-02,8038,"100,001-200,000",32,7.09,4416997
2026-01-02,8038,"15,001-20,000",147,4.35,2714471
2026-01-02,8038,"20,001-30,000",151,6.07,3781979
2026-01-02,8038,"200,001-400,000",11,4.93,3071864
2026-01-02,8038,"30,001-40,000",79,4.55,2834356
2026-01-02,8038,"40,001-50,000",47,3.45,2150608
2026-01-02,8038,"400,001-600,000",3,2.16,1348583
2026-01-02,8038,"5,001-10,000",919,11.56,7201735
2026-01-02,8038,"50,001-100,000",64,7.38,4597089
2026-01-02,8038,"600,001-800,000",1,1.08,675914
2026-01-02,8038,"800,001-1,000,000",3,4.23,2637959
2026-01-02,8038,"more than 1,000,001",4,14.1,8785264
2026-01-02,8038,total,34116,100.0,62278190
2026-01-02,8038,差異數調整（說明4）,0,0.0,0
2026-01-09,8038,"1,000-5,000",7086,21.74,13540730
2026-01-09,8038,1-999,25038,0.5,313253
2026-01-09,8038,"10,001-15,000",275,5.55,3461564
2026-01-09,8038,"100,001-200,000",30,6.79,4232998
2026-01-09,8038,"15,001-20,000",147,4.35,2714209
2026-01-09,8038,"20,001-30,000",153,6.17,3845118
2026-01-09,8038,"200,001-400,000",10,4.43,2764864
2026-01-09,8038,"30,001-40,000",78,4.5,2806347
2026-01-09,8038,"40,001-50,000",45,3.29,2052798
2026-01-09,8038,"400,001-600,000",6,4.85,3022583
2026-01-09,8038,"5,001-10,000",861,10.86,6765690
2026-01-09,8038,"50,001-100,000",65,7.49,4668899
2026-01-09,8038,"600,001-800,000",1,1.08,675914
2026-01-09,8038,"800,001-1,000,000",3,4.21,2627959
2026-01-09,8038,"more than 1,000,001",4,14.1,8785264
2026-01-09,8038,total,33802,100.0,62278190
2026-01-09,8038,差異數調整（說明4）,0,0.0,0
2026-01-16,8038,"1,000-5,000",7938,23.93,14904162
2026-01-16,8038,1-999,25308,0.56,354696
2026-01-16,8038,"10,001-15,000",302,6.12,3817100
2026-01-16,8038,"100,001-200,000",28,6.55,4085203
2026-01-16,8038,"15,001-20,000",148,4.37,2722851
2026-01-16,8038,"20,001-30,000",130,5.25,3273712
2026-01-16,8038,"200,001-400,000",11,4.48,2793864
2026-01-16,8038,"30,001-40,000",63,3.57,2225331
2026-01-16,8038,"40,001-50,000",46,3.34,2082886
2026-01-16,8038,"400,001-600,000",5,3.79,2362583
2026-01-16,8038,"5,001-10,000",929,11.72,7299782
2026-01-16,8038,"50,001-100,000",59,6.97,4341883
2026-01-16,8038,"600,001-800,000",1,1.08,675914
2026-01-16,8038,"800,001-1,000,000",3,4.09,2552959
2026-01-16,8038,"more than 1,000,001",4,14.1,8785264
2026-01-16,8038,total,34975,100.0,62278190
2026-01-16,8038,差異數調整（說明4）,0,0.0,0
2026-01-23,8038,"1,000-5,000",8869,26.62,16580473
2026-01-23,8038,1-999,25484,0.6,379455
2026-01-23,8038,"10,001-15,000",287,5.84,3643231
2026-01-23,8038,"100,001-200,000",28,6.14,3825799
2026-01-23,8038,"15,001-20,000",165,4.89,3046587
2026-01-23,8038,"20,001-30,000",132,5.31,3309569
2026-01-23,8038,"200,001-400,000",11,4.51,2812851
2026-01-23,8038,"30,001-40,000",68,3.86,2404389
2026-01-23,8038,"40,001-50,000",44,3.19,1988721
2026-01-23,8038,"400,001-600,000",2,1.53,956000
2026-01-23,8038,"5,001-10,000",948,12.09,7532095
2026-01-23,8038,"50,001-100,000",54,6.35,3955883
2026-01-23,8038,"600,001-800,000",2,2.29,1429906
2026-01-23,8038,"800,001-1,000,000",2,2.74,1707967
2026-01-23,8038,"more than 1,000,001",4,13.97,8705264
2026-01-23,8038,total,36100,100.0,62278190
2026-01-23,8038,差異數調整（說明4）,0,0.0,0
2026-01-30,8038,"1,000-5,000",8727,26.45,16477032
2026-01-30,8038,1-999,25569,0.59,373271
2026-01-30,8038,"10,001-15,000",302,6.12,3817457
2026-01-30,8038,"100,001-200,000",28,6.17,3847799
2026-01-30,8038,"15,001-20,000",166,4.91,3058018
2026-01-30,8038,"20,001-30,000",130,5.28,3293164
2026-01-30,8038,"200,001-400,000",11,4.49,2796851
2026-01-30,8038,"30,001-40,000",69,3.88,2419471
2026-01-30,8038,"40,001-50,000",43,3.12,1946104
2026-01-30,8038,"400,001-600,000",2,1.52,952000
2026-01-30,8038,"5,001-10,000",960,12.19,7595003
2026-01-30,8038,"50,001-100,000",53,6.21,3868883
2026-01-30,8038,"600,001-800,000",2,2.24,1399906
2026-01-30,8038,"800,001-1,000,000",2,2.77,1727967
2026-01-30,8038,"more than 1,000,001",4,13.97,8705264
