date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,8086,"1,000-5,000",20147,18.64,36649324
2025-12-19,8086,1-999,41786,0.75,1479082
2025-12-19,8086,"10,001-15,000",483,3.14,6184735
2025-12-19,8086,"100,001-200,000",44,3.22,6340604
2025-12-19,8086,"15,001-20,000",253,2.37,4661024
2025-12-19,8086,"20,001-30,000",191,2.46,4839873
2025-12-19,8086,"200,001-400,000",28,3.98,7837920
2025-12-19,8086,"30,001-40,000",93,1.67,3292158
2025-12-19,8086,"40,001-50,000",43,0.99,1957031
2025-12-19,8086,"400,001-600,000",10,2.41,4746942
2025-12-19,8086,"5,001-10,000",1777,7.02,13800119
2025-12-19,8086,"50,001-100,000",78,2.83,5568797
2025-12-19,8086,"600,001-800,000",5,1.71,3376941
2025-12-19,8086,"800,001-1,000,000",4,1.76,3462079
2025-12-19,8086,"more than 1,000,001",18,46.97,92319494
2025-12-19,8086,total,64960,100.0,196516123
2025-12-19,8086,差異數調整（說明4）,0,0.0,0
2025-12-26,8086,"1,000-5,000",19025,17.48,34363642
2025-12-26,8086,1-999,41823,0.73,1451890
2025-12-26,8086,"10,001-15,000",455,2.96,5821132
2025-12-26,8086,"100,001-200,000",42,3.11,6124626
2025-12-26,8086,"15,001-20,000",238,2.23,4384024
2025-12-26,8086,"20,001-30,000",179,2.3,4521091
2025-12-26,8086,"200,001-400,000",26,3.65,7188891
2025-12-26,8086,"30,001-40,000",90,1.63,3205865
2025-12-26,8086,"40,001-50,000",35,0.8,1572516
2025-12-26,8086,"400,001-600,000",15,3.6,7078791
2025-12-26,8086,"5,001-10,000",1683,6.66,13097622
2025-12-26,8086,"50,001-100,000",78,2.86,5625815
2025-12-26,8086,"600,001-800,000",4,1.42,2793711
2025-12-26,8086,"800,001-1,000,000",5,2.15,4232221
2025-12-26,8086,"more than 1,000,001",19,48.36,95054286
2025-12-26,8086,total,63717,100.0,196516123
2025-12-26,8086,差異數調整（說明4）,0,0.0,0
2026-01-02,8086,"1,000-5,000",19303,17.78,34942922
2026-01-02,8086,1-999,41862,0.74,1458304
2026-01-02,8086,"10,001-15,000",463,3.0,5900873
2026-01-02,8086,"100,001-200,000",42,3.06,6016671
2026-01-02,8086,"15,001-20,000",249,2.32,4575038
2026-01-02,8086,"20,001-30,000",184,2.36,4646650
2026-01-02,8086,"200,001-400,000",26,3.61,7096532
2026-01-02,8086,"30,001-40,000",86,1.56,3082865
2026-01-02,8086,"40,001-50,000",37,0.83,1650416
2026-01-02,8086,"400,001-600,000",14,3.35,6584950
2026-01-02,8086,"5,001-10,000",1724,6.8,13380857
2026-01-02,8086,"50,001-100,000",80,2.86,5625380
2026-01-02,8086,"600,001-800,000",6,2.17,4278905
2026-01-02,8086,"800,001-1,000,000",3,1.29,2553964
2026-01-02,8086,"more than 1,000,001",19,48.2,94721796
2026-01-02,8086,total,64098,100.0,196516123
2026-01-02,8086,差異數調整（說明4）,0,0.0,0
2026-01-09,8086,"1,000-5,000",19415,17.85,35093882
2026-01-09,8086,1-999,41937,0.74,1461750
2026-01-09,8086,"10,001-15,000",463,3.0,5901074
2026-01-09,8086,"100,001-200,000",43,3.06,6030938
2026-01-09,8086,"15,001-20,000",241,2.26,4452138
2026-01-09,8086,"20,001-30,000",186,2.4,4718364
2026-01-09,8086,"200,001-400,000",26,3.69,7261763
2026-01-09,8086,"30,001-40,000",87,1.57,3100291
2026-01-09,8086,"40,001-50,000",37,0.85,1680476
2026-01-09,8086,"400,001-600,000",16,4.02,7915861
2026-01-09,8086,"5,001-10,000",1703,6.73,13240758
2026-01-09,8086,"50,001-100,000",77,2.77,5455938
2026-01-09,8086,"600,001-800,000",4,1.43,2826084
2026-01-09,8086,"800,001-1,000,000",2,0.83,1643880
2026-01-09,8086,"more than 1,000,001",19,48.71,95732926
2026-01-09,8086,total,64256,100.0,196516123
2026-01-09,8086,差異數調整（說明4）,0,0.0,0
2026-01-16,8086,"1,000-5,000",19204,17.64,34675393
2026-01-16,8086,1-999,41911,0.73,1442955
2026-01-16,8086,"10,001-15,000",456,2.96,5818110
2026-01-16,8086,"100,001-200,000",41,2.94,5782683
2026-01-16,8086,"15,001-20,000",241,2.26,4457292
2026-01-16,8086,"20,001-30,000",177,2.28,4485844
2026-01-16,8086,"200,001-400,000",24,3.21,6317612
2026-01-16,8086,"30,001-40,000",88,1.59,3138865
2026-01-16,8086,"40,001-50,000",33,0.75,1492476
2026-01-16,8086,"400,001-600,000",15,3.62,7116846
2026-01-16,8086,"5,001-10,000",1667,6.59,12955337
2026-01-16,8086,"50,001-100,000",75,2.74,5402914
2026-01-16,8086,"600,001-800,000",3,1.04,2045941
2026-01-16,8086,"800,001-1,000,000",2,0.82,1624880
2026-01-16,8086,"more than 1,000,001",22,50.76,99758975
