date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3346,"1,000-5,000",11203,18.73,22714820
2025-12-19,3346,1-999,18757,0.35,433434
2025-12-19,3346,"10,001-15,000",559,5.73,6958496
2025-12-19,3346,"100,001-200,000",56,6.3,7638671
2025-12-19,3346,"15,001-20,000",308,4.58,5562439
2025-12-19,3346,"20,001-30,000",286,5.84,7091102
2025-12-19,3346,"200,001-400,000",30,7.56,9176113
2025-12-19,3346,"30,001-40,000",127,3.69,4480964
2025-12-19,3346,"40,001-50,000",81,3.06,3713755
2025-12-19,3346,"400,001-600,000",6,2.32,2820442
2025-12-19,3346,"5,001-10,000",1698,10.81,13110447
2025-12-19,3346,"50,001-100,000",111,6.35,7700130
2025-12-19,3346,"600,001-800,000",2,1.15,1402466
2025-12-19,3346,"800,001-1,000,000",4,2.93,3561755
2025-12-19,3346,"more than 1,000,001",8,20.5,24863318
2025-12-19,3346,total,33236,100.0,121228352
2025-12-19,3346,差異數調整（說明4）,0,0.0,0
2025-12-26,3346,"1,000-5,000",11181,18.7,22674017
2025-12-26,3346,1-999,18796,0.35,433667
2025-12-26,3346,"10,001-15,000",563,5.78,7010057
2025-12-26,3346,"100,001-200,000",54,5.88,7130129
2025-12-26,3346,"15,001-20,000",311,4.63,5612882
2025-12-26,3346,"20,001-30,000",287,5.86,7112212
2025-12-26,3346,"200,001-400,000",31,7.58,9194712
2025-12-26,3346,"30,001-40,000",127,3.68,4469745
2025-12-26,3346,"40,001-50,000",81,3.06,3712039
2025-12-26,3346,"400,001-600,000",6,2.28,2770600
2025-12-26,3346,"5,001-10,000",1688,10.74,13021623
2025-12-26,3346,"50,001-100,000",111,6.28,7618130
2025-12-26,3346,"600,001-800,000",3,1.68,2043466
2025-12-26,3346,"800,001-1,000,000",4,2.93,3561755
2025-12-26,3346,"more than 1,000,001",8,20.5,24863318
2025-12-26,3346,total,33251,100.0,121228352
2025-12-26,3346,差異數調整（說明4）,0,0.0,0
2026-01-02,3346,"1,000-5,000",11137,18.66,22623112
2026-01-02,3346,1-999,18817,0.35,432189
2026-01-02,3346,"10,001-15,000",568,5.82,7062257
2026-01-02,3346,"100,001-200,000",53,5.8,7038934
2026-01-02,3346,"15,001-20,000",313,4.65,5642882
2026-01-02,3346,"20,001-30,000",283,5.79,7021224
2026-01-02,3346,"200,001-400,000",32,7.85,9523657
2026-01-02,3346,"30,001-40,000",126,3.65,4434029
2026-01-02,3346,"40,001-50,000",82,3.09,3751755
2026-01-02,3346,"400,001-600,000",5,2.01,2444442
2026-01-02,3346,"5,001-10,000",1677,10.66,12931007
2026-01-02,3346,"50,001-100,000",113,6.42,7794325
2026-01-02,3346,"600,001-800,000",3,1.73,2103466
2026-01-02,3346,"800,001-1,000,000",4,2.93,3561755
2026-01-02,3346,"more than 1,000,001",8,20.5,24863318
2026-01-02,3346,total,33221,100.0,121228352
2026-01-02,3346,差異數調整（說明4）,0,0.0,0
2026-01-09,3346,"1,000-5,000",11081,18.6,22556775
2026-01-09,3346,1-999,18873,0.35,434253
2026-01-09,3346,"10,001-15,000",574,5.88,7139878
2026-01-09,3346,"100,001-200,000",53,5.8,7031934
2026-01-09,3346,"15,001-20,000",309,4.59,5575544
2026-01-09,3346,"20,001-30,000",282,5.75,6971224
2026-01-09,3346,"200,001-400,000",32,7.87,9541606
2026-01-09,3346,"30,001-40,000",128,3.72,4511029
2026-01-09,3346,"40,001-50,000",83,3.13,3800755
2026-01-09,3346,"400,001-600,000",5,1.95,2368442
2026-01-09,3346,"5,001-10,000",1673,10.63,12887048
2026-01-09,3346,"50,001-100,000",115,6.55,7949325
2026-01-09,3346,"600,001-800,000",3,1.67,2035466
2026-01-09,3346,"800,001-1,000,000",4,2.93,3561755
2026-01-09,3346,"more than 1,000,001",8,20.5,24863318
2026-01-09,3346,total,33223,100.0,121228352
2026-01-09,3346,差異數調整（說明4）,0,0.0,0
2026-01-16,3346,"1,000-5,000",11051,18.56,22506394
2026-01-16,3346,1-999,18903,0.35,433433
2026-01-16,3346,"10,001-15,000",580,5.97,7239420
2026-01-16,3346,"100,001-200,000",54,6.0,7281259
2026-01-16,3346,"15,001-20,000",305,4.54,5511178
2026-01-16,3346,"20,001-30,000",274,5.58,6765757
2026-01-16,3346,"200,001-400,000",30,7.29,8847608
2026-01-16,3346,"30,001-40,000",131,3.81,4625202
2026-01-16,3346,"40,001-50,000",81,3.06,3719833
2026-01-16,3346,"400,001-600,000",5,1.87,2270072
2026-01-16,3346,"5,001-10,000",1670,10.61,12871425
2026-01-16,3346,"50,001-100,000",116,6.61,8015796
2026-01-16,3346,"600,001-800,000",4,2.24,2715902
2026-01-16,3346,"800,001-1,000,000",4,2.93,3561755
2026-01-16,3346,"more than 1,000,001",8,20.5,24863318
2026-01-16,3346,total,33216,100.0,121228352
2026-01-16,3346,差異數調整（說明4）,0,0.0,0
2026-01-23,3346,"1,000-5,000",11216,18.79,22788600
2026-01-23,3346,1-999,19025,0.36,440415
2026-01-23,3346,"10,001-15,000",580,5.99,7270024
2026-01-23,3346,"100,001-200,000",52,5.81,7054589
2026-01-23,3346,"15,001-20,000",324,4.85,5879590
2026-01-23,3346,"20,001-30,000",266,5.43,6585049
2026-01-23,3346,"200,001-400,000",31,7.57,9183660
2026-01-23,3346,"30,001-40,000",131,3.78,4585336
2026-01-23,3346,"40,001-50,000",83,3.13,3799802
2026-01-23,3346,"400,001-600,000",5,1.91,2320072
2026-01-23,3346,"5,001-10,000",1732,11.02,13370950
2026-01-23,3346,"50,001-100,000",118,6.7,8122726
2026-01-23,3346,"600,001-800,000",2,1.15,1402466
2026-01-23,3346,"800,001-1,000,000",4,2.93,3561755
2026-01-23,3346,"more than 1,000,001",8,20.5,24863318
2026-01-23,3346,total,33577,100.0,121228352
2026-01-23,3346,差異數調整（說明4）,0,0.0,0
2026-01-30,3346,"1,000-5,000",11141,18.69,22657816
2026-01-30,3346,1-999,19104,0.36,439952
2026-01-30,3346,"10,001-15,000",579,5.97,7242025
2026-01-30,3346,"100,001-200,000",53,5.84,7084714
2026-01-30,3346,"15,001-20,000",322,4.82,5853013
2026-01-30,3346,"20,001-30,000",279,5.72,6941088
2026-01-30,3346,"200,001-400,000",31,7.59,9210412
2026-01-30,3346,"30,001-40,000",123,3.54,4293464
2026-01-30,3346,"40,001-50,000",86,3.24,3939768
2026-01-30,3346,"400,001-600,000",3,1.2,1455358
2026-01-30,3346,"5,001-10,000",1717,10.93,13255858
2026-01-30,3346,"50,001-100,000",119,6.81,8257345
2026-01-30,3346,"600,001-800,000",3,1.79,2172466
2026-01-30,3346,"800,001-1,000,000",4,2.93,3561755
2026-01-30,3346,"more than 1,000,001",8,20.5,24863318
2026-01-30,3346,total,33572,100.0,121228352
2026-01-30,3346,差異數調整（說明4）,0,0.0,0
2026-02-06,3346,"1,000-5,000",11086,18.62,22573673
2026-02-06,3346,1-999,19167,0.36,439815
2026-02-06,3346,"10,001-15,000",569,5.87,7118440
2026-02-06,3346,"100,001-200,000",55,6.11,7413872
2026-02-06,3346,"15,001-20,000",321,4.8,5828044
2026-02-06,3346,"20,001-30,000",276,5.67,6879636
2026-02-06,3346,"200,001-400,000",31,7.65,9281412
2026-02-06,3346,"30,001-40,000",126,3.63,4404314
2026-02-06,3346,"40,001-50,000",86,3.25,3942945
2026-02-06,3346,"400,001-600,000",3,1.19,1454358
2026-02-06,3346,"5,001-10,000",1717,10.95,13275745
2026-02-06,3346,"50,001-100,000",115,6.58,7980559
2026-02-06,3346,"600,001-800,000",2,1.15,1402466
2026-02-06,3346,"800,001-1,000,000",5,3.6,4369755
2026-02-06,3346,"more than 1,000,001",8,20.5,24863318
2026-02-06,3346,total,33567,100.0,121228352
2026-02-06,3346,差異數調整（說明4）,0,0.0,0
2026-02-13,3346,"1,000-5,000",11029,18.52,22457588
2026-02-13,3346,1-999,19289,0.36,439726
2026-02-13,3346,"10,001-15,000",571,5.88,7135999
2026-02-13,3346,"100,001-200,000",55,6.14,7447254
2026-02-13,3346,"15,001-20,000",324,4.85,5886203
2026-02-13,3346,"20,001-30,000",273,5.59,6779046
2026-02-13,3346,"200,001-400,000",31,7.64,9273412
2026-02-13,3346,"30,001-40,000",130,3.74,4542234
2026-02-13,3346,"40,001-50,000",82,3.1,3764245
2026-02-13,3346,"400,001-600,000",3,1.21,1474358
2026-02-13,3346,"5,001-10,000",1706,10.87,13178390
2026-02-13,3346,"50,001-100,000",119,6.79,8234358
2026-02-13,3346,"600,001-800,000",3,1.8,2190466
2026-02-13,3346,"800,001-1,000,000",4,2.93,3561755
2026-02-13,3346,"more than 1,000,001",8,20.5,24863318
2026-02-13,3346,total,33627,100.0,121228352
2026-02-13,3346,差異數調整（說明4）,0,0.0,0
2026-03-06,3346,"1,000-5,000",10891,18.32,22218256
2026-03-06,3346,1-999,19651,0.36,440823
2026-03-06,3346,"10,001-15,000",557,5.75,6974035
2026-03-06,3346,"100,001-200,000",55,6.05,7340769
2026-03-06,3346,"15,001-20,000",319,4.77,5790827
2026-03-06,3346,"20,001-30,000",278,5.69,6900612
2026-03-06,3346,"200,001-400,000",31,7.65,9284394
2026-03-06,3346,"30,001-40,000",129,3.7,4486946
2026-03-06,3346,"40,001-50,000",77,2.92,3546696
2026-03-06,3346,"400,001-600,000",3,1.21,1475358
2026-03-06,3346,"5,001-10,000",1689,10.79,13083584
2026-03-06,3346,"50,001-100,000",122,6.98,8472513
2026-03-06,3346,"600,001-800,000",4,2.3,2788466
2026-03-06,3346,"800,001-1,000,000",4,2.93,3561755
2026-03-06,3346,"more than 1,000,001",8,20.5,24863318
2026-03-06,3346,total,33818,100.0,121228352
2026-03-06,3346,差異數調整（說明4）,0,0.0,0
2026-03-13,3346,"1,000-5,000",10848,18.22,22088673
2026-03-13,3346,1-999,19920,0.36,439720
2026-03-13,3346,"10,001-15,000",552,5.68,6889357
2026-03-13,3346,"100,001-200,000",52,5.73,6946549
2026-03-13,3346,"15,001-20,000",321,4.8,5823996
2026-03-13,3346,"20,001-30,000",280,5.71,6928328
2026-03-13,3346,"200,001-400,000",31,7.61,9230533
2026-03-13,3346,"30,001-40,000",127,3.65,4428061
2026-03-13,3346,"40,001-50,000",76,2.88,3491696
2026-03-13,3346,"400,001-600,000",4,1.65,2000728
2026-03-13,3346,"5,001-10,000",1685,10.77,13060501
2026-03-13,3346,"50,001-100,000",125,7.12,8636671
2026-03-13,3346,"600,001-800,000",4,2.36,2866395
2026-03-13,3346,"800,001-1,000,000",4,2.91,3533826
2026-03-13,3346,"more than 1,000,001",8,20.5,24863318
2026-03-13,3346,total,34037,100.0,121228352
2026-03-13,3346,差異數調整（說明4）,0,0.0,0
2026-03-20,3346,"1,000-5,000",10816,18.17,22037632
2026-03-20,3346,1-999,20183,0.36,439226
2026-03-20,3346,"10,001-15,000",546,5.62,6816540
2026-03-20,3346,"100,001-200,000",54,5.97,7240651
2026-03-20,3346,"15,001-20,000",326,4.87,5914735
2026-03-20,3346,"20,001-30,000",280,5.7,6921838
2026-03-20,3346,"200,001-400,000",31,7.69,9328705
2026-03-20,3346,"30,001-40,000",128,3.68,4464187
2026-03-20,3346,"40,001-50,000",76,2.88,3492403
2026-03-20,3346,"400,001-600,000",4,1.69,2053728
2026-03-20,3346,"5,001-10,000",1685,10.76,13052204
2026-03-20,3346,"50,001-100,000",120,6.8,8253964
2026-03-20,3346,"600,001-800,000",4,2.33,2828395
2026-03-20,3346,"800,001-1,000,000",4,2.9,3520826
2026-03-20,3346,"more than 1,000,001",8,20.5,24863318
2026-03-20,3346,total,34265,100.0,121228352
2026-03-20,3346,差異數調整（說明4）,0,0.0,0
2026-03-27,3346,"1,000-5,000",10803,18.19,22055320
2026-03-27,3346,1-999,20353,0.36,438002
2026-03-27,3346,"10,001-15,000",550,5.66,6861991
2026-03-27,3346,"100,001-200,000",51,5.73,6946645
2026-03-27,3346,"15,001-20,000",324,4.85,5880068
2026-03-27,3346,"20,001-30,000",284,5.8,7039878
2026-03-27,3346,"200,001-400,000",32,7.71,9347276
2026-03-27,3346,"30,001-40,000",128,3.7,4496532
2026-03-27,3346,"40,001-50,000",75,2.84,3448696
2026-03-27,3346,"400,001-600,000",4,1.66,2020728
