date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6581,"1,000-5,000",1319,2.16,2409862
2025-12-19,6581,1-999,843,0.07,79540
2025-12-19,6581,"10,001-15,000",50,0.58,648041
2025-12-19,6581,"100,001-200,000",10,1.24,1382467
2025-12-19,6581,"15,001-20,000",20,0.33,371000
2025-12-19,6581,"20,001-30,000",34,0.78,868000
2025-12-19,6581,"200,001-400,000",8,2.07,2312000
2025-12-19,6581,"30,001-40,000",17,0.53,599417
2025-12-19,6581,"40,001-50,000",7,0.27,306910
2025-12-19,6581,"400,001-600,000",3,1.3,1446637
2025-12-19,6581,"5,001-10,000",127,0.9,1003531
2025-12-19,6581,"50,001-100,000",22,1.43,1591681
2025-12-19,6581,"600,001-800,000",3,1.82,2030000
2025-12-19,6581,"800,001-1,000,000",0,0.0,0
2025-12-19,6581,"more than 1,000,001",11,86.47,96221801
2025-12-19,6581,total,2474,100.0,111270887
2025-12-19,6581,差異數調整（說明4）,0,0.0,0
2025-12-26,6581,"1,000-5,000",1320,2.16,2409587
2025-12-26,6581,1-999,841,0.06,77815
2025-12-26,6581,"10,001-15,000",50,0.58,649041
2025-12-26,6581,"100,001-200,000",11,1.33,1487467
2025-12-26,6581,"15,001-20,000",19,0.31,351000
2025-12-26,6581,"20,001-30,000",33,0.76,847000
2025-12-26,6581,"200,001-400,000",8,2.07,2312000
2025-12-26,6581,"30,001-40,000",17,0.53,592417
2025-12-26,6581,"40,001-50,000",7,0.27,306910
2025-12-26,6581,"400,001-600,000",3,1.29,1444637
2025-12-26,6581,"5,001-10,000",127,0.9,1007531
2025-12-26,6581,"50,001-100,000",21,1.37,1524681
2025-12-26,6581,"600,001-800,000",3,1.82,2030000
2025-12-26,6581,"800,001-1,000,000",0,0.0,0
2025-12-26,6581,"more than 1,000,001",11,86.48,96230801
2025-12-26,6581,total,2471,100.0,111270887
2025-12-26,6581,差異數調整（說明4）,0,0.0,0
2026-01-02,6581,"1,000-5,000",1319,2.15,2401554
2026-01-02,6581,1-999,835,0.06,77029
2026-01-02,6581,"10,001-15,000",49,0.56,631791
2026-01-02,6581,"100,001-200,000",11,1.34,1495467
2026-01-02,6581,"15,001-20,000",20,0.33,371000
2026-01-02,6581,"20,001-30,000",33,0.76,846525
2026-01-02,6581,"200,001-400,000",8,2.07,2312000
2026-01-02,6581,"30,001-40,000",17,0.53,592417
2026-01-02,6581,"40,001-50,000",7,0.27,306910
2026-01-02,6581,"400,001-600,000",3,1.29,1439637
2026-01-02,6581,"5,001-10,000",127,0.9,1008075
2026-01-02,6581,"50,001-100,000",21,1.37,1527681
2026-01-02,6581,"600,001-800,000",3,1.82,2030000
2026-01-02,6581,"800,001-1,000,000",0,0.0,0
2026-01-02,6581,"more than 1,000,001",11,86.48,96230801
2026-01-02,6581,total,2464,100.0,111270887
2026-01-02,6581,差異數調整（說明4）,0,0.0,0
2026-01-09,6581,"1,000-5,000",1311,2.15,2392548
2026-01-09,6581,1-999,827,0.06,77009
2026-01-09,6581,"10,001-15,000",49,0.56,631791
2026-01-09,6581,"100,001-200,000",11,1.36,1517467
2026-01-09,6581,"15,001-20,000",19,0.31,353000
2026-01-09,6581,"20,001-30,000",34,0.78,871710
2026-01-09,6581,"200,001-400,000",8,2.07,2313000
2026-01-09,6581,"30,001-40,000",16,0.5,561232
2026-01-09,6581,"40,001-50,000",7,0.27,306910
2026-01-09,6581,"400,001-600,000",3,1.29,1442637
2026-01-09,6581,"5,001-10,000",126,0.9,1002101
2026-01-09,6581,"50,001-100,000",21,1.37,1528681
2026-01-09,6581,"600,001-800,000",3,1.82,2034000
2026-01-09,6581,"800,001-1,000,000",0,0.0,0
2026-01-09,6581,"more than 1,000,001",11,86.49,96238801
2026-01-09,6581,total,2446,100.0,111270887
2026-01-09,6581,差異數調整（說明4）,0,0.0,0
2026-01-16,6581,"1,000-5,000",1304,2.13,2376782
2026-01-16,6581,1-999,833,0.06,76875
2026-01-16,6581,"10,001-15,000",51,0.58,651791
2026-01-16,6581,"100,001-200,000",11,1.36,1515467
2026-01-16,6581,"15,001-20,000",18,0.3,334000
2026-01-16,6581,"20,001-30,000",33,0.76,849610
2026-01-16,6581,"200,001-400,000",8,2.07,2313000
2026-01-16,6581,"30,001-40,000",17,0.53,592232
2026-01-16,6581,"40,001-50,000",7,0.27,306910
2026-01-16,6581,"400,001-600,000",3,1.29,1441637
2026-01-16,6581,"5,001-10,000",127,0.9,1004101
2026-01-16,6581,"50,001-100,000",21,1.37,1530681
2026-01-16,6581,"600,001-800,000",3,1.82,2034000
2026-01-16,6581,"800,001-1,000,000",0,0.0,0
2026-01-16,6581,"more than 1,000,001",11,86.49,96243801
2026-01-16,6581,total,2447,100.0,111270887
2026-01-16,6581,差異數調整（說明4）,0,0.0,0
2026-01-23,6581,"1,000-5,000",1299,2.12,2368811
2026-01-23,6581,1-999,828,0.06,76996
2026-01-23,6581,"10,001-15,000",51,0.58,652641
2026-01-23,6581,"100,001-200,000",11,1.36,1514467
2026-01-23,6581,"15,001-20,000",19,0.31,354000
2026-01-23,6581,"20,001-30,000",32,0.74,825610
2026-01-23,6581,"200,001-400,000",8,2.07,2314000
2026-01-23,6581,"30,001-40,000",17,0.53,592232
2026-01-23,6581,"40,001-50,000",7,0.27,306910
2026-01-23,6581,"400,001-600,000",3,1.28,1432637
2026-01-23,6581,"5,001-10,000",129,0.91,1021101
2026-01-23,6581,"50,001-100,000",21,1.37,1526681
2026-01-23,6581,"600,001-800,000",3,1.82,2034000
2026-01-23,6581,"800,001-1,000,000",0,0.0,0
2026-01-23,6581,"more than 1,000,001",11,86.5,96250801
2026-01-23,6581,total,2439,100.0,111270887
2026-01-23,6581,差異數調整（說明4）,0,0.0,0
2026-01-30,6581,"1,000-5,000",1301,2.12,2366641
2026-01-30,6581,1-999,834,0.06,76975
2026-01-30,6581,"10,001-15,000",49,0.56,627580
2026-01-30,6581,"100,001-200,000",11,1.36,1515467
2026-01-30,6581,"15,001-20,000",19,0.31,354000
2026-01-30,6581,"20,001-30,000",34,0.79,879862
2026-01-30,6581,"200,001-400,000",8,2.07,2314000
2026-01-30,6581,"30,001-40,000",16,0.49,556232
2026-01-30,6581,"40,001-50,000",6,0.23,263910
2026-01-30,6581,"400,001-600,000",3,1.28,1430637
2026-01-30,6581,"5,001-10,000",130,0.92,1031101
2026-01-30,6581,"50,001-100,000",22,1.41,1569681
2026-01-30,6581,"600,001-800,000",3,1.82,2032000
2026-01-30,6581,"800,001-1,000,000",0,0.0,0
2026-01-30,6581,"more than 1,000,001",11,86.5,96252801
2026-01-30,6581,total,2447,100.0,111270887
2026-01-30,6581,差異數調整（說明4）,0,0.0,0
2026-02-06,6581,"1,000-5,000",1296,2.12,2360744
2026-02-06,6581,1-999,830,0.06,76872
2026-02-06,6581,"10,001-15,000",49,0.56,627580
2026-02-06,6581,"100,001-200,000",12,1.46,1632467
2026-02-06,6581,"15,001-20,000",19,0.31,354000
2026-02-06,6581,"20,001-30,000",34,0.78,878862
2026-02-06,6581,"200,001-400,000",8,2.07,2314000
2026-02-06,6581,"30,001-40,000",16,0.49,556232
2026-02-06,6581,"40,001-50,000",6,0.23,263910
2026-02-06,6581,"400,001-600,000",3,1.26,1408637
2026-02-06,6581,"5,001-10,000",130,0.92,1027101
2026-02-06,6581,"50,001-100,000",21,1.32,1474681
2026-02-06,6581,"600,001-800,000",3,1.82,2033000
2026-02-06,6581,"800,001-1,000,000",0,0.0,0
2026-02-06,6581,"more than 1,000,001",11,86.51,96262801
2026-02-06,6581,total,2438,100.0,111270887
2026-02-06,6581,差異數調整（說明4）,0,0.0,0
2026-02-13,6581,"1,000-5,000",1282,2.09,2330884
2026-02-13,6581,1-999,824,0.06,76454
2026-02-13,6581,"10,001-15,000",49,0.56,627211
2026-02-13,6581,"100,001-200,000",12,1.47,1639467
2026-02-13,6581,"15,001-20,000",19,0.31,353000
2026-02-13,6581,"20,001-30,000",34,0.78,878140
2026-02-13,6581,"200,001-400,000",8,2.07,2314000
2026-02-13,6581,"30,001-40,000",16,0.49,556232
2026-02-13,6581,"40,001-50,000",6,0.23,263910
2026-02-13,6581,"400,001-600,000",3,1.26,1408637
2026-02-13,6581,"5,001-10,000",131,0.92,1032470
2026-02-13,6581,"50,001-100,000",21,1.32,1477681
2026-02-13,6581,"600,001-800,000",3,1.82,2035000
2026-02-13,6581,"800,001-1,000,000",0,0.0,0
2026-02-13,6581,"more than 1,000,001",11,86.52,96277801
2026-02-13,6581,total,2419,100.0,111270887
2026-02-13,6581,差異數調整（說明4）,0,0.0,0
2026-03-06,6581,"1,000-5,000",1262,2.05,2287734
2026-03-06,6581,1-999,819,0.06,75463
2026-03-06,6581,"10,001-15,000",50,0.57,642211
2026-03-06,6581,"100,001-200,000",11,1.35,1507608
2026-03-06,6581,"15,001-20,000",18,0.29,328000
2026-03-06,6581,"20,001-30,000",32,0.74,826012
2026-03-06,6581,"200,001-400,000",8,2.08,2324000
2026-03-06,6581,"30,001-40,000",18,0.56,629360
2026-03-06,6581,"40,001-50,000",6,0.23,263910
2026-03-06,6581,"400,001-600,000",3,1.26,1407637
2026-03-06,6581,"5,001-10,000",128,0.9,1006470
2026-03-06,6581,"50,001-100,000",21,1.34,1498681
2026-03-06,6581,"600,001-800,000",3,1.81,2023000
