date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4147,"1,000-5,000",11641,8.57,23416663
2025-12-19,4147,1-999,25259,0.17,479906
2025-12-19,4147,"10,001-15,000",704,3.22,8804734
2025-12-19,4147,"100,001-200,000",127,6.68,18267731
2025-12-19,4147,"15,001-20,000",359,2.38,6515064
2025-12-19,4147,"20,001-30,000",392,3.55,9715816
2025-12-19,4147,"200,001-400,000",58,5.84,15972958
2025-12-19,4147,"30,001-40,000",211,2.71,7404517
2025-12-19,4147,"40,001-50,000",113,1.89,5180519
2025-12-19,4147,"400,001-600,000",17,2.96,8090376
2025-12-19,4147,"5,001-10,000",1855,5.15,14094786
2025-12-19,4147,"50,001-100,000",247,6.25,17076057
2025-12-19,4147,"600,001-800,000",19,4.69,12819996
2025-12-19,4147,"800,001-1,000,000",10,3.28,8975135
2025-12-19,4147,"more than 1,000,001",29,42.6,116388167
2025-12-19,4147,total,41041,100.0,273202425
2025-12-19,4147,差異數調整（說明4）,0,0.0,0
2025-12-26,4147,"1,000-5,000",11664,8.59,23469336
2025-12-26,4147,1-999,25304,0.17,481609
2025-12-26,4147,"10,001-15,000",708,3.24,8864461
2025-12-26,4147,"100,001-200,000",131,6.86,18752535
2025-12-26,4147,"15,001-20,000",365,2.42,6632904
2025-12-26,4147,"20,001-30,000",402,3.64,9964249
2025-12-26,4147,"200,001-400,000",54,5.41,14795029
2025-12-26,4147,"30,001-40,000",209,2.69,7357258
2025-12-26,4147,"40,001-50,000",117,1.96,5358944
2025-12-26,4147,"400,001-600,000",18,3.21,8774376
2025-12-26,4147,"5,001-10,000",1870,5.2,14211521
2025-12-26,4147,"50,001-100,000",244,6.17,16878083
2025-12-26,4147,"600,001-800,000",17,4.19,11467359
2025-12-26,4147,"800,001-1,000,000",10,3.21,8795716
2025-12-26,4147,"more than 1,000,001",30,42.97,117399045
2025-12-26,4147,total,41143,100.0,273202425
2025-12-26,4147,差異數調整（說明4）,0,0.0,0
2026-01-02,4147,"1,000-5,000",11644,8.59,23478081
2026-01-02,4147,1-999,25341,0.17,483055
2026-01-02,4147,"10,001-15,000",715,3.27,8957075
2026-01-02,4147,"100,001-200,000",124,6.57,17968537
2026-01-02,4147,"15,001-20,000",370,2.45,6713835
2026-01-02,4147,"20,001-30,000",395,3.58,9796802
2026-01-02,4147,"200,001-400,000",53,5.34,14604570
2026-01-02,4147,"30,001-40,000",212,2.73,7469154
2026-01-02,4147,"40,001-50,000",116,1.94,5322244
2026-01-02,4147,"400,001-600,000",21,3.8,10387702
2026-01-02,4147,"5,001-10,000",1870,5.19,14192069
2026-01-02,4147,"50,001-100,000",246,6.26,17114460
2026-01-02,4147,"600,001-800,000",16,3.98,10874852
2026-01-02,4147,"800,001-1,000,000",10,3.26,8920743
2026-01-02,4147,"more than 1,000,001",30,42.79,116919246
2026-01-02,4147,total,41163,100.0,273202425
2026-01-02,4147,差異數調整（說明4）,0,0.0,0
2026-01-09,4147,"1,000-5,000",11640,8.61,23523188
2026-01-09,4147,1-999,25445,0.17,488246
2026-01-09,4147,"10,001-15,000",713,3.26,8925453
2026-01-09,4147,"100,001-200,000",122,6.45,17639865
2026-01-09,4147,"15,001-20,000",358,2.37,6490866
2026-01-09,4147,"20,001-30,000",407,3.69,10094176
2026-01-09,4147,"200,001-400,000",53,5.24,14327468
2026-01-09,4147,"30,001-40,000",207,2.67,7309573
2026-01-09,4147,"40,001-50,000",112,1.88,5139073
2026-01-09,4147,"400,001-600,000",24,4.37,11960679
2026-01-09,4147,"5,001-10,000",1868,5.18,14172486
2026-01-09,4147,"50,001-100,000",252,6.4,17511322
2026-01-09,4147,"600,001-800,000",17,4.21,11528580
2026-01-09,4147,"800,001-1,000,000",8,2.61,7141135
2026-01-09,4147,"more than 1,000,001",30,42.8,116950315
2026-01-09,4147,total,41256,100.0,273202425
2026-01-09,4147,差異數調整（說明4）,0,0.0,0
2026-01-16,4147,"1,000-5,000",11651,8.63,23590832
2026-01-16,4147,1-999,25514,0.17,488302
2026-01-16,4147,"10,001-15,000",710,3.25,8896229
2026-01-16,4147,"100,001-200,000",121,6.37,17411266
