date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6207,"1,000-5,000",12274,29.28,23334903
2025-12-19,6207,1-999,27769,1.62,1298637
2025-12-19,6207,"10,001-15,000",355,5.67,4519387
2025-12-19,6207,"100,001-200,000",28,5.03,4013606
2025-12-19,6207,"15,001-20,000",182,4.2,3349521
2025-12-19,6207,"20,001-30,000",128,4.09,3264482
2025-12-19,6207,"200,001-400,000",20,7.13,5682013
2025-12-19,6207,"30,001-40,000",71,3.17,2533219
2025-12-19,6207,"40,001-50,000",31,1.8,1434739
2025-12-19,6207,"400,001-600,000",3,1.92,1533000
2025-12-19,6207,"5,001-10,000",1251,12.13,9669785
2025-12-19,6207,"50,001-100,000",59,5.24,4178041
2025-12-19,6207,"600,001-800,000",6,4.92,3926310
2025-12-19,6207,"800,001-1,000,000",1,1.16,930000
2025-12-19,6207,"more than 1,000,001",4,12.56,10012267
2025-12-19,6207,total,42182,100.0,79679910
2025-12-19,6207,差異數調整（說明4）,0,0.0,0
2025-12-26,6207,"1,000-5,000",12253,29.27,23325586
2025-12-26,6207,1-999,27812,1.62,1298058
2025-12-26,6207,"10,001-15,000",347,5.54,4419387
2025-12-26,6207,"100,001-200,000",27,4.8,3826702
2025-12-26,6207,"15,001-20,000",182,4.19,3340521
2025-12-26,6207,"20,001-30,000",127,4.04,3226482
2025-12-26,6207,"200,001-400,000",21,7.49,5970890
2025-12-26,6207,"30,001-40,000",68,3.02,2411619
2025-12-26,6207,"40,001-50,000",35,2.02,1615739
2025-12-26,6207,"400,001-600,000",4,2.69,2144000
2025-12-26,6207,"5,001-10,000",1243,12.04,9600885
2025-12-26,6207,"50,001-100,000",58,5.21,4154041
2025-12-26,6207,"600,001-800,000",5,4.27,3403733
2025-12-26,6207,"800,001-1,000,000",1,1.16,930000
2025-12-26,6207,"more than 1,000,001",4,12.56,10012267
2025-12-26,6207,total,42187,100.0,79679910
2025-12-26,6207,差異數調整（說明4）,0,0.0,0
2026-01-02,6207,"1,000-5,000",12225,29.22,23289061
2026-01-02,6207,1-999,27834,1.62,1293714
2026-01-02,6207,"10,001-15,000",354,5.65,4508744
2026-01-02,6207,"100,001-200,000",30,5.21,4154702
2026-01-02,6207,"15,001-20,000",180,4.15,3309521
2026-01-02,6207,"20,001-30,000",129,4.11,3276682
