date,stock_id,HoldingSharesLevel,people,percent,unit
2024-05-24,4305,1-999,648,0.09,51637
2024-05-24,4305,"1,000-5,000",842,3.07,1692514
2024-05-24,4305,"5,001-10,000",92,1.3,718253
2024-05-24,4305,"10,001-15,000",31,0.71,395680
2024-05-24,4305,"15,001-20,000",15,0.49,273115
2024-05-24,4305,"20,001-30,000",13,0.6,334439
2024-05-24,4305,"30,001-40,000",8,0.52,290202
2024-05-24,4305,"40,001-50,000",5,0.41,229000
2024-05-24,4305,"50,001-100,000",11,1.38,760867
2024-05-24,4305,"100,001-200,000",7,1.65,912430
2024-05-24,4305,"200,001-400,000",9,4.98,2740760
2024-05-24,4305,"400,001-600,000",2,1.89,1040208
2024-05-24,4305,"600,001-800,000",4,5.42,2986633
2024-05-24,4305,"800,001-1,000,000",3,4.74,2610883
2024-05-24,4305,"more than 1,000,001",16,72.66,39977379
2024-05-24,4305,差異數調整（說明4）,0,0.0,0
2024-05-24,4305,total,1706,100.0,55014000
2024-05-31,4305,1-999,641,0.09,51937
2024-05-31,4305,"1,000-5,000",846,3.06,1686157
2024-05-31,4305,"5,001-10,000",92,1.31,723310
2024-05-31,4305,"10,001-15,000",28,0.64,355680
2024-05-31,4305,"15,001-20,000",17,0.56,310115
2024-05-31,4305,"20,001-30,000",13,0.6,334439
2024-05-31,4305,"30,001-40,000",7,0.45,251202
2024-05-31,4305,"40,001-50,000",6,0.49,272000
2024-05-31,4305,"50,001-100,000",11,1.38,760867
2024-05-31,4305,"100,001-200,000",7,1.65,912430
2024-05-31,4305,"200,001-400,000",9,4.98,2740760
2024-05-31,4305,"400,001-600,000",2,1.89,1040208
2024-05-31,4305,"600,001-800,000",4,5.42,2986633
2024-05-31,4305,"800,001-1,000,000",3,4.74,2610883
2024-05-31,4305,"more than 1,000,001",16,72.66,39977379
2024-05-31,4305,差異數調整（說明4）,0,0.0,0
2024-05-31,4305,total,1702,100.0,55014000
2024-06-07,4305,1-999,648,0.09,51938
2024-06-07,4305,"1,000-5,000",832,3.03,1669056
2024-06-07,4305,"5,001-10,000",96,1.37,755386
2024-06-07,4305,"10,001-15,000",26,0.59,329604
2024-06-07,4305,"15,001-20,000",18,0.6,331215
2024-06-07,4305,"20,001-30,000",13,0.59,328439
2024-06-07,4305,"30,001-40,000",7,0.46,253202
2024-06-07,4305,"40,001-50,000",6,0.49,271000
