date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,3218,"1,000-5,000",7367,15.86,13439167
2025-12-19,3218,1-999,11828,2.52,2135412
2025-12-19,3218,"10,001-15,000",185,2.72,2311106
2025-12-19,3218,"100,001-200,000",15,2.57,2185637
2025-12-19,3218,"15,001-20,000",93,1.97,1675309
2025-12-19,3218,"20,001-30,000",74,2.2,1865014
2025-12-19,3218,"200,001-400,000",14,4.38,3711018
2025-12-19,3218,"30,001-40,000",41,1.68,1423456
2025-12-19,3218,"40,001-50,000",18,0.97,824973
2025-12-19,3218,"400,001-600,000",3,1.79,1522875
2025-12-19,3218,"5,001-10,000",671,5.74,4868343
2025-12-19,3218,"50,001-100,000",39,3.26,2768089
2025-12-19,3218,"600,001-800,000",2,1.77,1502020
2025-12-19,3218,"800,001-1,000,000",2,2.22,1889000
2025-12-19,3218,"more than 1,000,001",10,50.28,42603480
2025-12-19,3218,total,20362,100.0,84724899
2025-12-19,3218,差異數調整（說明4）,0,0.0,0
2025-12-26,3218,"1,000-5,000",7351,15.81,13396214
2025-12-26,3218,1-999,11801,2.5,2125035
2025-12-26,3218,"10,001-15,000",185,2.72,2310759
2025-12-26,3218,"100,001-200,000",15,2.57,2179971
2025-12-26,3218,"15,001-20,000",93,1.97,1672309
2025-12-26,3218,"20,001-30,000",73,2.16,1832414
2025-12-26,3218,"200,001-400,000",13,3.88,3295048
2025-12-26,3218,"30,001-40,000",40,1.63,1388556
2025-12-26,3218,"40,001-50,000",19,1.02,870973
2025-12-26,3218,"400,001-600,000",4,2.34,1986845
2025-12-26,3218,"5,001-10,000",671,5.74,4870380
2025-12-26,3218,"50,001-100,000",40,3.31,2811936
2025-12-26,3218,"600,001-800,000",2,1.77,1502020
2025-12-26,3218,"800,001-1,000,000",2,2.22,1889000
2025-12-26,3218,"more than 1,000,001",10,50.27,42593439
2025-12-26,3218,total,20319,100.0,84724899
2025-12-26,3218,差異數調整（說明4）,0,0.0,0
2026-01-02,3218,"1,000-5,000",7328,15.77,13362695
2026-01-02,3218,1-999,11766,2.49,2117131
2026-01-02,3218,"10,001-15,000",184,2.71,2296977
2026-01-02,3218,"100,001-200,000",16,2.73,2320387
2026-01-02,3218,"15,001-20,000",95,2.02,1712491
2026-01-02,3218,"20,001-30,000",73,2.15,1826462
2026-01-02,3218,"200,001-400,000",13,3.87,3282048
2026-01-02,3218,"30,001-40,000",38,1.56,1327028
2026-01-02,3218,"40,001-50,000",20,1.08,916573
2026-01-02,3218,"400,001-600,000",4,2.34,1987845
2026-01-02,3218,"5,001-10,000",670,5.75,4872383
2026-01-02,3218,"50,001-100,000",39,3.28,2782089
2026-01-02,3218,"600,001-800,000",2,1.77,1502020
2026-01-02,3218,"800,001-1,000,000",3,3.36,2852435
2026-01-02,3218,"more than 1,000,001",9,49.06,41566335
2026-01-02,3218,total,20260,100.0,84724899
2026-01-02,3218,差異數調整（說明4）,0,0.0,0
2026-01-09,3218,"1,000-5,000",7288,15.7,13305011
2026-01-09,3218,1-999,11699,2.48,2109432
2026-01-09,3218,"10,001-15,000",184,2.7,2291947
2026-01-09,3218,"100,001-200,000",15,2.62,2226845
2026-01-09,3218,"15,001-20,000",94,2.0,1702311
2026-01-09,3218,"20,001-30,000",72,2.11,1792380
2026-01-09,3218,"200,001-400,000",14,4.11,3483474
2026-01-09,3218,"30,001-40,000",42,1.71,1450741
2026-01-09,3218,"40,001-50,000",19,1.02,868742
2026-01-09,3218,"400,001-600,000",4,2.35,1998845
2026-01-09,3218,"5,001-10,000",664,5.71,4840208
2026-01-09,3218,"50,001-100,000",39,3.31,2807407
2026-01-09,3218,"600,001-800,000",2,1.77,1502020
2026-01-09,3218,"800,001-1,000,000",3,3.27,2778201
2026-01-09,3218,"more than 1,000,001",9,49.06,41567335
2026-01-09,3218,total,20148,100.0,84724899
2026-01-09,3218,差異數調整（說明4）,0,0.0,0
2026-01-16,3218,"1,000-5,000",7277,15.63,13243583
2026-01-16,3218,1-999,11650,2.47,2099128
2026-01-16,3218,"10,001-15,000",183,2.69,2283223
2026-01-16,3218,"100,001-200,000",18,3.17,2686686
2026-01-16,3218,"15,001-20,000",96,2.05,1740959
2026-01-16,3218,"20,001-30,000",73,2.16,1838088
2026-01-16,3218,"200,001-400,000",12,3.61,3059524
2026-01-16,3218,"30,001-40,000",41,1.69,1434757
2026-01-16,3218,"40,001-50,000",19,1.01,862702
2026-01-16,3218,"400,001-600,000",3,1.76,1495337
2026-01-16,3218,"5,001-10,000",654,5.62,4767977
2026-01-16,3218,"50,001-100,000",39,3.26,2766807
2026-01-16,3218,"600,001-800,000",3,2.48,2107684
2026-01-16,3218,"800,001-1,000,000",3,3.29,2793109
