date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,7402,"1,000-5,000",3048,14.48,5104708
2025-12-19,7402,1-999,7454,0.94,331938
2025-12-19,7402,"10,001-15,000",78,2.79,984803
2025-12-19,7402,"100,001-200,000",18,6.61,2332273
2025-12-19,7402,"15,001-20,000",36,1.88,665688
2025-12-19,7402,"20,001-30,000",41,2.95,1040159
2025-12-19,7402,"200,001-400,000",13,9.13,3218025
2025-12-19,7402,"30,001-40,000",28,2.82,993771
2025-12-19,7402,"40,001-50,000",13,1.7,601255
2025-12-19,7402,"400,001-600,000",6,8.52,3002823
2025-12-19,7402,"5,001-10,000",250,5.55,1957292
2025-12-19,7402,"50,001-100,000",29,6.15,2167138
2025-12-19,7402,"600,001-800,000",2,4.23,1491894
2025-12-19,7402,"800,001-1,000,000",2,5.35,1887050
2025-12-19,7402,"more than 1,000,001",3,26.83,9456750
2025-12-19,7402,total,11021,100.0,35235567
2025-12-19,7402,差異數調整（說明4）,0,0.0,0
2025-12-26,7402,"1,000-5,000",3148,14.79,5213904
2025-12-26,7402,1-999,7605,0.95,337651
2025-12-26,7402,"10,001-15,000",79,2.88,1017682
2025-12-26,7402,"100,001-200,000",17,6.29,2218270
2025-12-26,7402,"15,001-20,000",33,1.74,614688
2025-12-26,7402,"20,001-30,000",35,2.53,891788
2025-12-26,7402,"200,001-400,000",15,10.82,3814748
2025-12-26,7402,"30,001-40,000",25,2.51,886268
2025-12-26,7402,"40,001-50,000",17,2.22,784373
2025-12-26,7402,"400,001-600,000",5,7.03,2479794
2025-12-26,7402,"5,001-10,000",256,5.7,2010810
2025-12-26,7402,"50,001-100,000",29,6.03,2127868
2025-12-26,7402,"600,001-800,000",2,4.2,1481923
2025-12-26,7402,"800,001-1,000,000",2,5.38,1899050
2025-12-26,7402,"more than 1,000,001",3,26.83,9456750
2025-12-26,7402,total,11271,100.0,35235567
2025-12-26,7402,差異數調整（說明4）,0,0.0,0
2026-01-02,7402,"1,000-5,000",3723,17.45,6149270
2026-01-02,7402,1-999,7802,1.01,358475
2026-01-02,7402,"10,001-15,000",81,2.92,1031525
2026-01-02,7402,"100,001-200,000",18,6.74,2378270
2026-01-02,7402,"15,001-20,000",42,2.2,778688
2026-01-02,7402,"20,001-30,000",38,2.77,977133
2026-01-02,7402,"200,001-400,000",15,10.84,3820107
2026-01-02,7402,"30,001-40,000",27,2.74,966734
2026-01-02,7402,"40,001-50,000",13,1.71,605292
2026-01-02,7402,"400,001-600,000",5,6.91,2434794
2026-01-02,7402,"5,001-10,000",278,6.18,2179720
2026-01-02,7402,"50,001-100,000",24,4.89,1725865
2026-01-02,7402,"600,001-800,000",2,4.07,1436894
2026-01-02,7402,"800,001-1,000,000",1,2.65,936050
2026-01-02,7402,"more than 1,000,001",3,26.83,9456750
2026-01-02,7402,total,12072,100.0,35235567
2026-01-02,7402,差異數調整（說明4）,0,0.0,0
2026-01-09,7402,"1,000-5,000",3556,16.75,5904367
2026-01-09,7402,1-999,7895,1.02,361552
2026-01-09,7402,"10,001-15,000",74,2.65,937020
2026-01-09,7402,"100,001-200,000",14,5.17,1824270
2026-01-09,7402,"15,001-20,000",41,2.14,754334
2026-01-09,7402,"20,001-30,000",42,3.03,1070888
2026-01-09,7402,"200,001-400,000",18,13.08,4609020
2026-01-09,7402,"30,001-40,000",31,3.09,1090271
2026-01-09,7402,"40,001-50,000",14,1.84,650292
2026-01-09,7402,"400,001-600,000",5,6.95,2450794
2026-01-09,7402,"5,001-10,000",267,5.95,2099200
2026-01-09,7402,"50,001-100,000",25,5.01,1765865
2026-01-09,7402,"600,001-800,000",2,3.97,1398894
2026-01-09,7402,"800,001-1,000,000",1,2.44,862050
2026-01-09,7402,"more than 1,000,001",3,26.83,9456750
2026-01-09,7402,total,11988,100.0,35235567
2026-01-09,7402,差異數調整（說明4）,0,0.0,0
2026-01-16,7402,"1,000-5,000",3520,16.67,5879952
2026-01-16,7402,1-999,8040,1.06,375400
2026-01-16,7402,"10,001-15,000",82,2.91,1029144
2026-01-16,7402,"100,001-200,000",17,6.59,2325543
2026-01-16,7402,"15,001-20,000",34,1.76,622376
2026-01-16,7402,"20,001-30,000",44,3.2,1130259
2026-01-16,7402,"200,001-400,000",15,10.41,3674179
2026-01-16,7402,"30,001-40,000",25,2.54,897268
2026-01-16,7402,"40,001-50,000",13,1.72,608292
2026-01-16,7402,"400,001-600,000",7,9.89,3489507
2026-01-16,7402,"5,001-10,000",262,5.89,2079851
2026-01-16,7402,"50,001-100,000",28,5.54,1954865
2026-01-16,7402,"600,001-800,000",1,2.21,779894
2026-01-16,7402,"800,001-1,000,000",1,2.72,962000
2026-01-16,7402,"more than 1,000,001",3,26.81,9456750
2026-01-16,7402,total,12092,100.0,35265280
2026-01-16,7402,差異數調整（說明4）,0,0.0,0
2026-01-23,7402,"1,000-5,000",3484,16.45,5803075
2026-01-23,7402,1-999,8192,1.06,374648
2026-01-23,7402,"10,001-15,000",84,2.98,1051538
2026-01-23,7402,"100,001-200,000",19,7.2,2540612
2026-01-23,7402,"15,001-20,000",38,1.98,699505
2026-01-23,7402,"20,001-30,000",44,3.19,1128462
2026-01-23,7402,"200,001-400,000",14,10.14,3580145
2026-01-23,7402,"30,001-40,000",21,2.13,754268
2026-01-23,7402,"40,001-50,000",18,2.37,837565
2026-01-23,7402,"400,001-600,000",7,9.66,3410359
2026-01-23,7402,"5,001-10,000",278,6.25,2207790
2026-01-23,7402,"50,001-100,000",26,5.21,1839865
2026-01-23,7402,"600,001-800,000",1,2.21,779894
2026-01-23,7402,"800,001-1,000,000",1,2.29,809000
2026-01-23,7402,"more than 1,000,001",3,26.8,9456750
2026-01-23,7402,total,12230,100.0,35273476
2026-01-23,7402,差異數調整（說明4）,0,0.0,0
2026-01-30,7402,"1,000-5,000",3431,16.47,5810688
2026-01-30,7402,1-999,8453,1.07,380167
2026-01-30,7402,"10,001-15,000",93,3.31,1168198
2026-01-30,7402,"100,001-200,000",16,6.18,2183139
2026-01-30,7402,"15,001-20,000",33,1.74,614276
2026-01-30,7402,"20,001-30,000",44,3.14,1110988
2026-01-30,7402,"200,001-400,000",13,9.78,3452265
2026-01-30,7402,"30,001-40,000",24,2.45,866610
2026-01-30,7402,"40,001-50,000",17,2.23,789292
2026-01-30,7402,"400,001-600,000",7,9.48,3346383
2026-01-30,7402,"5,001-10,000",263,5.83,2058107
2026-01-30,7402,"50,001-100,000",34,6.99,2467865
2026-01-30,7402,"600,001-800,000",2,4.46,1574894
2026-01-30,7402,"800,001-1,000,000",0,0.0,0
2026-01-30,7402,"more than 1,000,001",3,26.8,9456750
2026-01-30,7402,total,12433,100.0,35279622
2026-01-30,7402,差異數調整（說明4）,0,0.0,0
2026-02-06,7402,"1,000-5,000",3459,16.82,5934376
2026-02-06,7402,1-999,8665,1.1,390118
2026-02-06,7402,"10,001-15,000",96,3.41,1203923
2026-02-06,7402,"100,001-200,000",14,5.41,1911110
2026-02-06,7402,"15,001-20,000",39,2.04,721305
2026-02-06,7402,"20,001-30,000",40,2.86,1009238
2026-02-06,7402,"200,001-400,000",13,9.34,3297992
2026-02-06,7402,"30,001-40,000",25,2.5,882737
2026-02-06,7402,"40,001-50,000",21,2.77,977292
2026-02-06,7402,"400,001-600,000",7,9.24,3261383
2026-02-06,7402,"5,001-10,000",264,5.85,2066610
2026-02-06,7402,"50,001-100,000",35,7.45,2630894
2026-02-06,7402,"600,001-800,000",2,4.35,1535894
2026-02-06,7402,"800,001-1,000,000",0,0.0,0
