date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,8096,"1,000-5,000",19006,23.74,35454086
2025-12-19,8096,1-999,54507,1.16,1742088
2025-12-19,8096,"10,001-15,000",544,4.6,6882867
2025-12-19,8096,"100,001-200,000",52,4.88,7300910
2025-12-19,8096,"15,001-20,000",335,4.13,6182333
2025-12-19,8096,"20,001-30,000",255,4.39,6564844
2025-12-19,8096,"200,001-400,000",20,3.63,5428217
2025-12-19,8096,"30,001-40,000",105,2.5,3740743
2025-12-19,8096,"40,001-50,000",68,2.08,3118972
2025-12-19,8096,"400,001-600,000",6,1.99,2984706
2025-12-19,8096,"5,001-10,000",1906,10.06,15027346
2025-12-19,8096,"50,001-100,000",93,4.59,6864281
2025-12-19,8096,"600,001-800,000",4,1.78,2661033
2025-12-19,8096,"800,001-1,000,000",5,3.06,4583962
2025-12-19,8096,"more than 1,000,001",8,27.32,40806678
2025-12-19,8096,total,76914,100.0,149343066
2025-12-19,8096,差異數調整（說明4）,0,0.0,0
2025-12-26,8096,"1,000-5,000",19108,23.99,35838065
2025-12-26,8096,1-999,54569,1.16,1746490
2025-12-26,8096,"10,001-15,000",549,4.66,6962142
2025-12-26,8096,"100,001-200,000",51,4.68,6990767
2025-12-26,8096,"15,001-20,000",325,4.01,5997333
2025-12-26,8096,"20,001-30,000",260,4.45,6657678
2025-12-26,8096,"200,001-400,000",22,3.88,5794648
2025-12-26,8096,"30,001-40,000",111,2.64,3955536
2025-12-26,8096,"40,001-50,000",68,2.1,3138532
2025-12-26,8096,"400,001-600,000",7,2.25,3366706
2025-12-26,8096,"5,001-10,000",1939,10.21,15259306
2025-12-26,8096,"50,001-100,000",91,4.42,6609973
2025-12-26,8096,"600,001-800,000",4,1.77,2651774
2025-12-26,8096,"800,001-1,000,000",5,2.96,4435451
2025-12-26,8096,"more than 1,000,001",8,26.74,39938665
2025-12-26,8096,total,77117,100.0,149343066
2025-12-26,8096,差異數調整（說明4）,0,0.0,0
2026-01-02,8096,"1,000-5,000",19159,24.03,35889087
2026-01-02,8096,1-999,54662,1.17,1756968
2026-01-02,8096,"10,001-15,000",537,4.56,6812034
2026-01-02,8096,"100,001-200,000",51,4.75,7096820
2026-01-02,8096,"15,001-20,000",336,4.15,6208448
2026-01-02,8096,"20,001-30,000",250,4.27,6377148
2026-01-02,8096,"200,001-400,000",21,3.76,5628419
2026-01-02,8096,"30,001-40,000",115,2.74,4106764
2026-01-02,8096,"40,001-50,000",70,2.16,3233609
2026-01-02,8096,"400,001-600,000",7,2.31,3464706
2026-01-02,8096,"5,001-10,000",1935,10.19,15224358
2026-01-02,8096,"50,001-100,000",95,4.64,6935897
2026-01-02,8096,"600,001-800,000",4,1.98,2971447
2026-01-02,8096,"800,001-1,000,000",3,1.78,2668398
2026-01-02,8096,"more than 1,000,001",9,27.43,40968963
2026-01-02,8096,total,77254,100.0,149343066
2026-01-02,8096,差異數調整（說明4）,0,0.0,0
2026-01-09,8096,"1,000-5,000",18883,23.51,35115661
2026-01-09,8096,1-999,54693,1.15,1729262
2026-01-09,8096,"10,001-15,000",551,4.68,6992813
2026-01-09,8096,"100,001-200,000",46,4.3,6421767
2026-01-09,8096,"15,001-20,000",343,4.24,6339000
2026-01-09,8096,"20,001-30,000",259,4.42,6603211
2026-01-09,8096,"200,001-400,000",27,4.75,7099625
2026-01-09,8096,"30,001-40,000",119,2.82,4221139
2026-01-09,8096,"40,001-50,000",64,1.98,2959124
