date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,1439,"1,000-5,000",1650,3.43,3157494
2025-12-19,1439,1-999,2633,0.29,268639
2025-12-19,1439,"10,001-15,000",52,0.74,681709
2025-12-19,1439,"100,001-200,000",15,2.3,2116001
2025-12-19,1439,"15,001-20,000",40,0.77,717581
2025-12-19,1439,"20,001-30,000",28,0.8,737200
2025-12-19,1439,"200,001-400,000",6,1.77,1629061
2025-12-19,1439,"30,001-40,000",21,0.8,742055
2025-12-19,1439,"40,001-50,000",12,0.58,540055
2025-12-19,1439,"400,001-600,000",7,3.66,3374000
2025-12-19,1439,"5,001-10,000",202,1.75,1613720
2025-12-19,1439,"50,001-100,000",32,2.44,2251358
2025-12-19,1439,"600,001-800,000",3,2.38,2190000
2025-12-19,1439,"800,001-1,000,000",2,1.89,1742062
2025-12-19,1439,"more than 1,000,001",18,76.34,70239065
2025-12-19,1439,total,4721,100.0,92000000
2025-12-19,1439,差異數調整（說明4）,0,0.0,0
2025-12-26,1439,"1,000-5,000",1644,3.43,3155840
2025-12-26,1439,1-999,2629,0.29,268983
2025-12-26,1439,"10,001-15,000",50,0.71,653709
2025-12-26,1439,"100,001-200,000",16,2.5,2308001
2025-12-26,1439,"15,001-20,000",38,0.74,683743
2025-12-26,1439,"20,001-30,000",29,0.82,756200
2025-12-26,1439,"200,001-400,000",6,1.74,1605061
2025-12-26,1439,"30,001-40,000",19,0.73,674094
2025-12-26,1439,"40,001-50,000",13,0.63,583055
2025-12-26,1439,"400,001-600,000",7,3.66,3374000
2025-12-26,1439,"5,001-10,000",202,1.76,1626195
2025-12-26,1439,"50,001-100,000",31,2.35,2166358
2025-12-26,1439,"600,001-800,000",3,2.37,2184000
2025-12-26,1439,"800,001-1,000,000",2,1.89,1741696
2025-12-26,1439,"more than 1,000,001",18,76.32,70219065
2025-12-26,1439,total,4707,100.0,92000000
2025-12-26,1439,差異數調整（說明4）,0,0.0,0
2026-01-02,1439,"1,000-5,000",1638,3.41,3140192
2026-01-02,1439,1-999,2624,0.29,268782
2026-01-02,1439,"10,001-15,000",50,0.7,650709
2026-01-02,1439,"100,001-200,000",16,2.51,2314515
2026-01-02,1439,"15,001-20,000",38,0.74,686768
2026-01-02,1439,"20,001-30,000",28,0.79,731200
2026-01-02,1439,"200,001-400,000",6,1.74,1607547
2026-01-02,1439,"30,001-40,000",18,0.69,642094
2026-01-02,1439,"40,001-50,000",14,0.67,625055
2026-01-02,1439,"400,001-600,000",7,3.67,3379000
2026-01-02,1439,"5,001-10,000",202,1.76,1623019
2026-01-02,1439,"50,001-100,000",31,2.35,2168358
2026-01-02,1439,"600,001-800,000",3,2.38,2190000
2026-01-02,1439,"800,001-1,000,000",2,1.89,1741696
2026-01-02,1439,"more than 1,000,001",18,76.33,70231065
2026-01-02,1439,total,4695,100.0,92000000
2026-01-02,1439,差異數調整（說明4）,0,0.0,0
2026-01-09,1439,"1,000-5,000",1633,3.39,3120073
2026-01-09,1439,1-999,2628,0.29,270801
2026-01-09,1439,"10,001-15,000",48,0.67,623709
2026-01-09,1439,"100,001-200,000",16,2.49,2299515
2026-01-09,1439,"15,001-20,000",38,0.74,683960
2026-01-09,1439,"20,001-30,000",28,0.79,727013
2026-01-09,1439,"200,001-400,000",6,1.77,1633547
2026-01-09,1439,"30,001-40,000",19,0.73,675189
2026-01-09,1439,"40,001-50,000",15,0.72,670055
2026-01-09,1439,"400,001-600,000",7,3.67,3381000
2026-01-09,1439,"5,001-10,000",199,1.73,1593019
2026-01-09,1439,"50,001-100,000",31,2.36,2171358
2026-01-09,1439,"600,001-800,000",3,2.37,2183000
2026-01-09,1439,"800,001-1,000,000",2,1.89,1741696
2026-01-09,1439,"more than 1,000,001",18,76.33,70226065
2026-01-09,1439,total,4691,100.0,92000000
2026-01-09,1439,差異數調整（說明4）,0,0.0,0
2026-01-16,1439,"1,000-5,000",1620,3.36,3092939
2026-01-16,1439,1-999,2625,0.29,268800
2026-01-16,1439,"10,001-15,000",48,0.68,625709
2026-01-16,1439,"100,001-200,000",16,2.47,2275515
2026-01-16,1439,"15,001-20,000",36,0.7,651964
2026-01-16,1439,"20,001-30,000",28,0.78,726013
2026-01-16,1439,"200,001-400,000",6,1.79,1652547
2026-01-16,1439,"30,001-40,000",18,0.69,642282
2026-01-16,1439,"40,001-50,000",14,0.67,625055
2026-01-16,1439,"400,001-600,000",7,3.68,3393000
2026-01-16,1439,"5,001-10,000",198,1.73,1593057
2026-01-16,1439,"50,001-100,000",33,2.52,2322358
2026-01-16,1439,"600,001-800,000",3,2.4,2213000
2026-01-16,1439,"800,001-1,000,000",2,1.89,1741696
2026-01-16,1439,"more than 1,000,001",18,76.27,70176065
2026-01-16,1439,total,4672,100.0,92000000
2026-01-16,1439,差異數調整（說明4）,0,0.0,0
2026-01-23,1439,"1,000-5,000",1610,3.33,3066862
2026-01-23,1439,1-999,2627,0.29,268877
2026-01-23,1439,"10,001-15,000",50,0.7,649709
2026-01-23,1439,"100,001-200,000",16,2.46,2269515
2026-01-23,1439,"15,001-20,000",33,0.64,597777
2026-01-23,1439,"20,001-30,000",31,0.88,816200
2026-01-23,1439,"200,001-400,000",5,1.53,1413547
2026-01-23,1439,"30,001-40,000",16,0.63,580282
2026-01-23,1439,"40,001-50,000",14,0.68,627055
2026-01-23,1439,"400,001-600,000",6,3.16,2916000
2026-01-23,1439,"5,001-10,000",199,1.73,1600057
2026-01-23,1439,"50,001-100,000",33,2.51,2317358
2026-01-23,1439,"600,001-800,000",3,2.24,2065000
2026-01-23,1439,"800,001-1,000,000",3,2.87,2641696
2026-01-23,1439,"more than 1,000,001",18,76.27,70170065
2026-01-23,1439,total,4664,100.0,92000000
2026-01-23,1439,差異數調整（說明4）,0,0.0,0
2026-01-30,1439,"1,000-5,000",1610,3.33,3067044
2026-01-30,1439,1-999,2625,0.29,267242
2026-01-30,1439,"10,001-15,000",52,0.73,675709
2026-01-30,1439,"100,001-200,000",15,2.35,2170001
2026-01-30,1439,"15,001-20,000",33,0.64,597187
2026-01-30,1439,"20,001-30,000",28,0.8,742200
2026-01-30,1439,"200,001-400,000",5,1.53,1413547
2026-01-30,1439,"30,001-40,000",16,0.63,580282
2026-01-30,1439,"40,001-50,000",16,0.78,722055
2026-01-30,1439,"400,001-600,000",6,3.19,2940000
2026-01-30,1439,"5,001-10,000",196,1.7,1572641
2026-01-30,1439,"50,001-100,000",33,2.56,2356872
2026-01-30,1439,"600,001-800,000",3,2.26,2087000
2026-01-30,1439,"800,001-1,000,000",3,2.87,2641155
2026-01-30,1439,"more than 1,000,001",18,76.26,70167065
2026-01-30,1439,total,4659,100.0,92000000
2026-01-30,1439,差異數調整（說明4）,0,0.0,0
2026-02-06,1439,"1,000-5,000",1601,3.3,3042318
2026-02-06,1439,1-999,2623,0.29,267968
2026-02-06,1439,"10,001-15,000",51,0.71,661709
2026-02-06,1439,"100,001-200,000",15,2.36,2180001
2026-02-06,1439,"15,001-20,000",34,0.66,613187
2026-02-06,1439,"20,001-30,000",28,0.8,741200
2026-02-06,1439,"200,001-400,000",5,1.54,1418547
2026-02-06,1439,"30,001-40,000",17,0.67,624282
2026-02-06,1439,"40,001-50,000",15,0.73,676055
2026-02-06,1439,"400,001-600,000",6,3.19,2943000
2026-02-06,1439,"5,001-10,000",197,1.71,1576641
2026-02-06,1439,"50,001-100,000",33,2.55,2354872
2026-02-06,1439,"600,001-800,000",3,2.27,2095000
2026-02-06,1439,"800,001-1,000,000",3,2.87,2641155
2026-02-06,1439,"more than 1,000,001",18,76.26,70164065
2026-02-06,1439,total,4649,100.0,92000000
2026-02-06,1439,差異數調整（說明4）,0,0.0,0
2026-02-13,1439,"1,000-5,000",1593,3.28,3025519
2026-02-13,1439,1-999,2620,0.28,266217
2026-02-13,1439,"10,001-15,000",52,0.73,676709
2026-02-13,1439,"100,001-200,000",15,2.36,2178001
2026-02-13,1439,"15,001-20,000",32,0.62,578187
2026-02-13,1439,"20,001-30,000",29,0.82,762749
2026-02-13,1439,"200,001-400,000",5,1.54,1420547
2026-02-13,1439,"30,001-40,000",17,0.66,616283
2026-02-13,1439,"40,001-50,000",15,0.73,673055
2026-02-13,1439,"400,001-600,000",6,3.2,2946000
2026-02-13,1439,"5,001-10,000",199,1.73,1591641
2026-02-13,1439,"50,001-100,000",33,2.56,2362872
2026-02-13,1439,"600,001-800,000",3,2.27,2095000
2026-02-13,1439,"800,001-1,000,000",3,2.87,2641155
2026-02-13,1439,"more than 1,000,001",18,76.26,70166065
2026-02-13,1439,total,4640,100.0,92000000
2026-02-13,1439,差異數調整（說明4）,0,0.0,0
2026-03-06,1439,"1,000-5,000",1580,3.27,3009715
2026-03-06,1439,1-999,2615,0.28,264573
2026-03-06,1439,"10,001-15,000",54,0.76,704709
2026-03-06,1439,"100,001-200,000",15,2.4,2214001
2026-03-06,1439,"15,001-20,000",32,0.62,577786
2026-03-06,1439,"20,001-30,000",28,0.79,734200
2026-03-06,1439,"200,001-400,000",5,1.54,1421547
2026-03-06,1439,"30,001-40,000",20,0.78,719797
2026-03-06,1439,"40,001-50,000",11,0.53,493055
2026-03-06,1439,"400,001-600,000",6,3.25,2991000
2026-03-06,1439,"5,001-10,000",198,1.71,1579641
2026-03-06,1439,"50,001-100,000",33,2.55,2353856
2026-03-06,1439,"600,001-800,000",2,1.42,1310000
2026-03-06,1439,"800,001-1,000,000",4,3.75,3458055
2026-03-06,1439,"more than 1,000,001",18,76.26,70168065
2026-03-06,1439,total,4621,100.0,92000000
2026-03-06,1439,差異數調整（說明4）,0,0.0,0
2026-03-13,1439,"1,000-5,000",1576,3.26,3000385
2026-03-13,1439,1-999,2613,0.28,261819
2026-03-13,1439,"10,001-15,000",55,0.78,724763
2026-03-13,1439,"100,001-200,000",15,2.42,2232001
2026-03-13,1439,"15,001-20,000",29,0.56,523613
2026-03-13,1439,"20,001-30,000",30,0.83,771714
2026-03-13,1439,"200,001-400,000",5,1.54,1421547
2026-03-13,1439,"30,001-40,000",17,0.66,614486
2026-03-13,1439,"40,001-50,000",12,0.59,543055
2026-03-13,1439,"400,001-600,000",6,3.25,2991000
2026-03-13,1439,"5,001-10,000",201,1.74,1601641
2026-03-13,1439,"50,001-100,000",33,2.55,2352856
2026-03-13,1439,"600,001-800,000",2,1.42,1310000
2026-03-13,1439,"800,001-1,000,000",4,3.77,3475055
2026-03-13,1439,"more than 1,000,001",18,76.27,70176065
2026-03-13,1439,total,4616,100.0,92000000
2026-03-13,1439,差異數調整（說明4）,0,0.0,0
2026-03-20,1439,"1,000-5,000",1570,3.26,2999566
2026-03-20,1439,1-999,2608,0.28,262418
2026-03-20,1439,"10,001-15,000",56,0.79,733763
2026-03-20,1439,"100,001-200,000",14,2.21,2038001
2026-03-20,1439,"15,001-20,000",29,0.57,525613
2026-03-20,1439,"20,001-30,000",30,0.84,778255
2026-03-20,1439,"200,001-400,000",6,1.77,1634547
2026-03-20,1439,"30,001-40,000",14,0.55,506485
2026-03-20,1439,"40,001-50,000",14,0.67,617553
2026-03-20,1439,"400,001-600,000",6,3.26,3001000
2026-03-20,1439,"5,001-10,000",197,1.7,1572321
2026-03-20,1439,"50,001-100,000",33,2.57,2366358
2026-03-20,1439,"600,001-800,000",2,1.42,1310000
2026-03-20,1439,"800,001-1,000,000",4,3.78,3479055
2026-03-20,1439,"more than 1,000,001",18,76.27,70175065
2026-03-20,1439,total,4601,100.0,92000000
2026-03-20,1439,差異數調整（說明4）,0,0.0,0
2026-03-27,1439,"1,000-5,000",1572,3.24,2988729
2026-03-27,1439,1-999,2597,0.28,261255
2026-03-27,1439,"10,001-15,000",55,0.78,724258
2026-03-27,1439,"100,001-200,000",14,2.21,2038001
2026-03-27,1439,"15,001-20,000",29,0.57,525118
2026-03-27,1439,"20,001-30,000",30,0.84,779255
2026-03-27,1439,"200,001-400,000",6,1.78,1639547
2026-03-27,1439,"30,001-40,000",14,0.55,506485
2026-03-27,1439,"40,001-50,000",14,0.67,617553
2026-03-27,1439,"400,001-600,000",6,3.26,3001000
2026-03-27,1439,"5,001-10,000",198,1.71,1580321
2026-03-27,1439,"50,001-100,000",33,2.57,2367358
2026-03-27,1439,"600,001-800,000",2,1.42,1310000
2026-03-27,1439,"800,001-1,000,000",4,3.79,3489055
2026-03-27,1439,"more than 1,000,001",18,76.27,70172065
2026-03-27,1439,total,4592,100.0,92000000
2026-03-27,1439,差異數調整（說明4）,0,0.0,0
2026-04-10,1439,"1,000-5,000",1573,3.25,2996244
2026-04-10,1439,1-999,2589,0.28,262096
2026-04-10,1439,"10,001-15,000",55,0.78,723258
2026-04-10,1439,"100,001-200,000",14,2.21,2038001
2026-04-10,1439,"15,001-20,000",30,0.59,546775
2026-04-10,1439,"20,001-30,000",28,0.79,731715
2026-04-10,1439,"200,001-400,000",7,2.13,1962547
2026-04-10,1439,"30,001-40,000",15,0.59,543988
2026-04-10,1439,"40,001-50,000",13,0.62,577055
2026-04-10,1439,"400,001-600,000",6,3.26,3001000
2026-04-10,1439,"5,001-10,000",197,1.7,1570321
2026-04-10,1439,"50,001-100,000",33,2.56,2357358
2026-04-10,1439,"600,001-800,000",2,1.42,1310000
2026-04-10,1439,"800,001-1,000,000",4,3.81,3512577
2026-04-10,1439,"more than 1,000,001",18,75.94,69867065
2026-04-10,1439,total,4584,100.0,92000000
2026-04-10,1439,差異數調整（說明4）,0,0.0,0
2026-04-17,1439,"1,000-5,000",1567,3.25,2993380
2026-04-17,1439,1-999,2585,0.28,260686
2026-04-17,1439,"10,001-15,000",54,0.77,711258
2026-04-17,1439,"100,001-200,000",13,2.1,1934001
2026-04-17,1439,"15,001-20,000",30,0.59,547922
2026-04-17,1439,"20,001-30,000",26,0.74,683201
2026-04-17,1439,"200,001-400,000",6,1.8,1658547
2026-04-17,1439,"30,001-40,000",15,0.58,539591
2026-04-17,1439,"40,001-50,000",14,0.68,631553
2026-04-17,1439,"400,001-600,000",7,3.9,3592000
2026-04-17,1439,"5,001-10,000",198,1.71,1579321
2026-04-17,1439,"50,001-100,000",34,2.65,2441898
2026-04-17,1439,"600,001-800,000",2,1.42,1310000
2026-04-17,1439,"800,001-1,000,000",5,4.85,4467577
2026-04-17,1439,"more than 1,000,001",17,74.61,68649065
2026-04-17,1439,total,4573,100.0,92000000
2026-04-17,1439,差異數調整（說明4）,0,0.0,0
2026-04-24,1439,"1,000-5,000",1569,3.25,2995096
2026-04-24,1439,1-999,2583,0.28,260742
2026-04-24,1439,"10,001-15,000",55,0.78,726258
2026-04-24,1439,"100,001-200,000",12,2.0,1847001
2026-04-24,1439,"15,001-20,000",30,0.59,542922
2026-04-24,1439,"20,001-30,000",26,0.73,679201
2026-04-24,1439,"200,001-400,000",6,1.82,1677547
2026-04-24,1439,"30,001-40,000",13,0.51,472591
2026-04-24,1439,"40,001-50,000",14,0.67,618055
2026-04-24,1439,"400,001-600,000",7,3.9,3595000
2026-04-24,1439,"5,001-10,000",198,1.72,1584321
2026-04-24,1439,"50,001-100,000",35,2.76,2546624
2026-04-24,1439,"600,001-800,000",2,1.43,1320000
2026-04-24,1439,"800,001-1,000,000",5,4.86,4477577
2026-04-24,1439,"more than 1,000,001",17,74.62,68657065
2026-04-24,1439,total,4572,100.0,92000000
2026-04-24,1439,差異數調整（說明4）,0,0.0,0
2026-05-08,1439,"1,000-5,000",1548,3.2,2951313
2026-05-08,1439,1-999,2585,0.28,262563
2026-05-08,1439,"10,001-15,000",57,0.82,755327
2026-05-08,1439,"100,001-200,000",12,2.03,1869001
2026-05-08,1439,"15,001-20,000",29,0.56,522962
2026-05-08,1439,"20,001-30,000",25,0.71,656200
2026-05-08,1439,"200,001-400,000",6,1.84,1695547
2026-05-08,1439,"30,001-40,000",14,0.55,512698
2026-05-08,1439,"40,001-50,000",12,0.58,534055
2026-05-08,1439,"400,001-600,000",7,3.92,3612000
2026-05-08,1439,"5,001-10,000",198,1.71,1577321
2026-05-08,1439,"50,001-100,000",35,2.75,2537624
2026-05-08,1439,"600,001-800,000",2,1.44,1330000
2026-05-08,1439,"800,001-1,000,000",5,4.91,4524324
2026-05-08,1439,"more than 1,000,001",17,74.62,68659065
2026-05-08,1439,total,4552,100.0,92000000
2026-05-08,1439,差異數調整（說明4）,0,0.0,0
2026-05-15,1439,"1,000-5,000",1546,3.2,2946508
2026-05-15,1439,1-999,2582,0.28,261260
2026-05-15,1439,"10,001-15,000",55,0.78,725327
2026-05-15,1439,"100,001-200,000",12,2.03,1869001
2026-05-15,1439,"15,001-20,000",32,0.62,572962
2026-05-15,1439,"20,001-30,000",25,0.71,656200
2026-05-15,1439,"200,001-400,000",6,1.84,1695547
2026-05-15,1439,"30,001-40,000",14,0.55,511698
2026-05-15,1439,"40,001-50,000",12,0.58,534055
2026-05-15,1439,"400,001-600,000",7,3.92,3612000
2026-05-15,1439,"5,001-10,000",197,1.7,1570321
2026-05-15,1439,"50,001-100,000",35,2.73,2518224
2026-05-15,1439,"600,001-800,000",2,1.44,1330000
2026-05-15,1439,"800,001-1,000,000",5,4.92,4529832
2026-05-15,1439,"more than 1,000,001",17,74.63,68667065
2026-05-15,1439,total,4547,100.0,92000000
2026-05-15,1439,差異數調整（說明4）,0,0.0,0
2026-05-22,1439,"1,000-5,000",1539,3.19,2934894
2026-05-22,1439,1-999,2570,0.28,259850
2026-05-22,1439,"10,001-15,000",53,0.75,693327
2026-05-22,1439,"100,001-200,000",12,1.98,1827001
2026-05-22,1439,"15,001-20,000",32,0.63,580962
2026-05-22,1439,"20,001-30,000",27,0.76,708200
2026-05-22,1439,"200,001-400,000",8,2.37,2186547
2026-05-22,1439,"30,001-40,000",12,0.47,440722
