date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4580,"1,000-5,000",3114,12.46,5834621
2025-12-19,4580,1-999,1457,0.47,221211
2025-12-19,4580,"10,001-15,000",133,3.54,1658225
2025-12-19,4580,"100,001-200,000",20,5.5,2575259
2025-12-19,4580,"15,001-20,000",64,2.51,1177371
2025-12-19,4580,"20,001-30,000",62,3.22,1508569
2025-12-19,4580,"200,001-400,000",12,6.73,3152511
2025-12-19,4580,"30,001-40,000",21,1.58,743083
2025-12-19,4580,"40,001-50,000",28,2.72,1274156
2025-12-19,4580,"400,001-600,000",1,0.94,440000
2025-12-19,4580,"5,001-10,000",375,6.14,2874786
2025-12-19,4580,"50,001-100,000",48,6.83,3198817
2025-12-19,4580,"600,001-800,000",1,1.47,690000
2025-12-19,4580,"800,001-1,000,000",4,8.17,3825000
2025-12-19,4580,"more than 1,000,001",10,37.66,17629500
2025-12-19,4580,total,5350,100.0,46803109
2025-12-19,4580,差異數調整（說明4）,0,0.0,0
2025-12-26,4580,"1,000-5,000",3103,12.43,5820340
2025-12-26,4580,1-999,1453,0.47,220455
2025-12-26,4580,"10,001-15,000",132,3.5,1642488
2025-12-26,4580,"100,001-200,000",20,5.48,2567259
2025-12-26,4580,"15,001-20,000",65,2.55,1195371
2025-12-26,4580,"20,001-30,000",63,3.27,1533569
2025-12-26,4580,"200,001-400,000",12,6.72,3147511
2025-12-26,4580,"30,001-40,000",21,1.58,742083
2025-12-26,4580,"40,001-50,000",30,2.92,1368156
2025-12-26,4580,"400,001-600,000",1,0.94,440000
2025-12-26,4580,"5,001-10,000",376,6.15,2879560
2025-12-26,4580,"50,001-100,000",46,6.59,3088817
2025-12-26,4580,"600,001-800,000",1,1.47,690000
2025-12-26,4580,"800,001-1,000,000",4,8.17,3825000
2025-12-26,4580,"more than 1,000,001",10,37.69,17642500
2025-12-26,4580,total,5337,100.0,46803109
2025-12-26,4580,差異數調整（說明4）,0,0.0,0
2026-01-02,4580,"1,000-5,000",3085,12.4,5807738
2026-01-02,4580,1-999,1449,0.47,222412
2026-01-02,4580,"10,001-15,000",131,3.48,1632359
2026-01-02,4580,"100,001-200,000",20,5.5,2574259
2026-01-02,4580,"15,001-20,000",65,2.55,1195371
2026-01-02,4580,"20,001-30,000",67,3.5,1641024
2026-01-02,4580,"200,001-400,000",12,6.75,3162511
2026-01-02,4580,"30,001-40,000",21,1.58,742687
2026-01-02,4580,"40,001-50,000",30,2.92,1369156
2026-01-02,4580,"400,001-600,000",1,0.94,440000
2026-01-02,4580,"5,001-10,000",372,6.09,2854108
2026-01-02,4580,"50,001-100,000",45,6.48,3035984
2026-01-02,4580,"600,001-800,000",1,1.47,690000
2026-01-02,4580,"800,001-1,000,000",4,8.17,3825000
2026-01-02,4580,"more than 1,000,001",10,37.62,17610500
2026-01-02,4580,total,5313,100.0,46803109
2026-01-02,4580,差異數調整（說明4）,0,0.0,0
2026-01-09,4580,"1,000-5,000",3077,12.41,5809730
2026-01-09,4580,1-999,1444,0.47,220248
2026-01-09,4580,"10,001-15,000",128,3.41,1596681
2026-01-09,4580,"100,001-200,000",21,5.67,2658259
2026-01-09,4580,"15,001-20,000",65,2.54,1192371
2026-01-09,4580,"20,001-30,000",66,3.46,1622402
2026-01-09,4580,"200,001-400,000",12,6.79,3180511
2026-01-09,4580,"30,001-40,000",20,1.52,712461
