date,stock_id,HoldingSharesLevel,people,percent,unit
2024-05-10,4749,1-999,13360,2.15,1767372
2024-05-10,4749,"1,000-5,000",5323,12.04,9878478
2024-05-10,4749,"5,001-10,000",574,5.19,4263106
2024-05-10,4749,"10,001-15,000",224,3.41,2796425
2024-05-10,4749,"15,001-20,000",109,2.32,1902777
2024-05-10,4749,"20,001-30,000",119,3.6,2960229
2024-05-10,4749,"30,001-40,000",62,2.64,2166552
2024-05-10,4749,"40,001-50,000",41,2.26,1857618
2024-05-10,4749,"50,001-100,000",62,5.29,4342418
2024-05-10,4749,"100,001-200,000",37,6.4,5253349
2024-05-10,4749,"200,001-400,000",19,6.78,5561274
2024-05-10,4749,"400,001-600,000",14,8.4,6896015
2024-05-10,4749,"600,001-800,000",14,12.25,10049031
2024-05-10,4749,"800,001-1,000,000",2,2.04,1679000
2024-05-10,4749,"more than 1,000,001",8,25.15,20631721
2024-05-10,4749,差異數調整（說明4）,0,0.0,0
2024-05-10,4749,total,19968,100.0,82005365
2024-05-17,4749,1-999,13504,2.21,1815701
2024-05-17,4749,"1,000-5,000",5391,12.16,9979981
2024-05-17,4749,"5,001-10,000",583,5.26,4321073
2024-05-17,4749,"10,001-15,000",227,3.46,2839339
2024-05-17,4749,"15,001-20,000",108,2.29,1879949
2024-05-17,4749,"20,001-30,000",115,3.52,2891584
2024-05-17,4749,"30,001-40,000",64,2.74,2252708
2024-05-17,4749,"40,001-50,000",39,2.14,1762997
2024-05-17,4749,"50,001-100,000",62,5.22,4284887
2024-05-17,4749,"100,001-200,000",37,6.38,5234915
2024-05-17,4749,"200,001-400,000",19,6.74,5530986
2024-05-17,4749,"400,001-600,000",14,8.4,6896015
2024-05-17,4749,"600,001-800,000",13,11.31,9278497
2024-05-17,4749,"800,001-1,000,000",3,3.07,2518012
2024-05-17,4749,"more than 1,000,001",8,25.02,20518721
2024-05-17,4749,差異數調整（說明4）,0,0.0,0
2024-05-17,4749,total,20187,100.0,82005365
2024-05-24,4749,1-999,13541,2.23,1830026
2024-05-24,4749,"1,000-5,000",5409,12.21,10013030
2024-05-24,4749,"5,001-10,000",590,5.3,4348521
2024-05-24,4749,"10,001-15,000",231,3.51,2879764
2024-05-24,4749,"15,001-20,000",108,2.28,1874461
2024-05-24,4749,"20,001-30,000",117,3.59,2944561
2024-05-24,4749,"30,001-40,000",62,2.65,2174574
2024-05-24,4749,"40,001-50,000",40,2.21,1819683
2024-05-24,4749,"50,001-100,000",62,5.23,4294085
2024-05-24,4749,"100,001-200,000",37,6.39,5243268
2024-05-24,4749,"200,001-400,000",19,6.71,5503906
2024-05-24,4749,"400,001-600,000",15,9.12,7482015
2024-05-24,4749,"600,001-800,000",12,10.45,8570738
2024-05-24,4749,"800,001-1,000,000",3,3.08,2528012
2024-05-24,4749,"more than 1,000,001",8,24.99,20498721
2024-05-24,4749,差異數調整（說明4）,0,0.0,0
2024-05-24,4749,total,20254,100.0,82005365
2024-05-31,4749,1-999,13690,2.28,1872603
2024-05-31,4749,"1,000-5,000",5511,12.43,10200880
2024-05-31,4749,"5,001-10,000",597,5.4,4428771
2024-05-31,4749,"10,001-15,000",232,3.53,2902238
2024-05-31,4749,"15,001-20,000",112,2.35,1930505
2024-05-31,4749,"20,001-30,000",117,3.58,2938008
2024-05-31,4749,"30,001-40,000",64,2.73,2243205
2024-05-31,4749,"40,001-50,000",39,2.15,1770683
2024-05-31,4749,"50,001-100,000",62,5.23,4289085
2024-05-31,4749,"100,001-200,000",36,6.22,5107209
2024-05-31,4749,"200,001-400,000",18,6.42,5266941
2024-05-31,4749,"400,001-600,000",15,9.11,7478015
2024-05-31,4749,"600,001-800,000",12,10.45,8570489
2024-05-31,4749,"800,001-1,000,000",3,3.08,2528012
2024-05-31,4749,"more than 1,000,001",8,24.97,20478721
2024-05-31,4749,差異數調整（說明4）,0,0.0,0
2024-05-31,4749,total,20516,100.0,82005365
2024-06-07,4749,1-999,13285,2.19,1798533
2024-06-07,4749,"1,000-5,000",5447,12.32,10104663
2024-06-07,4749,"5,001-10,000",595,5.35,4388597
2024-06-07,4749,"10,001-15,000",241,3.68,3024566
2024-06-07,4749,"15,001-20,000",106,2.24,1840005
2024-06-07,4749,"20,001-30,000",117,3.55,2916402
2024-06-07,4749,"30,001-40,000",66,2.82,2314410
2024-06-07,4749,"40,001-50,000",39,2.16,1778474
2024-06-07,4749,"50,001-100,000",62,5.23,4291785
2024-06-07,4749,"100,001-200,000",37,6.42,5269687
2024-06-07,4749,"200,001-400,000",18,6.42,5268803
2024-06-07,4749,"400,001-600,000",15,9.09,7458015
2024-06-07,4749,"600,001-800,000",12,10.45,8569692
2024-06-07,4749,"800,001-1,000,000",3,3.12,2565012
2024-06-07,4749,"more than 1,000,001",8,24.89,20416721
2024-06-07,4749,差異數調整（說明4）,0,0.0,0
2024-06-07,4749,total,20051,100.0,82005365
2024-06-14,4749,1-999,13418,2.21,1817669
2024-06-14,4749,"1,000-5,000",5419,12.24,10041558
2024-06-14,4749,"5,001-10,000",596,5.36,4402381
2024-06-14,4749,"10,001-15,000",245,3.76,3086561
2024-06-14,4749,"15,001-20,000",106,2.24,1842285
2024-06-14,4749,"20,001-30,000",117,3.54,2905637
2024-06-14,4749,"30,001-40,000",66,2.81,2310126
2024-06-14,4749,"40,001-50,000",39,2.17,1781354
2024-06-14,4749,"50,001-100,000",62,5.22,4287785
2024-06-14,4749,"100,001-200,000",36,6.16,5059497
2024-06-14,4749,"200,001-400,000",18,6.17,5066808
2024-06-14,4749,"400,001-600,000",16,9.57,7848594
2024-06-14,4749,"600,001-800,000",12,10.45,8573377
2024-06-14,4749,"800,001-1,000,000",3,3.12,2565012
2024-06-14,4749,"more than 1,000,001",8,24.89,20416721
2024-06-14,4749,差異數調整（說明4）,0,0.0,0
2024-06-14,4749,total,20161,100.0,82005365
2024-06-21,4749,1-999,13363,2.2,1810540
2024-06-21,4749,"1,000-5,000",5414,12.26,10054146
2024-06-21,4749,"5,001-10,000",577,5.22,4284411
2024-06-21,4749,"10,001-15,000",242,3.71,3049224
2024-06-21,4749,"15,001-20,000",112,2.39,1965306
2024-06-21,4749,"20,001-30,000",120,3.66,3002580
2024-06-21,4749,"30,001-40,000",64,2.72,2238234
2024-06-21,4749,"40,001-50,000",37,2.05,1685024
2024-06-21,4749,"50,001-100,000",65,5.54,4550037
2024-06-21,4749,"100,001-200,000",35,6.02,4937867
2024-06-21,4749,"200,001-400,000",18,6.17,5062821
2024-06-21,4749,"400,001-600,000",16,9.57,7854046
2024-06-21,4749,"600,001-800,000",12,10.4,8529396
2024-06-21,4749,"800,001-1,000,000",3,3.12,2565012
2024-06-21,4749,"more than 1,000,001",8,24.89,20416721
2024-06-21,4749,差異數調整（說明4）,0,0.0,0
2024-06-21,4749,total,20086,100.0,82005365
2024-06-28,4749,1-999,13261,2.19,1802919
2024-06-28,4749,"1,000-5,000",5385,12.22,10022309
2024-06-28,4749,"5,001-10,000",593,5.38,4415186
2024-06-28,4749,"10,001-15,000",238,3.65,2997685
2024-06-28,4749,"15,001-20,000",100,2.12,1743085
2024-06-28,4749,"20,001-30,000",122,3.7,3041361
2024-06-28,4749,"30,001-40,000",66,2.82,2315523
2024-06-28,4749,"40,001-50,000",36,1.99,1639646
2024-06-28,4749,"50,001-100,000",66,5.73,4703285
2024-06-28,4749,"100,001-200,000",35,6.06,4975872
2024-06-28,4749,"200,001-400,000",19,6.63,5437860
2024-06-28,4749,"400,001-600,000",15,9.07,7442069
2024-06-28,4749,"600,001-800,000",12,10.34,8486832
2024-06-28,4749,"800,001-1,000,000",3,3.12,2565012
2024-06-28,4749,"more than 1,000,001",8,24.89,20416721
2024-06-28,4749,差異數調整（說明4）,0,0.0,0
