date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,4441,"1,000-5,000",1018,2.77,1890995
2025-12-19,4441,1-999,668,0.12,82554
2025-12-19,4441,"10,001-15,000",53,1.03,704834
2025-12-19,4441,"100,001-200,000",26,5.29,3606724
2025-12-19,4441,"15,001-20,000",32,0.85,583484
2025-12-19,4441,"20,001-30,000",46,1.68,1147303
2025-12-19,4441,"200,001-400,000",21,8.43,5753992
2025-12-19,4441,"30,001-40,000",38,1.95,1331691
2025-12-19,4441,"40,001-50,000",9,0.57,394815
2025-12-19,4441,"400,001-600,000",8,5.56,3793937
2025-12-19,4441,"5,001-10,000",124,1.43,980188
2025-12-19,4441,"50,001-100,000",31,3.21,2188915
2025-12-19,4441,"600,001-800,000",8,8.28,5648290
2025-12-19,4441,"800,001-1,000,000",0,0.0,0
2025-12-19,4441,"more than 1,000,001",14,58.77,40067856
2025-12-19,4441,total,2096,100.0,68175578
2025-12-19,4441,差異數調整（說明4）,0,0.0,0
2025-12-26,4441,"1,000-5,000",1023,2.79,1908833
2025-12-26,4441,1-999,666,0.12,81971
2025-12-26,4441,"10,001-15,000",54,1.04,713534
2025-12-26,4441,"100,001-200,000",28,5.79,3948744
2025-12-26,4441,"15,001-20,000",31,0.83,569484
2025-12-26,4441,"20,001-30,000",46,1.68,1147088
2025-12-26,4441,"200,001-400,000",20,7.97,5439992
2025-12-26,4441,"30,001-40,000",37,1.91,1305906
2025-12-26,4441,"40,001-50,000",9,0.57,394815
2025-12-26,4441,"400,001-600,000",8,5.57,3800937
2025-12-26,4441,"5,001-10,000",126,1.46,996188
2025-12-26,4441,"50,001-100,000",31,3.21,2190940
2025-12-26,4441,"600,001-800,000",8,8.2,5593290
2025-12-26,4441,"800,001-1,000,000",0,0.0,0
2025-12-26,4441,"more than 1,000,001",14,58.79,40083856
2025-12-26,4441,total,2101,100.0,68175578
2025-12-26,4441,差異數調整（說明4）,0,0.0,0
2026-01-02,4441,"1,000-5,000",1027,2.83,1929464
2026-01-02,4441,1-999,655,0.11,80359
2026-01-02,4441,"10,001-15,000",57,1.1,753437
2026-01-02,4441,"100,001-200,000",29,5.98,4077744
2026-01-02,4441,"15,001-20,000",28,0.75,512484
2026-01-02,4441,"20,001-30,000",45,1.65,1129088
2026-01-02,4441,"200,001-400,000",21,8.43,5747992
2026-01-02,4441,"30,001-40,000",35,1.8,1232532
2026-01-02,4441,"40,001-50,000",12,0.76,519815
2026-01-02,4441,"400,001-600,000",8,5.75,3922540
2026-01-02,4441,"5,001-10,000",124,1.43,980635
2026-01-02,4441,"50,001-100,000",32,3.35,2289945
2026-01-02,4441,"600,001-800,000",7,7.19,4906687
2026-01-02,4441,"800,001-1,000,000",0,0.0,0
2026-01-02,4441,"more than 1,000,001",14,58.8,40092856
2026-01-02,4441,total,2094,100.0,68175578
2026-01-02,4441,差異數調整（說明4）,0,0.0,0
2026-01-09,4441,"1,000-5,000",1032,2.84,1942584
2026-01-09,4441,1-999,653,0.11,79540
2026-01-09,4441,"10,001-15,000",59,1.14,777437
2026-01-09,4441,"100,001-200,000",28,5.81,3961789
2026-01-09,4441,"15,001-20,000",28,0.75,511684
2026-01-09,4441,"20,001-30,000",45,1.64,1122403
2026-01-09,4441,"200,001-400,000",21,8.46,5767992
2026-01-09,4441,"30,001-40,000",37,1.89,1290317
2026-01-09,4441,"40,001-50,000",13,0.84,577815
2026-01-09,4441,"400,001-600,000",9,6.54,4459183
2026-01-09,4441,"5,001-10,000",120,1.36,933955
2026-01-09,4441,"50,001-100,000",32,3.36,2292979
2026-01-09,4441,"600,001-800,000",7,7.19,4906687
2026-01-09,4441,"800,001-1,000,000",0,0.0,0
2026-01-09,4441,"more than 1,000,001",13,58.01,39551213
2026-01-09,4441,total,2097,100.0,68175578
2026-01-09,4441,差異數調整（說明4）,0,0.0,0
2026-01-16,4441,"1,000-5,000",1003,2.77,1893794
2026-01-16,4441,1-999,684,0.11,81716
2026-01-16,4441,"10,001-15,000",52,1.01,689287
2026-01-16,4441,"100,001-200,000",26,5.52,3767401
2026-01-16,4441,"15,001-20,000",32,0.85,585864
2026-01-16,4441,"20,001-30,000",41,1.51,1031523
2026-01-16,4441,"200,001-400,000",22,8.73,5954390
2026-01-16,4441,"30,001-40,000",42,2.15,1472317
2026-01-16,4441,"40,001-50,000",11,0.7,481815
2026-01-16,4441,"400,001-600,000",9,6.56,4478183
2026-01-16,4441,"5,001-10,000",118,1.35,923404
2026-01-16,4441,"50,001-100,000",33,3.48,2377984
2026-01-16,4441,"600,001-800,000",7,7.19,4906687
2026-01-16,4441,"800,001-1,000,000",0,0.0,0
2026-01-16,4441,"more than 1,000,001",13,57.98,39531213
2026-01-16,4441,total,2093,100.0,68175578
2026-01-16,4441,差異數調整（說明4）,0,0.0,0
2026-01-23,4441,"1,000-5,000",925,2.59,1771006
2026-01-23,4441,1-999,669,0.12,81956
2026-01-23,4441,"10,001-15,000",52,1.0,686966
2026-01-23,4441,"100,001-200,000",26,5.39,3681404
2026-01-23,4441,"15,001-20,000",31,0.81,556964
2026-01-23,4441,"20,001-30,000",46,1.69,1158523
2026-01-23,4441,"200,001-400,000",22,8.86,6040390
2026-01-23,4441,"30,001-40,000",37,1.93,1318532
2026-01-23,4441,"40,001-50,000",14,0.91,622600
2026-01-23,4441,"400,001-600,000",9,6.56,4473183
2026-01-23,4441,"5,001-10,000",128,1.45,989154
2026-01-23,4441,"50,001-100,000",33,3.48,2375000
2026-01-23,4441,"600,001-800,000",7,7.19,4906687
2026-01-23,4441,"800,001-1,000,000",0,0.0,0
2026-01-23,4441,"more than 1,000,001",13,57.95,39513213
2026-01-23,4441,total,2012,100.0,68175578
2026-01-23,4441,差異數調整（說明4）,0,0.0,0
