date,stock_id,HoldingSharesLevel,people,percent,unit
2024-06-14,3588,1-999,26144,1.19,701023
2024-06-14,3588,"1,000-5,000",8104,24.8,14611474
2024-06-14,3588,"5,001-10,000",781,9.62,5669545
2024-06-14,3588,"10,001-15,000",232,4.85,2859391
2024-06-14,3588,"15,001-20,000",107,3.33,1962567
2024-06-14,3588,"20,001-30,000",90,3.78,2231991
2024-06-14,3588,"30,001-40,000",43,2.51,1479504
2024-06-14,3588,"40,001-50,000",19,1.51,891304
2024-06-14,3588,"50,001-100,000",56,7.1,4184744
2024-06-14,3588,"100,001-200,000",39,9.26,5458246
2024-06-14,3588,"200,001-400,000",11,5.74,3380960
2024-06-14,3588,"400,001-600,000",3,2.41,1424185
2024-06-14,3588,"600,001-800,000",1,1.21,715000
2024-06-14,3588,"800,001-1,000,000",3,4.27,2515868
2024-06-14,3588,"more than 1,000,001",5,18.36,10814541
2024-06-14,3588,差異數調整（說明4）,0,0.0,0
2024-06-14,3588,total,35638,100.0,58900343
2024-06-21,3588,1-999,26073,1.17,692032
2024-06-21,3588,"1,000-5,000",7786,23.7,13961213
2024-06-21,3588,"5,001-10,000",745,9.12,5377479
2024-06-21,3588,"10,001-15,000",218,4.54,2677785
2024-06-21,3588,"15,001-20,000",105,3.25,1915010
2024-06-21,3588,"20,001-30,000",83,3.45,2035605
2024-06-21,3588,"30,001-40,000",39,2.28,1346162
2024-06-21,3588,"40,001-50,000",21,1.66,978655
2024-06-21,3588,"50,001-100,000",54,6.83,4024090
2024-06-21,3588,"100,001-200,000",35,8.14,4799610
2024-06-21,3588,"200,001-400,000",15,7.62,4493070
2024-06-21,3588,"400,001-600,000",3,2.58,1520038
2024-06-21,3588,"600,001-800,000",4,4.88,2876957
2024-06-21,3588,"800,001-1,000,000",3,4.45,2622096
2024-06-21,3588,"more than 1,000,001",4,16.26,9580541
2024-06-21,3588,差異數調整（說明4）,0,0.0,0
2024-06-21,3588,total,35188,100.0,58900343
2024-06-28,3588,1-999,26129,1.19,705855
2024-06-28,3588,"1,000-5,000",8564,26.24,15460890
2024-06-28,3588,"5,001-10,000",798,9.93,5851127
2024-06-28,3588,"10,001-15,000",244,5.14,3028234
2024-06-28,3588,"15,001-20,000",105,3.25,1915735
2024-06-28,3588,"20,001-30,000",94,3.9,2299720
2024-06-28,3588,"30,001-40,000",40,2.35,1384162
2024-06-28,3588,"40,001-50,000",23,1.81,1070312
2024-06-28,3588,"50,001-100,000",56,7.08,4172291
2024-06-28,3588,"100,001-200,000",34,8.28,4880610
2024-06-28,3588,"200,001-400,000",14,6.39,3767998
2024-06-28,3588,"400,001-600,000",2,1.75,1032000
2024-06-28,3588,"600,001-800,000",3,3.52,2074772
2024-06-28,3588,"800,001-1,000,000",2,2.84,1676096
2024-06-28,3588,"more than 1,000,001",4,16.26,9580541
2024-06-28,3588,差異數調整（說明4）,0,0.0,0
2024-06-28,3588,total,36112,100.0,58900343
2024-07-05,3588,1-999,26091,1.2,709965
2024-07-05,3588,"1,000-5,000",8511,26.1,15378227
2024-07-05,3588,"5,001-10,000",797,9.92,5846278
2024-07-05,3588,"10,001-15,000",239,5.04,2969737
2024-07-05,3588,"15,001-20,000",109,3.36,1981069
2024-07-05,3588,"20,001-30,000",88,3.67,2166421
2024-07-05,3588,"30,001-40,000",42,2.44,1438783
2024-07-05,3588,"40,001-50,000",24,1.88,1110655
2024-07-05,3588,"50,001-100,000",55,6.88,4055625
2024-07-05,3588,"100,001-200,000",38,9.32,5491423
2024-07-05,3588,"200,001-400,000",11,5.53,3263001
2024-07-05,3588,"400,001-600,000",2,1.82,1074000
2024-07-05,3588,"600,001-800,000",3,3.65,2154000
2024-07-05,3588,"800,001-1,000,000",2,2.85,1683618
2024-07-05,3588,"more than 1,000,001",4,16.26,9577541
2024-07-05,3588,差異數調整（說明4）,0,0.0,0
2024-07-05,3588,total,36016,100.0,58900343
2024-07-12,3588,1-999,25990,1.17,692531
2024-07-12,3588,"1,000-5,000",8358,25.66,15114589
2024-07-12,3588,"5,001-10,000",812,10.12,5961178
2024-07-12,3588,"10,001-15,000",238,4.99,2944263
2024-07-12,3588,"15,001-20,000",109,3.37,1987855
2024-07-12,3588,"20,001-30,000",89,3.72,2196355
2024-07-12,3588,"30,001-40,000",42,2.44,1440667
2024-07-12,3588,"40,001-50,000",26,2.02,1195464
2024-07-12,3588,"50,001-100,000",56,7.1,4184062
2024-07-12,3588,"100,001-200,000",34,8.08,4763027
2024-07-12,3588,"200,001-400,000",10,4.5,2653414
2024-07-12,3588,"400,001-600,000",2,1.76,1039000
2024-07-12,3588,"600,001-800,000",6,7.26,4280301
2024-07-12,3588,"800,001-1,000,000",1,1.47,870096
2024-07-12,3588,"more than 1,000,001",4,16.26,9577541
2024-07-12,3588,差異數調整（說明4）,0,0.0,0
2024-07-12,3588,total,35777,100.0,58900343
2024-07-19,3588,1-999,25988,1.18,697207
2024-07-19,3588,"1,000-5,000",8326,25.62,15094649
2024-07-19,3588,"5,001-10,000",797,9.9,5834104
2024-07-19,3588,"10,001-15,000",238,4.98,2937574
