date,stock_id,HoldingSharesLevel,people,percent,unit
2025-12-19,6767,"1,000-5,000",835,4.42,1733063
2025-12-19,6767,1-999,264,0.04,19218
2025-12-19,6767,"10,001-15,000",83,2.72,1069268
2025-12-19,6767,"100,001-200,000",25,8.73,3423876
2025-12-19,6767,"15,001-20,000",39,1.82,716000
2025-12-19,6767,"20,001-30,000",48,3.15,1236901
2025-12-19,6767,"200,001-400,000",8,5.46,2140870
2025-12-19,6767,"30,001-40,000",28,2.52,990639
2025-12-19,6767,"40,001-50,000",16,1.89,741045
2025-12-19,6767,"400,001-600,000",4,4.92,1929224
2025-12-19,6767,"5,001-10,000",182,3.87,1518627
2025-12-19,6767,"50,001-100,000",38,6.67,2617207
2025-12-19,6767,"600,001-800,000",1,1.67,657271
2025-12-19,6767,"800,001-1,000,000",0,0.0,0
2025-12-19,6767,"more than 1,000,001",3,52.03,20390421
2025-12-19,6767,total,1574,100.0,39183630
2025-12-19,6767,差異數調整（說明4）,0,0.0,0
2025-12-26,6767,"1,000-5,000",840,4.44,1743542
2025-12-26,6767,1-999,263,0.04,18639
2025-12-26,6767,"10,001-15,000",81,2.66,1045268
2025-12-26,6767,"100,001-200,000",25,8.66,3395876
2025-12-26,6767,"15,001-20,000",39,1.82,714000
2025-12-26,6767,"20,001-30,000",49,3.21,1258901
2025-12-26,6767,"200,001-400,000",8,5.46,2140870
2025-12-26,6767,"30,001-40,000",28,2.53,991639
2025-12-26,6767,"40,001-50,000",15,1.76,691045
2025-12-26,6767,"400,001-600,000",4,4.92,1929224
2025-12-26,6767,"5,001-10,000",182,3.89,1526727
2025-12-26,6767,"50,001-100,000",39,6.84,2680207
2025-12-26,6767,"600,001-800,000",1,1.67,657271
2025-12-26,6767,"800,001-1,000,000",0,0.0,0
2025-12-26,6767,"more than 1,000,001",3,52.03,20390421
2025-12-26,6767,total,1577,100.0,39183630
2025-12-26,6767,差異數調整（說明4）,0,0.0,0
2026-01-02,6767,"1,000-5,000",838,4.44,1741542
2026-01-02,6767,1-999,263,0.04,18639
2026-01-02,6767,"10,001-15,000",78,2.56,1005268
2026-01-02,6767,"100,001-200,000",24,8.39,3289876
2026-01-02,6767,"15,001-20,000",41,1.91,749000
2026-01-02,6767,"20,001-30,000",50,3.29,1290901
2026-01-02,6767,"200,001-400,000",8,5.46,2140870
2026-01-02,6767,"30,001-40,000",28,2.53,992639
2026-01-02,6767,"40,001-50,000",15,1.76,691045
2026-01-02,6767,"400,001-600,000",4,4.92,1929224
2026-01-02,6767,"5,001-10,000",182,3.9,1529727
2026-01-02,6767,"50,001-100,000",40,7.03,2757207
2026-01-02,6767,"600,001-800,000",1,1.67,657271
2026-01-02,6767,"800,001-1,000,000",0,0.0,0
2026-01-02,6767,"more than 1,000,001",3,52.03,20390421
2026-01-02,6767,total,1575,100.0,39183630
2026-01-02,6767,差異數調整（說明4）,0,0.0,0
2026-01-09,6767,"1,000-5,000",836,4.41,1730838
2026-01-09,6767,1-999,261,0.04,18332
2026-01-09,6767,"10,001-15,000",81,2.66,1043279
2026-01-09,6767,"100,001-200,000",24,8.4,3293876
2026-01-09,6767,"15,001-20,000",42,1.95,767000
2026-01-09,6767,"20,001-30,000",50,3.3,1293901
2026-01-09,6767,"200,001-400,000",8,5.46,2141870
2026-01-09,6767,"30,001-40,000",27,2.43,953639
2026-01-09,6767,"40,001-50,000",16,1.87,733045
2026-01-09,6767,"400,001-600,000",4,4.92,1929224
2026-01-09,6767,"5,001-10,000",180,3.84,1505727
2026-01-09,6767,"50,001-100,000",40,6.95,2725207
2026-01-09,6767,"600,001-800,000",1,1.67,657271
2026-01-09,6767,"800,001-1,000,000",0,0.0,0
2026-01-09,6767,"more than 1,000,001",3,52.03,20390421
2026-01-09,6767,total,1573,100.0,39183630
2026-01-09,6767,差異數調整（說明4）,0,0.0,0
2026-01-16,6767,"1,000-5,000",830,4.43,1737156
2026-01-16,6767,1-999,262,0.04,17973
2026-01-16,6767,"10,001-15,000",80,2.62,1027320
2026-01-16,6767,"100,001-200,000",24,8.43,3304876
2026-01-16,6767,"15,001-20,000",42,1.95,766000
2026-01-16,6767,"20,001-30,000",49,3.22,1262901
2026-01-16,6767,"200,001-400,000",8,5.46,2142870
2026-01-16,6767,"30,001-40,000",29,2.61,1024679
2026-01-16,6767,"40,001-50,000",15,1.75,689005
2026-01-16,6767,"400,001-600,000",4,4.92,1929224
2026-01-16,6767,"5,001-10,000",181,3.86,1513727
2026-01-16,6767,"50,001-100,000",40,6.94,2720207
2026-01-16,6767,"600,001-800,000",1,1.67,657271
2026-01-16,6767,"800,001-1,000,000",0,0.0,0
2026-01-16,6767,"more than 1,000,001",3,52.03,20390421
2026-01-16,6767,total,1568,100.0,39183630
2026-01-16,6767,差異數調整（說明4）,0,0.0,0
2026-01-23,6767,"1,000-5,000",830,4.43,1736156
2026-01-23,6767,1-999,264,0.04,17920
2026-01-23,6767,"10,001-15,000",79,2.59,1017373
2026-01-23,6767,"100,001-200,000",24,8.44,3309876
2026-01-23,6767,"15,001-20,000",42,1.96,768000
2026-01-23,6767,"20,001-30,000",51,3.37,1322941
2026-01-23,6767,"200,001-400,000",8,5.47,2143870
2026-01-23,6767,"30,001-40,000",27,2.41,947639
2026-01-23,6767,"40,001-50,000",17,1.97,774005
2026-01-23,6767,"400,001-600,000",4,4.92,1929224
2026-01-23,6767,"5,001-10,000",179,3.81,1495727
2026-01-23,6767,"50,001-100,000",39,6.82,2673207
2026-01-23,6767,"600,001-800,000",1,1.67,657271
2026-01-23,6767,"800,001-1,000,000",0,0.0,0
2026-01-23,6767,"more than 1,000,001",3,52.03,20390421
2026-01-23,6767,total,1568,100.0,39183630
2026-01-23,6767,差異數調整（說明4）,0,0.0,0
2026-01-30,6767,"1,000-5,000",824,4.4,1725156
2026-01-30,6767,1-999,266,0.04,17624
2026-01-30,6767,"10,001-15,000",83,2.72,1067669
2026-01-30,6767,"100,001-200,000",25,8.75,3431876
2026-01-30,6767,"15,001-20,000",40,1.87,736040
2026-01-30,6767,"20,001-30,000",53,3.48,1366336
2026-01-30,6767,"200,001-400,000",8,5.47,2143870
2026-01-30,6767,"30,001-40,000",25,2.22,873204
2026-01-30,6767,"40,001-50,000",16,1.88,737005
2026-01-30,6767,"400,001-600,000",4,4.91,1926224
2026-01-30,6767,"5,001-10,000",171,3.64,1429727
2026-01-30,6767,"50,001-100,000",39,6.84,2681207
2026-01-30,6767,"600,001-800,000",1,1.67,657271
2026-01-30,6767,"800,001-1,000,000",0,0.0,0
2026-01-30,6767,"more than 1,000,001",3,52.03,20390421
2026-01-30,6767,total,1558,100.0,39183630
2026-01-30,6767,差異數調整（說明4）,0,0.0,0
2026-02-06,6767,"1,000-5,000",818,4.36,1709475
2026-02-06,6767,1-999,264,0.04,16285
2026-02-06,6767,"10,001-15,000",82,2.69,1054729
2026-02-06,6767,"100,001-200,000",25,8.82,3459876
2026-02-06,6767,"15,001-20,000",38,1.79,703000
2026-02-06,6767,"20,001-30,000",54,3.52,1381336
2026-02-06,6767,"200,001-400,000",8,5.47,2143870
2026-02-06,6767,"30,001-40,000",25,2.22,873204
2026-02-06,6767,"40,001-50,000",16,1.88,737005
2026-02-06,6767,"400,001-600,000",4,4.91,1926224
2026-02-06,6767,"5,001-10,000",173,3.69,1449727
2026-02-06,6767,"50,001-100,000",39,6.84,2681207
2026-02-06,6767,"600,001-800,000",1,1.67,657271
2026-02-06,6767,"800,001-1,000,000",0,0.0,0
2026-02-06,6767,"more than 1,000,001",3,52.03,20390421
2026-02-06,6767,total,1550,100.0,39183630
2026-02-06,6767,差異數調整（說明4）,0,0.0,0
2026-02-13,6767,"1,000-5,000",814,4.35,1706369
2026-02-13,6767,1-999,278,0.04,16391
2026-02-13,6767,"10,001-15,000",82,2.7,1059689
2026-02-13,6767,"100,001-200,000",24,8.61,3376876
2026-02-13,6767,"15,001-20,000",39,1.83,717435
2026-02-13,6767,"20,001-30,000",52,3.42,1341901
2026-02-13,6767,"200,001-400,000",8,5.47,2143870
2026-02-13,6767,"30,001-40,000",26,2.31,907204
2026-02-13,6767,"40,001-50,000",15,1.75,689005
2026-02-13,6767,"400,001-600,000",4,4.91,1926224
2026-02-13,6767,"5,001-10,000",171,3.65,1432767
2026-02-13,6767,"50,001-100,000",41,7.19,2818207
2026-02-13,6767,"600,001-800,000",1,1.67,657271
2026-02-13,6767,"800,001-1,000,000",0,0.0,0
2026-02-13,6767,"more than 1,000,001",3,52.03,20390421
2026-02-13,6767,total,1558,100.0,39183630
2026-02-13,6767,差異數調整（說明4）,0,0.0,0
2026-03-06,6767,"1,000-5,000",808,4.34,1703652
2026-03-06,6767,1-999,279,0.04,16051
2026-03-06,6767,"10,001-15,000",82,2.7,1058746
2026-03-06,6767,"100,001-200,000",23,8.23,3224876
2026-03-06,6767,"15,001-20,000",39,1.83,717435
2026-03-06,6767,"20,001-30,000",51,3.35,1312901
2026-03-06,6767,"200,001-400,000",9,6.0,2353870
2026-03-06,6767,"30,001-40,000",28,2.49,978204
2026-03-06,6767,"40,001-50,000",14,1.65,648005
2026-03-06,6767,"400,001-600,000",4,4.91,1926224
2026-03-06,6767,"5,001-10,000",165,3.52,1379767
2026-03-06,6767,"50,001-100,000",41,7.18,2816207
2026-03-06,6767,"600,001-800,000",1,1.67,657271
2026-03-06,6767,"800,001-1,000,000",0,0.0,0
2026-03-06,6767,"more than 1,000,001",3,52.03,20390421
2026-03-06,6767,total,1547,100.0,39183630
2026-03-06,6767,差異數調整（說明4）,0,0.0,0
2026-03-13,6767,"1,000-5,000",806,4.35,1706651
2026-03-13,6767,1-999,282,0.04,16056
2026-03-13,6767,"10,001-15,000",79,2.61,1025742
2026-03-13,6767,"100,001-200,000",23,8.23,3226876
2026-03-13,6767,"15,001-20,000",39,1.82,715435
2026-03-13,6767,"20,001-30,000",51,3.35,1313901
2026-03-13,6767,"200,001-400,000",10,7.21,2826870
2026-03-13,6767,"30,001-40,000",27,2.4,942204
2026-03-13,6767,"40,001-50,000",14,1.63,642005
2026-03-13,6767,"400,001-600,000",3,3.69,1446224
2026-03-13,6767,"5,001-10,000",167,3.56,1398767
2026-03-13,6767,"50,001-100,000",42,7.33,2875207
2026-03-13,6767,"600,001-800,000",1,1.67,657271
2026-03-13,6767,"800,001-1,000,000",0,0.0,0
2026-03-13,6767,"more than 1,000,001",3,52.03,20390421
2026-03-13,6767,total,1547,100.0,39183630
2026-03-13,6767,差異數調整（說明4）,0,0.0,0
2026-03-20,6767,"1,000-5,000",804,4.34,1700948
2026-03-20,6767,1-999,283,0.04,16356
2026-03-20,6767,"10,001-15,000",75,2.47,968145
2026-03-20,6767,"100,001-200,000",23,8.24,3230876
2026-03-20,6767,"15,001-20,000",39,1.81,709435
2026-03-20,6767,"20,001-30,000",52,3.43,1346901
2026-03-20,6767,"200,001-400,000",10,7.19,2819870
2026-03-20,6767,"30,001-40,000",28,2.49,976204
2026-03-20,6767,"40,001-50,000",13,1.52,596005
2026-03-20,6767,"400,001-600,000",3,3.56,1398224
2026-03-20,6767,"5,001-10,000",170,3.61,1417767
2026-03-20,6767,"50,001-100,000",43,7.54,2955207
2026-03-20,6767,"600,001-800,000",1,1.67,657271
2026-03-20,6767,"800,001-1,000,000",0,0.0,0
2026-03-20,6767,"more than 1,000,001",3,52.03,20390421
2026-03-20,6767,total,1547,100.0,39183630
2026-03-20,6767,差異數調整（說明4）,0,0.0,0
2026-03-27,6767,"1,000-5,000",808,4.36,1708775
2026-03-27,6767,1-999,272,0.04,18266
2026-03-27,6767,"10,001-15,000",74,2.44,957257
