date,stock_id,buy,name,sell
2024-05-29,6244,678800,Foreign_Investor,636000
2024-05-29,6244,0,Foreign_Dealer_Self,0
2024-05-29,6244,0,Investment_Trust,0
2024-05-29,6244,0,Dealer_self,0
2024-05-29,6244,14000,Dealer_Hedging,13000
2024-05-30,6244,968000,Foreign_Investor,522000
2024-05-30,6244,0,Foreign_Dealer_Self,0
2024-05-30,6244,0,Investment_Trust,0
2024-05-30,6244,9000,Dealer_self,0
2024-05-30,6244,4000,Dealer_Hedging,128000
2024-05-31,6244,316118,Foreign_Investor,514720
2024-05-31,6244,0,Foreign_Dealer_Self,0
2024-05-31,6244,0,Investment_Trust,0
2024-05-31,6244,0,Dealer_self,0
2024-05-31,6244,12000,Dealer_Hedging,40001
2024-06-03,6244,1619000,Foreign_Investor,555000
2024-06-03,6244,0,Foreign_Dealer_Self,0
2024-06-03,6244,0,Investment_Trust,0
2024-06-03,6244,0,Dealer_self,0
2024-06-03,6244,28000,Dealer_Hedging,2000
2024-06-04,6244,1296000,Foreign_Investor,313000
2024-06-04,6244,0,Foreign_Dealer_Self,0
2024-06-04,6244,0,Investment_Trust,0
2024-06-04,6244,0,Dealer_self,0
2024-06-04,6244,5000,Dealer_Hedging,37000
2024-06-05,6244,1928000,Foreign_Investor,697648
2024-06-05,6244,0,Foreign_Dealer_Self,0
2024-06-05,6244,0,Investment_Trust,0
2024-06-05,6244,10000,Dealer_self,0
2024-06-05,6244,86000,Dealer_Hedging,8000
2024-06-06,6244,1228000,Foreign_Investor,1657000
2024-06-06,6244,0,Foreign_Dealer_Self,0
2024-06-06,6244,0,Investment_Trust,0
2024-06-06,6244,5000,Dealer_self,0
2024-06-06,6244,62000,Dealer_Hedging,62066
2024-06-07,6244,1289000,Foreign_Investor,188000
2024-06-07,6244,0,Foreign_Dealer_Self,0
2024-06-07,6244,0,Investment_Trust,0
2024-06-07,6244,0,Dealer_self,0
2024-06-07,6244,12000,Dealer_Hedging,9000
2024-06-11,6244,1008000,Foreign_Investor,1266000
2024-06-11,6244,0,Foreign_Dealer_Self,0
2024-06-11,6244,0,Investment_Trust,0
2024-06-11,6244,0,Dealer_self,0
2024-06-11,6244,1000,Dealer_Hedging,22001
2024-06-12,6244,798957,Foreign_Investor,1474000
2024-06-12,6244,0,Foreign_Dealer_Self,0
2024-06-12,6244,0,Investment_Trust,0
2024-06-12,6244,0,Dealer_self,0
2024-06-12,6244,5000,Dealer_Hedging,30048
2024-06-13,6244,533043,Foreign_Investor,444000
2024-06-13,6244,0,Foreign_Dealer_Self,0
2024-06-13,6244,0,Investment_Trust,0
2024-06-13,6244,0,Dealer_self,0
