date,stock_id,buy,name,sell
2024-05-27,2327,1323087,Foreign_Investor,826600
2024-05-27,2327,0,Foreign_Dealer_Self,0
2024-05-27,2327,177000,Investment_Trust,5506
2024-05-27,2327,56114,Dealer_self,46015
2024-05-27,2327,327164,Dealer_Hedging,106666
2024-05-28,2327,1178000,Foreign_Investor,632122
2024-05-28,2327,0,Foreign_Dealer_Self,0
2024-05-28,2327,12000,Investment_Trust,1506
2024-05-28,2327,10600,Dealer_self,22000
2024-05-28,2327,62656,Dealer_Hedging,186819
2024-05-29,2327,811204,Foreign_Investor,776000
2024-05-29,2327,0,Foreign_Dealer_Self,0
2024-05-29,2327,30000,Investment_Trust,1402
2024-05-29,2327,21000,Dealer_self,36000
2024-05-29,2327,32313,Dealer_Hedging,88768
2024-05-30,2327,632700,Foreign_Investor,1061220
2024-05-30,2327,0,Foreign_Dealer_Self,0
2024-05-30,2327,39000,Investment_Trust,0
2024-05-30,2327,9088,Dealer_self,10629
2024-05-30,2327,26599,Dealer_Hedging,93800
2024-05-31,2327,0,Foreign_Dealer_Self,0
2024-05-31,2327,18000,Investment_Trust,0
2024-05-31,2327,145736,Dealer_self,37091
2024-05-31,2327,197045,Dealer_Hedging,111579
2024-05-31,2327,2888339,Foreign_Investor,2688789
2024-06-03,2327,1139108,Foreign_Investor,501485
2024-06-03,2327,0,Foreign_Dealer_Self,0
2024-06-03,2327,5000,Investment_Trust,10000
2024-06-03,2327,21290,Dealer_self,39092
2024-06-03,2327,111585,Dealer_Hedging,62763
2024-06-04,2327,741140,Foreign_Investor,765000
2024-06-04,2327,0,Foreign_Dealer_Self,0
2024-06-04,2327,123000,Investment_Trust,1000
2024-06-04,2327,3400,Dealer_self,34000
2024-06-04,2327,22073,Dealer_Hedging,90921
2024-06-05,2327,0,Foreign_Dealer_Self,0
2024-06-05,2327,238000,Investment_Trust,44000
2024-06-05,2327,22921,Dealer_self,38000
2024-06-05,2327,47577,Dealer_Hedging,33087
2024-06-05,2327,1111454,Foreign_Investor,1029331
2024-06-06,2327,606598,Foreign_Investor,291824
2024-06-06,2327,0,Foreign_Dealer_Self,0
2024-06-06,2327,153000,Investment_Trust,5517
2024-06-06,2327,21000,Dealer_self,37000
2024-06-06,2327,12051,Dealer_Hedging,43455
2024-06-07,2327,1447244,Foreign_Investor,811968
2024-06-07,2327,0,Foreign_Dealer_Self,0
2024-06-07,2327,156000,Investment_Trust,2000
2024-06-07,2327,41400,Dealer_self,34000
2024-06-07,2327,67687,Dealer_Hedging,47000
2024-06-11,2327,275268,Foreign_Investor,831895
2024-06-11,2327,0,Foreign_Dealer_Self,0
2024-06-11,2327,2000,Investment_Trust,1000
2024-06-11,2327,6008,Dealer_self,183808
2024-06-11,2327,16000,Dealer_Hedging,236727
2024-06-12,2327,761348,Foreign_Investor,565591
2024-06-12,2327,0,Foreign_Dealer_Self,0
2024-06-12,2327,2000,Investment_Trust,49000
2024-06-12,2327,17597,Dealer_self,48000
