date,stock_id,buy,name,sell
2024-06-03,4967,3796004,Foreign_Investor,2858100
2024-06-03,4967,0,Foreign_Dealer_Self,0
2024-06-03,4967,0,Investment_Trust,0
2024-06-03,4967,33000,Dealer_self,2000
2024-06-03,4967,0,Dealer_Hedging,0
2024-06-04,4967,8655010,Foreign_Investor,9218000
2024-06-04,4967,0,Foreign_Dealer_Self,0
2024-06-04,4967,0,Investment_Trust,0
2024-06-04,4967,61885,Dealer_self,91758
2024-06-04,4967,37000,Dealer_Hedging,0
2024-06-05,4967,5296000,Foreign_Investor,6019000
2024-06-05,4967,0,Foreign_Dealer_Self,0
2024-06-05,4967,0,Investment_Trust,0
2024-06-05,4967,24133,Dealer_self,39794
2024-06-05,4967,0,Dealer_Hedging,0
2024-06-06,4967,3720000,Foreign_Investor,5828001
2024-06-06,4967,0,Foreign_Dealer_Self,0
2024-06-06,4967,0,Investment_Trust,0
2024-06-06,4967,15322,Dealer_self,16027
2024-06-06,4967,0,Dealer_Hedging,0
2024-06-07,4967,6370000,Foreign_Investor,1574002
2024-06-07,4967,0,Foreign_Dealer_Self,0
2024-06-07,4967,0,Investment_Trust,0
2024-06-07,4967,38109,Dealer_self,35000
2024-06-07,4967,0,Dealer_Hedging,0
2024-06-11,4967,6029000,Foreign_Investor,9090000
2024-06-11,4967,0,Foreign_Dealer_Self,0
2024-06-11,4967,0,Investment_Trust,0
2024-06-11,4967,40069,Dealer_self,41640
2024-06-11,4967,89000,Dealer_Hedging,6000
2024-06-12,4967,8506080,Foreign_Investor,5579000
2024-06-12,4967,0,Foreign_Dealer_Self,0
2024-06-12,4967,0,Investment_Trust,0
2024-06-12,4967,104856,Dealer_self,21465
2024-06-12,4967,0,Dealer_Hedging,11000
2024-06-13,4967,14216000,Foreign_Investor,13874000
2024-06-13,4967,0,Foreign_Dealer_Self,0
2024-06-13,4967,0,Investment_Trust,0
2024-06-13,4967,118000,Dealer_self,159181
2024-06-13,4967,25000,Dealer_Hedging,73000
2024-06-14,4967,8491200,Foreign_Investor,6677000
2024-06-14,4967,0,Foreign_Dealer_Self,0
2024-06-14,4967,0,Investment_Trust,0
2024-06-14,4967,109021,Dealer_self,86785
2024-06-14,4967,0,Dealer_Hedging,8000
2024-06-17,4967,147010,Foreign_Investor,619275
2024-06-17,4967,0,Foreign_Dealer_Self,0
2024-06-17,4967,0,Investment_Trust,0
2024-06-17,4967,0,Dealer_self,50000
2024-06-17,4967,0,Dealer_Hedging,22000
2024-06-18,4967,4682342,Foreign_Investor,5031130
2024-06-18,4967,0,Foreign_Dealer_Self,0
2024-06-18,4967,0,Investment_Trust,0
2024-06-18,4967,278311,Dealer_self,120236
2024-06-18,4967,14000,Dealer_Hedging,36000
2024-06-19,4967,4851030,Foreign_Investor,5374012
