date,stock_id,buy,name,sell
2024-06-11,2472,119000,Foreign_Investor,602000
2024-06-11,2472,0,Foreign_Dealer_Self,0
2024-06-11,2472,0,Investment_Trust,0
2024-06-11,2472,14000,Dealer_self,5000
2024-06-11,2472,8000,Dealer_Hedging,58930
2024-06-12,2472,121000,Foreign_Investor,218000
2024-06-12,2472,0,Foreign_Dealer_Self,0
2024-06-12,2472,0,Investment_Trust,0
2024-06-12,2472,0,Dealer_self,7000
2024-06-12,2472,2000,Dealer_Hedging,19638
2024-06-13,2472,2410000,Foreign_Investor,233000
2024-06-13,2472,0,Foreign_Dealer_Self,0
2024-06-13,2472,0,Investment_Trust,0
2024-06-13,2472,2000,Dealer_self,7000
2024-06-13,2472,199607,Dealer_Hedging,66000
2024-06-14,2472,495000,Foreign_Investor,719000
2024-06-14,2472,0,Foreign_Dealer_Self,0
2024-06-14,2472,0,Investment_Trust,0
2024-06-14,2472,30000,Dealer_self,6000
2024-06-14,2472,6112,Dealer_Hedging,116380
2024-06-17,2472,218000,Foreign_Investor,228000
2024-06-17,2472,0,Foreign_Dealer_Self,0
2024-06-17,2472,0,Investment_Trust,0
2024-06-17,2472,0,Dealer_self,11553
2024-06-17,2472,23000,Dealer_Hedging,25329
2024-06-18,2472,312000,Foreign_Investor,218000
2024-06-18,2472,0,Foreign_Dealer_Self,0
2024-06-18,2472,0,Investment_Trust,0
2024-06-18,2472,3000,Dealer_self,0
2024-06-18,2472,2000,Dealer_Hedging,20320
2024-06-19,2472,617000,Foreign_Investor,315000
2024-06-19,2472,0,Foreign_Dealer_Self,0
2024-06-19,2472,0,Investment_Trust,0
2024-06-19,2472,13000,Dealer_self,0
2024-06-19,2472,11000,Dealer_Hedging,6342
2024-06-20,2472,285000,Foreign_Investor,73000
2024-06-20,2472,0,Foreign_Dealer_Self,0
2024-06-20,2472,1000,Investment_Trust,0
2024-06-20,2472,29000,Dealer_self,0
2024-06-20,2472,21000,Dealer_Hedging,4000
2024-06-21,2472,1746985,Foreign_Investor,483000
2024-06-21,2472,0,Foreign_Dealer_Self,0
2024-06-21,2472,0,Investment_Trust,0
2024-06-21,2472,0,Dealer_self,3000
2024-06-21,2472,166932,Dealer_Hedging,15000
2024-06-24,2472,1110500,Foreign_Investor,2809000
2024-06-24,2472,0,Foreign_Dealer_Self,0
2024-06-24,2472,0,Investment_Trust,0
2024-06-24,2472,0,Dealer_self,38000
2024-06-24,2472,262319,Dealer_Hedging,129803
2024-06-25,2472,1850000,Foreign_Investor,4128000
2024-06-25,2472,0,Foreign_Dealer_Self,0
