date,stock_id,buy,name,sell
2024-05-20,2356,17322200,Foreign_Investor,16732649
2024-05-20,2356,0,Foreign_Dealer_Self,0
2024-05-20,2356,0,Investment_Trust,219069
2024-05-20,2356,329000,Dealer_self,271428
2024-05-20,2356,87000,Dealer_Hedging,375283
2024-05-21,2356,14667100,Foreign_Investor,5127005
2024-05-21,2356,0,Foreign_Dealer_Self,0
2024-05-21,2356,333000,Dealer_self,85000
2024-05-21,2356,916324,Dealer_Hedging,179739
2024-05-21,2356,0,Investment_Trust,100137
2024-05-22,2356,0,Foreign_Dealer_Self,0
2024-05-22,2356,0,Investment_Trust,3175343
2024-05-22,2356,524000,Dealer_self,111999
2024-05-22,2356,3245409,Dealer_Hedging,687463
2024-05-22,2356,26344629,Foreign_Investor,20644000
2024-05-23,2356,11225380,Foreign_Investor,22565056
2024-05-23,2356,0,Foreign_Dealer_Self,0
2024-05-23,2356,0,Investment_Trust,3043172
2024-05-23,2356,87000,Dealer_self,469000
2024-05-23,2356,243000,Dealer_Hedging,1946907
2024-05-24,2356,13102206,Foreign_Investor,3803000
2024-05-24,2356,0,Foreign_Dealer_Self,0
2024-05-24,2356,0,Investment_Trust,3223172
2024-05-24,2356,30000,Dealer_self,239000
2024-05-24,2356,423102,Dealer_Hedging,220839
2024-05-27,2356,18161459,Foreign_Investor,8131400
2024-05-27,2356,0,Foreign_Dealer_Self,0
2024-05-27,2356,0,Investment_Trust,3060756
2024-05-27,2356,105000,Dealer_self,135000
2024-05-27,2356,330145,Dealer_Hedging,605133
2024-05-28,2356,21140424,Foreign_Investor,10336050
2024-05-28,2356,0,Foreign_Dealer_Self,0
2024-05-28,2356,2000,Investment_Trust,4813034
2024-05-28,2356,126000,Dealer_self,8000
2024-05-28,2356,1243626,Dealer_Hedging,471987
2024-05-29,2356,13238420,Foreign_Investor,6391047
2024-05-29,2356,0,Foreign_Dealer_Self,0
2024-05-29,2356,0,Investment_Trust,3025103
2024-05-29,2356,77000,Dealer_self,30114
2024-05-29,2356,213770,Dealer_Hedging,561000
2024-05-30,2356,7876152,Foreign_Investor,14570855
2024-05-30,2356,0,Foreign_Dealer_Self,0
2024-05-30,2356,18000,Dealer_self,15177
2024-05-30,2356,122000,Dealer_Hedging,681872
2024-05-30,2356,12000,Investment_Trust,3057000
2024-05-31,2356,0,Foreign_Dealer_Self,0
2024-05-31,2356,475000,Investment_Trust,20491050
2024-05-31,2356,91000,Dealer_self,14154
2024-05-31,2356,297000,Dealer_Hedging,344425
2024-05-31,2356,27951511,Foreign_Investor,17482549
2024-06-03,2356,20304515,Foreign_Investor,12725396
2024-06-03,2356,0,Foreign_Dealer_Self,0
2024-06-03,2356,457000,Investment_Trust,10258000
2024-06-03,2356,352000,Dealer_self,193347
2024-06-03,2356,538230,Dealer_Hedging,404515
2024-06-04,2356,8445790,Foreign_Investor,10849582
2024-06-04,2356,0,Foreign_Dealer_Self,0
2024-06-04,2356,421000,Investment_Trust,3521000
2024-06-04,2356,119000,Dealer_self,368129
2024-06-04,2356,153443,Dealer_Hedging,1387969
2024-06-05,2356,5873143,Foreign_Investor,9557410
2024-06-05,2356,0,Foreign_Dealer_Self,0
2024-06-05,2356,22000,Investment_Trust,1195000
2024-06-05,2356,335000,Dealer_self,510194
2024-06-05,2356,110000,Dealer_Hedging,461936
2024-06-06,2356,6187160,Foreign_Investor,8160641
2024-06-06,2356,0,Foreign_Dealer_Self,0
2024-06-06,2356,167000,Dealer_self,330000
2024-06-06,2356,84000,Dealer_Hedging,404358
2024-06-06,2356,24000,Investment_Trust,51000
2024-06-07,2356,6037053,Foreign_Investor,17195610
2024-06-07,2356,0,Foreign_Dealer_Self,0
2024-06-07,2356,0,Investment_Trust,69
2024-06-07,2356,196000,Dealer_self,693198
2024-06-07,2356,139000,Dealer_Hedging,602922
2024-06-11,2356,17493451,Foreign_Investor,32324875
