date,stock_id,buy,name,sell
2024-06-17,4721,36000,Foreign_Investor,11000
2024-06-17,4721,0,Foreign_Dealer_Self,0
2024-06-17,4721,0,Investment_Trust,0
2024-06-17,4721,0,Dealer_self,0
2024-06-17,4721,0,Dealer_Hedging,0
2024-06-18,4721,15000,Foreign_Investor,46000
2024-06-18,4721,0,Foreign_Dealer_Self,0
2024-06-18,4721,0,Investment_Trust,0
2024-06-18,4721,0,Dealer_self,7000
2024-06-18,4721,3000,Dealer_Hedging,2502
2024-06-19,4721,19000,Foreign_Investor,88100
2024-06-19,4721,0,Foreign_Dealer_Self,0
2024-06-19,4721,0,Investment_Trust,0
2024-06-19,4721,0,Dealer_self,13000
2024-06-19,4721,1000,Dealer_Hedging,1188
2024-06-20,4721,75000,Foreign_Investor,5000
2024-06-20,4721,0,Foreign_Dealer_Self,0
2024-06-20,4721,0,Investment_Trust,0
2024-06-20,4721,0,Dealer_self,0
2024-06-20,4721,0,Dealer_Hedging,357
2024-06-21,4721,66000,Foreign_Investor,3000
2024-06-21,4721,0,Foreign_Dealer_Self,0
2024-06-21,4721,0,Investment_Trust,0
2024-06-21,4721,0,Dealer_self,0
2024-06-21,4721,2000,Dealer_Hedging,1361
2024-06-24,4721,48000,Foreign_Investor,20000
2024-06-24,4721,0,Foreign_Dealer_Self,0
2024-06-24,4721,0,Investment_Trust,0
2024-06-24,4721,0,Dealer_self,0
2024-06-24,4721,0,Dealer_Hedging,0
2024-06-25,4721,97000,Foreign_Investor,49000
2024-06-25,4721,0,Foreign_Dealer_Self,0
2024-06-25,4721,0,Investment_Trust,0
2024-06-25,4721,0,Dealer_self,0
2024-06-25,4721,2000,Dealer_Hedging,2
2024-06-26,4721,22000,Foreign_Investor,11000
2024-06-26,4721,0,Foreign_Dealer_Self,0
2024-06-26,4721,0,Investment_Trust,0
2024-06-26,4721,14000,Dealer_self,0
2024-06-26,4721,0,Dealer_Hedging,0
2024-06-27,4721,488000,Foreign_Investor,1003000
2024-06-27,4721,0,Foreign_Dealer_Self,0
2024-06-27,4721,0,Investment_Trust,0
2024-06-27,4721,4000,Dealer_self,0
2024-06-27,4721,41602,Dealer_Hedging,12980
