date,stock_id,buy,name,sell
2025-04-24,1309,140000,Foreign_Investor,237000
2025-04-24,1309,0,Foreign_Dealer_Self,0
2025-04-24,1309,0,Investment_Trust,0
2025-04-24,1309,7000,Dealer_self,5909
2025-04-24,1309,0,Dealer_Hedging,0
2025-04-25,1309,103000,Foreign_Investor,33000
2025-04-25,1309,0,Foreign_Dealer_Self,0
2025-04-25,1309,0,Investment_Trust,0
2025-04-25,1309,0,Dealer_self,161
2025-04-25,1309,0,Dealer_Hedging,0
2025-04-28,1309,138000,Foreign_Investor,19000
2025-04-28,1309,0,Foreign_Dealer_Self,0
2025-04-28,1309,0,Investment_Trust,0
2025-04-28,1309,16000,Dealer_self,2980
2025-04-28,1309,0,Dealer_Hedging,0
2025-04-29,1309,187000,Foreign_Investor,43000
2025-04-29,1309,0,Foreign_Dealer_Self,0
2025-04-29,1309,0,Investment_Trust,0
2025-04-29,1309,13000,Dealer_self,7
2025-04-29,1309,0,Dealer_Hedging,0
2025-04-30,1309,106000,Foreign_Investor,123000
2025-04-30,1309,0,Foreign_Dealer_Self,0
2025-04-30,1309,0,Investment_Trust,0
2025-04-30,1309,0,Dealer_self,6008
2025-04-30,1309,0,Dealer_Hedging,0
2025-05-02,1309,184000,Foreign_Investor,51000
2025-05-02,1309,0,Foreign_Dealer_Self,0
2025-05-02,1309,0,Investment_Trust,0
2025-05-02,1309,8000,Dealer_self,2
2025-05-02,1309,0,Dealer_Hedging,0
2025-05-05,1309,404000,Foreign_Investor,247000
2025-05-05,1309,0,Foreign_Dealer_Self,0
2025-05-05,1309,0,Investment_Trust,0
2025-05-05,1309,8000,Dealer_self,5012
2025-05-05,1309,0,Dealer_Hedging,0
2025-05-06,1309,159000,Foreign_Investor,68000
2025-05-06,1309,0,Foreign_Dealer_Self,0
2025-05-06,1309,0,Investment_Trust,0
2025-05-06,1309,0,Dealer_self,47027
2025-05-06,1309,0,Dealer_Hedging,0
2025-05-07,1309,100010,Foreign_Investor,48000
2025-05-07,1309,0,Foreign_Dealer_Self,0
2025-05-07,1309,0,Investment_Trust,0
2025-05-07,1309,0,Dealer_self,9013
2025-05-07,1309,0,Dealer_Hedging,0
2025-05-08,1309,52001,Foreign_Investor,46010
2025-05-08,1309,0,Foreign_Dealer_Self,0
2025-05-08,1309,0,Investment_Trust,0
2025-05-08,1309,6000,Dealer_self,1325
2025-05-08,1309,0,Dealer_Hedging,0
2025-05-09,1309,441000,Foreign_Investor,147001
2025-05-09,1309,0,Foreign_Dealer_Self,0
2025-05-09,1309,0,Investment_Trust,0
2025-05-09,1309,4000,Dealer_self,51157
2025-05-09,1309,0,Dealer_Hedging,0
2025-05-12,1309,129000,Foreign_Investor,21000
2025-05-12,1309,0,Foreign_Dealer_Self,0
2025-05-12,1309,0,Investment_Trust,0
2025-05-12,1309,3000,Dealer_self,10007
2025-05-12,1309,0,Dealer_Hedging,0
2025-05-13,1309,60000,Foreign_Investor,239000
2025-05-13,1309,0,Foreign_Dealer_Self,0
2025-05-13,1309,0,Investment_Trust,0
2025-05-13,1309,5000,Dealer_self,20189
2025-05-13,1309,0,Dealer_Hedging,0
2025-05-14,1309,198194,Foreign_Investor,171000
2025-05-14,1309,0,Foreign_Dealer_Self,0
2025-05-14,1309,0,Investment_Trust,0
2025-05-14,1309,24000,Dealer_self,90302
2025-05-14,1309,0,Dealer_Hedging,0
2025-05-15,1309,228000,Foreign_Investor,158444
2025-05-15,1309,0,Foreign_Dealer_Self,0
2025-05-15,1309,0,Investment_Trust,0
2025-05-15,1309,3000,Dealer_self,374110
2025-05-15,1309,0,Dealer_Hedging,0
2025-05-16,1309,155700,Foreign_Investor,54000
2025-05-16,1309,0,Foreign_Dealer_Self,0
2025-05-16,1309,0,Investment_Trust,0
2025-05-16,1309,1000,Dealer_self,117007
2025-05-16,1309,0,Dealer_Hedging,0
2025-05-19,1309,178000,Foreign_Investor,92000
2025-05-19,1309,0,Foreign_Dealer_Self,0
2025-05-19,1309,0,Investment_Trust,0
2025-05-19,1309,2000,Dealer_self,2241
2025-05-19,1309,0,Dealer_Hedging,0
2025-05-20,1309,85036,Foreign_Investor,46000
2025-05-20,1309,0,Foreign_Dealer_Self,0
2025-05-20,1309,0,Investment_Trust,0
2025-05-20,1309,8000,Dealer_self,293
2025-05-20,1309,0,Dealer_Hedging,0
2025-05-21,1309,84501,Foreign_Investor,77036
2025-05-21,1309,0,Foreign_Dealer_Self,0
