date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-04-29,4764,19907081,19907.081,23.27,85542062
2024-04-30,4764,19915081,19915.081,23.28,85542062
2024-05-02,4764,19924081,19924.081,23.29,85542062
2024-05-03,4764,19929081,19929.081,23.29,85542062
2024-05-06,4764,19939081,19939.081,23.3,85542062
2024-05-07,4764,19939081,19939.081,23.3,85542062
2024-05-08,4764,19938081,19938.081,23.3,85542062
2024-05-09,4764,19936081,19936.081,23.3,85542062
2024-05-10,4764,19940081,19940.081,23.31,85542062
2024-05-13,4764,19943081,19943.081,23.31,85542062
2024-05-14,4764,19949081,19949.081,23.32,85542062
2024-05-15,4764,19959081,19959.081,23.33,85542062
2024-05-16,4764,19968081,19968.081,23.34,85542062
2024-05-17,4764,19968081,19968.081,23.34,85542062
2024-05-20,4764,19971081,19971.081,23.34,85542062
2024-05-21,4764,19980081,19980.081,23.35,85542062
2024-05-22,4764,19980081,19980.081,23.35,85542062
2024-05-23,4764,19980081,19980.081,23.35,85542062
2024-05-24,4764,19980081,19980.081,23.35,85542062
2024-05-27,4764,19977081,19977.081,23.35,85542062
2024-05-28,4764,19982261,19982.261,23.35,85542062
2024-05-29,4764,19984261,19984.261,23.36,85542062
2024-05-30,4764,19984261,19984.261,23.36,85542062
2024-05-31,4764,20010261,20010.261,23.39,85542062
2024-06-03,4764,20006441,20006.441,23.38,85542062
2024-06-04,4764,19974441,19974.441,23.35,85542062
2024-06-05,4764,19963441,19963.441,23.33,85542062
2024-06-06,4764,19942441,19942.441,23.31,85542062
2024-06-07,4764,19971441,19971.441,23.34,85542062
2024-06-11,4764,19969441,19969.441,23.34,85542062
2024-06-12,4764,19964441,19964.441,23.33,85542062
2024-06-13,4764,19970441,19970.441,23.34,85542062
2024-06-14,4764,19973441,19973.441,23.34,85542062
2024-06-17,4764,19964441,19964.441,23.33,85542062
2024-06-18,4764,19964441,19964.441,23.33,85542062
2024-06-19,4764,19971441,19971.441,23.34,85542062
2024-06-20,4764,19981441,19981.441,23.35,85542062
2024-06-21,4764,19982441,19982.441,23.35,85542062
2024-06-24,4764,19979441,19979.441,23.35,85542062
2024-06-25,4764,19976441,19976.441,23.35,85542062
2024-06-26,4764,19995441,19995.441,23.37,85542062
