date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-07-17,8069,475201941,475201.941,41.52,1144432435
2024-07-18,8069,474327480,474327.48,41.44,1144432435
2024-07-19,8069,473963430,473963.43,41.41,1144432435
2024-07-22,8069,474695501,474695.501,41.47,1144432435
2024-07-23,8069,474377270,474377.27,41.45,1144432435
2024-07-26,8069,476700447,476700.447,41.65,1144432435
2024-07-29,8069,477294677,477294.677,41.7,1144432435
2024-07-30,8069,480317177,480317.177,41.96,1144432435
2024-07-31,8069,480549054,480549.054,41.99,1144432435
2024-08-01,8069,481719576,481719.576,42.09,1144432435
2024-08-02,8069,483906848,483906.848,42.28,1144432435
2024-08-05,8069,483189964,483189.964,42.22,1144432435
2024-08-06,8069,482838257,482838.257,42.19,1144432435
2024-08-07,8069,483220180,483220.18,42.22,1144432435
2024-08-08,8069,483545974,483545.974,42.25,1144432435
2024-08-09,8069,486117036,486117.036,42.47,1144432435
2024-08-12,8069,487018300,487018.3,42.55,1144432435
2024-08-13,8069,486529159,486529.159,42.51,1144432435
2024-08-14,8069,488721227,488721.227,42.7,1144432435
2024-08-15,8069,490864087,490864.087,42.89,1144432435
2024-08-16,8069,491583411,491583.411,42.95,1144432435
2024-08-19,8069,492495813,492495.813,43.03,1144432435
2024-08-20,8069,493294944,493294.944,43.1,1144432435
2024-08-21,8069,493754166,493754.166,43.14,1144432435
2024-08-22,8069,493297990,493297.99,43.1,1144432435
2024-08-23,8069,493527642,493527.642,43.12,1144432435
2024-08-26,8069,494241436,494241.436,43.18,1144432435
2024-08-27,8069,494635033,494635.033,43.22,1144432435
2024-08-28,8069,493659072,493659.072,43.13,1144432435
2024-08-29,8069,492138501,492138.501,43.0,1144432435
2024-08-30,8069,491195844,491195.844,42.92,1144432435
2024-09-02,8069,492030259,492030.259,42.99,1144432435
2024-09-03,8069,492326253,492326.253,43.01,1144432435
2024-09-04,8069,492198199,492198.199,43.0,1144432435
2024-09-05,8069,492466534,492466.534,43.03,1144432435
2024-09-06,8069,492269384,492269.384,43.01,1144432435
2024-09-09,8069,491873649,491873.649,42.97,1144432435
2024-09-10,8069,491785329,491785.329,42.97,1144432435
2024-09-11,8069,491843649,491843.649,42.97,1144432435
2024-09-12,8069,491422077,491422.077,42.94,1144432435
2024-09-13,8069,491677852,491677.852,42.96,1144432435
2024-09-16,8069,492598632,492598.632,43.04,1144432435
2024-09-18,8069,493922466,493922.466,43.15,1144432435
2024-09-19,8069,493764949,493764.949,43.14,1144432435
2024-09-20,8069,493693005,493693.005,43.13,1144432435
2024-09-23,8069,494202615,494202.615,43.18,1144432435
2024-09-24,8069,495975469,495975.469,43.33,1144432435
2024-09-25,8069,494523184,494523.184,43.21,1144432435
2024-09-26,8069,494301474,494301.474,43.19,1144432435
2024-09-27,8069,492556262,492556.262,43.03,1144432435
2024-09-30,8069,492345848,492345.848,43.02,1144432435
2024-10-01,8069,492160330,492160.33,43.0,1144432435
2024-10-04,8069,490841585,490841.585,42.88,1144432435
2024-10-07,8069,491307310,491307.31,42.93,1144432435
2024-10-08,8069,491129478,491129.478,42.91,1144432435
2024-10-09,8069,491635232,491635.232,42.95,1144432435
2024-10-11,8069,493292420,493292.42,43.1,1144432435
2024-10-14,8069,493745413,493745.413,43.14,1144432435
2024-10-15,8069,494433638,494433.638,43.2,1144432435
2024-10-16,8069,494093472,494093.472,43.17,1144432435
2024-10-17,8069,495902763,495902.763,43.33,1144432435
2024-10-18,8069,497027770,497027.77,43.43,1144432435
2024-10-21,8069,493570338,493570.338,43.12,1144432435
2024-10-22,8069,494695099,494695.099,43.22,1144432435
2024-10-23,8069,494991481,494991.481,43.25,1144432435
2024-10-24,8069,495345129,495345.129,43.28,1144432435
2024-10-25,8069,495725566,495725.566,43.31,1144432435
2024-10-28,8069,495996900,495996.9,43.33,1144432435
2024-10-29,8069,496592939,496592.939,43.39,1144432435
2024-10-30,8069,496798650,496798.65,43.41,1144432435
2024-11-01,8069,494504440,494504.44,43.2,1144432435
2024-11-04,8069,495720863,495720.863,43.31,1144432435
2024-11-05,8069,494945604,494945.604,43.24,1144432435
2024-11-06,8069,495291576,495291.576,43.27,1144432435
2024-11-07,8069,491431238,491431.238,42.94,1144432435
2024-11-08,8069,489740456,489740.456,42.79,1144432435
2024-11-11,8069,489778275,489778.275,42.79,1144432435
2024-11-12,8069,487918055,487918.055,42.63,1144432435
2024-11-13,8069,486775625,486775.625,42.53,1144432435
2024-11-14,8069,488998153,488998.153,42.72,1144432435
2024-11-15,8069,490714317,490714.317,42.87,1144432435
2024-11-18,8069,490870044,490870.044,42.89,1144432435
2024-11-19,8069,490776814,490776.814,42.88,1144432435
2024-11-20,8069,490284530,490284.53,42.84,1144432435
2024-11-21,8069,490332999,490332.999,42.84,1144432435
2024-11-22,8069,490368187,490368.187,42.84,1144432435
2024-11-25,8069,492389811,492389.811,43.02,1144432435
2024-11-26,8069,490544667,490544.667,42.86,1144432435
2024-11-27,8069,490195296,490195.296,42.83,1144432435
2024-11-28,8069,489743776,489743.776,42.79,1144432435
2024-11-29,8069,488590629,488590.629,42.69,1144432435
2024-12-02,8069,488156688,488156.688,42.65,1144432435
2024-12-03,8069,488258486,488258.486,42.66,1144432435
2024-12-04,8069,487224163,487224.163,42.57,1144432435
2024-12-05,8069,486668350,486668.35,42.52,1144432435
2024-12-06,8069,481563306,481563.306,42.07,1144432435
2024-12-09,8069,480798760,480798.76,42.01,1144432435
2024-12-10,8069,481070377,481070.377,42.03,1144432435
2024-12-11,8069,481256613,481256.613,42.05,1144432435
2024-12-12,8069,482069448,482069.448,42.12,1144432435
2024-12-13,8069,483296198,483296.198,42.23,1144432435
2024-12-16,8069,483048805,483048.805,42.2,1144432435
2024-12-17,8069,482725106,482725.106,42.18,1144432435
2024-12-18,8069,481953254,481953.254,42.11,1144432435
2024-12-19,8069,481524431,481524.431,42.07,1144432435
2024-12-20,8069,479685740,479685.74,41.91,1144432435
2024-12-23,8069,479604497,479604.497,41.9,1144432435
2024-12-24,8069,479321361,479321.361,41.88,1144432435
2024-12-25,8069,479195575,479195.575,41.87,1144432435
2024-12-26,8069,479491575,479491.575,41.89,1144432435
2024-12-27,8069,479665335,479665.335,41.91,1144432435
2024-12-30,8069,479711113,479711.113,41.91,1144432435
2024-12-31,8069,478936122,478936.122,41.84,1144432435
2025-01-02,8069,478127122,478127.122,41.77,1144432435
2025-01-03,8069,478554564,478554.564,41.81,1144432435
2025-01-06,8069,478451553,478451.553,41.8,1144432435
2025-01-07,8069,479978390,479978.39,41.94,1144432435
2025-01-08,8069,480487924,480487.924,41.98,1144432435
2025-01-09,8069,480117518,480117.518,41.95,1144432435
2025-01-10,8069,481121689,481121.689,42.04,1144432435
2025-01-13,8069,480402588,480402.588,41.97,1144432435
2025-01-14,8069,480815160,480815.16,42.01,1144432435
2025-01-15,8069,483772969,483772.969,42.27,1144432435
2025-01-16,8069,483886220,483886.22,42.28,1144432435
2025-01-17,8069,484222908,484222.908,42.31,1144432435
2025-01-20,8069,484532946,484532.946,42.33,1144432435
2025-01-21,8069,484931717,484931.717,42.37,1144432435
2025-01-22,8069,485738334,485738.334,42.44,1144432435
2025-01-23,8069,485738334,485738.334,42.44,1144432435
2025-01-24,8069,485738334,485738.334,42.44,1144432435
2025-02-03,8069,488397968,488397.968,42.67,1144432435
2025-02-04,8069,487854075,487854.075,42.62,1144432435
2025-02-05,8069,488903595,488903.595,42.72,1144432435
2025-02-06,8069,488048242,488048.242,42.64,1144432435
2025-02-07,8069,488190864,488190.864,42.65,1144432435
2025-02-10,8069,485311078,485311.078,42.4,1144432435
2025-02-11,8069,484635277,484635.277,42.34,1144432435
2025-02-12,8069,483990230,483990.23,42.29,1144432435
2025-02-13,8069,483149308,483149.308,42.21,1144432435
2025-02-14,8069,482338037,482338.037,42.14,1144432435
2025-02-17,8069,479887573,479887.573,41.93,1144432435
2025-02-18,8069,486241002,486241.002,42.48,1144432435
2025-02-19,8069,484540183,484540.183,42.33,1144432435
2025-02-20,8069,483959514,483959.514,42.28,1144432435
2025-02-21,8069,481561540,481561.54,42.07,1144432435
2025-02-24,8069,482138989,482138.989,42.12,1144432435
2025-02-25,8069,482197311,482197.311,42.13,1144432435
2025-02-26,8069,481953357,481953.357,42.11,1144432435
2025-02-27,8069,481607076,481607.076,42.08,1144432435
2025-03-03,8069,483530096,483530.096,42.25,1144432435
2025-03-04,8069,483275028,483275.028,42.22,1144432435
2025-03-05,8069,484119516,484119.516,42.3,1144432435
2025-03-06,8069,488720286,488720.286,42.7,1144432435
2025-03-07,8069,492779072,492779.072,43.05,1144432435
2025-03-10,8069,491539518,491539.518,42.95,1144432435
2025-03-11,8069,492530930,492530.93,43.03,1144432435
2025-03-12,8069,493505966,493505.966,43.12,1144432435
2025-03-13,8069,493215743,493215.743,43.09,1144432435
2025-03-14,8069,493308695,493308.695,43.1,1144432435
2025-03-17,8069,493368345,493368.345,43.11,1144432435
2025-03-18,8069,493755656,493755.656,43.14,1144432435
2025-03-19,8069,494259715,494259.715,43.18,1144432435
2025-03-20,8069,494087484,494087.484,43.17,1144432435
2025-03-21,8069,494930764,494930.764,43.24,1144432435
2025-03-24,8069,495034813,495034.813,43.25,1144432435
2025-03-25,8069,495010677,495010.677,43.25,1144432435
2025-03-26,8069,494975276,494975.276,43.25,1144432435
2025-03-27,8069,495106390,495106.39,43.26,1144432435
2025-03-28,8069,495605925,495605.925,43.3,1144432435
2025-03-31,8069,494960245,494960.245,43.24,1144432435
2025-04-01,8069,494928151,494928.151,43.24,1144432435
2025-04-02,8069,493736500,493736.5,43.14,1144432435
2025-04-07,8069,493978580,493978.58,43.16,1144432435
2025-04-08,8069,492628443,492628.443,43.04,1144432435
2025-04-09,8069,493363822,493363.822,43.1,1144432435
2025-04-10,8069,493292384,493292.384,43.1,1144432435
2025-04-11,8069,496797621,496797.621,43.4,1144432435
