date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-13,2059,17802039,17802.039,18.68,95297072
2024-05-14,2059,17920609,17920.609,18.8,95297072
2024-05-15,2059,18230209,18230.209,19.12,95297072
2024-05-16,2059,18232092,18232.092,19.13,95297072
2024-05-17,2059,18267096,18267.096,19.16,95297072
2024-05-20,2059,18166095,18166.095,19.06,95297072
2024-05-21,2059,18579395,18579.395,19.49,95297072
2024-05-22,2059,18615395,18615.395,19.53,95297072
2024-05-23,2059,18636153,18636.153,19.55,95297072
2024-05-24,2059,18516109,18516.109,19.42,95297072
2024-05-27,2059,18531089,18531.089,19.44,95297072
2024-05-28,2059,18289806,18289.806,19.19,95297072
2024-05-29,2059,18793299,18793.299,19.72,95297072
2024-05-30,2059,18747312,18747.312,19.67,95297072
2024-05-31,2059,18871184,18871.184,19.8,95297072
2024-06-03,2059,18943584,18943.584,19.87,95297072
2024-06-04,2059,18992693,18992.693,19.92,95297072
2024-06-05,2059,18780069,18780.069,19.7,95297072
2024-06-06,2059,18713368,18713.368,19.63,95297072
2024-06-07,2059,18305068,18305.068,19.2,95297072
2024-06-11,2059,18304936,18304.936,19.2,95297072
2024-06-12,2059,18588836,18588.836,19.5,95297072
2024-06-13,2059,18521697,18521.697,19.43,95297072
2024-06-14,2059,18404697,18404.697,19.31,95297072
2024-06-17,2059,18584697,18584.697,19.5,95297072
2024-06-18,2059,18383487,18383.487,19.29,95297072
2024-06-19,2059,18341546,18341.546,19.24,95297072
2024-06-20,2059,18707446,18707.446,19.63,95297072
2024-06-21,2059,18763220,18763.22,19.68,95297072
2024-06-24,2059,18844334,18844.334,19.77,95297072
2024-06-25,2059,18925300,18925.3,19.85,95297072
2024-06-26,2059,19223190,19223.19,20.17,95297072
2024-06-27,2059,19210940,19210.94,20.15,95297072
2024-06-28,2059,19246580,19246.58,20.19,95297072
2024-07-01,2059,19187580,19187.58,20.13,95297072
2024-07-02,2059,19229550,19229.55,20.17,95297072
2024-07-03,2059,19561790,19561.79,20.52,95297072
2024-07-04,2059,19775590,19775.59,20.75,95297072
2024-07-05,2059,19910008,19910.008,20.89,95297072
2024-07-08,2059,19845008,19845.008,20.82,95297072
2024-07-09,2059,19689050,19689.05,20.66,95297072
2024-07-10,2059,19651050,19651.05,20.62,95297072
2024-07-11,2059,19494096,19494.096,20.45,95297072
2024-07-12,2059,19494096,19494.096,20.45,95297072
2024-07-15,2059,19475396,19475.396,20.43,95297072
2024-07-16,2059,19401696,19401.696,20.35,95297072
2024-07-17,2059,19278196,19278.196,20.22,95297072
2024-07-18,2059,19247096,19247.096,20.19,95297072
2024-07-19,2059,19270216,19270.216,20.22,95297072
2024-07-22,2059,19296216,19296.216,20.24,95297072
2024-07-23,2059,19258716,19258.716,20.2,95297072
2024-07-26,2059,19191011,19191.011,20.13,95297072
2024-07-29,2059,19063012,19063.012,20.0,95297072
2024-07-30,2059,18762412,18762.412,19.68,95297072
2024-07-31,2059,18713612,18713.612,19.63,95297072
2024-08-01,2059,18637369,18637.369,19.55,95297072
2024-08-02,2059,18473369,18473.369,19.38,95297072
2024-08-05,2059,18277579,18277.579,19.17,95297072
2024-08-06,2059,18108261,18108.261,19.0,95297072
2024-08-07,2059,18061160,18061.16,18.95,95297072
2024-08-08,2059,17764179,17764.179,18.64,95297072
2024-08-09,2059,17572691,17572.691,18.43,95297072
2024-08-12,2059,17297691,17297.691,18.15,95297072
2024-08-13,2059,17386415,17386.415,18.24,95297072
2024-08-14,2059,17281425,17281.425,18.13,95297072
2024-08-15,2059,17282430,17282.43,18.13,95297072
2024-08-16,2059,17152930,17152.93,17.99,95297072
2024-08-19,2059,17033930,17033.93,17.87,95297072
2024-08-20,2059,16919420,16919.42,17.75,95297072
2024-08-21,2059,16587195,16587.195,17.4,95297072
2024-08-22,2059,16644575,16644.575,17.46,95297072
2024-08-23,2059,16869575,16869.575,17.7,95297072
2024-08-26,2059,16712575,16712.575,17.53,95297072
2024-08-27,2059,16731675,16731.675,17.55,95297072
2024-08-28,2059,16692680,16692.68,17.51,95297072
2024-08-29,2059,16899780,16899.78,17.73,95297072
2024-08-30,2059,16939640,16939.64,17.77,95297072
2024-09-02,2059,17121640,17121.64,17.96,95297072
2024-09-03,2059,17175993,17175.993,18.02,95297072
2024-09-04,2059,17218428,17218.428,18.06,95297072
2024-09-05,2059,17139672,17139.672,17.98,95297072
