date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-20,2303,3707970071,3707970.071,29.59,12528588907
2024-05-21,2303,3740305493,3740305.493,29.85,12528588907
2024-05-22,2303,3779374268,3779374.268,30.16,12528588907
2024-05-23,2303,3811865278,3811865.278,30.42,12528588907
2024-05-24,2303,3794019119,3794019.119,30.28,12528588907
2024-05-27,2303,3819529735,3819529.735,30.48,12528588907
2024-05-28,2303,3819495854,3819495.854,30.48,12528588907
2024-05-29,2303,3805231798,3805231.798,30.37,12528588907
2024-05-30,2303,3796265638,3796265.638,30.3,12528588907
2024-05-31,2303,3769737771,3769737.771,30.08,12528588907
2024-06-03,2303,3752555499,3752555.499,29.95,12528588907
2024-06-04,2303,3726152523,3726152.523,29.74,12528588907
2024-06-05,2303,3685625705,3685625.705,29.41,12528588907
2024-06-06,2303,3682369498,3682369.498,29.39,12528588907
2024-06-07,2303,3679583102,3679583.102,29.36,12528588907
2024-06-11,2303,3680181610,3680181.61,29.37,12528588907
2024-06-12,2303,3663476612,3663476.612,29.24,12528588907
2024-06-13,2303,3691578451,3691578.451,29.46,12528588907
2024-06-14,2303,3668673058,3668673.058,29.28,12528588907
2024-06-17,2303,3653368928,3653368.928,29.16,12528588907
2024-06-18,2303,3659107340,3659107.34,29.2,12528588907
2024-06-19,2303,3654794764,3654794.764,29.17,12528588907
2024-06-20,2303,3669539076,3669539.076,29.28,12528588907
2024-06-21,2303,3669898068,3669898.068,29.29,12528588907
2024-06-24,2303,3651884618,3651884.618,29.14,12528588907
2024-06-25,2303,3637592665,3637592.665,29.03,12528588907
2024-06-26,2303,3632500570,3632500.57,28.99,12528588907
2024-06-27,2303,3608476855,3608476.855,28.8,12528588907
2024-06-28,2303,3575114520,3575114.52,28.53,12528588907
2024-07-01,2303,3551459437,3551459.437,28.34,12528588907
2024-07-02,2303,3545525397,3545525.397,28.29,12528588907
2024-07-03,2303,3574284087,3574284.087,28.52,12528588907
2024-07-04,2303,3619848569,3619848.569,28.89,12528588907
2024-07-05,2303,3622436728,3622436.728,28.91,12528588907
2024-07-08,2303,3669067904,3669067.904,29.28,12528588907
2024-07-09,2303,3707040010,3707040.01,29.58,12528588907
2024-07-10,2303,3759895327,3759895.327,30.01,12528588907
2024-07-11,2303,3786871509,3786871.509,30.22,12528588907
2024-07-12,2303,3761741620,3761741.62,30.02,12528588907
