date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-04-18,4960,88479050,88479.05,15.46,572184906
2024-04-19,4960,87678050,87678.05,15.32,572184906
2024-04-22,4960,87062050,87062.05,15.21,572184906
2024-04-23,4960,87853165,87853.165,15.35,572184906
2024-04-24,4960,88175165,88175.165,15.41,572184906
2024-04-25,4960,87990165,87990.165,15.37,572184906
2024-04-26,4960,89015165,89015.165,15.55,572184906
2024-04-29,4960,95472165,95472.165,16.68,572184906
2024-04-30,4960,97526165,97526.165,17.04,572184906
2024-05-02,4960,95881165,95881.165,16.75,572184906
2024-05-03,4960,95521165,95521.165,16.69,572184906
2024-05-06,4960,95944165,95944.165,16.76,572184906
2024-05-07,4960,101778995,101778.995,17.78,572184906
2024-05-08,4960,102246995,102246.995,17.86,572184906
2024-05-09,4960,115670995,115670.995,20.21,572184906
2024-05-10,4960,129355995,129355.995,22.6,572184906
2024-05-13,4960,131936995,131936.995,23.05,572184906
2024-05-14,4960,132561995,132561.995,23.16,572184906
2024-05-15,4960,132735995,132735.995,23.19,572184906
2024-05-16,4960,133560995,133560.995,23.34,572184906
2024-05-17,4960,134679995,134679.995,23.53,572184906
2024-05-20,4960,137234995,137234.995,23.98,572184906
2024-05-21,4960,137556773,137556.773,24.04,572184906
2024-05-22,4960,141530773,141530.773,24.73,572184906
2024-05-23,4960,140868773,140868.773,24.61,572184906
2024-05-24,4960,140290773,140290.773,24.51,572184906
2024-05-27,4960,140952773,140952.773,24.63,572184906
2024-05-28,4960,142862773,142862.773,24.96,572184906
2024-05-29,4960,143558773,143558.773,25.08,572184906
2024-05-30,4960,144782773,144782.773,25.3,572184906
2024-05-31,4960,144934156,144934.156,25.32,572184906
2024-06-03,4960,145363156,145363.156,25.4,572184906
2024-06-04,4960,145872156,145872.156,25.49,572184906
2024-06-05,4960,145940086,145940.086,25.5,572184906
2024-06-06,4960,145845086,145845.086,25.48,572184906
2024-06-07,4960,146652657,146652.657,25.63,572184906
2024-06-11,4960,148553657,148553.657,25.96,572184906
2024-06-12,4960,149056657,149056.657,26.05,572184906
2024-06-13,4960,148130657,148130.657,25.88,572184906
2024-06-14,4960,148458657,148458.657,25.94,572184906
2024-06-17,4960,148396657,148396.657,25.93,572184906
2024-06-18,4960,147360657,147360.657,25.75,572184906
2024-06-19,4960,146857657,146857.657,25.66,572184906
2024-06-20,4960,147227657,147227.657,25.73,572184906
2024-06-21,4960,149123657,149123.657,26.06,572184906
2024-06-24,4960,148757657,148757.657,25.99,572184906
2024-06-25,4960,148301657,148301.657,25.91,572184906
2024-06-26,4960,147677657,147677.657,25.8,572184906
2024-06-27,4960,147433657,147433.657,25.76,572184906
2024-06-28,4960,147502657,147502.657,25.77,572184906
2024-07-01,4960,147679657,147679.657,25.8,572184906
2024-07-02,4960,148078155,148078.155,25.87,572184906
2024-07-03,4960,150049155,150049.155,26.22,572184906
2024-07-04,4960,150864155,150864.155,26.36,572184906
2024-07-05,4960,162646155,162646.155,28.42,572184906
2024-07-08,4960,157080247,157080.247,27.45,572184906
2024-07-09,4960,152661247,152661.247,26.68,572184906
2024-07-10,4960,153801847,153801.847,26.87,572184906
2024-07-11,4960,153973847,153973.847,26.9,572184906
2024-07-12,4960,157306847,157306.847,27.49,572184906
2024-07-15,4960,156532847,156532.847,27.35,572184906
2024-07-16,4960,155755847,155755.847,27.22,572184906
2024-07-17,4960,157592847,157592.847,27.54,572184906
2024-07-18,4960,155231847,155231.847,27.12,572184906
2024-07-19,4960,155324629,155324.629,27.14,572184906
2024-07-22,4960,155539929,155539.929,27.18,572184906
2024-07-23,4960,154681084,154681.084,27.03,572184906
