date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-11,2458,111449200,111449.2,36.67,303880392
2024-06-12,2458,110268885,110268.885,36.28,303880392
2024-06-13,2458,109966737,109966.737,36.18,303880392
2024-06-14,2458,110347237,110347.237,36.31,303880392
2024-06-17,2458,109974237,109974.237,36.18,303880392
2024-06-18,2458,109951237,109951.237,36.18,303880392
2024-06-19,2458,110093930,110093.93,36.22,303880392
2024-06-20,2458,110797930,110797.93,36.46,303880392
2024-06-21,2458,110992927,110992.927,36.52,303880392
2024-06-24,2458,110520427,110520.427,36.36,303880392
2024-06-25,2458,109906427,109906.427,36.16,303880392
2024-06-26,2458,109896627,109896.627,36.16,303880392
2024-06-27,2458,109621627,109621.627,36.07,303880392
2024-06-28,2458,108960192,108960.192,35.85,303880392
2024-07-01,2458,108658192,108658.192,35.75,303880392
2024-07-02,2458,107936757,107936.757,35.51,303880392
2024-07-03,2458,107752757,107752.757,35.45,303880392
2024-07-04,2458,107725757,107725.757,35.45,303880392
2024-07-05,2458,107298757,107298.757,35.3,303880392
2024-07-08,2458,106063254,106063.254,34.9,303880392
2024-07-09,2458,105779254,105779.254,34.8,303880392
2024-07-10,2458,105441320,105441.32,34.69,303880392
2024-07-11,2458,105162320,105162.32,34.6,303880392
2024-07-12,2458,105204320,105204.32,34.62,303880392
2024-07-15,2458,104118320,104118.32,34.26,303880392
2024-07-16,2458,103443320,103443.32,34.04,303880392
2024-07-17,2458,102267320,102267.32,33.65,303880392
2024-07-18,2458,99975279,99975.279,32.89,303880392
2024-07-19,2458,98815387,98815.387,32.51,303880392
2024-07-22,2458,98115892,98115.892,32.28,303880392
2024-07-23,2458,97659128,97659.128,32.13,303880392
2024-07-26,2458,97459754,97459.754,32.07,303880392
2024-07-29,2458,96705754,96705.754,31.82,303880392
2024-07-30,2458,96346644,96346.644,31.7,303880392
2024-07-31,2458,95837496,95837.496,31.53,303880392
2024-08-01,2458,95514738,95514.738,31.43,303880392
2024-08-02,2458,94607738,94607.738,31.13,303880392
2024-08-05,2458,94275776,94275.776,31.02,303880392
2024-08-06,2458,93448111,93448.111,30.75,303880392
2024-08-07,2458,92919973,92919.973,30.57,303880392
2024-08-08,2458,92401500,92401.5,30.4,303880392
2024-08-09,2458,92115938,92115.938,30.31,303880392
2024-08-12,2458,91885027,91885.027,30.23,303880392
2024-08-13,2458,91769947,91769.947,30.19,303880392
2024-08-14,2458,91403147,91403.147,30.07,303880392
2024-08-15,2458,90847197,90847.197,29.89,303880392
2024-08-16,2458,89303471,89303.471,29.38,303880392
2024-08-19,2458,89745471,89745.471,29.53,303880392
2024-08-20,2458,89576607,89576.607,29.47,303880392
2024-08-21,2458,89237592,89237.592,29.36,303880392
2024-08-22,2458,88975762,88975.762,29.27,303880392
2024-08-23,2458,88956542,88956.542,29.27,303880392
2024-08-26,2458,88858437,88858.437,29.24,303880392
2024-08-27,2458,88646737,88646.737,29.17,303880392
2024-08-28,2458,88059916,88059.916,28.97,303880392
2024-08-29,2458,88399916,88399.916,29.09,303880392
2024-08-30,2458,87657199,87657.199,28.84,303880392
2024-09-02,2458,87591323,87591.323,28.82,303880392
2024-09-03,2458,87496952,87496.952,28.79,303880392
2024-09-04,2458,85983885,85983.885,28.29,303880392
2024-09-05,2458,84785273,84785.273,27.9,303880392
2024-09-06,2458,84184273,84184.273,27.7,303880392
2024-09-09,2458,83873259,83873.259,27.6,303880392
2024-09-10,2458,83336145,83336.145,27.42,303880392
2024-09-11,2458,83094141,83094.141,27.34,303880392
2024-09-12,2458,83688981,83688.981,27.54,303880392
2024-09-13,2458,83179185,83179.185,27.37,303880392
2024-09-16,2458,81752080,81752.08,26.9,303880392
2024-09-18,2458,81081080,81081.08,26.68,303880392
2024-09-19,2458,79775008,79775.008,26.25,303880392
2024-09-20,2458,79396868,79396.868,26.12,303880392
2024-09-23,2458,79825868,79825.868,26.26,303880392
2024-09-24,2458,78516793,78516.793,25.83,303880392
2024-09-25,2458,77929793,77929.793,25.64,303880392
