date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-06,2355,76200204,76200.204,19.17,397495420
2024-05-07,2355,75808795,75808.795,19.07,397495420
2024-05-08,2355,76143795,76143.795,19.15,397495420
2024-05-09,2355,75845979,75845.979,19.08,397495420
2024-05-10,2355,76089979,76089.979,19.14,397495420
2024-05-13,2355,76124129,76124.129,19.15,397495420
2024-05-14,2355,74732129,74732.129,18.8,397495420
2024-05-15,2355,75026129,75026.129,18.87,397495420
2024-05-16,2355,74575129,74575.129,18.76,397495420
2024-05-17,2355,74742129,74742.129,18.8,397495420
2024-05-20,2355,74331129,74331.129,18.69,397495420
2024-05-21,2355,75320841,75320.841,18.94,397495420
2024-05-22,2355,74585841,74585.841,18.76,397495420
2024-05-23,2355,75083841,75083.841,18.88,397495420
2024-05-24,2355,75562651,75562.651,19.0,397495420
2024-05-27,2355,75625651,75625.651,19.02,397495420
2024-05-28,2355,76684651,76684.651,19.29,397495420
2024-05-29,2355,76816651,76816.651,19.32,397495420
2024-05-30,2355,76466651,76466.651,19.23,397495420
2024-05-31,2355,77363651,77363.651,19.46,397495420
2024-06-03,2355,76353651,76353.651,19.2,397495420
2024-06-04,2355,76537216,76537.216,19.25,397495420
2024-06-05,2355,76332216,76332.216,19.2,397495420
2024-06-06,2355,76133216,76133.216,19.15,397495420
2024-06-07,2355,74887716,74887.716,18.83,397495420
2024-06-11,2355,75954826,75954.826,19.1,397495420
2024-06-12,2355,75565226,75565.226,19.01,397495420
2024-06-13,2355,77008226,77008.226,19.37,397495420
2024-06-14,2355,76859226,76859.226,19.33,397495420
2024-06-17,2355,78779226,78779.226,19.81,397495420
2024-06-18,2355,76200226,76200.226,19.17,397495420
2024-06-19,2355,75507226,75507.226,18.99,397495420
2024-06-20,2355,78295226,78295.226,19.69,397495420
2024-06-21,2355,76291156,76291.156,19.19,397495420
2024-06-24,2355,78468356,78468.356,19.74,397495420
2024-06-25,2355,78124786,78124.786,19.65,397495420
2024-06-26,2355,76827786,76827.786,19.32,397495420
2024-06-27,2355,76090408,76090.408,19.14,397495420
2024-06-28,2355,79558608,79558.608,20.01,397495420
2024-07-01,2355,77318608,77318.608,19.45,397495420
2024-07-02,2355,76955808,76955.808,19.36,397495420
2024-07-03,2355,78690808,78690.808,19.79,397495420
2024-07-04,2355,78645808,78645.808,19.78,397495420
2024-07-05,2355,81279808,81279.808,20.44,397495420
2024-07-08,2355,80772808,80772.808,20.32,397495420
2024-07-09,2355,81129808,81129.808,20.41,397495420
2024-07-10,2355,81170808,81170.808,20.42,397495420
2024-07-11,2355,81996808,81996.808,20.62,397495420
2024-07-12,2355,84498508,84498.508,21.25,397495420
2024-07-15,2355,82158508,82158.508,20.66,397495420
2024-07-16,2355,83433508,83433.508,20.98,397495420
2024-07-17,2355,83252508,83252.508,20.94,397495420
2024-07-18,2355,80992876,80992.876,20.37,397495420
2024-07-19,2355,81710876,81710.876,20.55,397495420
2024-07-22,2355,82008876,82008.876,20.63,397495420
2024-07-23,2355,80255876,80255.876,20.19,397495420
2024-07-26,2355,79636436,79636.436,20.03,397495420
2024-07-29,2355,78530436,78530.436,19.75,397495420
2024-07-30,2355,78533536,78533.536,19.75,397495420
2024-07-31,2355,78365536,78365.536,19.71,397495420
2024-08-01,2355,80038536,80038.536,20.13,397495420
2024-08-02,2355,80088536,80088.536,20.14,397495420
2024-08-05,2355,78604536,78604.536,19.77,397495420
2024-08-06,2355,78431536,78431.536,19.73,397495420
2024-08-07,2355,79247536,79247.536,19.93,397495420
2024-08-08,2355,79239536,79239.536,19.93,397495420
2024-08-09,2355,79079595,79079.595,19.89,397495420
2024-08-12,2355,79070003,79070.003,19.89,397495420
2024-08-13,2355,78270003,78270.003,19.69,397495420
2024-08-14,2355,78213003,78213.003,19.67,397495420
2024-08-15,2355,77603003,77603.003,19.52,397495420
2024-08-16,2355,77900003,77900.003,19.59,397495420
2024-08-19,2355,77349003,77349.003,19.45,397495420
2024-08-20,2355,77450003,77450.003,19.48,397495420
2024-08-21,2355,77073596,77073.596,19.38,397495420
2024-08-22,2355,77183596,77183.596,19.41,397495420
2024-08-23,2355,76881596,76881.596,19.34,397495420
2024-08-26,2355,77351596,77351.596,19.45,397495420
