date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-07-26,8028,13188530,13188.53,7.63,172628033
2024-07-29,8028,11195131,11195.131,6.48,172628033
2024-07-30,8028,10450211,10450.211,6.05,172628033
2024-07-31,8028,9903295,9903.295,5.73,172628033
2024-08-01,8028,9047295,9047.295,5.24,172628033
2024-08-02,8028,10853305,10853.305,6.28,172628033
2024-08-05,8028,14070135,14070.135,8.15,172628033
2024-08-06,8028,12993797,12993.797,7.52,172628033
2024-08-07,8028,12572797,12572.797,7.28,172628033
2024-08-08,8028,10166397,10166.397,5.88,172628033
2024-08-09,8028,10498397,10498.397,6.08,172628033
2024-08-12,8028,11137637,11137.637,6.45,172628033
2024-08-13,8028,13137647,13137.647,7.61,172628033
2024-08-14,8028,10515752,10515.752,6.09,172628033
2024-08-15,8028,13873662,13873.662,8.03,172628033
2024-08-16,8028,14092102,14092.102,8.16,172628033
2024-08-19,8028,14290572,14290.572,8.27,172628033
2024-08-20,8028,13146502,13146.502,7.61,172628033
2024-08-21,8028,15965363,15965.363,9.24,172628033
2024-08-22,8028,13862523,13862.523,8.03,172628033
2024-08-23,8028,19722123,19722.123,11.42,172628033
2024-08-26,8028,16967439,16967.439,9.82,172628033
2024-08-27,8028,16920539,16920.539,9.8,172628033
2024-08-28,8028,13742639,13742.639,7.96,172628033
2024-08-29,8028,14844174,14844.174,8.59,172628033
2024-08-30,8028,14681409,14681.409,8.5,172628033
2024-09-02,8028,16225009,16225.009,9.39,172628033
2024-09-03,8028,14795009,14795.009,8.57,172628033
2024-09-04,8028,16425292,16425.292,9.51,172628033
2024-09-05,8028,16486498,16486.498,9.55,172628033
2024-09-06,8028,16023814,16023.814,9.28,172628033
2024-09-09,8028,16646728,16646.728,9.64,172628033
2024-09-10,8028,16905970,16905.97,9.79,172628033
2024-09-11,8028,16465970,16465.97,9.53,172628033
2024-09-12,8028,13733075,13733.075,7.95,172628033
2024-09-13,8028,14327185,14327.185,8.29,172628033
2024-09-16,8028,11936068,11936.068,6.91,172628033
2024-09-18,8028,11576073,11576.073,6.7,172628033
2024-09-19,8028,13172818,13172.818,7.63,172628033
2024-09-20,8028,12116073,12116.073,7.01,172628033
2024-09-23,8028,11711228,11711.228,6.78,172628033
2024-09-24,8028,12375543,12375.543,7.16,172628033
2024-09-25,8028,15014481,15014.481,8.69,172628033
2024-09-26,8028,13959481,13959.481,8.08,172628033
2024-09-27,8028,16483331,16483.331,9.54,172628033
2024-09-30,8028,15126251,15126.251,8.76,172628033
2024-10-01,8028,14787656,14787.656,8.56,172628033
