date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-17,8935,144317,144.317,0.12,113495000
2024-06-18,8935,147317,147.317,0.12,113495000
2024-06-19,8935,165317,165.317,0.14,113495000
2024-06-20,8935,165317,165.317,0.14,113495000
2024-06-21,8935,165317,165.317,0.14,113495000
2024-06-24,8935,164317,164.317,0.14,113495000
2024-06-25,8935,164317,164.317,0.14,113495000
2024-06-26,8935,164317,164.317,0.14,113495000
2024-06-27,8935,164317,164.317,0.14,113495000
2024-06-28,8935,161317,161.317,0.14,113495000
2024-07-01,8935,187317,187.317,0.16,113495000
2024-07-02,8935,183317,183.317,0.16,113495000
2024-07-03,8935,188317,188.317,0.16,113495000
2024-07-04,8935,169317,169.317,0.14,113495000
2024-07-05,8935,219317,219.317,0.19,113495000
2024-07-08,8935,245317,245.317,0.21,113495000
2024-07-09,8935,198317,198.317,0.17,113495000
2024-07-10,8935,144317,144.317,0.12,113495000
2024-07-11,8935,175317,175.317,0.15,113495000
2024-07-12,8935,123317,123.317,0.1,113495000
2024-07-15,8935,157317,157.317,0.13,113495000
2024-07-16,8935,370317,370.317,0.32,113495000
2024-07-17,8935,384427,384.427,0.33,113495000
2024-07-18,8935,408427,408.427,0.35,113495000
2024-07-19,8935,502427,502.427,0.44,113495000
2024-07-22,8935,443427,443.427,0.39,113495000
2024-07-23,8935,336427,336.427,0.29,113495000
2024-07-26,8935,470427,470.427,0.41,113495000
2024-07-29,8935,229427,229.427,0.2,113495000
2024-07-30,8935,354317,354.317,0.31,113495000
2024-07-31,8935,274317,274.317,0.24,113495000
2024-08-01,8935,280317,280.317,0.24,113495000
2024-08-02,8935,339317,339.317,0.29,113495000
2024-08-05,8935,358317,358.317,0.31,113495000
2024-08-06,8935,396317,396.317,0.34,113495000
2024-08-07,8935,418317,418.317,0.36,113495000
2024-08-08,8935,414317,414.317,0.36,113495000
2024-08-09,8935,433317,433.317,0.38,113495000
2024-08-12,8935,472317,472.317,0.41,113495000
2024-08-13,8935,452317,452.317,0.39,113495000
2024-08-14,8935,428317,428.317,0.37,113495000
2024-08-15,8935,392317,392.317,0.34,113495000
2024-08-16,8935,342317,342.317,0.3,113495000
2024-08-19,8935,342317,342.317,0.3,113495000
2024-08-20,8935,335317,335.317,0.29,113495000
2024-08-21,8935,333317,333.317,0.29,113495000
2024-08-22,8935,328317,328.317,0.28,113495000
2024-08-23,8935,322317,322.317,0.28,113495000
2024-08-26,8935,314317,314.317,0.27,113495000
2024-08-27,8935,318317,318.317,0.28,113495000
2024-08-28,8935,320317,320.317,0.28,113495000
2024-08-29,8935,322317,322.317,0.28,113495000
2024-08-30,8935,316317,316.317,0.27,113495000
2024-09-02,8935,312317,312.317,0.27,113495000
2024-09-03,8935,309317,309.317,0.27,113495000
2024-09-04,8935,305317,305.317,0.26,113495000
2024-09-05,8935,434317,434.317,0.38,113495000
2024-09-06,8935,382317,382.317,0.33,113495000
2024-09-09,8935,395317,395.317,0.34,113495000
2024-09-10,8935,349317,349.317,0.3,113495000
2024-09-11,8935,339317,339.317,0.29,113495000
2024-09-12,8935,384317,384.317,0.33,113495000
2024-09-13,8935,379947,379.947,0.33,113495000
2024-09-16,8935,371947,371.947,0.32,113495000
2024-09-18,8935,403947,403.947,0.35,113495000
2024-09-19,8935,381947,381.947,0.33,113495000
2024-09-20,8935,394947,394.947,0.34,113495000
2024-09-23,8935,401947,401.947,0.35,113495000
2024-09-24,8935,376947,376.947,0.33,113495000
2024-09-25,8935,366947,366.947,0.32,113495000
2024-09-26,8935,377947,377.947,0.33,113495000
2024-09-27,8935,460947,460.947,0.4,113495000
