date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-13,3532,189705603,189705.603,48.91,387848300
2024-05-14,3532,189734603,189734.603,48.91,387848300
2024-05-15,3532,189523603,189523.603,48.86,387848300
2024-05-16,3532,189774603,189774.603,48.93,387848300
2024-05-17,3532,189684603,189684.603,48.9,387848300
2024-05-20,3532,189644603,189644.603,48.89,387848300
2024-05-21,3532,189536203,189536.203,48.86,387848300
2024-05-22,3532,189619203,189619.203,48.89,387848300
2024-05-23,3532,189587203,189587.203,48.88,387848300
2024-05-24,3532,189514034,189514.034,48.86,387848300
2024-05-27,3532,189514034,189514.034,48.86,387848300
2024-05-28,3532,189743034,189743.034,48.92,387848300
2024-05-29,3532,189874954,189874.954,48.95,387848300
2024-05-30,3532,190113954,190113.954,49.01,387848300
2024-05-31,3532,190199821,190199.821,49.03,387848300
2024-06-03,3532,190145821,190145.821,49.02,387848300
2024-06-04,3532,190271437,190271.437,49.05,387848300
2024-06-05,3532,190644437,190644.437,49.15,387848300
2024-06-06,3532,190578567,190578.567,49.13,387848300
2024-06-07,3532,191882467,191882.467,49.47,387848300
2024-06-11,3532,191928417,191928.417,49.48,387848300
2024-06-12,3532,192077677,192077.677,49.52,387848300
2024-06-13,3532,192110827,192110.827,49.53,387848300
2024-06-14,3532,192070877,192070.877,49.52,387848300
2024-06-17,3532,192039877,192039.877,49.51,387848300
2024-06-18,3532,192124077,192124.077,49.53,387848300
2024-06-19,3532,192421927,192421.927,49.61,387848300
2024-06-20,3532,192567165,192567.165,49.65,387848300
2024-06-21,3532,191408686,191408.686,49.35,387848300
2024-06-24,3532,189640686,189640.686,48.89,387848300
2024-06-25,3532,188246686,188246.686,48.53,387848300
2024-06-26,3532,187435686,187435.686,48.32,387848300
2024-06-27,3532,186103686,186103.686,47.98,387848300
2024-06-28,3532,186002711,186002.711,47.95,387848300
2024-07-01,3532,186937524,186937.524,48.19,387848300
2024-07-02,3532,186667549,186667.549,48.12,387848300
2024-07-03,3532,186851949,186851.949,48.17,387848300
2024-07-04,3532,186966803,186966.803,48.2,387848300
2024-07-05,3532,187180758,187180.758,48.26,387848300
2024-07-08,3532,187176758,187176.758,48.26,387848300
2024-07-09,3532,187095758,187095.758,48.23,387848300
2024-07-10,3532,186939733,186939.733,48.19,387848300
2024-07-11,3532,186894068,186894.068,48.18,387848300
2024-07-12,3532,186831068,186831.068,48.17,387848300
2024-07-15,3532,186842768,186842.768,48.17,387848300
2024-07-16,3532,186659768,186659.768,48.12,387848300
2024-07-17,3532,186384700,186384.7,48.05,387848300
2024-07-18,3532,186318700,186318.7,48.03,387848300
2024-07-19,3532,185875000,185875.0,47.92,387848300
2024-07-22,3532,185560686,185560.686,47.84,387848300
2024-07-23,3532,185175887,185175.887,47.74,387848300
2024-07-26,3532,184707833,184707.833,47.62,387848300
2024-07-29,3532,184447833,184447.833,47.55,387848300
2024-07-30,3532,184399833,184399.833,47.54,387848300
2024-07-31,3532,184441153,184441.153,47.55,387848300
2024-08-01,3532,184504709,184504.709,47.57,387848300
2024-08-02,3532,184253773,184253.773,47.5,387848300
2024-08-05,3532,183941147,183941.147,47.42,387848300
2024-08-06,3532,183942747,183942.747,47.42,387848300
2024-08-07,3532,183877347,183877.347,47.4,387848300
2024-08-08,3532,183824795,183824.795,47.39,387848300
2024-08-09,3532,183946886,183946.886,47.42,387848300
2024-08-12,3532,183940886,183940.886,47.42,387848300
2024-08-13,3532,183946986,183946.986,47.42,387848300
2024-08-14,3532,183911014,183911.014,47.41,387848300
2024-08-15,3532,183847014,183847.014,47.4,387848300
2024-08-16,3532,183972526,183972.526,47.43,387848300
2024-08-19,3532,184043648,184043.648,47.45,387848300
2024-08-20,3532,184022735,184022.735,47.44,387848300
2024-08-21,3532,183885492,183885.492,47.41,387848300
2024-08-22,3532,183847492,183847.492,47.4,387848300
2024-08-23,3532,183877492,183877.492,47.4,387848300
2024-08-26,3532,183903492,183903.492,47.41,387848300
2024-08-27,3532,183918492,183918.492,47.42,387848300
2024-08-28,3532,183895492,183895.492,47.41,387848300
2024-08-29,3532,183913492,183913.492,47.41,387848300
2024-08-30,3532,184063354,184063.354,47.45,387848300
2024-09-02,3532,183932533,183932.533,47.42,387848300
2024-09-03,3532,183899735,183899.735,47.41,387848300
2024-09-04,3532,183349757,183349.757,47.27,387848300
2024-09-05,3532,183159959,183159.959,47.22,387848300
2024-09-06,3532,183064437,183064.437,47.2,387848300
2024-09-09,3532,183083437,183083.437,47.2,387848300
2024-09-10,3532,183006512,183006.512,47.18,387848300
2024-09-11,3532,183018776,183018.776,47.18,387848300
2024-09-12,3532,183124545,183124.545,47.21,387848300
2024-09-13,3532,183173775,183173.775,47.22,387848300
2024-09-16,3532,183134255,183134.255,47.21,387848300
2024-09-18,3532,182966255,182966.255,47.17,387848300
2024-09-19,3532,182995506,182995.506,47.18,387848300
2024-09-20,3532,183305337,183305.337,47.26,387848300
2024-09-23,3532,183457241,183457.241,47.3,387848300
2024-09-24,3532,183707241,183707.241,47.36,387848300
2024-09-25,3532,183927241,183927.241,47.42,387848300
2024-09-26,3532,184052241,184052.241,47.45,387848300
2024-09-27,3532,184257241,184257.241,47.5,387848300
2024-09-30,3532,184259513,184259.513,47.5,387848300
2024-10-01,3532,184053513,184053.513,47.45,387848300
2024-10-04,3532,183850549,183850.549,47.4,387848300
2024-10-07,3532,184043749,184043.749,47.45,387848300
2024-10-08,3532,183930717,183930.717,47.42,387848300
2024-10-09,3532,183808117,183808.117,47.39,387848300
2024-10-11,3532,183807437,183807.437,47.39,387848300
2024-10-14,3532,183885409,183885.409,47.41,387848300
2024-10-15,3532,183949609,183949.609,47.42,387848300
2024-10-16,3532,183816281,183816.281,47.39,387848300
2024-10-17,3532,183908281,183908.281,47.41,387848300
2024-10-18,3532,184033521,184033.521,47.44,387848300
2024-10-21,3532,184196521,184196.521,47.49,387848300
2024-10-22,3532,183772753,183772.753,47.38,387848300
2024-10-23,3532,183677753,183677.753,47.35,387848300
2024-10-24,3532,183565775,183565.775,47.32,387848300
2024-10-25,3532,183490775,183490.775,47.3,387848300
2024-10-28,3532,183444837,183444.837,47.29,387848300
2024-10-29,3532,183296701,183296.701,47.25,387848300
2024-10-30,3532,183256701,183256.701,47.24,387848300
2024-11-01,3532,183308701,183308.701,47.26,387848300
2024-11-04,3532,183128811,183128.811,47.21,387848300
2024-11-05,3532,183115021,183115.021,47.21,387848300
2024-11-06,3532,183207021,183207.021,47.23,387848300
2024-11-07,3532,183238021,183238.021,47.24,387848300
2024-11-08,3532,183196669,183196.669,47.23,387848300
2024-11-11,3532,183240669,183240.669,47.24,387848300
