date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-27,5351,24437401,24437.401,8.46,288740781
2024-05-28,5351,27152461,27152.461,9.4,288740781
2024-05-29,5351,27264461,27264.461,9.44,288740781
2024-05-30,5351,27924726,27924.726,9.6,290595781
2024-05-31,5351,27651183,27651.183,9.51,290595781
2024-06-03,5351,27911183,27911.183,9.6,290595781
2024-06-04,5351,28036154,28036.154,9.64,290595781
2024-06-05,5351,27248274,27248.274,9.37,290595781
2024-06-06,5351,26732472,26732.472,9.19,290595781
2024-06-07,5351,27245472,27245.472,9.37,290595781
2024-06-11,5351,28242472,28242.472,9.71,290595781
2024-06-12,5351,28276472,28276.472,9.73,290595781
2024-06-13,5351,29997666,29997.666,10.32,290595781
2024-06-14,5351,30267666,30267.666,10.41,290595781
2024-06-17,5351,30792666,30792.666,10.59,290595781
2024-06-18,5351,30511804,30511.804,10.49,290595781
2024-06-19,5351,28349804,28349.804,9.75,290595781
2024-06-20,5351,31697804,31697.804,10.9,290595781
2024-06-21,5351,31636804,31636.804,10.88,290595781
2024-06-24,5351,31952691,31952.691,10.99,290595781
2024-06-25,5351,29036691,29036.691,9.99,290595781
2024-06-26,5351,28279741,28279.741,9.73,290595781
2024-06-27,5351,27614903,27614.903,9.5,290595781
2024-06-28,5351,27759700,27759.7,9.55,290595781
2024-07-01,5351,26989700,26989.7,9.28,290595781
2024-07-02,5351,26631010,26631.01,9.16,290595781
2024-07-03,5351,27339283,27339.283,9.4,290595781
2024-07-04,5351,27172283,27172.283,9.35,290595781
2024-07-05,5351,28749283,28749.283,9.89,290595781
2024-07-08,5351,28626912,28626.912,9.85,290595781
2024-07-09,5351,27357718,27357.718,9.41,290595781
2024-07-10,5351,26413291,26413.291,9.08,290595781
2024-07-11,5351,26662291,26662.291,9.17,290595781
2024-07-12,5351,26415291,26415.291,9.09,290595781
2024-07-15,5351,26273291,26273.291,9.04,290595781
2024-07-16,5351,25993291,25993.291,8.94,290595781
2024-07-17,5351,25651291,25651.291,8.82,290595781
2024-07-18,5351,24936291,24936.291,8.58,290595781
2024-07-19,5351,24525982,24525.982,8.43,290595781
2024-07-22,5351,24913982,24913.982,8.57,290595781
2024-07-23,5351,24369854,24369.854,8.38,290595781
2024-07-26,5351,24560105,24560.105,8.45,290595781
2024-07-29,5351,24764168,24764.168,8.52,290595781
2024-07-30,5351,25087143,25087.143,8.63,290595781
2024-07-31,5351,24909647,24909.647,8.57,290595781
2024-08-01,5351,25954199,25954.199,8.93,290595781
2024-08-02,5351,27045351,27045.351,9.3,290595781
2024-08-05,5351,28048388,28048.388,9.65,290595781
2024-08-06,5351,28643847,28643.847,9.85,290595781
2024-08-07,5351,31846196,31846.196,9.78,325595781
2024-08-08,5351,31547507,31547.507,9.68,325595781
2024-08-09,5351,32046483,32046.483,9.84,325595781
2024-08-12,5351,32946994,32946.994,10.11,325595781
2024-08-13,5351,32566122,32566.122,10.0,325595781
2024-08-14,5351,32794408,32794.408,10.07,325595781
2024-08-15,5351,32902178,32902.178,10.1,325595781
2024-08-16,5351,33291130,33291.13,10.22,325595781
2024-08-19,5351,34140303,34140.303,10.48,325595781
2024-08-20,5351,34050263,34050.263,10.45,325595781
2024-08-21,5351,34135581,34135.581,10.48,325595781
2024-08-22,5351,34077016,34077.016,10.46,325595781
2024-08-23,5351,34394353,34394.353,10.56,325595781
2024-08-26,5351,34489541,34489.541,10.59,325595781
2024-08-27,5351,34002749,34002.749,10.44,325595781
2024-08-28,5351,33917267,33917.267,10.41,325595781
2024-08-29,5351,34032966,34032.966,10.45,325595781
2024-08-30,5351,34378037,34378.037,10.55,325595781
2024-09-02,5351,34242037,34242.037,10.51,325595781
2024-09-03,5351,34389007,34389.007,10.56,325595781
2024-09-04,5351,34572873,34572.873,10.61,325595781
2024-09-05,5351,34694492,34694.492,10.65,325595781
2024-09-06,5351,34808480,34808.48,10.69,325595781
2024-09-09,5351,34808915,34808.915,10.69,325595781
2024-09-10,5351,34930820,34930.82,10.72,325595781
2024-09-11,5351,34611738,34611.738,10.63,325595781
2024-09-12,5351,33993738,33993.738,10.44,325595781
2024-09-13,5351,33998691,33998.691,10.44,325595781
2024-09-16,5351,33659048,33659.048,10.33,325595781
2024-09-18,5351,32798993,32798.993,10.07,325595781
2024-09-19,5351,32970993,32970.993,10.12,325595781
2024-09-20,5351,33339979,33339.979,10.23,325595781
2024-09-23,5351,33572979,33572.979,10.31,325595781
2024-09-24,5351,33166979,33166.979,10.18,325595781
2024-09-25,5351,33734979,33734.979,10.36,325595781
2024-09-26,5351,33484979,33484.979,10.28,325595781
2024-09-27,5351,33517979,33517.979,10.29,325595781
2024-09-30,5351,33543068,33543.068,10.3,325595781
2024-10-01,5351,33083068,33083.068,10.16,325595781
2024-10-04,5351,31138671,31138.671,9.56,325595781
2024-10-07,5351,30820671,30820.671,9.46,325595781
2024-10-08,5351,30618671,30618.671,9.4,325595781
2024-10-09,5351,30128921,30128.921,9.25,325595781
2024-10-11,5351,30313921,30313.921,9.31,325595781
2024-10-14,5351,30989921,30989.921,9.51,325595781
2024-10-15,5351,29949921,29949.921,9.19,325595781
2024-10-16,5351,29866921,29866.921,9.17,325595781
2024-10-17,5351,29610921,29610.921,9.09,325595781
2024-10-18,5351,29285921,29285.921,8.99,325595781
2024-10-21,5351,29881921,29881.921,9.17,325595781
2024-10-22,5351,29503921,29503.921,9.06,325595781
2024-10-23,5351,29358921,29358.921,9.01,325595781
2024-10-24,5351,29905378,29905.378,9.18,325595781
2024-10-25,5351,29101994,29101.994,8.93,325595781
2024-10-28,5351,29211994,29211.994,8.97,325595781
2024-10-29,5351,28795994,28795.994,8.84,325595781
2024-10-30,5351,28648204,28648.204,8.79,325595781
2024-11-01,5351,28747204,28747.204,8.82,325595781
2024-11-04,5351,28577054,28577.054,8.77,325595781
2024-11-05,5351,29074260,29074.26,8.92,325595781
2024-11-06,5351,29202260,29202.26,8.96,325595781
2024-11-07,5351,29793260,29793.26,9.15,325595781
2024-11-08,5351,29878346,29878.346,9.17,325595781
2024-11-11,5351,29914346,29914.346,9.18,325595781
2024-11-12,5351,29317346,29317.346,9.0,325595781
2024-11-13,5351,29201246,29201.246,8.96,325595781
2024-11-14,5351,28834246,28834.246,8.85,325595781
2024-11-15,5351,29345246,29345.246,9.01,325595781
2024-11-18,5351,29174245,29174.245,8.96,325595781
2024-11-19,5351,29200399,29200.399,8.96,325595781
2024-11-20,5351,29201399,29201.399,8.96,325595781
2024-11-21,5351,29361399,29361.399,9.01,325595781
2024-11-22,5351,29273399,29273.399,8.99,325595781
2024-11-25,5351,29275820,29275.82,8.99,325595781
2024-11-26,5351,29073820,29073.82,8.92,325595781
2024-11-27,5351,28862820,28862.82,8.86,325595781
2024-11-28,5351,28949820,28949.82,8.89,325595781
2024-11-29,5351,28981384,28981.384,8.9,325595781
2024-12-02,5351,29047384,29047.384,8.92,325595781
2024-12-03,5351,28745384,28745.384,8.82,325595781
2024-12-04,5351,28888384,28888.384,8.87,325595781
2024-12-05,5351,28865384,28865.384,8.86,325595781
2024-12-06,5351,28830384,28830.384,8.85,325595781
2024-12-09,5351,28825384,28825.384,8.85,325595781
2024-12-10,5351,29129384,29129.384,8.94,325595781
2024-12-11,5351,28879385,28879.385,8.86,325595781
2024-12-12,5351,28975385,28975.385,8.89,325595781
2024-12-13,5351,28663385,28663.385,8.8,325595781
2024-12-16,5351,28457385,28457.385,8.74,325595781
2024-12-17,5351,29070687,29070.687,8.92,325595781
2024-12-18,5351,28878687,28878.687,8.86,325595781
2024-12-19,5351,29273687,29273.687,8.99,325595781
2024-12-20,5351,27742687,27742.687,8.52,325595781
2024-12-23,5351,27552687,27552.687,8.46,325595781
2024-12-24,5351,27979687,27979.687,8.59,325595781
2024-12-25,5351,27445687,27445.687,8.42,325595781
2024-12-26,5351,27253687,27253.687,8.37,325595781
2024-12-27,5351,27747687,27747.687,8.52,325595781
2024-12-30,5351,27073053,27073.053,8.31,325595781
2024-12-31,5351,26754053,26754.053,8.21,325595781
2025-01-02,5351,26545053,26545.053,8.15,325595781
2025-01-03,5351,27302053,27302.053,8.38,325595781
2025-01-06,5351,27255053,27255.053,8.37,325595781
2025-01-07,5351,28023053,28023.053,8.6,325595781
2025-01-08,5351,27410208,27410.208,8.41,325595781
2025-01-09,5351,25272208,25272.208,7.76,325595781
2025-01-10,5351,25170208,25170.208,7.73,325595781
2025-01-13,5351,24965208,24965.208,7.66,325595781
2025-01-14,5351,24629208,24629.208,7.56,325595781
2025-01-15,5351,24342209,24342.209,7.47,325595781
2025-01-16,5351,24416209,24416.209,7.49,325595781
2025-01-17,5351,24288209,24288.209,7.45,325595781
2025-01-20,5351,24464591,24464.591,7.51,325595781
2025-01-21,5351,24130591,24130.591,7.41,325595781
2025-01-22,5351,24016591,24016.591,7.37,325595781
2025-01-23,5351,24016591,24016.591,7.37,325595781
2025-01-24,5351,24016591,24016.591,7.37,325595781
2025-02-03,5351,24088591,24088.591,7.39,325595781
2025-02-04,5351,24107592,24107.592,7.4,325595781
2025-02-05,5351,24216592,24216.592,7.43,325595781
2025-02-06,5351,24450592,24450.592,7.5,325595781
2025-02-07,5351,24666592,24666.592,7.57,325595781
2025-02-10,5351,24905592,24905.592,7.64,325595781
2025-02-11,5351,24368592,24368.592,7.48,325595781
2025-02-12,5351,24542532,24542.532,7.53,325595781
2025-02-13,5351,28056532,28056.532,8.61,325595781
2025-02-14,5351,28724532,28724.532,8.82,325595781
2025-02-17,5351,29167532,29167.532,8.95,325595781
2025-02-18,5351,28702532,28702.532,8.81,325595781
2025-02-19,5351,28712532,28712.532,8.81,325595781
2025-02-20,5351,28459532,28459.532,8.74,325595781
2025-02-21,5351,28381019,28381.019,8.71,325595781
2025-02-24,5351,28204019,28204.019,8.66,325595781
2025-02-25,5351,27440019,27440.019,8.42,325595781
2025-02-26,5351,26928677,26928.677,8.27,325595781
2025-02-27,5351,26642825,26642.825,8.18,325595781
2025-03-03,5351,25576404,25576.404,7.85,325595781
2025-03-04,5351,23707404,23707.404,7.28,325595781
2025-03-05,5351,23645404,23645.404,7.26,325595781
2025-03-06,5351,23138404,23138.404,7.1,325595781
2025-03-07,5351,22512404,22512.404,6.91,325595781
2025-03-10,5351,22418404,22418.404,6.88,325595781
2025-03-11,5351,21649404,21649.404,6.64,325595781
2025-03-12,5351,21776732,21776.732,6.68,325595781
