date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-08,6126,2174842,2174.842,1.72,125812898
2024-05-09,6126,2394842,2394.842,1.9,125812898
2024-05-10,6126,2353842,2353.842,1.87,125812898
2024-05-13,6126,2341842,2341.842,1.86,125812898
2024-05-14,6126,2651842,2651.842,2.1,125812898
2024-05-15,6126,2505842,2505.842,1.99,125812898
2024-05-16,6126,2649842,2649.842,2.1,125812898
2024-05-17,6126,2885842,2885.842,2.29,125812898
2024-05-20,6126,3011842,3011.842,2.39,125812898
2024-05-21,6126,3367842,3367.842,2.67,125812898
2024-05-22,6126,3799842,3799.842,3.02,125812898
2024-05-23,6126,3775842,3775.842,3.0,125812898
2024-05-24,6126,3507842,3507.842,2.78,125812898
2024-05-27,6126,2990842,2990.842,2.37,125812898
2024-05-28,6126,3790842,3790.842,3.01,125812898
2024-05-29,6126,3764792,3764.792,2.99,125812898
2024-05-30,6126,2899792,2899.792,2.3,125812898
2024-05-31,6126,2934792,2934.792,2.33,125812898
2024-06-03,6126,3263792,3263.792,2.59,125812898
2024-06-04,6126,3591792,3591.792,2.85,125812898
2024-06-05,6126,3720792,3720.792,2.95,125812898
2024-06-06,6126,3607792,3607.792,2.86,125812898
2024-06-07,6126,3841792,3841.792,3.05,125812898
2024-06-11,6126,3807792,3807.792,3.02,125812898
2024-06-12,6126,3589842,3589.842,2.85,125812898
2024-06-13,6126,3635842,3635.842,2.88,125812898
2024-06-14,6126,3640842,3640.842,2.89,125812898
2024-06-17,6126,3673842,3673.842,2.92,125812898
2024-06-18,6126,3717842,3717.842,2.95,125812898
2024-06-19,6126,3134842,3134.842,2.49,125812898
2024-06-20,6126,3387842,3387.842,2.69,125812898
2024-06-21,6126,3400842,3400.842,2.7,125812898
2024-06-24,6126,3272842,3272.842,2.6,125812898
2024-06-25,6126,3191842,3191.842,2.53,125812898
2024-06-26,6126,3038842,3038.842,2.41,125812898
2024-06-27,6126,2828902,2828.902,2.24,125812898
2024-06-28,6126,3130902,3130.902,2.48,125812898
2024-07-01,6126,3422902,3422.902,2.72,125812898
2024-07-02,6126,2445902,2445.902,1.94,125812898
2024-07-03,6126,2772902,2772.902,2.2,125812898
2024-07-04,6126,2782902,2782.902,2.21,125812898
2024-07-05,6126,6654902,6654.902,5.28,125812898
2024-07-08,6126,2867792,2867.792,2.27,125812898
2024-07-09,6126,2989792,2989.792,2.37,125812898
2024-07-10,6126,3063792,3063.792,2.43,125812898
2024-07-11,6126,2387092,2387.092,1.89,125812898
2024-07-12,6126,1479092,1479.092,1.17,125812898
2024-07-15,6126,1389092,1389.092,1.1,125812898
2024-07-16,6126,1815092,1815.092,1.44,125812898
2024-07-17,6126,2251092,2251.092,1.78,125812898
2024-07-18,6126,2403122,2403.122,1.91,125812898
2024-07-19,6126,3275122,3275.122,2.6,125812898
2024-07-22,6126,3212152,3212.152,2.55,125812898
2024-07-23,6126,3768152,3768.152,2.99,125812898
2024-07-26,6126,3757152,3757.152,2.98,125812898
2024-07-29,6126,2983152,2983.152,2.37,125812898
2024-07-30,6126,3438152,3438.152,2.73,125812898
2024-07-31,6126,2315152,2315.152,1.84,125812898
2024-08-01,6126,2007152,2007.152,1.59,125812898
2024-08-02,6126,2513152,2513.152,1.99,125812898
2024-08-05,6126,2190152,2190.152,1.74,125812898
2024-08-06,6126,2007152,2007.152,1.59,125812898
2024-08-07,6126,2345152,2345.152,1.86,125812898
2024-08-08,6126,2485152,2485.152,1.97,125812898
2024-08-09,6126,2391152,2391.152,1.9,125812898
2024-08-12,6126,2182152,2182.152,1.73,125812898
2024-08-13,6126,2359152,2359.152,1.87,125812898
2024-08-14,6126,2367152,2367.152,1.88,125812898
2024-08-15,6126,2362182,2362.182,1.87,125812898
2024-08-16,6126,2768182,2768.182,2.2,125812898
2024-08-19,6126,2831182,2831.182,2.25,125812898
2024-08-20,6126,2661182,2661.182,2.11,125812898
2024-08-21,6126,2063182,2063.182,1.63,125812898
2024-08-22,6126,2130182,2130.182,1.69,125812898
2024-08-23,6126,2230182,2230.182,1.77,125812898
2024-08-26,6126,2363182,2363.182,1.87,125812898
2024-08-27,6126,2650182,2650.182,2.1,125812898
2024-08-28,6126,2491182,2491.182,1.98,125812898
2024-08-29,6126,2724182,2724.182,2.16,125812898
2024-08-30,6126,2619182,2619.182,2.08,125812898
2024-09-02,6126,2537182,2537.182,2.01,125812898
2024-09-03,6126,2401182,2401.182,1.9,125812898
2024-09-04,6126,2143182,2143.182,1.7,125812898
2024-09-05,6126,2020182,2020.182,1.6,125812898
2024-09-06,6126,1910182,1910.182,1.51,125812898
2024-09-09,6126,2001182,2001.182,1.59,125812898
2024-09-10,6126,1704182,1704.182,1.35,125812898
2024-09-11,6126,1701182,1701.182,1.35,125812898
2024-09-12,6126,1697182,1697.182,1.34,125812898
2024-09-13,6126,1869182,1869.182,1.48,125812898
2024-09-16,6126,1723182,1723.182,1.36,125812898
2024-09-18,6126,1430182,1430.182,1.13,125812898
2024-09-19,6126,1424202,1424.202,1.13,125812898
2024-09-20,6126,1349202,1349.202,1.07,125812898
2024-09-23,6126,1273202,1273.202,1.01,125812898
2024-09-24,6126,1193202,1193.202,0.94,125812898
2024-09-25,6126,1456202,1456.202,1.15,125812898
2024-09-26,6126,1367202,1367.202,1.08,125812898
2024-09-27,6126,1414202,1414.202,1.12,125812898
2024-09-30,6126,1311202,1311.202,1.04,125812898
2024-10-01,6126,1337202,1337.202,1.06,125812898
2024-10-04,6126,1928202,1928.202,1.53,125812898
2024-10-07,6126,1257202,1257.202,0.99,125812898
2024-10-08,6126,1914202,1914.202,1.52,125812898
2024-10-09,6126,760202,760.202,0.6,125812898
2024-10-11,6126,957202,957.202,0.76,125812898
2024-10-14,6126,829202,829.202,0.65,125812898
2024-10-15,6126,2216202,2216.202,1.76,125812898
2024-10-16,6126,2212202,2212.202,1.75,125812898
2024-10-17,6126,1971222,1971.222,1.56,125812898
2024-10-18,6126,1970222,1970.222,1.56,125812898
2024-10-21,6126,2082222,2082.222,1.65,125812898
2024-10-22,6126,1673222,1673.222,1.32,125812898
2024-10-23,6126,1752222,1752.222,1.39,125812898
2024-10-24,6126,2031222,2031.222,1.61,125812898
2024-10-25,6126,1821222,1821.222,1.44,125812898
2024-10-28,6126,1853222,1853.222,1.47,125812898
2024-10-29,6126,1874222,1874.222,1.48,125812898
2024-10-30,6126,2547222,2547.222,2.02,125812898
2024-11-01,6126,2435222,2435.222,1.93,125812898
2024-11-04,6126,2559222,2559.222,2.03,125812898
2024-11-05,6126,2587222,2587.222,2.05,125812898
2024-11-06,6126,2266222,2266.222,1.8,125812898
2024-11-07,6126,2393222,2393.222,1.9,125812898
2024-11-08,6126,2341222,2341.222,1.86,125812898
2024-11-11,6126,2165222,2165.222,1.72,125812898
2024-11-12,6126,2174222,2174.222,1.72,125812898
2024-11-13,6126,2117222,2117.222,1.68,125812898
2024-11-14,6126,2451166,2451.166,1.94,125812898
2024-11-15,6126,2823101,2823.101,2.24,125812898
