date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-04-22,3163,4764710,4764.71,6.32,75286899
2024-04-23,3163,4802710,4802.71,6.37,75286899
2024-04-24,3163,4889710,4889.71,6.49,75286899
2024-04-25,3163,4372710,4372.71,5.8,75286899
2024-04-26,3163,4355710,4355.71,5.78,75286899
2024-04-29,3163,5425710,5425.71,7.2,75286899
2024-04-30,3163,4635267,4635.267,6.15,75286899
2024-05-02,3163,5912912,5912.912,7.85,75286899
2024-05-03,3163,4568922,4568.922,6.06,75286899
2024-05-06,3163,4968922,4968.922,6.59,75286899
2024-05-07,3163,4399922,4399.922,5.84,75286899
2024-05-08,3163,4697922,4697.922,6.24,75286899
2024-05-09,3163,5047922,5047.922,6.7,75286899
2024-05-10,3163,5280922,5280.922,7.01,75286899
2024-05-13,3163,5401922,5401.922,7.17,75286899
2024-05-14,3163,5993922,5993.922,7.96,75286899
2024-05-15,3163,6341922,6341.922,8.42,75286899
2024-05-16,3163,5087922,5087.922,6.75,75286899
2024-05-17,3163,4939922,4939.922,6.56,75286899
2024-05-20,3163,4850922,4850.922,6.02,80540741
2024-05-21,3163,4987922,4987.922,6.19,80540741
2024-05-22,3163,4715922,4715.922,5.85,80540741
2024-05-23,3163,5417722,5417.722,6.72,80540741
2024-05-24,3163,4300640,4300.64,5.33,80540741
2024-05-27,3163,3777380,3777.38,4.69,80540741
2024-05-28,3163,4187380,4187.38,5.19,80540741
2024-05-29,3163,4639430,4639.43,5.76,80540741
2024-05-30,3163,4397715,4397.715,5.46,80540741
2024-05-31,3163,4236695,4236.695,5.26,80540741
2024-06-03,3163,4482495,4482.495,5.56,80540741
2024-06-04,3163,4365605,4365.605,5.42,80540741
2024-06-05,3163,4286605,4286.605,5.32,80540741
2024-06-06,3163,5072620,5072.62,6.29,80540741
2024-06-07,3163,4433635,4433.635,5.5,80540741
2024-06-11,3163,3859705,3859.705,4.79,80540741
2024-06-12,3163,5363685,5363.685,6.65,80540741
2024-06-13,3163,5534685,5534.685,6.87,80540741
2024-06-14,3163,5267675,5267.675,6.54,80540741
2024-06-17,3163,6136590,6136.59,7.61,80540741
2024-06-18,3163,6975495,6975.495,8.66,80540741
2024-06-19,3163,6847385,6847.385,8.5,80540741
2024-06-20,3163,9804180,9804.18,12.17,80540741
2024-06-21,3163,8084180,8084.18,10.03,80540741
2024-06-24,3163,8137280,8137.28,10.1,80540741
2024-06-25,3163,7476280,7476.28,9.28,80540741
2024-06-26,3163,6317280,6317.28,7.84,80540741
2024-06-27,3163,6051280,6051.28,7.51,80540741
2024-06-28,3163,6910160,6910.16,8.57,80540741
2024-07-01,3163,6212160,6212.16,7.71,80540741
2024-07-02,3163,7313160,7313.16,9.08,80540741
2024-07-03,3163,6333160,6333.16,7.86,80540741
2024-07-04,3163,6805160,6805.16,8.44,80540741
2024-07-05,3163,7764160,7764.16,9.64,80540741
2024-07-08,3163,7393160,7393.16,9.17,80540741
2024-07-09,3163,6089160,6089.16,7.56,80540741
2024-07-10,3163,7284160,7284.16,9.04,80540741
2024-07-11,3163,6816160,6816.16,8.46,80540741
2024-07-12,3163,7337980,7337.98,9.11,80540741
2024-07-15,3163,6196980,6196.98,7.69,80540741
2024-07-16,3163,5928980,5928.98,7.36,80540741
2024-07-17,3163,6393980,6393.98,7.93,80540741
2024-07-18,3163,7660180,7660.18,9.51,80540741
2024-07-19,3163,6637370,6637.37,8.24,80540741
2024-07-22,3163,6961480,6961.48,8.64,80540741
2024-07-23,3163,5204180,5204.18,6.46,80540741
2024-07-26,3163,5570180,5570.18,6.91,80540741
2024-07-29,3163,5687180,5687.18,7.06,80540741
2024-07-30,3163,5482240,5482.24,6.8,80540741
2024-07-31,3163,5665240,5665.24,7.03,80540741
2024-08-01,3163,5904240,5904.24,7.33,80540741
2024-08-02,3163,4912240,4912.24,6.09,80540741
2024-08-05,3163,5531240,5531.24,6.86,80540741
2024-08-06,3163,4499240,4499.24,5.58,80540741
2024-08-07,3163,5928240,5928.24,7.36,80540741
2024-08-08,3163,6238240,6238.24,7.74,80540741
2024-08-09,3163,5518240,5518.24,6.85,80540741
2024-08-12,3163,6173240,6173.24,7.66,80540741
2024-08-13,3163,6214740,6214.74,7.71,80540741
2024-08-14,3163,5569740,5569.74,6.91,80540741
2024-08-15,3163,5728740,5728.74,7.11,80540741
2024-08-16,3163,6829740,6829.74,8.47,80540741
2024-08-19,3163,6309180,6309.18,7.83,80540741
2024-08-20,3163,6481180,6481.18,8.04,80540741
2024-08-21,3163,6139180,6139.18,7.62,80540741
2024-08-22,3163,4202180,4202.18,5.21,80540741
2024-08-23,3163,5017180,5017.18,6.22,80540741
2024-08-26,3163,4240280,4240.28,5.26,80540741
2024-08-27,3163,4152280,4152.28,5.15,80540741
2024-08-28,3163,3647405,3647.405,4.52,80540741
2024-08-29,3163,4176405,4176.405,5.18,80540741
2024-08-30,3163,3503405,3503.405,4.34,80540741
2024-09-02,3163,3911405,3911.405,4.85,80540741
2024-09-03,3163,3929405,3929.405,4.87,80540741
2024-09-04,3163,5165405,5165.405,6.41,80540741
2024-09-05,3163,4270405,4270.405,5.3,80540741
2024-09-06,3163,5038405,5038.405,6.25,80540741
2024-09-09,3163,4901405,4901.405,6.08,80540741
2024-09-10,3163,4256405,4256.405,5.28,80540741
2024-09-11,3163,4078410,4078.41,5.06,80540741
2024-09-12,3163,4740410,4740.41,5.88,80540741
2024-09-13,3163,4022410,4022.41,4.99,80540741
2024-09-16,3163,3940410,3940.41,4.89,80540741
2024-09-18,3163,4161410,4161.41,5.16,80540741
2024-09-19,3163,3941410,3941.41,4.89,80540741
2024-09-20,3163,3363410,3363.41,4.17,80540741
2024-09-23,3163,3629410,3629.41,4.5,80540741
2024-09-24,3163,3676410,3676.41,4.56,80540741
2024-09-25,3163,3859410,3859.41,4.79,80540741
2024-09-26,3163,4095410,4095.41,5.08,80540741
2024-09-27,3163,3576360,3576.36,4.44,80540741
2024-09-30,3163,3484360,3484.36,4.32,80540741
2024-10-01,3163,4292360,4292.36,5.32,80540741
2024-10-04,3163,4059365,4059.365,5.04,80540741
2024-10-07,3163,6437365,6437.365,7.99,80540741
2024-10-08,3163,5099365,5099.365,6.33,80540741
2024-10-09,3163,4201365,4201.365,5.21,80540741
2024-10-11,3163,8135455,8135.455,10.1,80540741
2024-10-14,3163,6694955,6694.955,8.31,80540741
2024-10-15,3163,4627455,4627.455,5.74,80540741
2024-10-16,3163,4000355,4000.355,4.96,80540741
2024-10-17,3163,3986355,3986.355,4.94,80540741
2024-10-18,3163,3238355,3238.355,4.02,80540741
2024-10-21,3163,3734355,3734.355,4.63,80540741
2024-10-22,3163,4075355,4075.355,5.05,80540741
2024-10-23,3163,4077355,4077.355,5.06,80540741
2024-10-24,3163,3282355,3282.355,4.07,80540741
2024-10-25,3163,3200355,3200.355,3.97,80540741
2024-10-28,3163,3894821,3894.821,4.83,80540741
2024-10-29,3163,4128021,4128.021,5.12,80540741
2024-10-30,3163,3943021,3943.021,4.89,80540741
2024-11-01,3163,3974021,3974.021,4.93,80540741
2024-11-04,3163,3831021,3831.021,4.75,80540741
2024-11-05,3163,3726021,3726.021,4.62,80540741
2024-11-06,3163,3557021,3557.021,4.41,80540741
2024-11-07,3163,3720021,3720.021,4.61,80540741
2024-11-08,3163,3707021,3707.021,4.6,80540741
2024-11-11,3163,3657021,3657.021,4.54,80540741
2024-11-12,3163,3904021,3904.021,4.84,80540741
2024-11-13,3163,3873021,3873.021,4.8,80540741
2024-11-14,3163,4266101,4266.101,5.29,80540741
2024-11-15,3163,4639101,4639.101,5.75,80540741
2024-11-18,3163,5428100,5428.1,6.73,80540741
2024-11-19,3163,6039100,6039.1,7.49,80540741
2024-11-20,3163,5953100,5953.1,7.39,80540741
2024-11-21,3163,5864095,5864.095,7.28,80540741
2024-11-22,3163,5949095,5949.095,7.38,80540741
2024-11-25,3163,5438095,5438.095,6.75,80540741
2024-11-26,3163,5042155,5042.155,6.26,80540741
2024-11-27,3163,5013160,5013.16,6.22,80540741
2024-11-28,3163,5443170,5443.17,6.75,80540741
2024-11-29,3163,5467170,5467.17,6.78,80540741
2024-12-02,3163,5185170,5185.17,6.43,80540741
2024-12-03,3163,4917170,4917.17,6.1,80540741
2024-12-04,3163,4303160,4303.16,5.34,80540741
2024-12-05,3163,3327640,3327.64,4.13,80540741
2024-12-06,3163,3129645,3129.645,3.88,80540741
2024-12-09,3163,3572645,3572.645,4.43,80540741
2024-12-10,3163,3625605,3625.605,4.5,80540741
2024-12-11,3163,3677605,3677.605,4.56,80540741
2024-12-12,3163,3502605,3502.605,4.34,80540741
2024-12-13,3163,3598605,3598.605,4.46,80540741
2024-12-16,3163,3693605,3693.605,4.58,80540741
