date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2025-04-25,3264,91583974,91583.974,18.68,490170076
2025-04-28,3264,90649974,90649.974,18.49,490170076
2025-04-29,3264,92459974,92459.974,18.86,490170076
2025-04-30,3264,93123974,93123.974,18.99,490170076
2025-05-02,3264,93612974,93612.974,19.09,490170076
2025-05-05,3264,92774974,92774.974,18.92,490170076
2025-05-06,3264,94628974,94628.974,19.3,490170076
2025-05-07,3264,94721974,94721.974,19.32,490170076
2025-05-08,3264,95071974,95071.974,19.39,490170076
2025-05-09,3264,96107974,96107.974,19.6,490170076
2025-05-12,3264,99804974,99804.974,20.36,490170076
2025-05-13,3264,102521974,102521.974,20.91,490170076
2025-05-14,3264,103694974,103694.974,21.15,490170076
2025-05-15,3264,101635974,101635.974,20.73,490170076
2025-05-16,3264,100660420,100660.42,20.53,490170076
2025-05-19,3264,101568420,101568.42,20.72,490170076
2025-05-20,3264,103244420,103244.42,21.06,490170076
2025-05-21,3264,106507420,106507.42,21.72,490170076
2025-05-22,3264,108622420,108622.42,22.16,490170076
2025-05-23,3264,112396420,112396.42,22.93,490170076
2025-05-26,3264,112910420,112910.42,23.03,490170076
2025-05-27,3264,112001420,112001.42,22.84,490170076
2025-05-28,3264,113064405,113064.405,23.06,490170076
2025-05-29,3264,114811146,114811.146,23.42,490170076
2025-06-02,3264,113109108,113109.108,23.07,490170076
2025-06-03,3264,112500108,112500.108,22.95,490170076
2025-06-04,3264,112594108,112594.108,22.97,490170076
2025-06-05,3264,113969108,113969.108,23.25,490170076
2025-06-06,3264,114375367,114375.367,23.33,490170076
2025-06-09,3264,114964367,114964.367,23.45,490170076
2025-06-10,3264,119203367,119203.367,24.31,490170076
2025-06-11,3264,119641385,119641.385,24.4,490170076
2025-06-12,3264,120539386,120539.386,24.59,490170076
2025-06-13,3264,121257511,121257.511,24.73,490170076
2025-06-16,3264,121403511,121403.511,24.76,490170076
2025-06-17,3264,121053677,121053.677,24.69,490170076
2025-06-18,3264,120711677,120711.677,24.62,490170076
2025-06-19,3264,117009817,117009.817,23.87,490170076
2025-06-20,3264,114434413,114434.413,23.34,490170076
2025-06-23,3264,111960412,111960.412,22.84,490170076
2025-06-24,3264,124932646,124932.646,25.48,490170076
2025-06-25,3264,130232596,130232.596,26.56,490170076
2025-06-26,3264,133342738,133342.738,27.2,490170076
2025-06-27,3264,133568792,133568.792,27.24,490170076
2025-06-30,3264,134618545,134618.545,27.46,490170076
2025-07-01,3264,135120976,135120.976,27.56,490170076
2025-07-02,3264,138321969,138321.969,28.21,490170076
2025-07-03,3264,140059969,140059.969,28.57,490170076
2025-07-04,3264,142708969,142708.969,29.11,490170076
2025-07-07,3264,145801256,145801.256,29.74,490170076
2025-07-08,3264,146539256,146539.256,29.89,490170076
2025-07-09,3264,147878603,147878.603,30.16,490170076
2025-07-10,3264,147295761,147295.761,30.04,490170076
2025-07-11,3264,147650208,147650.208,30.12,490170076
2025-07-14,3264,148316208,148316.208,30.25,490170076
2025-07-15,3264,148494777,148494.777,30.29,490170076
2025-07-16,3264,147890123,147890.123,30.17,490170076
2025-07-17,3264,149509121,149509.121,30.5,490170076
2025-07-18,3264,150201121,150201.121,30.64,490170076
2025-07-21,3264,151218121,151218.121,30.85,490170076
2025-07-22,3264,150160121,150160.121,30.63,490170076
2025-07-23,3264,149852248,149852.248,30.57,490170076
2025-07-24,3264,148450206,148450.206,30.28,490170076
2025-07-25,3264,148744206,148744.206,30.34,490170076
2025-07-28,3264,148698216,148698.216,30.33,490170076
2025-07-29,3264,149292216,149292.216,30.45,490170076
2025-07-30,3264,149338216,149338.216,30.46,490170076
2025-07-31,3264,149643271,149643.271,30.52,490170076
2025-08-01,3264,148701271,148701.271,30.33,490170076
2025-08-04,3264,147295271,147295.271,30.04,490170076
2025-08-05,3264,143870927,143870.927,29.35,490170076
2025-08-06,3264,138022937,138022.937,28.15,490170076
2025-08-07,3264,136629689,136629.689,27.87,490170076
2025-08-08,3264,137170762,137170.762,27.98,490170076
2025-08-11,3264,136638792,136638.792,27.87,490170076
2025-08-12,3264,137057822,137057.822,27.96,490170076
2025-08-13,3264,137702122,137702.122,28.09,490170076
2025-08-14,3264,138419240,138419.24,28.23,490170076
2025-08-15,3264,138299240,138299.24,28.21,490170076
2025-08-18,3264,139775240,139775.24,28.51,490170076
2025-08-19,3264,139454240,139454.24,28.45,490170076
2025-08-20,3264,136494485,136494.485,27.84,490170076
2025-08-21,3264,137249601,137249.601,28.0,490170076
2025-08-22,3264,136910601,136910.601,27.93,490170076
2025-08-25,3264,137856663,137856.663,28.12,490170076
2025-08-26,3264,138279689,138279.689,28.21,490170076
2025-08-27,3264,140338469,140338.469,28.63,490170076
2025-08-28,3264,140740359,140740.359,28.71,490170076
2025-08-29,3264,142689644,142689.644,29.11,490170076
2025-09-01,3264,144854029,144854.029,29.55,490170076
2025-09-02,3264,145179029,145179.029,29.61,490170076
2025-09-03,3264,147366029,147366.029,30.06,490170076
2025-09-04,3264,148353029,148353.029,30.26,490170076
2025-09-05,3264,157088329,157088.329,32.04,490170076
2025-09-08,3264,159100209,159100.209,32.45,490170076
2025-09-09,3264,163625209,163625.209,33.38,490170076
2025-09-10,3264,166069509,166069.509,33.87,490170076
2025-09-11,3264,171034109,171034.109,34.89,490170076
2025-09-12,3264,171727007,171727.007,35.03,490170076
2025-09-15,3264,171536007,171536.007,34.99,490170076
2025-09-16,3264,170692107,170692.107,34.82,490170076
2025-09-17,3264,171258581,171258.581,34.93,490170076
2025-09-18,3264,171746094,171746.094,35.03,490170076
2025-09-19,3264,172027094,172027.094,35.09,490170076
2025-09-22,3264,171901094,171901.094,35.06,490170076
2025-09-23,3264,172757074,172757.074,35.24,490170076
2025-09-24,3264,174767074,174767.074,35.65,490170076
2025-09-25,3264,177300109,177300.109,36.17,490170076
2025-09-26,3264,178879109,178879.109,36.49,490170076
2025-09-30,3264,180245003,180245.003,36.77,490170076
2025-10-01,3264,179948003,179948.003,36.71,490170076
2025-10-02,3264,180489003,180489.003,36.82,490170076
2025-10-03,3264,181312003,181312.003,36.98,490170076
2025-10-07,3264,182215903,182215.903,37.17,490170076
2025-10-08,3264,182395903,182395.903,37.21,490170076
2025-10-09,3264,182932403,182932.403,37.32,490170076
2025-10-13,3264,182389413,182389.413,37.2,490170076
2025-10-14,3264,182313413,182313.413,37.19,490170076
2025-10-15,3264,182279713,182279.713,37.18,490170076
2025-10-16,3264,182094713,182094.713,37.14,490170076
2025-10-17,3264,181724723,181724.723,37.07,490170076
2025-10-20,3264,181163703,181163.703,36.95,490170076
2025-10-21,3264,179556703,179556.703,36.63,490170076
2025-10-22,3264,179539703,179539.703,36.62,490170076
2025-10-23,3264,179253703,179253.703,36.56,490170076
2025-10-27,3264,180107703,180107.703,36.74,490170076
2025-10-28,3264,180173802,180173.802,36.75,490170076
2025-10-29,3264,179938100,179938.1,36.7,490170076
2025-10-30,3264,179475100,179475.1,36.61,490170076
2025-10-31,3264,185337200,185337.2,37.81,490170076
2025-11-03,3264,188264300,188264.3,38.4,490170076
2025-11-04,3264,190561666,190561.666,38.87,490170076
2025-11-05,3264,188231566,188231.566,38.4,490170076
2025-11-06,3264,185829566,185829.566,37.91,490170076
2025-11-07,3264,186094322,186094.322,37.96,490170076
2025-11-10,3264,185012322,185012.322,37.74,490170076
2025-11-11,3264,185242322,185242.322,37.79,490170076
2025-11-12,3264,183879922,183879.922,37.51,490170076
2025-11-13,3264,183607922,183607.922,37.45,490170076
2025-11-14,3264,182124522,182124.522,37.15,490170076
2025-11-17,3264,181308987,181308.987,36.98,490170076
2025-11-18,3264,179791187,179791.187,36.67,490170076
2025-11-19,3264,177192949,177192.949,36.14,490170076
2025-11-20,3264,175366386,175366.386,35.77,490170076
2025-11-21,3264,170775086,170775.086,34.83,490170076
2025-11-24,3264,168024086,168024.086,34.27,490170076
2025-11-25,3264,167646480,167646.48,34.2,490170076
2025-11-26,3264,168148963,168148.963,34.3,490170076
2025-11-27,3264,171331563,171331.563,34.95,490170076
2025-11-28,3264,170662563,170662.563,34.81,490170076
2025-12-01,3264,170572763,170572.763,34.79,490170076
2025-12-02,3264,170320663,170320.663,34.74,490170076
2025-12-03,3264,170761663,170761.663,34.83,490170076
2025-12-04,3264,170980363,170980.363,34.88,490170076
2025-12-05,3264,172305963,172305.963,35.15,490170076
2025-12-08,3264,178477310,178477.31,36.41,490170076
2025-12-09,3264,178316410,178316.41,36.37,490170076
2025-12-10,3264,179737810,179737.81,36.66,490170076
2025-12-11,3264,181243657,181243.657,36.97,490170076
2025-12-12,3264,181660307,181660.307,37.06,490170076
2025-12-15,3264,182634757,182634.757,37.25,490170076
2025-12-16,3264,181476457,181476.457,37.02,490170076
2025-12-17,3264,181977457,181977.457,37.12,490170076
2025-12-18,3264,180621457,180621.457,36.84,490170076
2025-12-19,3264,180570645,180570.645,36.83,490170076
2025-12-22,3264,177982918,177982.918,36.31,490170076
2025-12-23,3264,176822918,176822.918,36.07,490170076
2025-12-24,3264,178018349,178018.349,36.31,490170076
2025-12-26,3264,183116249,183116.249,37.35,490170076
2025-12-29,3264,176172399,176172.399,35.94,490170076
2025-12-30,3264,176317549,176317.549,35.97,490170076
2025-12-31,3264,181476249,181476.249,37.02,490170076
2026-01-02,3264,176765299,176765.299,36.06,490170076
2026-01-05,3264,176863199,176863.199,36.08,490170076
2026-01-06,3264,175759199,175759.199,35.85,490170076
2026-01-07,3264,175545141,175545.141,35.81,490170076
2026-01-08,3264,176082241,176082.241,35.92,490170076
2026-01-09,3264,176611245,176611.245,36.03,490170076
2026-01-12,3264,177625295,177625.295,36.23,490170076
2026-01-13,3264,178134195,178134.195,36.34,490170076
2026-01-14,3264,178585815,178585.815,36.43,490170076
2026-01-15,3264,178665415,178665.415,36.44,490170076
2026-01-16,3264,178786415,178786.415,36.47,490170076
2026-01-19,3264,176977915,176977.915,36.1,490170076
2026-01-20,3264,167036250,167036.25,34.07,490170076
2026-01-21,3264,162463784,162463.784,33.14,490170076
2026-01-22,3264,160471914,160471.914,32.73,490170076
2026-01-23,3264,159534981,159534.981,32.54,490170076
2026-01-26,3264,157816428,157816.428,32.19,490170076
2026-01-27,3264,151170689,151170.689,30.84,490170076
2026-01-28,3264,148885059,148885.059,30.37,490170076
2026-01-29,3264,149771713,149771.713,30.55,490170076
2026-01-30,3264,149571257,149571.257,30.51,490170076
2026-02-02,3264,151035557,151035.557,30.81,490170076
2026-02-03,3264,150156491,150156.491,30.63,490170076
2026-02-04,3264,151319517,151319.517,30.87,490170076
2026-02-05,3264,151607717,151607.717,30.92,490170076
2026-02-06,3264,153934406,153934.406,31.4,490170076
2026-02-09,3264,152476273,152476.273,31.1,490170076
2026-02-10,3264,147770937,147770.937,30.14,490170076
2026-02-11,3264,146883095,146883.095,29.96,490170076
2026-02-12,3264,146883095,146883.095,29.96,490170076
2026-02-13,3264,146883095,146883.095,29.96,490170076
2026-02-23,3264,149322500,149322.5,30.46,490170076
2026-02-24,3264,152381261,152381.261,31.08,490170076
2026-02-25,3264,152731461,152731.461,31.15,490170076
2026-02-26,3264,154352056,154352.056,31.48,490170076
2026-03-02,3264,156421774,156421.774,31.91,490170076
2026-03-03,3264,158419905,158419.905,32.31,490170076
2026-03-04,3264,160528906,160528.906,32.74,490170076
2026-03-05,3264,160984906,160984.906,32.84,490170076
