date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-28,4536,16015545,16015.545,17.63,90820000
2024-05-29,4536,16022545,16022.545,17.64,90820000
2024-05-30,4536,16003545,16003.545,17.62,90820000
2024-05-31,4536,16070219,16070.219,17.69,90820000
2024-06-03,4536,16047219,16047.219,17.66,90820000
2024-06-04,4536,16096223,16096.223,17.72,90820000
2024-06-05,4536,16079223,16079.223,17.7,90820000
2024-06-06,4536,16062935,16062.935,17.68,90820000
2024-06-07,4536,16216935,16216.935,17.85,90820000
2024-06-11,4536,16063536,16063.536,17.68,90820000
2024-06-12,4536,16090536,16090.536,17.71,90820000
2024-06-13,4536,16095586,16095.586,17.72,90820000
2024-06-14,4536,16151586,16151.586,17.78,90820000
2024-06-17,4536,16205586,16205.586,17.84,90820000
2024-06-18,4536,16215586,16215.586,17.85,90820000
2024-06-19,4536,16229586,16229.586,17.87,90820000
2024-06-20,4536,16266586,16266.586,17.91,90820000
2024-06-21,4536,16249123,16249.123,17.89,90820000
2024-06-24,4536,16293123,16293.123,17.94,90820000
2024-06-25,4536,16225123,16225.123,17.86,90820000
2024-06-26,4536,16228123,16228.123,17.86,90820000
2024-06-27,4536,16220123,16220.123,17.85,90820000
2024-06-28,4536,16184936,16184.936,17.82,90820000
2024-07-01,4536,16178936,16178.936,17.81,90820000
2024-07-02,4536,16134461,16134.461,17.76,90820000
2024-07-03,4536,16093461,16093.461,17.72,90820000
2024-07-04,4536,16095461,16095.461,17.72,90820000
2024-07-05,4536,16113471,16113.471,17.74,90820000
2024-07-08,4536,15923471,15923.471,17.53,90820000
2024-07-09,4536,15901481,15901.481,17.5,90820000
2024-07-10,4536,15908481,15908.481,17.51,90820000
2024-07-11,4536,15897481,15897.481,17.5,90820000
2024-07-12,4536,15747481,15747.481,17.33,90820000
2024-07-15,4536,15700981,15700.981,17.28,90820000
2024-07-16,4536,15652981,15652.981,17.23,90820000
2024-07-17,4536,15742981,15742.981,17.33,90820000
2024-07-18,4536,15744981,15744.981,17.33,90820000
2024-07-19,4536,15698981,15698.981,17.28,90820000
2024-07-22,4536,15679981,15679.981,17.26,90820000
2024-07-23,4536,15699991,15699.991,17.28,90820000
2024-07-26,4536,15716726,15716.726,17.3,90820000
2024-07-29,4536,15720726,15720.726,17.3,90820000
2024-07-30,4536,15633726,15633.726,17.21,90820000
2024-07-31,4536,15627567,15627.567,17.2,90820000
2024-08-01,4536,15748507,15748.507,17.34,90820000
2024-08-02,4536,15803992,15803.992,17.4,90820000
2024-08-05,4536,15843266,15843.266,17.44,90820000
2024-08-06,4536,15869266,15869.266,17.47,90820000
2024-08-07,4536,15997390,15997.39,17.61,90820000
2024-08-08,4536,15999390,15999.39,17.61,90820000
2024-08-09,4536,16048761,16048.761,17.67,90820000
2024-08-12,4536,16070761,16070.761,17.69,90820000
2024-08-13,4536,16122035,16122.035,17.75,90820000
2024-08-14,4536,16114035,16114.035,17.74,90820000
2024-08-15,4536,16191309,16191.309,17.82,90820000
2024-08-16,4536,16243309,16243.309,17.88,90820000
2024-08-19,4536,16660309,16660.309,18.34,90820000
2024-08-20,4536,16890309,16890.309,18.59,90820000
2024-08-21,4536,16935736,16935.736,18.64,90820000
2024-08-22,4536,17110736,17110.736,18.84,90820000
2024-08-23,4536,16991886,16991.886,18.7,90820000
2024-08-26,4536,17074736,17074.736,18.8,90820000
2024-08-27,4536,17234736,17234.736,18.97,90820000
2024-08-28,4536,17288736,17288.736,19.03,90820000
2024-08-29,4536,17388736,17388.736,19.14,90820000
2024-08-30,4536,17777316,17777.316,19.57,90820000
2024-09-02,4536,17917293,17917.293,19.72,90820000
