date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-06-03,2305,2600908,2600.908,1.26,205660827
2024-06-04,2305,2616908,2616.908,1.27,205660827
2024-06-05,2305,2564908,2564.908,1.24,205660827
2024-06-06,2305,2576908,2576.908,1.25,205660827
2024-06-07,2305,2774908,2774.908,1.34,205660827
2024-06-11,2305,2830908,2830.908,1.37,205660827
2024-06-12,2305,2746908,2746.908,1.33,205660827
2024-06-13,2305,2743908,2743.908,1.33,205660827
2024-06-14,2305,2809908,2809.908,1.36,205660827
2024-06-17,2305,3046908,3046.908,1.48,205660827
2024-06-18,2305,2845908,2845.908,1.38,205660827
2024-06-19,2305,2755908,2755.908,1.34,205660827
2024-06-20,2305,3002908,3002.908,1.46,205660827
2024-06-21,2305,3025908,3025.908,1.47,205660827
2024-06-24,2305,3026908,3026.908,1.47,205660827
2024-06-25,2305,3000908,3000.908,1.45,205660827
2024-06-26,2305,3111908,3111.908,1.51,205660827
2024-06-27,2305,2953908,2953.908,1.43,205660827
2024-06-28,2305,3075908,3075.908,1.49,205660827
2024-07-01,2305,3006908,3006.908,1.46,205660827
2024-07-02,2305,2922908,2922.908,1.42,205660827
2024-07-03,2305,2962908,2962.908,1.44,205660827
2024-07-04,2305,2911908,2911.908,1.41,205660827
2024-07-05,2305,3257908,3257.908,1.58,205660827
2024-07-08,2305,3189908,3189.908,1.55,205660827
2024-07-09,2305,3061908,3061.908,1.48,205660827
2024-07-10,2305,3026908,3026.908,1.47,205660827
2024-07-11,2305,3016908,3016.908,1.46,205660827
2024-07-12,2305,3300908,3300.908,1.6,205660827
2024-07-15,2305,3103908,3103.908,1.5,205660827
2024-07-16,2305,3272908,3272.908,1.59,205660827
2024-07-17,2305,3558908,3558.908,1.73,205660827
2024-07-18,2305,3110908,3110.908,1.51,205660827
2024-07-19,2305,3095908,3095.908,1.5,205660827
2024-07-22,2305,3028908,3028.908,1.47,205660827
2024-07-23,2305,3036908,3036.908,1.47,205660827
2024-07-26,2305,2969908,2969.908,1.44,205660827
2024-07-29,2305,2753908,2753.908,1.33,205660827
2024-07-30,2305,2748908,2748.908,1.33,205660827
2024-07-31,2305,2772908,2772.908,1.34,205660827
2024-08-01,2305,3045908,3045.908,1.48,205660827
2024-08-02,2305,3049908,3049.908,1.48,205660827
2024-08-05,2305,2693908,2693.908,1.3,205660827
2024-08-06,2305,2753908,2753.908,1.33,205660827
2024-08-07,2305,2956908,2956.908,1.43,205660827
2024-08-08,2305,2990908,2990.908,1.45,205660827
2024-08-09,2305,2947908,2947.908,1.43,205660827
2024-08-12,2305,2844908,2844.908,1.38,205660827
2024-08-13,2305,2761908,2761.908,1.34,205660827
2024-08-14,2305,2861908,2861.908,1.39,205660827
2024-08-15,2305,2904908,2904.908,1.41,205660827
2024-08-16,2305,2965908,2965.908,1.44,205660827
2024-08-19,2305,2906908,2906.908,1.41,205660827
2024-08-20,2305,2876908,2876.908,1.39,205660827
2024-08-21,2305,2847908,2847.908,1.38,205660827
2024-08-22,2305,2797908,2797.908,1.36,205660827
2024-08-23,2305,2780908,2780.908,1.35,205660827
2024-08-26,2305,2770908,2770.908,1.34,205660827
2024-08-27,2305,2794908,2794.908,1.35,205660827
2024-08-28,2305,2776908,2776.908,1.35,205660827
2024-08-29,2305,2758908,2758.908,1.34,205660827
2024-08-30,2305,2785908,2785.908,1.35,205660827
2024-09-02,2305,2509908,2509.908,1.22,205660827
2024-09-03,2305,2404908,2404.908,1.16,205660827
2024-09-04,2305,2155908,2155.908,1.04,205660827
2024-09-05,2305,2189908,2189.908,1.06,205660827
2024-09-06,2305,2172908,2172.908,1.05,205660827
2024-09-09,2305,2222908,2222.908,1.08,205660827
2024-09-10,2305,2093908,2093.908,1.01,205660827
2024-09-11,2305,2063908,2063.908,1.0,205660827
2024-09-12,2305,2227908,2227.908,1.08,205660827
2024-09-13,2305,2260908,2260.908,1.09,205660827
2024-09-16,2305,2307908,2307.908,1.12,205660827
2024-09-18,2305,2310908,2310.908,1.12,205660827
2024-09-19,2305,2344908,2344.908,1.14,205660827
2024-09-20,2305,2351908,2351.908,1.14,205660827
2024-09-23,2305,2386908,2386.908,1.16,205660827
2024-09-24,2305,2312908,2312.908,1.12,205660827
2024-09-25,2305,2439908,2439.908,1.18,205660827
2024-09-26,2305,2427908,2427.908,1.18,205660827
2024-09-27,2305,2570908,2570.908,1.25,205660827
2024-09-30,2305,2569908,2569.908,1.24,205660827
2024-10-01,2305,2559908,2559.908,1.24,205660827
2024-10-04,2305,2482908,2482.908,1.2,205660827
2024-10-07,2305,2493908,2493.908,1.21,205660827
2024-10-08,2305,2514908,2514.908,1.22,205660827
2024-10-09,2305,2488908,2488.908,1.21,205660827
2024-10-11,2305,2524908,2524.908,1.22,205660827
2024-10-14,2305,2709908,2709.908,1.31,205660827
2024-10-15,2305,2880908,2880.908,1.4,205660827
2024-10-16,2305,2895908,2895.908,1.4,205660827
2024-10-17,2305,2983908,2983.908,1.45,205660827
2024-10-18,2305,2986908,2986.908,1.45,205660827
2024-10-21,2305,3146908,3146.908,1.53,205660827
2024-10-22,2305,3052908,3052.908,1.48,205660827
2024-10-23,2305,3035908,3035.908,1.47,205660827
2024-10-24,2305,2914908,2914.908,1.41,205660827
2024-10-25,2305,2775908,2775.908,1.34,205660827
2024-10-28,2305,2693908,2693.908,1.3,205660827
2024-10-29,2305,2702908,2702.908,1.31,205660827
2024-10-30,2305,2655908,2655.908,1.29,205660827
2024-11-01,2305,2774908,2774.908,1.34,205660827
2024-11-04,2305,2737908,2737.908,1.33,205660827
2024-11-05,2305,2772908,2772.908,1.34,205660827
2024-11-06,2305,2865908,2865.908,1.39,205660827
2024-11-07,2305,2890908,2890.908,1.4,205660827
2024-11-08,2305,2806908,2806.908,1.36,205660827
2024-11-11,2305,2799908,2799.908,1.36,205660827
2024-11-12,2305,2660908,2660.908,1.29,205660827
2024-11-13,2305,2667908,2667.908,1.29,205660827
2024-11-14,2305,2750908,2750.908,1.33,205660827
2024-11-15,2305,2936908,2936.908,1.42,205660827
2024-11-18,2305,2991908,2991.908,1.45,205660827
2024-11-19,2305,3153908,3153.908,1.53,205660827
2024-11-20,2305,3265908,3265.908,1.58,205660827
2024-11-21,2305,2991908,2991.908,1.45,205660827
2024-11-22,2305,3217908,3217.908,1.56,205660827
2024-11-25,2305,3433908,3433.908,1.66,205660827
2024-11-26,2305,3612908,3612.908,1.75,205660827
2024-11-27,2305,3669908,3669.908,1.78,205660827
2024-11-28,2305,3821908,3821.908,1.85,205660827
2024-11-29,2305,3980908,3980.908,1.93,205660827
2024-12-02,2305,3900908,3900.908,1.89,205660827
2024-12-03,2305,3932908,3932.908,1.91,205660827
2024-12-04,2305,4147908,4147.908,2.01,205660827
2024-12-05,2305,4135908,4135.908,2.01,205660827
2024-12-06,2305,4329908,4329.908,2.1,205660827
2024-12-09,2305,4135908,4135.908,2.01,205660827
2024-12-10,2305,4133908,4133.908,2.01,205660827
2024-12-11,2305,4045908,4045.908,1.96,205660827
2024-12-12,2305,4082908,4082.908,1.98,205660827
2024-12-13,2305,4264908,4264.908,2.07,205660827
2024-12-16,2305,4401908,4401.908,2.14,205660827
2024-12-17,2305,4539908,4539.908,2.2,205660827
2024-12-18,2305,4519908,4519.908,2.19,205660827
2024-12-19,2305,4504908,4504.908,2.19,205660827
2024-12-20,2305,4479908,4479.908,2.17,205660827
2024-12-23,2305,4611908,4611.908,2.24,205660827
2024-12-24,2305,4540908,4540.908,2.2,205660827
2024-12-25,2305,4683908,4683.908,2.27,205660827
2024-12-26,2305,3437908,3437.908,1.67,205660827
2024-12-27,2305,3527908,3527.908,1.71,205660827
2024-12-30,2305,3710908,3710.908,1.8,205660827
2024-12-31,2305,3840908,3840.908,1.86,205660827
2025-01-02,2305,3750908,3750.908,1.82,205660827
2025-01-03,2305,3687908,3687.908,1.79,205660827
2025-01-06,2305,3852908,3852.908,1.87,205660827
2025-01-07,2305,3739908,3739.908,1.81,205660827
2025-01-08,2305,4005908,4005.908,1.94,205660827
2025-01-09,2305,4045908,4045.908,1.96,205660827
2025-01-10,2305,4096908,4096.908,1.99,205660827
2025-01-13,2305,4225908,4225.908,2.05,205660827
2025-01-14,2305,4277908,4277.908,2.08,205660827
2025-01-15,2305,4462908,4462.908,2.17,205660827
2025-01-16,2305,4549908,4549.908,2.21,205660827
2025-01-17,2305,4626908,4626.908,2.24,205660827
2025-01-20,2305,4841908,4841.908,2.35,205660827
2025-01-21,2305,4919908,4919.908,2.39,205660827
2025-01-22,2305,5032908,5032.908,2.44,205660827
2025-01-23,2305,5032908,5032.908,2.44,205660827
2025-01-24,2305,5032908,5032.908,2.44,205660827
2025-02-03,2305,4923908,4923.908,2.39,205660827
2025-02-04,2305,4991908,4991.908,2.42,205660827
2025-02-05,2305,4917908,4917.908,2.39,205660827
2025-02-06,2305,4954908,4954.908,2.4,205660827
2025-02-07,2305,4976908,4976.908,2.41,205660827
2025-02-10,2305,4964908,4964.908,2.41,205660827
2025-02-11,2305,4981908,4981.908,2.42,205660827
2025-02-12,2305,5067908,5067.908,2.46,205660827
2025-02-13,2305,3809908,3809.908,1.85,205660827
2025-02-14,2305,3899908,3899.908,1.89,205660827
2025-02-17,2305,3725908,3725.908,1.81,205660827
2025-02-18,2305,3821908,3821.908,1.85,205660827
2025-02-19,2305,3923908,3923.908,1.9,205660827
2025-02-20,2305,3850908,3850.908,1.87,205660827
2025-02-21,2305,3982908,3982.908,1.93,205660827
2025-02-24,2305,4006908,4006.908,1.94,205660827
2025-02-25,2305,4015908,4015.908,1.95,205660827
2025-02-26,2305,3948908,3948.908,1.92,205660827
2025-02-27,2305,4006908,4006.908,1.94,205660827
2025-03-03,2305,3867908,3867.908,1.88,205660827
2025-03-04,2305,4006908,4006.908,1.94,205660827
2025-03-05,2305,4190908,4190.908,2.03,205660827
2025-03-06,2305,4064908,4064.908,1.97,205660827
2025-03-07,2305,3977908,3977.908,1.93,205660827
2025-03-10,2305,4070908,4070.908,1.97,205660827
2025-03-11,2305,4036908,4036.908,1.96,205660827
2025-03-12,2305,3948908,3948.908,1.92,205660827
2025-03-13,2305,4030908,4030.908,1.95,205660827
2025-03-14,2305,4120908,4120.908,2.0,205660827
2025-03-17,2305,4179908,4179.908,2.03,205660827
2025-03-18,2305,4201908,4201.908,2.04,205660827
2025-03-19,2305,4195908,4195.908,2.04,205660827
2025-03-20,2305,4438908,4438.908,2.15,205660827
2025-03-21,2305,4365908,4365.908,2.12,205660827
2025-03-24,2305,4292908,4292.908,2.08,205660827
2025-03-25,2305,4208908,4208.908,2.04,205660827
2025-03-26,2305,4324908,4324.908,2.1,205660827
2025-03-27,2305,4311908,4311.908,2.09,205660827
2025-03-28,2305,4103908,4103.908,1.99,205660827
2025-03-31,2305,4232908,4232.908,2.05,205660827
2025-04-01,2305,4265908,4265.908,2.07,205660827
2025-04-02,2305,4331908,4331.908,2.1,205660827
2025-04-07,2305,4333908,4333.908,2.1,205660827
2025-04-08,2305,4481908,4481.908,2.17,205660827
2025-04-09,2305,4483908,4483.908,2.18,205660827
2025-04-10,2305,4510908,4510.908,2.19,205660827
2025-04-11,2305,4501043,4501.043,2.18,205660827
2025-04-14,2305,4421033,4421.033,2.14,205660827
2025-04-15,2305,4589758,4589.758,2.23,205660827
2025-04-16,2305,4482758,4482.758,2.17,205660827
2025-04-17,2305,4464885,4464.885,2.17,205660827
2025-04-18,2305,4516978,4516.978,2.19,205660827
2025-04-21,2305,4437118,4437.118,2.15,205660827
2025-04-22,2305,4420118,4420.118,2.14,205660827
2025-04-23,2305,4430758,4430.758,2.15,205660827
2025-04-24,2305,4444174,4444.174,2.16,205660827
2025-04-25,2305,4517758,4517.758,2.19,205660827
