date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-29,2850,35391398,35391.398,11.2,315963300
2024-05-30,2850,35374398,35374.398,11.19,315963300
2024-05-31,2850,35573190,35573.19,11.25,315963300
2024-06-03,2850,35563190,35563.19,11.25,315963300
2024-06-04,2850,35308190,35308.19,11.17,315963300
2024-06-05,2850,34819039,34819.039,11.01,315963300
2024-06-06,2850,34764039,34764.039,11.0,315963300
2024-06-07,2850,34400039,34400.039,10.88,315963300
2024-06-11,2850,33905039,33905.039,10.73,315963300
2024-06-12,2850,34869039,34869.039,11.03,315963300
2024-06-13,2850,35146039,35146.039,11.12,315963300
2024-06-14,2850,35109039,35109.039,11.11,315963300
2024-06-17,2850,35010386,35010.386,11.08,315963300
2024-06-18,2850,35044386,35044.386,11.09,315963300
2024-06-19,2850,34854399,34854.399,11.03,315963300
2024-06-20,2850,34211399,34211.399,10.82,315963300
2024-06-21,2850,33695849,33695.849,10.66,315963300
2024-06-24,2850,33530849,33530.849,10.61,315963300
2024-06-25,2850,32978849,32978.849,10.43,315963300
2024-06-26,2850,32578836,32578.836,10.31,315963300
2024-06-27,2850,32487836,32487.836,10.28,315963300
2024-06-28,2850,31950836,31950.836,10.11,315963300
2024-07-01,2850,31911836,31911.836,10.09,315963300
2024-07-02,2850,31663836,31663.836,10.02,315963300
2024-07-03,2850,31712836,31712.836,10.03,315963300
2024-07-04,2850,31176836,31176.836,9.86,315963300
2024-07-05,2850,31147836,31147.836,9.85,315963300
2024-07-08,2850,31019836,31019.836,9.81,315963300
2024-07-09,2850,30834836,30834.836,9.75,315963300
2024-07-10,2850,30846040,30846.04,9.76,315963300
2024-07-11,2850,30311040,30311.04,9.59,315963300
2024-07-12,2850,30389262,30389.262,9.61,315963300
2024-07-15,2850,30195262,30195.262,9.55,315963300
2024-07-16,2850,30167262,30167.262,9.54,315963300
2024-07-17,2850,30189262,30189.262,9.55,315963300
2024-07-18,2850,30290049,30290.049,9.58,315963300
2024-07-19,2850,30417049,30417.049,9.62,315963300
2024-07-22,2850,30606049,30606.049,9.68,315963300
2024-07-23,2850,30856502,30856.502,9.76,315963300
2024-07-26,2850,30912783,30912.783,9.78,315963300
2024-07-29,2850,31045783,31045.783,9.82,315963300
2024-07-30,2850,30958783,30958.783,9.79,315963300
2024-07-31,2850,31187502,31187.502,9.87,315963300
2024-08-01,2850,31439502,31439.502,9.95,315963300
2024-08-02,2850,30934502,30934.502,9.79,315963300
2024-08-05,2850,31089502,31089.502,9.83,315963300
2024-08-06,2850,31308502,31308.502,9.9,315963300
2024-08-07,2850,31376502,31376.502,9.93,315963300
2024-08-08,2850,31306502,31306.502,9.9,315963300
2024-08-09,2850,31245301,31245.301,9.88,315963300
2024-08-12,2850,31264301,31264.301,9.89,315963300
2024-08-13,2850,31302301,31302.301,9.9,315963300
2024-08-14,2850,31533301,31533.301,9.98,315963300
2024-08-15,2850,31339301,31339.301,9.91,315963300
2024-08-16,2850,31561301,31561.301,9.98,315963300
2024-08-19,2850,31498301,31498.301,9.96,315963300
2024-08-20,2850,31584301,31584.301,9.99,315963300
2024-08-21,2850,31922151,31922.151,10.1,315963300
2024-08-22,2850,31832151,31832.151,10.07,315963300
2024-08-23,2850,31718151,31718.151,10.03,315963300
2024-08-26,2850,31697151,31697.151,10.03,315963300
2024-08-27,2850,31704151,31704.151,10.03,315963300
2024-08-28,2850,31679151,31679.151,10.02,315963300
2024-08-29,2850,31798151,31798.151,10.06,315963300
2024-08-30,2850,31871151,31871.151,10.08,315963300
2024-09-02,2850,31688114,31688.114,10.02,315963300
2024-09-03,2850,31669114,31669.114,10.02,315963300
2024-09-04,2850,31403114,31403.114,9.93,315963300
