date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-20,6015,11465918,11465.918,3.26,351251595
2024-05-21,6015,10912378,10912.378,3.1,351251595
2024-05-22,6015,10768378,10768.378,3.06,351251595
2024-05-23,6015,10161378,10161.378,2.89,351251595
2024-05-24,6015,9883378,9883.378,2.81,351251595
2024-05-27,6015,10549378,10549.378,3.0,351251595
2024-05-28,6015,10662378,10662.378,3.03,351251595
2024-05-29,6015,10899378,10899.378,3.1,351251595
2024-05-30,6015,10545378,10545.378,3.0,351251595
2024-05-31,6015,9277258,9277.258,2.64,351251595
2024-06-03,6015,11459549,11459.549,3.26,351251595
2024-06-04,6015,11048549,11048.549,3.14,351251595
2024-06-05,6015,10215549,10215.549,2.9,351251595
2024-06-06,6015,11242549,11242.549,3.2,351251595
2024-06-07,6015,11321549,11321.549,3.22,351251595
2024-06-11,6015,13416549,13416.549,3.81,351251595
2024-06-12,6015,12444549,12444.549,3.54,351251595
2024-06-13,6015,12811549,12811.549,3.64,351251595
2024-06-14,6015,13361549,13361.549,3.8,351251595
2024-06-17,6015,13893549,13893.549,3.95,351251595
2024-06-18,6015,14686549,14686.549,4.18,351251595
2024-06-19,6015,17129549,17129.549,4.87,351251595
2024-06-20,6015,16384549,16384.549,4.66,351251595
2024-06-21,6015,18114549,18114.549,5.15,351251595
2024-06-24,6015,18442549,18442.549,5.25,351251595
2024-06-25,6015,18323549,18323.549,5.21,351251595
2024-06-26,6015,17803549,17803.549,5.06,351251595
2024-06-27,6015,17839549,17839.549,5.07,351251595
2024-06-28,6015,18358549,18358.549,5.22,351251595
2024-07-01,6015,18535549,18535.549,5.27,351251595
2024-07-02,6015,18652549,18652.549,5.31,351251595
2024-07-03,6015,18530794,18530.794,5.27,351251595
2024-07-04,6015,17682794,17682.794,5.03,351251595
2024-07-05,6015,17615794,17615.794,5.01,351251595
2024-07-08,6015,17759794,17759.794,5.05,351251595
2024-07-09,6015,15868794,15868.794,4.51,351251595
2024-07-10,6015,15876794,15876.794,4.52,351251595
2024-07-11,6015,16900794,16900.794,4.81,351251595
2024-07-12,6015,17688794,17688.794,5.03,351251595
2024-07-15,6015,15229794,15229.794,4.33,351251595
2024-07-16,6015,14387794,14387.794,4.09,351251595
2024-07-17,6015,13419794,13419.794,3.82,351251595
2024-07-18,6015,13052794,13052.794,3.71,351251595
2024-07-19,6015,11404794,11404.794,3.24,351251595
2024-07-22,6015,10657474,10657.474,3.03,351251595
2024-07-23,6015,10743474,10743.474,3.05,351251595
2024-07-26,6015,10130474,10130.474,2.88,351251595
2024-07-29,6015,9609474,9609.474,2.73,351251595
2024-07-30,6015,8845474,8845.474,2.51,351251595
2024-07-31,6015,8768474,8768.474,2.49,351251595
2024-08-01,6015,9076794,9076.794,2.58,351251595
2024-08-02,6015,8504794,8504.794,2.42,351251595
2024-08-05,6015,7500794,7500.794,2.13,351251595
2024-08-06,6015,6951134,6951.134,1.97,351251595
2024-08-07,6015,6801659,6801.659,1.93,351251595
2024-08-08,6015,7007659,7007.659,1.99,351251595
2024-08-09,6015,7232659,7232.659,2.05,351251595
2024-08-12,6015,7142659,7142.659,2.03,351251595
2024-08-13,6015,7092659,7092.659,2.01,351251595
2024-08-14,6015,7222659,7222.659,2.05,351251595
2024-08-15,6015,7235659,7235.659,2.05,351251595
2024-08-16,6015,6950659,6950.659,1.97,351251595
2024-08-19,6015,6912659,6912.659,1.96,351251595
2024-08-20,6015,6211319,6211.319,1.76,351251595
2024-08-21,6015,6301319,6301.319,1.79,351251595
2024-08-22,6015,6394319,6394.319,1.82,351251595
2024-08-23,6015,6354319,6354.319,1.8,351251595
2024-08-26,6015,6500319,6500.319,1.85,351251595
2024-08-27,6015,6463319,6463.319,1.84,351251595
2024-08-28,6015,6264319,6264.319,1.78,351251595
2024-08-29,6015,6195319,6195.319,1.76,351251595
2024-08-30,6015,6287319,6287.319,1.78,351251595
2024-09-02,6015,6120319,6120.319,1.74,351251595
2024-09-03,6015,6084319,6084.319,1.73,351251595
2024-09-04,6015,5563319,5563.319,1.58,351251595
