date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-05-02,4908,2203026,2203.026,2.81,78216907
2024-05-03,4908,2060030,2060.03,2.63,78216907
2024-05-06,4908,2115034,2115.034,2.7,78216907
2024-05-07,4908,2306034,2306.034,2.94,78216907
2024-05-08,4908,2453034,2453.034,3.13,78216907
2024-05-09,4908,2234034,2234.034,2.85,78216907
2024-05-10,4908,2230034,2230.034,2.85,78216907
2024-05-13,4908,2542034,2542.034,3.24,78216907
2024-05-14,4908,2690034,2690.034,3.43,78216907
2024-05-15,4908,3021990,3021.99,3.86,78216907
2024-05-16,4908,2261990,2261.99,2.89,78216907
2024-05-17,4908,2276990,2276.99,2.91,78216907
2024-05-20,4908,2353990,2353.99,3.0,78216907
2024-05-21,4908,2594990,2594.99,3.31,78216907
2024-05-22,4908,2690990,2690.99,3.44,78216907
2024-05-23,4908,2742990,2742.99,3.5,78216907
2024-05-24,4908,3133990,3133.99,4.0,78216907
2024-05-27,4908,2418990,2418.99,3.09,78216907
2024-05-28,4908,2323990,2323.99,2.97,78216907
2024-05-29,4908,2872990,2872.99,3.67,78216907
2024-05-30,4908,2840990,2840.99,3.63,78216907
2024-05-31,4908,2857990,2857.99,3.65,78216907
2024-06-03,4908,3112990,3112.99,3.97,78216907
2024-06-04,4908,2921990,2921.99,3.73,78216907
2024-06-05,4908,2792990,2792.99,3.57,78216907
2024-06-06,4908,2419737,2419.737,3.09,78216907
2024-06-07,4908,2265737,2265.737,2.89,78216907
2024-06-11,4908,2068737,2068.737,2.64,78216907
2024-06-12,4908,2187737,2187.737,2.79,78216907
2024-06-13,4908,2872637,2872.637,3.67,78216907
2024-06-14,4908,2449637,2449.637,3.13,78216907
2024-06-17,4908,1963637,1963.637,2.51,78216907
2024-06-18,4908,1978637,1978.637,2.52,78216907
2024-06-19,4908,1975637,1975.637,2.52,78216907
2024-06-20,4908,2148637,2148.637,2.74,78216907
2024-06-21,4908,2279637,2279.637,2.91,78216907
2024-06-24,4908,2041637,2041.637,2.61,78216907
2024-06-25,4908,2202637,2202.637,2.81,78216907
2024-06-26,4908,2472637,2472.637,3.16,78216907
2024-06-27,4908,2508637,2508.637,3.2,78216907
2024-06-28,4908,2368637,2368.637,3.02,78216907
2024-07-01,4908,2442637,2442.637,3.12,78216907
2024-07-02,4908,2240637,2240.637,2.86,78216907
2024-07-03,4908,2227637,2227.637,2.84,78216907
2024-07-04,4908,2088637,2088.637,2.67,78216907
2024-07-05,4908,3780637,3780.637,4.83,78216907
2024-07-08,4908,2236637,2236.637,2.85,78216907
