date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-04-18,3673,150383958,150383.958,36.97,406663759
2024-04-19,3673,149756958,149756.958,36.82,406663759
2024-04-22,3673,149685958,149685.958,36.8,406663759
2024-04-23,3673,149454958,149454.958,36.75,406663759
2024-04-24,3673,150009943,150009.943,36.88,406663759
2024-04-25,3673,150004943,150004.943,36.88,406663759
2024-04-26,3673,150445943,150445.943,36.99,406663759
2024-04-29,3673,151734909,151734.909,37.31,406663759
2024-04-30,3673,151920309,151920.309,37.35,406663759
2024-05-02,3673,151978308,151978.308,37.37,406663759
2024-05-03,3673,151396308,151396.308,37.22,406663759
2024-05-06,3673,151686608,151686.608,37.3,406663759
2024-05-07,3673,150796608,150796.608,37.08,406663759
2024-05-08,3673,150951608,150951.608,37.11,406663759
2024-05-09,3673,151075608,151075.608,37.15,406663759
2024-05-10,3673,151026608,151026.608,37.13,406663759
2024-05-13,3673,151012458,151012.458,37.13,406663759
2024-05-14,3673,151026276,151026.276,37.13,406663759
2024-05-15,3673,151039276,151039.276,37.14,406663759
2024-05-16,3673,151441276,151441.276,37.23,406663759
2024-05-17,3673,151173076,151173.076,37.17,406663759
2024-05-20,3673,151766001,151766.001,37.31,406663759
2024-05-21,3673,151572001,151572.001,37.27,406663759
2024-05-22,3673,153038757,153038.757,37.63,406663759
2024-05-23,3673,151872757,151872.757,37.34,406663759
2024-05-24,3673,151899757,151899.757,37.35,406663759
2024-05-27,3673,152095157,152095.157,37.4,406663759
2024-05-28,3673,154450143,154450.143,37.97,406663759
2024-05-29,3673,153728143,153728.143,37.8,406663759
2024-05-30,3673,153127148,153127.148,37.65,406663759
2024-05-31,3673,153549164,153549.164,37.75,406663759
2024-06-03,3673,153611916,153611.916,37.77,406663759
2024-06-04,3673,153606763,153606.763,37.77,406663759
2024-06-05,3673,153201863,153201.863,37.67,406663759
2024-06-06,3673,152764863,152764.863,37.56,406663759
2024-06-07,3673,152488863,152488.863,37.49,406663759
2024-06-11,3673,151733863,151733.863,37.31,406663759
2024-06-12,3673,151420574,151420.574,37.23,406663759
2024-06-13,3673,151394016,151394.016,37.22,406663759
2024-06-14,3673,151756016,151756.016,37.31,406663759
2024-06-17,3673,152056290,152056.29,37.39,406663759
2024-06-18,3673,154057290,154057.29,37.88,406663759
2024-06-19,3673,152488489,152488.489,37.49,406663759
2024-06-20,3673,153515137,153515.137,37.74,406663759
2024-06-21,3673,152813820,152813.82,37.57,406663759
2024-06-24,3673,152673043,152673.043,37.54,406663759
2024-06-25,3673,153055714,153055.714,37.63,406663759
2024-06-26,3673,151830287,151830.287,37.33,406663759
2024-06-27,3673,152172376,152172.376,37.41,406663759
2024-06-28,3673,152483183,152483.183,37.49,406663759
2024-07-01,3673,152415008,152415.008,37.47,406663759
2024-07-02,3673,152455593,152455.593,37.48,406663759
2024-07-03,3673,152770456,152770.456,37.56,406663759
2024-07-04,3673,151347062,151347.062,37.21,406663759
2024-07-05,3673,152885650,152885.65,37.59,406663759
2024-07-08,3673,154597250,154597.25,38.01,406663759
2024-07-09,3673,151164288,151164.288,37.17,406663759
2024-07-10,3673,149809288,149809.288,36.83,406663759
2024-07-11,3673,150196288,150196.288,36.93,406663759
2024-07-12,3673,150323938,150323.938,36.96,406663759
2024-07-15,3673,148253041,148253.041,36.45,406663759
2024-07-16,3673,152421041,152421.041,37.48,406663759
2024-07-17,3673,150052126,150052.126,36.89,406663759
