date,stock_id,foreign_shares,foreign_shares_lot,foreign_ratio,issued_shares
2024-07-26,5288,40828417,40828.417,61.16,66752468
2024-07-29,5288,40832409,40832.409,61.16,66752468
2024-07-30,5288,40831409,40831.409,61.16,66752468
2024-07-31,5288,40835409,40835.409,61.17,66752468
2024-08-01,5288,40847409,40847.409,61.19,66752468
2024-08-02,5288,40837409,40837.409,61.17,66752468
2024-08-05,5288,40805409,40805.409,61.12,66752468
2024-08-06,5288,40808409,40808.409,61.13,66752468
2024-08-07,5288,40811409,40811.409,61.13,66752468
2024-08-08,5288,40832711,40832.711,61.17,66752468
2024-08-09,5288,40822711,40822.711,61.15,66752468
2024-08-12,5288,40820711,40820.711,61.15,66752468
2024-08-13,5288,40815711,40815.711,61.14,66752468
2024-08-14,5288,40798711,40798.711,61.11,66752468
2024-08-15,5288,40793711,40793.711,61.11,66752468
2024-08-16,5288,40763211,40763.211,61.06,66752468
2024-08-19,5288,40751211,40751.211,61.04,66752468
2024-08-20,5288,40742211,40742.211,61.03,66752468
2024-08-21,5288,40740211,40740.211,61.03,66752468
2024-08-22,5288,40739132,40739.132,61.03,66752468
2024-08-23,5288,40756132,40756.132,61.05,66752468
2024-08-26,5288,40767132,40767.132,61.07,66752468
2024-08-27,5288,40772132,40772.132,61.07,66752468
2024-08-28,5288,40770132,40770.132,61.07,66752468
2024-08-29,5288,40766132,40766.132,61.07,66752468
2024-08-30,5288,40761132,40761.132,61.06,66752468
2024-09-02,5288,40762132,40762.132,61.06,66752468
2024-09-03,5288,40760132,40760.132,61.06,66752468
2024-09-04,5288,40729132,40729.132,61.01,66752468
2024-09-05,5288,40718132,40718.132,60.99,66752468
2024-09-06,5288,40711132,40711.132,60.98,66752468
2024-09-09,5288,40702132,40702.132,60.97,66752468
2024-09-10,5288,40687132,40687.132,60.95,66752468
2024-09-11,5288,40695132,40695.132,60.96,66752468
2024-09-12,5288,40700132,40700.132,60.97,66752468
2024-09-13,5288,40708132,40708.132,60.98,66752468
2024-09-16,5288,40730132,40730.132,61.01,66752468
2024-09-18,5288,40728132,40728.132,61.01,66752468
2024-09-19,5288,40726132,40726.132,61.01,66752468
2024-09-20,5288,40738739,40738.739,61.02,66752468
2024-09-23,5288,40744739,40744.739,61.03,66752468
2024-09-24,5288,40722739,40722.739,61.0,66752468
2024-09-25,5288,40720739,40720.739,61.0,66752468
2024-09-26,5288,40724739,40724.739,61.0,66752468
2024-09-27,5288,40715739,40715.739,60.99,66752468
2024-09-30,5288,40721885,40721.885,61.0,66752468
2024-10-01,5288,40710885,40710.885,60.05,67783788
2024-10-04,5288,40673434,40673.434,60.0,67783788
2024-10-07,5288,40737639,40737.639,60.09,67783788
2024-10-08,5288,40770240,40770.24,60.14,67783788
2024-10-09,5288,40737240,40737.24,60.09,67783788
2024-10-11,5288,40680340,40680.34,60.01,67783788
2024-10-14,5288,40646340,40646.34,59.96,67783788
2024-10-15,5288,40643340,40643.34,59.96,67783788
2024-10-16,5288,40648889,40648.889,59.96,67783788
2024-10-17,5288,40637889,40637.889,59.95,67783788
2024-10-18,5288,40649889,40649.889,59.96,67783788
2024-10-21,5288,40665889,40665.889,59.99,67783788
2024-10-22,5288,40655889,40655.889,59.97,67783788
2024-10-23,5288,40648889,40648.889,59.96,67783788
2024-10-24,5288,40679889,40679.889,60.01,67783788
2024-10-25,5288,40672889,40672.889,60.0,67783788
2024-10-28,5288,40639889,40639.889,59.95,67783788
2024-10-29,5288,40639889,40639.889,59.95,67783788
2024-10-30,5288,40603889,40603.889,59.9,67783788
2024-11-01,5288,40495389,40495.389,59.74,67783788
2024-11-04,5288,40451794,40451.794,59.67,67783788
2024-11-05,5288,40426184,40426.184,59.63,67783788
2024-11-06,5288,40371984,40371.984,59.55,67783788
2024-11-07,5288,40387984,40387.984,59.58,67783788
2024-11-08,5288,40377984,40377.984,59.56,67783788
2024-11-11,5288,40356337,40356.337,59.53,67783788
2024-11-12,5288,40342337,40342.337,59.51,67783788
2024-11-13,5288,40329337,40329.337,59.49,67783788
2024-11-14,5288,40305337,40305.337,59.46,67783788
2024-11-15,5288,40309337,40309.337,59.46,67783788
2024-11-18,5288,40309337,40309.337,59.46,67783788
2024-11-19,5288,40310337,40310.337,59.46,67783788
2024-11-20,5288,40307337,40307.337,59.46,67783788
2024-11-21,5288,40289337,40289.337,59.43,67783788
2024-11-22,5288,40275337,40275.337,59.41,67783788
2024-11-25,5288,40277337,40277.337,59.42,67783788
2024-11-26,5288,40275337,40275.337,59.41,67783788
2024-11-27,5288,40270337,40270.337,59.4,67783788
2024-11-28,5288,40216337,40216.337,59.33,67783788
2024-11-29,5288,40234337,40234.337,59.35,67783788
2024-12-02,5288,40200596,40200.596,59.3,67783788
2024-12-03,5288,40072399,40072.399,59.11,67783788
2024-12-04,5288,40077399,40077.399,59.12,67783788
2024-12-05,5288,40111399,40111.399,59.17,67783788
2024-12-06,5288,40115399,40115.399,59.18,67783788
2024-12-09,5288,40091399,40091.399,59.14,67783788
2024-12-10,5288,40083399,40083.399,59.13,67783788
2024-12-11,5288,40069399,40069.399,59.11,67783788
2024-12-12,5288,40069399,40069.399,59.11,67783788
2024-12-13,5288,40069399,40069.399,59.11,67783788
2024-12-16,5288,40065399,40065.399,59.1,67783788
2024-12-17,5288,40059399,40059.399,59.09,67783788
2024-12-18,5288,40056399,40056.399,59.09,67783788
2024-12-19,5288,40044399,40044.399,59.07,67783788
2024-12-20,5288,40037399,40037.399,59.06,67783788
2024-12-23,5288,40049399,40049.399,59.08,67783788
2024-12-24,5288,40050399,40050.399,59.08,67783788
2024-12-25,5288,40046399,40046.399,59.07,67783788
2024-12-26,5288,40049399,40049.399,59.08,67783788
2024-12-27,5288,40048399,40048.399,59.08,67783788
2024-12-30,5288,40055399,40055.399,59.09,67783788
2024-12-31,5288,40015399,40015.399,59.03,67783788
2025-01-02,5288,40051399,40051.399,59.08,67783788
2025-01-03,5288,40043399,40043.399,59.07,67783788
2025-01-06,5288,40063399,40063.399,59.1,67783788
2025-01-07,5288,40040399,40040.399,59.07,67783788
2025-01-08,5288,40038399,40038.399,59.06,67783788
